X,Y,I
50.0,160.0,[1.46796e-07]
50.0,160.0,[1.46796e-07, 1.42097e-07]
50.0,160.0,[1.46796e-07, 1.42097e-07, 1.30226e-07]
50.0,160.0,[1.46796e-07, 1.42097e-07, 1.30226e-07, 1.32263e-07]
50.0,165.0,[1.29282e-07]
50.0,165.0,[1.29282e-07, 1.31369e-07]
50.0,165.0,[1.29282e-07, 1.31369e-07, 1.33624e-07]
50.0,165.0,[1.29282e-07, 1.31369e-07, 1.33624e-07, 1.26044e-07]
50.0,170.0,[8.84036e-08]
50.0,170.0,[8.84036e-08, 8.98639e-08]
50.0,170.0,[8.84036e-08, 8.98639e-08, 9.3023e-08]
50.0,170.0,[8.84036e-08, 8.98639e-08, 9.3023e-08, 9.92318e-08]
50.0,175.0,[5.57999e-08]
50.0,175.0,[5.57999e-08, 4.97401e-08]
50.0,175.0,[5.57999e-08, 4.97401e-08, 4.71175e-08]
50.0,175.0,[5.57999e-08, 4.97401e-08, 4.71175e-08, 5.52833e-08]
50.0,180.0,[3.17196e-08]
50.0,180.0,[3.17196e-08, 2.97228e-08]
50.0,180.0,[3.17196e-08, 2.97228e-08, 3.17395e-08]
50.0,180.0,[3.17196e-08, 2.97228e-08, 3.17395e-08, 3.2107e-08]
50.0,180.0,[3.17196e-08, 2.97228e-08, 3.17395e-08, 3.2107e-08, 3.016e-08]
50.0,185.0,[2.54313e-08]
50.0,185.0,[2.54313e-08, 2.63055e-08]
50.0,185.0,[2.54313e-08, 2.63055e-08, 2.56499e-08]
50.0,185.0,[2.54313e-08, 2.63055e-08, 2.56499e-08, 2.13881e-08]
50.0,185.0,[2.54313e-08, 2.63055e-08, 2.56499e-08, 2.13881e-08, 2.60572e-08]
50.0,190.0,[1.90636e-08]
50.0,190.0,[1.90636e-08, 2.02954e-08]
50.0,190.0,[1.90636e-08, 2.02954e-08, 2.43783e-08]
50.0,190.0,[1.90636e-08, 2.02954e-08, 2.43783e-08, 2.25802e-08]
50.0,195.0,[1.97887e-08]
50.0,195.0,[1.97887e-08, 1.97689e-08]
50.0,195.0,[1.97887e-08, 1.97689e-08, 1.93417e-08]
50.0,195.0,[1.97887e-08, 1.97689e-08, 1.93417e-08, 2.02556e-08]
50.0,200.0,[1.85768e-08]
50.0,200.0,[1.85768e-08, 1.64807e-08]
50.0,200.0,[1.85768e-08, 1.64807e-08, 1.71363e-08]
50.0,200.0,[1.85768e-08, 1.64807e-08, 1.71363e-08, 2.02854e-08]
50.0,205.0,[2.20935e-08]
50.0,205.0,[2.20935e-08, 2.27292e-08]
50.0,205.0,[2.20935e-08, 2.27292e-08, 2.34644e-08]
50.0,205.0,[2.20935e-08, 2.27292e-08, 2.34644e-08, 2.25206e-08]
50.0,210.0,[1.50104e-08]
50.0,210.0,[1.50104e-08, 1.61529e-08]
50.0,210.0,[1.50104e-08, 1.61529e-08, 1.55469e-08]
50.0,210.0,[1.50104e-08, 1.61529e-08, 1.55469e-08, 1.56264e-08]
55.0,210.0,[1.508e-08]
55.0,210.0,[1.508e-08, 1.57654e-08]
55.0,210.0,[1.508e-08, 1.57654e-08, 1.85271e-08]
55.0,210.0,[1.508e-08, 1.57654e-08, 1.85271e-08, 1.60933e-08]
55.0,205.0,[1.83384e-08]
55.0,205.0,[1.83384e-08, 2.14875e-08]
55.0,205.0,[1.83384e-08, 2.14875e-08, 1.74244e-08]
55.0,205.0,[1.83384e-08, 2.14875e-08, 1.74244e-08, 1.85867e-08]
55.0,200.0,[2.14775e-08]
55.0,200.0,[2.14775e-08, 2.11e-08]
55.0,200.0,[2.14775e-08, 2.11e-08, 1.77423e-08]
55.0,200.0,[2.14775e-08, 2.11e-08, 1.77423e-08, 2.11795e-08]
55.0,195.0,[2.38915e-08]
55.0,195.0,[2.38915e-08, 2.18153e-08]
55.0,195.0,[2.38915e-08, 2.18153e-08, 2.25306e-08]
55.0,195.0,[2.38915e-08, 2.18153e-08, 2.25306e-08, 2.26597e-08]
55.0,190.0,[2.97924e-08]
55.0,190.0,[2.97924e-08, 2.91665e-08]
55.0,190.0,[2.97924e-08, 2.91665e-08, 2.76963e-08]
