X,Y,I,Ierr
18.8,175.0,3.4515925e-13,9.121053236651641e-16
18.8,175.1,3.3645908333333337e-13,1.18043258061791e-15
18.8,175.2,3.2408688333333334e-13,2.834676076643568e-15
18.8,175.3,2.9501320689655177e-13,1.933694063170213e-15
18.8,175.4,3.232086206896552e-13,1.5474268709134407e-15
18.8,175.5,3.0952292982456137e-13,1.3061035565280745e-15
18.8,175.6,3.420176034482759e-13,1.5701827457015075e-15
18.8,175.7,3.3932903571428566e-13,1.6331709560815876e-15
18.8,175.8,3.1097441071428574e-13,1.879698833816881e-15
18.8,175.9,3.2594055357142857e-13,2.629766567989851e-15
18.8,176.0,3.431938947368421e-13,1.3228714691088535e-15
18.8,176.1,3.520292456140351e-13,1.1350523754037232e-15
18.8,176.2,3.1859594736842107e-13,7.372433291178353e-16
18.8,176.3,3.2593721428571424e-13,9.405554026100797e-16
18.8,176.4,3.139893214285714e-13,1.7500377388618738e-15
18.8,176.5,3.182192068965518e-13,1.0868756397205557e-15
18.8,176.6,3.4094659649122806e-13,1.2751449513219667e-15
18.8,176.7,3.6477780701754387e-13,1.1100928336753674e-15
18.8,176.8,3.5901131578947374e-13,1.5729686665901582e-15
18.8,176.9,3.476423333333333e-13,1.4552886539719189e-15
18.8,177.0,3.329495892857143e-13,1.6427151294941156e-15
18.8,177.1,3.377885964912281e-13,1.3985267810066304e-15
18.8,177.2,3.3379145614035093e-13,1.1275880910555458e-15
18.8,177.3,3.1939391071428574e-13,1.9116880393033002e-15
18.8,177.4,3.3698543859649116e-13,1.6441656151471918e-15
18.8,177.5,3.552795263157894e-13,1.2714800281770459e-15
18.8,177.6,3.5400784210526317e-13,8.394664795707163e-16
18.8,177.7,3.380871052631579e-13,1.4548109276258402e-15
18.8,177.8,3.415324561403509e-13,1.1085357129762594e-15
18.8,177.9,3.6447654385964914e-13,1.0247296674705884e-15
18.8,178.0,3.764676140350877e-13,1.1703159963860085e-15
18.8,178.1,3.520037857142857e-13,7.373263825017322e-16
18.8,178.2,3.8352117857142857e-13,8.880456436013586e-16
18.8,178.3,3.9795670909090917e-13,9.254063401171808e-16
18.8,178.4,3.9763000000000004e-13,1.9224888615567882e-15
18.8,178.5,3.8295520000000007e-13,1.285523629723901e-15
18.8,178.6,3.736835370370371e-13,3.091393897289407e-15
18.8,178.7,4.254710727272727e-13,2.565553659557547e-15
18.8,178.8,4.622000925925927e-13,1.1985760568149932e-15
18.8,178.9,5.153207222222222e-13,1.259616129556379e-15
18.8,179.0,5.567703333333333e-13,1.4378529713960804e-15
18.8,179.1,6.651834528301885e-13,1.0324000150502985e-15
18.8,179.2,8.132155849056603e-13,1.8521399476010008e-15
18.8,179.3,9.268782692307692e-13,1.7011997017931782e-15
18.8,179.4,1.07382e-12,1.1681105581440776e-15
18.8,179.5,1.2272356862745102e-12,2.4347445664378632e-15
18.8,179.6,1.2916605882352942e-12,1.1511170848370797e-15
18.8,179.7,1.3933951923076926e-12,2.2475318397278774e-15
18.8,179.8,1.460189e-12,1.6198227619094633e-15
18.8,179.9,1.5238754000000001e-12,1.8270002782703667e-15
18.8,180.0,1.5879587999999997e-12,1.1056810621512872e-15
18.8,180.1,1.6528679999999999e-12,1.3343086599434174e-15
18.8,180.2,1.7581202040816328e-12,1.7897581614660787e-15
18.8,180.3,1.8189863265306123e-12,9.596854394871497e-16
18.8,180.4,1.853649387755102e-12,2.584145158093429e-15
18.8,180.5,1.8943710204081636e-12,1.7976256783718017e-15
18.8,180.6,1.9367008163265307e-12,1.018516689255475e-15
18.8,180.7,1.97628306122449e-12,9.604901742169549e-16
18.8,180.8,2.0047344897959184e-12,1.2390906387740268e-15
18.8,180.9,1.996118775510204e-12,1.1086841949443373e-15
18.8,181.0,2.0114343749999997e-12,1.5240940759279408e-15
18.8,181.1,2.0264359183673472e-12,1.4980891596384867e-15
18.8,181.2,2.046362244897959e-12,1.116964309298679e-15
18.8,181.3,2.0391924999999997e-12,7.063780918747099e-16
18.8,181.4,2.0736662500000002e-12,1.2399537480523297e-15
18.8,181.5,2.0344883333333333e-12,2.0149435504683646e-15
18.8,181.6,2.0324220833333333e-12,1.2106964664535417e-15
18.8,181.7,2.0467255102040818e-12,1.7648392696641845e-15
18.8,181.8,2.0550318e-12,1.6674438566860382e-15
18.8,181.9,2.0857665789473684e-12,1.0030257048484226e-15
18.8,182.0,2.0820479591836734e-12,7.241248853699065e-16
18.8,182.1,2.0501759183673465e-12,2.430609536117464e-15
18.8,182.2,2.062350625e-12,2.108176385920696e-15
18.8,182.3,2.0830560465116283e-12,1.0971091932373303e-15
18.8,182.4,2.074752708333333e-12,1.1847375302525172e-15
18.8,182.5,2.072017708333333e-12,1.428743111422085e-15
18.8,182.6,2.0384710416666668e-12,1.0873710906828086e-15
18.8,182.7,2.0551381632653063e-12,1.3005752315099293e-15
18.8,182.8,2.0637169387755103e-12,1.6332765953214411e-15
18.8,182.9,2.0563560416666663e-12,2.2661410377751937e-15
18.8,183.0,2.0651564583333334e-12,1.5760101613281743e-15
18.8,183.1,2.0715254761904765e-12,3.0752481271198014e-15
18.8,183.2,2.068056326530612e-12,9.301515460927148e-16
18.8,183.3,2.0436316326530613e-12,2.367053066681511e-15
18.8,183.4,2.059862244897959e-12,1.2363380270891408e-15
18.8,183.5,2.055687142857143e-12,2.1317142939202168e-15
18.8,183.6,2.076189166666667e-12,1.4352538863111642e-15
18.8,183.7,2.079202857142857e-12,1.841764518907625e-15
18.8,183.8,2.079734081632653e-12,1.3474807480546637e-15
18.8,183.9,2.06028387755102e-12,2.678228072318985e-15
18.8,184.0,2.0570573469387752e-12,2.997889814225155e-15
18.8,184.1,2.047377551020408e-12,1.5228719533521933e-15
18.8,184.2,2.064284e-12,1.421233154693488e-15
18.8,184.3,2.077859387755102e-12,1.5378100800855088e-15
18.8,184.4,2.079210416666667e-12,1.7200262675222212e-15
18.8,184.5,2.0636355102040816e-12,7.736382918926604e-16
18.8,184.6,2.0824945833333335e-12,1.0105168317333608e-15
18.8,184.7,2.0826928e-12,1.1708728395517615e-15
18.8,184.8,2.069607333333333e-12,1.814211666363751e-15
18.8,184.9,2.069278181818182e-12,1.7684976427668295e-15
18.8,185.0,2.082832105263158e-12,1.3036459801349646e-15
18.8,185.1,2.0732530303030303e-12,1.2073233442024143e-15
18.8,185.2,2.0502606122448977e-12,8.573508692283056e-16
18.8,185.3,2.0641041666666667e-12,2.018696611637809e-15
18.8,185.4,2.0831331707317077e-12,9.678479312208042e-16
18.8,185.5,2.07909125e-12,1.465297823141589e-15
18.8,185.6,2.0817402564102565e-12,1.2573774135801068e-15
18.8,185.7,2.0753076470588234e-12,1.8954620301538463e-15
18.8,185.8,2.07820675e-12,1.4532502962110445e-15
18.8,185.9,2.0687060606060603e-12,2.293356554570193e-15
18.8,186.0,2.0920094444444443e-12,1.1196630534333161e-15
18.8,186.1,nan,nan
18.8,186.2,2.0684710204081635e-12,1.2648831500044507e-15
18.8,186.3,2.06630125e-12,1.3643172649323027e-15
18.8,186.4,2.0635810204081635e-12,2.051765713805554e-15
18.8,186.5,2.0674779591836734e-12,1.944037734673694e-15
18.8,186.6,2.0718088095238094e-12,1.7109081542526144e-15
18.8,186.7,2.035805833333333e-12,1.3106082210727644e-15
18.8,186.8,2.05572e-12,9.230254601038912e-16
18.8,186.9,2.0562169999999998e-12,6.863421449976706e-16
18.8,187.0,2.0593185714285715e-12,2.2618722088599167e-15
18.8,187.1,2.0373158e-12,1.4699695259426341e-15
18.8,187.2,2.0860616666666665e-12,1.0374825271844144e-15
18.8,187.3,2.052565714285714e-12,1.3297501589450931e-15
18.8,187.4,2.0518310416666666e-12,2.193012325316849e-15
18.8,187.5,2.0713256249999997e-12,2.559093991598232e-15
18.8,187.6,2.071019387755102e-12,1.279989145367451e-15
18.8,187.7,nan,nan
18.8,187.8,nan,nan
18.8,187.9,2.088778e-12,1.5007049343558637e-15
18.8,188.0,2.06214914893617e-12,2.0424069502121745e-15
