X,Y,I,Ierr
40.0,170.0,1.5658579999999998e-06,3.3586509196402332e-09
40.0,172.0,1.572544e-06,4.392482669288551e-09
40.0,174.0,1.5782200000000001e-06,3.900942193880796e-09
40.0,176.0,1.637084e-06,3.2680673187680364e-09
40.0,178.0,1.6443359999999996e-06,3.4761219771463724e-09
40.0,180.0,1.6412040000000002e-06,7.648878610619985e-09
40.0,182.0,1.57887e-06,5.482959055108787e-09
40.0,184.0,1.569518e-06,5.346671487944649e-09
40.0,186.0,1.573678e-06,2.2900253273708187e-09
40.0,188.0,1.5725760000000002e-06,5.797522229366637e-09
40.0,190.0,1.5757660000000001e-06,3.919594877024949e-09
40.0,192.0,1.58074e-06,5.336347065174827e-09
40.0,194.0,1.576866e-06,1.9974643926738863e-09
40.0,196.0,1.578062e-06,3.4677220188475194e-09
40.0,198.0,1.5800359999999998e-06,6.2335915811031535e-09
40.0,200.0,1.5699419999999999e-06,6.523175300419241e-09
40.0,202.0,1.570056e-06,2.6556852223107793e-09
40.0,204.0,1.5669799999999996e-06,2.764460164299709e-09
40.0,206.0,1.5736400000000001e-06,4.4550914693191095e-09
40.0,208.0,1.5711940000000001e-06,2.876001390820235e-09
40.0,210.0,1.57095e-06,7.298967050206525e-09
42.0,210.0,1.5709980000000002e-06,3.2919744834976934e-09
42.0,208.0,1.572032e-06,4.159458618618545e-09
42.0,206.0,1.57136e-06,5.394119019821496e-09
42.0,204.0,1.5705759999999998e-06,5.64198050333386e-09
42.0,202.0,1.57657e-06,4.513947274836056e-09
42.0,200.0,1.57777e-06,2.240035714001031e-09
42.0,198.0,1.5784e-06,2.6246904579397664e-09
42.0,196.0,1.583116e-06,4.45040043142187e-09
42.0,194.0,1.578346e-06,5.514231043400312e-09
42.0,192.0,1.574502e-06,6.20470917932503e-09
42.0,190.0,1.5767800000000002e-06,4.786468426721321e-09
42.0,188.0,1.5751379999999997e-06,4.941139139915044e-09
42.0,186.0,1.601588e-06,9.362250584127754e-09
42.0,184.0,2.142998e-06,1.7320578974156662e-08
42.0,182.0,2.305226e-06,7.567672297344755e-09
42.0,180.0,2.302084e-06,1.026491422272976e-08
42.0,178.0,1.773305e-06,1.8600863555222343e-08
42.0,176.0,1.582004e-06,3.7096339442052935e-09
42.0,174.0,1.574732e-06,5.6525477441592835e-09
42.0,172.0,1.575276e-06,4.563010409806207e-09
42.0,170.0,1.57325e-06,1.36804605185647e-09
44.0,170.0,1.5741499999999998e-06,1.774034948922909e-09
44.0,172.0,1.574162e-06,5.826176791001085e-09
44.0,174.0,1.579924e-06,5.274715537353603e-09
44.0,176.0,1.5807799999999998e-06,5.441657835623243e-09
44.0,178.0,2.01929e-06,2.048079197687428e-08
44.0,180.0,2.722318e-06,2.3264824435185283e-08
44.0,182.0,2.749326e-06,1.2340167908095937e-08
44.0,184.0,2.506494e-06,5.290330711779744e-08
44.0,186.0,1.62709e-06,3.990814453216298e-09
44.0,188.0,1.579742e-06,2.946777222662061e-09
44.0,190.0,1.5780000000000002e-06,4.830151136351747e-09
44.0,192.0,1.578434e-06,3.7740937985164356e-09
44.0,194.0,1.580252e-06,4.7220309190008755e-09
44.0,196.0,1.5764619999999999e-06,4.508092279445875e-09
44.0,198.0,1.5841e-06,2.85403573908944e-09
44.0,200.0,1.57957e-06,5.538609933909373e-09
44.0,202.0,1.5729479999999999e-06,5.258609702193212e-09
44.0,204.0,1.579446e-06,4.209772440405808e-09
44.0,206.0,1.574564e-06,3.3315137700450804e-09
44.0,208.0,1.579385e-06,3.233515888317238e-09
44.0,210.0,1.5739759999999999e-06,3.544209926062477e-09
46.0,210.0,1.569952e-06,5.229250041831998e-09
46.0,208.0,1.5781600000000002e-06,4.262008915992583e-09
46.0,206.0,1.573726e-06,3.96071003735442e-09
46.0,204.0,1.576102e-06,6.684158585790738e-09
46.0,202.0,1.5840220000000002e-06,7.657891093506065e-09
46.0,200.0,1.5877060000000002e-06,4.95980080245165e-09
46.0,198.0,1.59087e-06,4.703067084361001e-09
46.0,196.0,1.5824320000000001e-06,3.701180352266022e-09
46.0,194.0,1.5826899999999998e-06,3.6975397225722674e-09
46.0,192.0,1.580672e-06,2.43975736498525e-09
46.0,190.0,1.5845725000000002e-06,3.820617587511232e-09
46.0,188.0,1.588328e-06,3.689468254369511e-09
46.0,186.0,1.764402e-06,1.666501893188242e-08
46.0,184.0,2.7102340000000004e-06,1.8386584892252318e-08
46.0,182.0,2.775535e-06,2.2925656479150196e-08
46.0,180.0,2.6931200000000002e-06,1.559833837304484e-08
46.0,178.0,1.6997500000000001e-06,1.2600876160013657e-08
46.0,176.0,1.5829780000000002e-06,1.119882136655469e-09
46.0,174.0,1.5846875e-06,5.65177571653372e-09
46.0,172.0,1.58363e-06,4.069815720643908e-09
46.0,170.0,1.5805339999999998e-06,5.705048991901817e-09
48.0,170.0,1.5800219999999999e-06,3.566159839379004e-09
48.0,172.0,1.580002e-06,4.936591536677872e-09
48.0,174.0,1.5835249999999998e-06,8.0338347008135e-10
48.0,176.0,1.587346e-06,4.641989228768208e-09
48.0,178.0,1.6593099999999998e-06,3.0534898067620637e-09
48.0,180.0,2.3554280000000003e-06,1.5247797742624993e-08
48.0,182.0,2.410625e-06,2.4297850213547745e-08
48.0,184.0,2.330552e-06,2.151021097060652e-08
48.0,186.0,1.6818799999999998e-06,7.4485032053427065e-09
48.0,188.0,1.5821219999999998e-06,7.3739227009780846e-09
48.0,190.0,1.5841275e-06,3.394498306083003e-09
48.0,192.0,1.583166e-06,8.277629129164948e-09
48.0,194.0,1.5886359999999999e-06,3.439701149809379e-09
48.0,196.0,1.59616e-06,2.418321732110977e-09
48.0,198.0,1.5928975e-06,8.634947524449716e-09
48.0,200.0,1.5900460000000002e-06,5.296370832938345e-09
48.0,202.0,1.58255e-06,4.346437621777225e-09
48.0,204.0,1.584584e-06,1.605747178107421e-09
48.0,206.0,1.5816099999999999e-06,5.411963599286295e-09
48.0,208.0,1.585044e-06,4.782905393168507e-09
48.0,210.0,1.5806659999999999e-06,5.422783786949293e-09
50.0,210.0,1.581146e-06,3.0415561806417705e-09
50.0,208.0,1.5852225e-06,1.7277351504208792e-09
50.0,206.0,1.5816420000000001e-06,5.257674010434652e-09
50.0,204.0,1.580542e-06,3.054527131979678e-09
