X,Y,I,Ierr
0.0,175.0,8.063666666666667e-13,2.7439333757163955e-14
0.0,180.0,2.2686056603773587e-12,1.5611780918690418e-13
0.0,185.0,5.618138679245283e-11,2.697685402289503e-13
0.0,190.0,5.397045471698113e-11,2.1139035033226823e-13
0.0,195.0,7.479615384615383e-13,5.96909996882862e-14
0.0,200.0,4.0161960784313727e-13,2.599299317054233e-14
0.0,205.0,3.3659999999999995e-13,2.517610283276889e-14
5.0,205.0,3.6450588235294117e-13,3.005938182974093e-14
5.0,200.0,3.898058823529412e-13,2.177767710982704e-14
5.0,195.0,5.398862745098039e-13,2.6538658591688714e-14
5.0,190.0,4.879275490196077e-11,1.6318432214335774e-12
5.0,185.0,5.601890769230769e-11,1.796107070713623e-13
5.0,180.0,1.7571652941176467e-11,2.802388754878906e-12
5.0,175.0,9.563725490196078e-13,2.692741935482014e-14
10.0,175.0,1.1423196078431372e-12,2.748126648626933e-14
10.0,180.0,3.850398039215686e-12,3.0368062137725697e-13
10.0,185.0,4.4164001999999996e-11,5.605316710017375e-13
10.0,190.0,3.5087466666666663e-11,2.0226979523735012e-13
10.0,195.0,5.698450980392157e-13,3.7331584239798e-14
10.0,200.0,4.025058823529412e-13,2.2916484449312264e-14
10.0,205.0,3.8055490196078437e-13,3.59398643364134e-14
15.0,205.0,3.687039215686275e-13,2.4738316400814137e-14
15.0,200.0,4.0458039215686277e-13,2.4612941117112525e-14
15.0,195.0,4.866313725490195e-13,2.3220186368305796e-14
15.0,190.0,8.592686274509803e-13,2.652423597758361e-14
15.0,185.0,1.3149705882352942e-12,3.108386060080146e-14
15.0,180.0,1.4202692307692309e-12,2.3493718787906e-14
15.0,175.0,1.4163450980392157e-12,2.3922327856804133e-14
