X,Y,I
9.0,170.0,3.5523e-13
9.0,170.0,3.54469e-13
9.0,170.0,3.56505e-13
9.0,170.0,3.65492e-13
9.0,170.0,3.70478e-13
9.0,170.0,3.75097e-13
9.0,170.0,3.79274e-13
9.0,170.0,3.85029e-13
9.0,170.0,3.8945e-13
9.0,170.0,3.94432e-13
9.0,170.0,3.98715e-13
9.0,170.0,4.00434e-13
9.0,170.0,3.93233e-13
9.0,170.0,3.91222e-13
9.0,170.0,3.88642e-13
9.0,170.0,3.86814e-13
9.0,170.0,3.93285e-13
9.0,170.0,3.93216e-13
9.0,170.0,3.94048e-13
9.0,170.0,3.99095e-13
9.0,170.0,3.96138e-13
9.0,170.0,3.94899e-13
9.0,170.0,4.03227e-13
9.0,170.0,4.07135e-13
9.0,170.0,4.04119e-13
9.0,170.0,4.10483e-13
9.0,170.0,4.12469e-13
9.0,170.0,4.14614e-13
9.0,170.0,4.16943e-13
9.0,170.0,4.25572e-13
9.0,170.0,4.18308e-13
9.0,170.0,4.23492e-13
9.0,170.0,4.23612e-13
9.0,170.0,4.21925e-13
9.0,170.0,4.26002e-13
9.0,170.0,4.23198e-13
9.0,170.0,4.24709e-13
9.0,170.0,4.27349e-13
9.0,170.0,4.25485e-13
9.0,170.0,4.21063e-13
9.0,170.0,4.1449e-13
9.0,170.0,4.1175e-13
9.0,170.0,4.13973e-13
9.0,170.0,4.08881e-13
9.0,170.0,4.06642e-13
9.0,170.0,4.04691e-13
9.0,170.0,4.06363e-13
9.0,170.0,4.04579e-13
9.0,170.0,4.0547e-13
9.0,170.0,4.14709e-13
9.0,170.0,4.16809e-13
9.0,170.0,4.18546e-13
9.0,170.0,4.19618e-13
9.0,170.0,4.15081e-13
9.0,170.0,4.14186e-13
9.0,170.0,4.20313e-13
9.0,170.0,4.22505e-13
9.0,170.0,4.33543e-13
9.0,170.0,4.29228e-13
9.0,170.0,4.29758e-13
9.0,170.0,4.29471e-13
9.0,170.0,4.38672e-13
9.0,170.0,4.43059e-13
9.0,170.0,4.44017e-13
9.0,170.0,4.43807e-13
9.0,170.0,4.40217e-13
9.0,170.0,4.45458e-13
9.0,170.0,4.47437e-13
9.0,170.0,4.4916e-13
9.0,170.0,4.45477e-13
9.0,170.0,4.45644e-13
9.0,170.0,4.51548e-13
9.0,170.0,4.50441e-13
9.0,170.0,4.53828e-13
9.0,170.0,4.53724e-13
9.0,170.0,4.57528e-13
9.0,170.0,4.61002e-13
9.0,170.0,4.63132e-13
9.0,170.0,4.59916e-13
9.0,170.0,4.60061e-13
9.0,170.0,4.5673e-13
9.0,170.0,4.59209e-13
9.0,170.0,4.50218e-13
9.0,170.0,4.44476e-13
9.0,170.0,4.45442e-13
9.0,170.0,4.51315e-13
9.0,170.0,4.52175e-13
9.0,170.0,4.56727e-13
9.0,170.0,4.5357e-13
9.0,170.0,4.47546e-13
9.0,170.0,4.45472e-13
9.0,170.0,4.46946e-13
9.0,170.0,4.38057e-13
9.0,170.0,4.3389e-13
9.0,170.0,4.33617e-13
9.0,170.0,4.35328e-13
9.0,170.0,4.34274e-13
9.0,170.0,4.35162e-13
9.0,170.0,4.41676e-13
9.0,170.0,4.38338e-13
9.0,170.0,4.40245e-13
9.0,170.0,4.40821e-13
9.0,170.0,4.34251e-13
9.0,170.0,4.40062e-13
9.0,170.0,4.50564e-13
9.0,170.0,4.51298e-13
9.0,170.0,4.53407e-13
9.0,170.0,4.57968e-13
9.0,170.0,4.56758e-13
9.0,170.0,4.51448e-13
9.0,170.0,4.54587e-13
9.0,170.0,4.49399e-13
9.0,170.0,4.52041e-13
9.0,170.0,4.51651e-13
9.0,170.0,4.50615e-13
9.0,170.0,4.51661e-13
9.0,170.0,4.58152e-13
9.0,170.0,4.59068e-13
9.0,170.0,4.53494e-13
9.0,170.0,4.51659e-13
9.0,170.0,4.51985e-13
9.0,170.0,4.51287e-13
9.0,170.0,4.61248e-13
9.0,170.0,4.75231e-13
9.0,170.0,4.81512e-13
9.0,170.0,4.86254e-13
9.0,170.0,4.95072e-13
9.0,170.0,5.04446e-13
9.0,170.0,5.03555e-13
9.0,170.0,5.01708e-13
9.0,170.0,4.94489e-13
9.0,170.0,4.90096e-13
9.0,170.0,4.86567e-13
9.0,170.0,4.76928e-13
9.0,170.0,4.7561e-13
9.0,170.0,4.80003e-13
