X,Y,I
18.8,175.0,3.44232e-13
18.8,175.0,3.48435e-13
18.8,175.0,3.47401e-13
18.8,175.0,3.48567e-13
18.8,175.0,3.50891e-13
18.8,175.0,3.52437e-13
18.8,175.0,3.43642e-13
18.8,175.0,3.42622e-13
18.8,175.0,3.43334e-13
18.8,175.0,3.42996e-13
18.8,175.0,3.48905e-13
18.8,175.0,3.51351e-13
18.8,175.0,3.43499e-13
18.8,175.0,3.46952e-13
18.8,175.0,3.4194e-13
18.8,175.0,3.41861e-13
18.8,175.0,3.4715e-13
18.8,175.0,3.45262e-13
18.8,175.0,3.48308e-13
18.8,175.0,3.49717e-13
18.8,175.0,3.54567e-13
18.8,175.0,3.48075e-13
18.8,175.0,3.44925e-13
18.8,175.0,3.41104e-13
18.8,175.0,3.42059e-13
18.8,175.0,3.37318e-13
18.8,175.0,3.36201e-13
18.8,175.0,3.30961e-13
18.8,175.0,3.33124e-13
18.8,175.0,3.34782e-13
18.8,175.0,3.40251e-13
18.8,175.0,3.41279e-13
18.8,175.0,3.41621e-13
18.8,175.0,3.3093e-13
18.8,175.0,3.30379e-13
18.8,175.0,3.32179e-13
18.8,175.0,3.34691e-13
18.8,175.0,3.29222e-13
18.8,175.0,3.34734e-13
18.8,175.0,3.46294e-13
18.8,175.0,3.47125e-13
18.8,175.0,3.49654e-13
18.8,175.0,3.45838e-13
18.8,175.0,3.45708e-13
18.8,175.0,3.43223e-13
18.8,175.0,3.46806e-13
18.8,175.0,3.50546e-13
18.8,175.0,3.51187e-13
18.8,175.0,3.48349e-13
18.8,175.0,3.53008e-13
18.8,175.0,3.51881e-13
18.8,175.0,3.49169e-13
18.8,175.0,3.5159e-13
18.8,175.0,3.52153e-13
18.8,175.0,3.52813e-13
18.8,175.0,3.53418e-13
18.8,175.0,3.53276e-13
18.8,175.0,3.58312e-13
18.8,175.0,3.5795e-13
18.8,175.0,3.53351e-13
18.8,175.1,3.53273e-13
18.8,175.1,3.52795e-13
18.8,175.1,3.5318e-13
18.8,175.1,3.51635e-13
18.8,175.1,3.44018e-13
18.8,175.1,3.42193e-13
18.8,175.1,3.41244e-13
18.8,175.1,3.28226e-13
18.8,175.1,3.30695e-13
18.8,175.1,3.35516e-13
18.8,175.1,3.36528e-13
18.8,175.1,3.3856e-13
18.8,175.1,3.32689e-13
18.8,175.1,3.26972e-13
18.8,175.1,3.27993e-13
18.8,175.1,3.27781e-13
18.8,175.1,3.23678e-13
18.8,175.1,3.22542e-13
18.8,175.1,3.22447e-13
18.8,175.1,3.22789e-13
18.8,175.1,3.26219e-13
18.8,175.1,3.35359e-13
18.8,175.1,3.34619e-13
18.8,175.1,3.38432e-13
18.8,175.1,3.39331e-13
18.8,175.1,3.42692e-13
18.8,175.1,3.47072e-13
18.8,175.1,3.4785e-13
18.8,175.1,3.52682e-13
18.8,175.1,3.52883e-13
18.8,175.1,3.47434e-13
18.8,175.1,3.4974e-13
18.8,175.1,3.48247e-13
18.8,175.1,3.51831e-13
18.8,175.1,3.51351e-13
18.8,175.1,3.42904e-13
18.8,175.1,3.3627e-13
18.8,175.1,3.30718e-13
18.8,175.1,3.32504e-13
18.8,175.1,3.28907e-13
18.8,175.1,3.30731e-13
18.8,175.1,3.29824e-13
18.8,175.1,3.28121e-13
18.8,175.1,3.33744e-13
18.8,175.1,3.29299e-13
18.8,175.1,3.25861e-13
18.8,175.1,3.27622e-13
18.8,175.1,3.28921e-13
18.8,175.1,3.25796e-13
18.8,175.1,3.31076e-13
18.8,175.1,3.29505e-13
18.8,175.1,3.27965e-13
18.8,175.1,3.33959e-13
18.8,175.1,3.35529e-13
18.8,175.1,3.35696e-13
18.8,175.1,3.33899e-13
18.8,175.1,3.32305e-13
18.8,175.1,3.38525e-13
18.8,175.1,3.36653e-13
18.8,175.1,3.40715e-13
18.8,175.2,3.5327e-13
18.8,175.2,3.53985e-13
18.8,175.2,3.60532e-13
18.8,175.2,3.63268e-13
18.8,175.2,3.59633e-13
18.8,175.2,3.57774e-13
18.8,175.2,3.55203e-13
18.8,175.2,3.60516e-13
