X,Y,I
0.0,179.0,4.95818e-13
0.0,179.0,4.88894e-13
0.0,179.0,4.81651e-13
0.0,179.0,4.84727e-13
0.0,179.0,4.80699e-13
0.0,179.0,4.82444e-13
0.0,179.0,4.77885e-13
0.0,179.0,4.80939e-13
0.0,179.0,4.84756e-13
0.0,179.0,4.821e-13
0.0,179.0,4.88663e-13
0.0,179.0,4.88421e-13
0.0,179.0,4.85799e-13
0.0,179.0,4.8992e-13
0.0,179.0,4.83383e-13
0.0,179.0,4.76194e-13
0.0,179.0,4.75818e-13
0.0,179.0,4.73078e-13
0.0,179.0,4.71262e-13
0.0,179.0,4.73112e-13
0.0,179.0,4.78406e-13
0.0,179.0,4.82502e-13
0.0,179.0,4.89711e-13
0.0,179.0,4.86653e-13
0.0,179.0,4.83918e-13
0.0,179.0,4.8107e-13
0.0,179.0,4.84055e-13
0.0,179.0,4.92742e-13
0.0,179.0,4.93014e-13
0.0,179.0,4.96432e-13
0.0,179.0,4.97862e-13
0.0,179.0,5.02085e-13
0.0,179.0,5.05914e-13
0.1,179.0,4.91967e-13
0.1,179.0,4.94697e-13
0.1,179.0,5.00572e-13
0.1,179.0,5.02753e-13
0.1,179.0,5.07908e-13
0.1,179.0,5.11504e-13
0.1,179.0,5.11796e-13
0.1,179.0,5.16421e-13
0.1,179.0,5.26462e-13
0.1,179.0,5.32811e-13
0.1,179.0,5.33158e-13
0.1,179.0,5.29027e-13
0.1,179.0,5.22238e-13
0.1,179.0,5.14067e-13
0.1,179.0,5.10957e-13
0.1,179.0,5.06857e-13
0.1,179.0,5.11971e-13
0.1,179.0,5.17564e-13
0.1,179.0,5.15195e-13
0.1,179.0,5.16667e-13
0.1,179.0,5.20495e-13
0.1,179.0,5.1786e-13
0.1,179.0,5.27245e-13
0.1,179.0,5.29831e-13
0.1,179.0,5.29352e-13
0.1,179.0,5.28286e-13
0.1,179.0,5.25867e-13
0.1,179.0,5.18414e-13
0.1,179.0,5.13697e-13
0.1,179.0,5.20174e-13
0.1,179.0,5.23893e-13
0.1,179.0,5.21447e-13
0.1,179.0,5.24556e-13
0.1,179.0,5.31841e-13
0.2,179.0,5.44208e-13
0.2,179.0,5.46123e-13
0.2,179.0,5.44434e-13
0.2,179.0,5.39363e-13
0.2,179.0,5.35035e-13
0.2,179.0,5.4401e-13
0.2,179.0,5.43603e-13
0.2,179.0,5.44107e-13
0.2,179.0,5.47582e-13
0.2,179.0,5.40207e-13
0.2,179.0,5.38348e-13
0.2,179.0,5.33631e-13
0.2,179.0,5.28128e-13
0.2,179.0,5.19545e-13
0.2,179.0,5.15684e-13
0.2,179.0,5.11676e-13
0.2,179.0,5.0818e-13
0.2,179.0,5.02487e-13
0.2,179.0,4.99334e-13
0.2,179.0,4.92854e-13
0.2,179.0,4.902e-13
0.2,179.0,4.91301e-13
0.2,179.0,4.87005e-13
0.2,179.0,4.8148e-13
0.2,179.0,4.82315e-13
0.2,179.0,4.87355e-13
0.2,179.0,4.87975e-13
0.2,179.0,4.88736e-13
0.2,179.0,4.8887e-13
0.2,179.0,4.8558e-13
0.2,179.0,4.88598e-13
0.2,179.0,4.91742e-13
0.2,179.0,4.93929e-13
0.3,179.0,5.41707e-13
0.3,179.0,5.40814e-13
0.3,179.0,5.36668e-13
0.3,179.0,5.34995e-13
