X,Y,I
50.0,165.0,[1.11361e-08]
50.0,165.0,[1.11361e-08, 1.29938e-08]
50.0,165.0,[1.11361e-08, 1.29938e-08, 1.12851e-08]
50.0,165.0,[1.11361e-08, 1.29938e-08, 1.12851e-08, 1.34905e-08]
50.0,165.0,[1.11361e-08, 1.29938e-08, 1.12851e-08, 1.34905e-08, 1.07388e-08]
50.0,167.0,[1.30335e-08]
50.0,167.0,[1.30335e-08, 1.09772e-08]
50.0,167.0,[1.30335e-08, 1.09772e-08, 1.21891e-08]
50.0,167.0,[1.30335e-08, 1.09772e-08, 1.21891e-08, 1.39773e-08]
50.0,169.0,[8.5334e-09]
50.0,169.0,[8.5334e-09, 1.1305e-08]
50.0,169.0,[8.5334e-09, 1.1305e-08, 1.2219e-08]
50.0,169.0,[8.5334e-09, 1.1305e-08, 1.2219e-08, 1.21991e-08]
50.0,171.0,[1.17918e-08]
50.0,171.0,[1.17918e-08, 1.04805e-08]
50.0,171.0,[1.17918e-08, 1.04805e-08, 9.99371e-09]
50.0,171.0,[1.17918e-08, 1.04805e-08, 9.99371e-09, 1.21891e-08]
50.0,173.0,[9.58641e-09]
50.0,173.0,[9.58641e-09, 1.24375e-08]
50.0,173.0,[9.58641e-09, 1.24375e-08, 9.41753e-09]
50.0,173.0,[9.58641e-09, 1.24375e-08, 9.41753e-09, 1.09772e-08]
50.0,175.0,[1.0103e-08]
50.0,175.0,[1.0103e-08, 1.06494e-08]
50.0,175.0,[1.0103e-08, 1.06494e-08, 1.09871e-08]
50.0,175.0,[1.0103e-08, 1.06494e-08, 1.09871e-08, 1.02818e-08]
50.0,175.0,[1.0103e-08, 1.06494e-08, 1.09871e-08, 1.02818e-08, 1.24971e-08]
50.0,177.0,[9.29832e-09]
50.0,177.0,[9.29832e-09, 8.82149e-09]
50.0,177.0,[9.29832e-09, 8.82149e-09, 1.16726e-08]
50.0,177.0,[9.29832e-09, 8.82149e-09, 1.16726e-08, 1.09375e-08]
50.0,179.0,[1.08182e-08]
50.0,179.0,[1.08182e-08, 1.03811e-08]
50.0,179.0,[1.08182e-08, 1.03811e-08, 1.12057e-08]
50.0,179.0,[1.08182e-08, 1.03811e-08, 1.12057e-08, 1.24772e-08]
50.0,179.0,[1.08182e-08, 1.03811e-08, 1.12057e-08, 1.24772e-08, 1.1464e-08]
50.0,181.0,[1.32521e-08]
50.0,181.0,[1.32521e-08, 8.69234e-09]
50.0,181.0,[1.32521e-08, 8.69234e-09, 1.06394e-08]
50.0,181.0,[1.32521e-08, 8.69234e-09, 1.06394e-08, 1.3272e-08]
50.0,183.0,[1.13845e-08]
50.0,183.0,[1.13845e-08, 1.25468e-08]
50.0,183.0,[1.13845e-08, 1.25468e-08, 1.11659e-08]
50.0,183.0,[1.13845e-08, 1.25468e-08, 1.11659e-08, 1.00136e-08]
50.0,185.0,[9.98378e-09]
50.0,185.0,[9.98378e-09, 1.06295e-08]
50.0,185.0,[9.98378e-09, 1.06295e-08, 1.00533e-08]
