X,Y,I,Ierr
5.0,184.8,3.8027875e-13,2.075472030376464e-14
5.1,184.8,3.9847975000000004e-13,6.59324647303335e-15
5.2,184.8,4.123188833333333e-13,7.198429236279414e-15
5.3,184.8,3.789970847457627e-13,8.972728240483153e-15
5.4,184.8,3.9365149999999995e-13,1.3376438662233036e-14
5.5,184.8,3.609327288135593e-13,1.1627593408303833e-14
5.6,184.8,3.819587413793103e-13,1.1304321641652938e-14
5.7,184.8,3.7652050877192983e-13,5.137472581982781e-15
5.8,184.8,3.7245949122807027e-13,7.209559395065391e-15
5.9,184.8,3.9366708771929825e-13,7.597200066600492e-15
6.0,184.8,3.97857e-13,9.894314209899064e-15
6.1,184.8,3.9205436842105265e-13,1.4497836264006785e-14
6.2,184.8,3.993041052631579e-13,9.954947285777252e-15
6.3,184.8,3.8797041071428573e-13,9.036619484426338e-15
6.4,184.8,3.9743694642857145e-13,1.9080566760655838e-14
6.5,184.8,3.601200175438597e-13,1.456476007052546e-14
6.6,184.8,3.8742442105263157e-13,7.817942570346818e-15
6.7,184.8,3.9783749122807017e-13,1.369474653675866e-14
6.8,184.8,3.8450057142857143e-13,1.3725688578690097e-14
6.9,184.8,3.642924385964912e-13,6.330650694134206e-15
7.0,184.8,3.678744385964912e-13,1.2117894714693844e-14
7.1,184.8,3.749264561403509e-13,9.407163534075947e-15
7.2,184.8,4.208693157894737e-13,7.98151749885243e-15
7.3,184.8,3.966067192982456e-13,2.579588053455019e-14
7.4,184.8,3.5126519642857145e-13,2.145939648117849e-14
7.5,184.8,3.7670412280701753e-13,1.1342365098935496e-14
7.6,184.8,3.497751964285714e-13,9.857360483088695e-15
7.7,184.8,3.637423392857143e-13,8.709595722692433e-15
7.8,184.8,3.57288625e-13,7.4498052360987e-15
7.9,184.8,3.5347012500000003e-13,1.0985089261069329e-14
8.0,184.8,3.697714285714286e-13,9.343849269624878e-15
8.1,184.8,3.481067543859649e-13,1.2846218418623126e-14
8.2,184.8,3.255358928571429e-13,1.536344803267828e-14
8.3,184.8,3.669032857142857e-13,1.443672185993844e-14
8.4,184.8,3.6860672727272726e-13,1.4787389318364908e-14
8.5,184.8,3.5341229090909097e-13,5.9911746265887594e-15
8.6,184.8,3.636669090909091e-13,1.3354208870441256e-14
8.7,184.8,3.3461714814814815e-13,1.2755164572609347e-14
8.8,184.8,3.832294074074074e-13,1.3972126391787806e-14
8.9,184.8,3.8650746296296304e-13,1.4544695023365127e-14
9.0,184.8,3.64838679245283e-13,8.788061642103922e-15
9.1,184.8,3.75183716981132e-13,1.141294006798301e-14
9.2,184.8,3.5605547169811316e-13,8.837422322476325e-15
9.3,184.8,3.579811153846153e-13,1.5876483150164447e-14
9.4,184.8,3.3164126923076926e-13,8.379422173752575e-15
9.5,184.8,3.485839807692309e-13,1.1994295806902395e-14
9.6,184.8,3.5592927450980397e-13,9.208541810600935e-15
9.7,184.8,3.4828254901960787e-13,4.5777415628478335e-15
9.8,184.8,3.315892549019608e-13,1.116242881863546e-14
9.9,184.8,3.787390588235293e-13,1.0020663060546961e-14
10.0,184.8,3.4077502e-13,1.0376014592298916e-14
10.1,184.8,3.592236530612245e-13,1.7320182505461383e-14
10.2,184.8,3.6091395918367337e-13,7.393155668118176e-15
10.3,184.8,3.638884081632653e-13,8.783489044371062e-15
10.4,184.8,3.802233673469388e-13,6.898367809597045e-15
10.5,184.8,4.076745918367346e-13,1.04926538926505e-14
10.6,184.8,4.071833265306122e-13,8.963518344816817e-15
10.7,184.8,4.139410208333333e-13,9.834768759969192e-15
10.8,184.8,3.9956253061224497e-13,9.360409525974854e-15
10.9,184.8,4.109042653061224e-13,1.004338503342437e-14
11.0,184.8,3.9392514583333333e-13,1.0059578457846333e-14
11.1,184.8,4.436865208333333e-13,1.7081032906889225e-14
11.2,184.8,4.0993658333333335e-13,7.073123584602174e-15
11.3,184.8,4.682376530612245e-13,1.7565393153434835e-14
11.4,184.8,4.729994999999999e-13,1.4938612323996714e-14
11.5,184.8,5.165158958333333e-13,1.0351495594920066e-14
11.6,184.8,5.894618125e-13,1.647322685912945e-14
11.7,184.8,6.49204625e-13,8.546802178848819e-15
11.8,184.8,6.71935306122449e-13,6.577952653399898e-15
11.9,184.8,6.784027959183673e-13,1.585745808435659e-14
12.0,184.8,7.807424166666666e-13,1.0853798624278461e-14
12.1,184.8,7.97164857142857e-13,8.172736373867366e-15
12.2,184.8,8.843805918367346e-13,1.3055264433370903e-14
12.3,184.8,9.441554374999999e-13,8.022622316264635e-15
12.4,184.8,9.736385416666667e-13,6.806954963363857e-15
12.5,184.8,1.0552410416666667e-12,8.082112770284593e-15
12.6,184.8,1.0998185714285714e-12,5.719785567551939e-15
12.7,184.8,1.1643599999999999e-12,5.651554727093544e-15
12.8,184.8,1.2022339583333334e-12,1.04237240905029e-14
12.9,184.8,1.2952710416666667e-12,5.0915384215641425e-15
13.0,184.8,1.3640708163265306e-12,6.608708489942611e-15
13.1,184.8,1.4188119999999998e-12,1.0680845659403573e-14
13.2,184.8,1.4626493877551019e-12,1.076920238612496e-14
13.3,184.8,1.5189116326530613e-12,7.0754214836417226e-15
13.4,184.8,1.5602552083333333e-12,7.158432378898592e-15
13.5,184.8,1.6648395833333333e-12,1.0556800919773095e-14
13.6,184.8,1.7202739583333333e-12,8.416680051041352e-15
13.7,184.8,1.7801442857142857e-12,1.1729895348977285e-14
13.8,184.8,1.84782e-12,2.3764770101122042e-14
13.9,184.8,1.861977142857143e-12,1.0824720951297984e-14
14.0,184.8,1.966578541666667e-12,6.011089401259182e-15
14.1,184.8,1.946867291666667e-12,6.630097013990849e-15
14.2,184.8,1.9736885416666665e-12,7.845992339400439e-15
14.3,184.8,1.990772083333333e-12,1.2953954183686758e-14
14.4,184.8,2.0234885416666665e-12,1.347300077772574e-14
14.5,184.8,2.028003125e-12,7.937817751185897e-15
14.6,184.8,2.069981224489796e-12,8.812338204079187e-15
14.7,184.8,3.9187499999999997e+37,4.84138652015102e+37
14.8,184.8,3.712499999999999e+37,4.792816890931678e+37
14.9,184.8,9.9e+37,0.0
15.0,184.8,2.07002e-12,7.570398312654674e-15
15.1,184.8,2.0624999999999998e+36,1.413978761332715e+37
15.2,184.8,7.677551020408163e+37,4.1307342484200536e+37
15.3,184.8,1.8183673469387752e+37,3.833454959469423e+37
15.4,184.8,2.0760685714285714e-12,9.739530223762956e-15
15.5,184.8,9.9e+37,0.0
15.6,184.8,9.9e+37,0.0
15.7,184.8,9.9e+37,0.0
15.8,184.8,9.9e+37,0.0
15.9,184.8,9.9e+37,0.0
16.0,184.8,9.9e+37,0.0
16.1,184.8,9.9e+37,0.0
16.2,184.8,9.9e+37,0.0
16.3,184.8,9.9e+37,0.0
16.4,184.8,9.9e+37,0.0
16.5,184.8,9.899999999999997e+37,1.888946593147858e+22
16.6,184.8,9.9e+37,0.0
16.7,184.8,9.899999999999997e+37,1.888946593147858e+22
16.8,184.8,9.899999999999997e+37,1.888946593147858e+22
16.9,184.8,2.717647058823529e+37,4.418042592146521e+37
17.0,184.8,8.152941176470587e+37,3.7740784067198715e+37
17.1,184.8,9.899999999999997e+37,1.888946593147858e+22
17.2,184.8,9.899999999999997e+37,1.888946593147858e+22
17.3,184.8,9.899999999999997e+37,1.888946593147858e+22
17.4,184.8,9.899999999999997e+37,1.888946593147858e+22
17.5,184.8,9.899999999999997e+37,1.888946593147858e+22
17.6,184.8,9.899999999999997e+37,1.888946593147858e+22
17.7,184.8,9.899999999999997e+37,1.888946593147858e+22
17.8,184.8,9.899999999999997e+37,1.888946593147858e+22
17.9,184.8,9.899999999999997e+37,1.888946593147858e+22
18.0,184.8,9.899999999999997e+37,1.888946593147858e+22
18.1,184.8,9.899999999999997e+37,1.888946593147858e+22
18.2,184.8,9.899999999999997e+37,1.888946593147858e+22
18.3,184.8,9.899999999999997e+37,1.888946593147858e+22
18.4,184.8,9.899999999999997e+37,1.888946593147858e+22
18.5,184.8,9.899999999999997e+37,1.888946593147858e+22
18.6,184.8,9.899999999999997e+37,1.888946593147858e+22
18.7,184.8,9.899999999999996e+37,3.777893186295716e+22
18.8,184.8,9.899999999999996e+37,3.777893186295716e+22
18.9,184.8,9.899999999999996e+37,3.777893186295716e+22
19.0,184.8,9.899999999999996e+37,3.777893186295716e+22
19.1,184.8,9.9e+37,0.0
19.2,184.8,9.9e+37,0.0
19.3,184.8,9.9e+37,0.0
19.4,184.8,9.9e+37,0.0
19.5,184.8,9.9e+37,0.0
19.6,184.8,9.9e+37,0.0
19.7,184.8,9.9e+37,0.0
19.8,184.8,9.9e+37,0.0
19.9,184.8,9.9e+37,0.0
20.0,184.8,9.9e+37,0.0
20.1,184.8,9.9e+37,0.0
20.2,184.8,9.9e+37,0.0
20.3,184.8,9.9e+37,0.0
20.4,184.8,9.9e+37,0.0
20.5,184.8,9.9e+37,0.0
20.6,184.8,9.9e+37,0.0
20.7,184.8,9.9e+37,0.0
20.8,184.8,9.9e+37,0.0
20.9,184.8,9.9e+37,0.0
21.0,184.8,9.9e+37,0.0
21.1,184.8,9.9e+37,0.0
21.2,184.8,9.9e+37,0.0
21.3,184.8,9.9e+37,0.0
21.4,184.8,9.9e+37,0.0
21.5,184.8,9.9e+37,0.0
21.6,184.8,9.9e+37,0.0
21.7,184.8,9.558620689655172e+37,1.806409515830307e+37
21.8,184.8,3.821052631578947e+37,4.819541247809296e+37
21.9,184.8,6.599999999999998e+37,4.666904755831213e+37
22.0,184.8,4.1684210526315783e+37,4.887906949710732e+37
22.1,184.8,7.1210526315789465e+37,4.448486312321768e+37
22.2,184.8,3.243103448275862e+37,4.646396901009668e+37
22.3,184.8,3.4736842105263154e+37,4.724721334613365e+37
22.4,184.8,2.0269118644067795e-12,1.1303774152171865e-14
22.5,184.8,2.020317894736842e-12,1.0025198906342275e-14
22.6,184.8,1.9820687719298246e-12,1.0430584930895081e-14
22.7,184.8,1.9815677192982456e-12,9.853267873190895e-15
22.8,184.8,1.9213171929824563e-12,8.985705949946179e-15
22.9,184.8,1.8302138596491228e-12,1.3760196698204698e-14
23.0,184.8,1.7705007017543858e-12,1.3600645477413103e-14
23.1,184.8,1.7297663157894738e-12,1.8898150529724776e-14
23.2,184.8,1.6793628070175439e-12,1.703043969870357e-14
23.3,184.8,1.6154612280701753e-12,1.3454828399640529e-14
23.4,184.8,1.557880350877193e-12,1.1940281663037705e-14
23.5,184.8,1.5293371929824564e-12,7.029412082522667e-15
23.6,184.8,1.4447678947368421e-12,1.110922214290896e-14
23.7,184.8,1.3820642105263158e-12,1.138000816257352e-14
23.8,184.8,1.3238538596491227e-12,1.1744435898619962e-14
23.9,184.8,1.2423861403508773e-12,2.3632103851996116e-14
24.0,184.8,1.1708933333333335e-12,1.318517965645896e-14
24.1,184.8,1.1307816071428571e-12,8.473104250000553e-15
24.2,184.8,1.0437510714285715e-12,7.418345184784299e-15
24.3,184.8,9.855244464285713e-13,9.112076021725321e-15
24.4,184.8,9.303106249999999e-13,1.0984911384587132e-14
24.5,184.8,8.382208214285714e-13,8.44280221572355e-15
24.6,184.8,8.019701454545454e-13,7.982041621763828e-15
24.7,184.8,7.563922181818181e-13,1.9777732299175533e-14
24.8,184.8,6.905545090909092e-13,1.0760012781122397e-14
24.9,184.8,5.96274962962963e-13,9.487128822511295e-15
25.0,184.8,5.483477777777776e-13,1.5146869611397976e-14
25.1,184.8,5.01018574074074e-13,8.291580606146015e-15
25.2,184.8,5.067879433962264e-13,7.144602732436786e-15
25.3,184.8,4.772098888888889e-13,1.077997389309466e-14
25.4,184.8,4.4950694444444445e-13,6.212789089828447e-15
25.5,184.8,4.168908867924528e-13,6.024731039672359e-15
25.6,184.8,4.0038861538461536e-13,8.355092169435553e-15
25.7,184.8,4.194525094339623e-13,5.600396234710544e-15
25.8,184.8,4.335576153846154e-13,5.0762569991384195e-15
25.9,184.8,3.851536153846154e-13,8.087533548031348e-15
26.0,184.8,4.1847951923076927e-13,1.0190517746510128e-14
26.1,184.8,4.350040961538462e-13,1.2363864385718838e-14
26.2,184.8,3.9443007692307684e-13,9.783880720635412e-15
26.3,184.8,3.9856011764705885e-13,5.4571848544078826e-15
26.4,184.8,4.2668386274509806e-13,5.663496938234925e-15
26.5,184.8,4.197675e-13,1.7155691613863895e-14
26.6,184.8,4.0038419607843134e-13,5.9084068853065276e-15
26.7,184.8,3.8203696e-13,1.6571269549385767e-14
26.8,184.8,3.7570968e-13,1.3038295447549881e-14
26.9,184.8,4.0175584e-13,1.507042562684943e-14
27.0,184.8,3.7008974e-13,1.479287100979387e-14
27.1,184.8,3.8878114285714283e-13,1.0445787826014968e-14
27.2,184.8,4.1557100000000004e-13,9.328714681026534e-15
27.3,184.8,3.7834760000000003e-13,1.0066076637896215e-14
27.4,184.8,3.8056222916666664e-13,1.016963285604005e-14
27.5,184.8,3.834948367346939e-13,1.0227901973995983e-14
27.6,184.8,3.93574224489796e-13,8.59202996912957e-15
27.7,184.8,4.00706e-13,1.060030860736745e-14
27.8,184.8,3.740412244897959e-13,9.28612650571898e-15
27.9,184.8,3.970913469387755e-13,8.020194293923718e-15
28.0,184.8,3.6446149999999995e-13,6.152831052315133e-15
28.1,184.8,3.6994080000000004e-13,8.116894985152882e-15
28.2,184.8,3.8156652083333335e-13,1.3387703653896957e-14
28.3,184.8,3.82664125e-13,1.1386888457097269e-14
28.4,184.8,3.8700785416666667e-13,1.032696088520558e-14
28.5,184.8,3.619542708333333e-13,1.431865647901888e-14
28.6,184.8,3.8011493749999996e-13,7.395157879220277e-15
28.7,184.8,3.8536154166666663e-13,1.3896262811391556e-14
28.8,184.8,3.977417291666667e-13,6.3371909219161106e-15
28.9,184.8,4.100188775510204e-13,8.415144306504313e-15
29.0,184.8,4.049996530612245e-13,1.7049544069014462e-14
29.1,184.8,4.0521226530612247e-13,9.10796171058319e-15
29.2,184.8,3.938008541666667e-13,1.2854375834045742e-14
29.3,184.8,3.81462625e-13,1.00746073468254e-14
29.4,184.8,3.9883112500000007e-13,1.2610116819153906e-14
29.5,184.8,3.8919233333333335e-13,1.4052603025971936e-14
29.6,184.8,3.6879512499999997e-13,7.985862290701095e-15
