X,Y,I
56.0,190.0,[2.58825e-06]
56.0,191.0,[2.57673e-06]
56.0,192.0,[2.58412e-06]
56.0,193.0,[2.59234e-06]
56.0,194.0,[2.58329e-06]
56.0,195.0,[2.57753e-06]
56.0,196.0,[2.58661e-06]
56.0,199.0,[2.58826e-06]
56.0,200.0,[2.58511e-06]
57.0,200.0,[2.58983e-06]
57.0,199.0,[2.59393e-06]
57.0,198.0,[2.57908e-06]
57.0,197.0,[2.58797e-06]
57.0,194.0,[2.60331e-06]
57.0,193.0,[2.59769e-06]
57.0,192.0,[2.57937e-06]
57.0,191.0,[2.58701e-06]
57.0,190.0,[2.59463e-06]
57.0,189.0,[2.5751e-06]
57.0,186.0,[2.58879e-06]
57.0,185.0,[2.58581e-06]
57.0,184.0,[2.58768e-06]
57.0,183.0,[2.57959e-06]
57.0,182.0,[2.5703e-06]
57.0,181.0,[2.5872e-06]
57.0,180.0,[2.58716e-06]
57.0,177.0,[2.59758e-06]
57.0,176.0,[2.58864e-06]
57.0,175.0,[2.59287e-06]
57.0,174.0,[2.59068e-06]
57.0,173.0,[2.58469e-06]
57.0,172.0,[2.59718e-06]
57.0,169.0,[2.61292e-06]
57.0,168.0,[2.6034e-06]
57.0,167.0,[2.63057e-06]
57.0,166.0,[2.61897e-06]
57.0,165.0,[2.64404e-06]
57.0,164.0,[2.63177e-06]
57.0,163.0,[2.65546e-06]
57.0,160.0,[2.66048e-06]
58.0,160.0,[2.65689e-06]
58.0,161.0,[2.66255e-06]
58.0,162.0,[2.64677e-06]
58.0,163.0,[2.63843e-06]
58.0,164.0,[2.62703e-06]
58.0,167.0,[2.61321e-06]
58.0,168.0,[2.61576e-06]
58.0,169.0,[2.59737e-06]
58.0,170.0,[2.61213e-06]
58.0,171.0,[2.60684e-06]
58.0,172.0,[2.60205e-06]
58.0,175.0,[2.59141e-06]
58.0,176.0,[2.60677e-06]
58.0,177.0,[2.58896e-06]
58.0,178.0,[2.59838e-06]
58.0,179.0,[2.60081e-06]
58.0,180.0,[2.5961e-06]
58.0,181.0,[2.58976e-06]
58.0,184.0,[2.58467e-06]
58.0,185.0,[2.59185e-06]
58.0,186.0,[2.58347e-06]
58.0,187.0,[2.59213e-06]
58.0,188.0,[2.58723e-06]
58.0,189.0,[2.59488e-06]
58.0,193.0,[2.58952e-06]
58.0,194.0,[2.58979e-06]
58.0,195.0,[2.58748e-06]
58.0,196.0,[2.58737e-06]
58.0,197.0,[2.57254e-06]
58.0,198.0,[2.59673e-06]
59.0,200.0,[2.58868e-06]
59.0,199.0,[2.58801e-06]
59.0,198.0,[2.5958e-06]
59.0,197.0,[2.58728e-06]
59.0,196.0,[2.58419e-06]
59.0,195.0,[2.59288e-06]
59.0,191.0,[2.591e-06]
59.0,190.0,[2.58771e-06]
59.0,189.0,[2.58309e-06]
59.0,188.0,[2.58167e-06]
59.0,187.0,[2.58154e-06]
59.0,186.0,[2.58833e-06]
59.0,183.0,[2.58408e-06]
59.0,182.0,[2.5863e-06]
59.0,181.0,[2.58798e-06]
59.0,180.0,[2.57863e-06]
59.0,179.0,[2.59679e-06]
59.0,178.0,[2.59052e-06]
59.0,177.0,[2.61346e-06]
59.0,174.0,[2.60583e-06]
59.0,173.0,[2.6086e-06]
59.0,172.0,[2.61109e-06]
59.0,171.0,[2.61103e-06]
59.0,170.0,[2.60657e-06]
59.0,169.0,[2.61332e-06]
59.0,166.0,[2.61877e-06]
59.0,165.0,[2.63458e-06]
59.0,164.0,[2.62935e-06]
59.0,163.0,[2.64709e-06]
59.0,162.0,[2.65025e-06]
59.0,161.0,[2.66003e-06]
59.0,160.0,[2.65842e-06]
60.0,162.0,[2.64747e-06]
60.0,163.0,[2.65004e-06]
60.0,164.0,[2.64319e-06]
60.0,165.0,[2.63968e-06]
60.0,166.0,[2.64368e-06]
60.0,167.0,[2.61362e-06]
60.0,170.0,[2.61961e-06]
60.0,171.0,[2.62018e-06]
60.0,172.0,[2.60409e-06]
60.0,173.0,[2.61151e-06]
60.0,174.0,[2.6093e-06]
60.0,175.0,[2.60385e-06]
60.0,176.0,[2.59144e-06]
60.0,179.0,[2.59791e-06]
60.0,180.0,[2.59604e-06]
60.0,181.0,[2.59939e-06]
60.0,182.0,[2.59271e-06]
60.0,183.0,[2.58676e-06]
60.0,184.0,[2.58663e-06]
60.0,185.0,[2.59018e-06]
60.0,188.0,[2.57421e-06]
60.0,189.0,[2.5747e-06]
60.0,190.0,[2.57748e-06]
60.0,191.0,[2.5932e-06]
60.0,192.0,[2.59147e-06]
60.0,193.0,[2.58521e-06]
60.0,197.0,[2.58895e-06]
60.0,198.0,[2.58486e-06]
60.0,199.0,[2.57744e-06]
60.0,200.0,[2.58586e-06]
61.0,200.0,[2.58718e-06]
61.0,199.0,[2.58836e-06]
61.0,196.0,[2.58554e-06]
61.0,195.0,[2.56953e-06]
61.0,194.0,[2.58792e-06]
61.0,193.0,[2.59977e-06]
61.0,192.0,[2.58377e-06]
61.0,191.0,[2.59149e-06]
61.0,188.0,[2.58882e-06]
61.0,187.0,[2.58401e-06]
61.0,186.0,[2.59236e-06]
61.0,185.0,[2.5929e-06]
61.0,184.0,[2.59511e-06]
61.0,183.0,[2.58786e-06]
61.0,182.0,[2.59081e-06]
61.0,179.0,[2.59449e-06]
61.0,178.0,[2.59682e-06]
61.0,177.0,[2.60135e-06]
61.0,176.0,[2.61681e-06]
61.0,175.0,[2.59583e-06]
61.0,174.0,[2.62531e-06]
61.0,171.0,[2.62467e-06]
61.0,170.0,[2.61625e-06]
61.0,169.0,[2.62256e-06]
61.0,168.0,[2.62937e-06]
61.0,167.0,[2.63511e-06]
61.0,166.0,[2.63165e-06]
61.0,165.0,[2.64462e-06]
61.0,162.0,[2.64658e-06]
61.0,161.0,[2.65236e-06]
61.0,160.0,[2.66671e-06]
62.0,160.0,[2.67454e-06]
62.0,161.0,[2.67067e-06]
62.0,162.0,[2.66499e-06]
62.0,165.0,[2.63958e-06]
62.0,166.0,[2.63409e-06]
62.0,167.0,[2.63061e-06]
62.0,168.0,[2.63143e-06]
62.0,169.0,[2.63099e-06]
62.0,170.0,[2.6168e-06]
62.0,171.0,[2.63703e-06]
62.0,174.0,[2.60593e-06]
62.0,175.0,[2.60412e-06]
62.0,176.0,[2.60221e-06]
62.0,177.0,[2.59878e-06]
62.0,178.0,[2.61158e-06]
62.0,179.0,[2.59847e-06]
62.0,182.0,[2.60548e-06]
62.0,183.0,[2.59353e-06]
62.0,184.0,[2.59487e-06]
62.0,185.0,[2.59446e-06]
62.0,186.0,[2.59196e-06]
62.0,187.0,[2.58323e-06]
62.0,191.0,[2.58728e-06]
62.0,192.0,[2.58604e-06]
62.0,193.0,[2.58378e-06]
62.0,194.0,[2.59011e-06]
62.0,195.0,[2.58691e-06]
62.0,196.0,[2.58414e-06]
62.0,199.0,[2.58265e-06]
62.0,200.0,[2.59374e-06]
63.0,200.0,[2.58825e-06]
63.0,199.0,[2.58685e-06]
63.0,198.0,[2.5859e-06]
63.0,197.0,[2.60617e-06]
63.0,193.0,[2.60388e-06]
63.0,192.0,[2.58372e-06]
63.0,191.0,[2.59418e-06]
63.0,190.0,[2.58726e-06]
63.0,189.0,[2.5921e-06]
63.0,188.0,[2.59452e-06]
63.0,185.0,[2.5854e-06]
63.0,184.0,[2.59223e-06]
63.0,183.0,[2.59209e-06]
63.0,182.0,[2.59919e-06]
63.0,181.0,[2.61358e-06]
63.0,180.0,[2.59231e-06]
63.0,179.0,[2.61106e-06]
63.0,176.0,[2.60964e-06]
63.0,175.0,[2.62535e-06]
63.0,174.0,[2.61495e-06]
63.0,173.0,[2.621e-06]
63.0,172.0,[2.61476e-06]
63.0,171.0,[2.62927e-06]
63.0,170.0,[2.62406e-06]
63.0,167.0,[2.62809e-06]
63.0,166.0,[2.6399e-06]
63.0,165.0,[2.64584e-06]
63.0,164.0,[2.64474e-06]
63.0,163.0,[2.64201e-06]
63.0,162.0,[2.66524e-06]
64.0,160.0,[2.6601e-06]
64.0,161.0,[2.66382e-06]
64.0,162.0,[2.66794e-06]
64.0,163.0,[2.66314e-06]
64.0,164.0,[2.65236e-06]
64.0,165.0,[2.6348e-06]
64.0,169.0,[2.62143e-06]
64.0,170.0,[2.62988e-06]
64.0,171.0,[2.63425e-06]
64.0,172.0,[2.62053e-06]
64.0,173.0,[2.61237e-06]
64.0,174.0,[2.61708e-06]
64.0,177.0,[2.60209e-06]
64.0,178.0,[2.59478e-06]
64.0,179.0,[2.6012e-06]
64.0,180.0,[2.59032e-06]
64.0,181.0,[2.58329e-06]
64.0,182.0,[2.59127e-06]
64.0,183.0,[2.60161e-06]
64.0,186.0,[2.5969e-06]
64.0,187.0,[2.60029e-06]
64.0,188.0,[2.59393e-06]
64.0,189.0,[2.58602e-06]
64.0,190.0,[2.57321e-06]
64.0,191.0,[2.58804e-06]
64.0,192.0,[2.58073e-06]
64.0,195.0,[2.57715e-06]
64.0,196.0,[2.58955e-06]
64.0,197.0,[2.58987e-06]
64.0,198.0,[2.57996e-06]
64.0,199.0,[2.57951e-06]
64.0,200.0,[2.59228e-06]
65.0,198.0,[2.58665e-06]
65.0,197.0,[2.59502e-06]
65.0,196.0,[2.59932e-06]
65.0,195.0,[2.59436e-06]
65.0,194.0,[2.59708e-06]
65.0,193.0,[2.58184e-06]
65.0,192.0,[2.5967e-06]
65.0,189.0,[2.58126e-06]
65.0,188.0,[2.58441e-06]
65.0,187.0,[2.60112e-06]
65.0,186.0,[2.58603e-06]
65.0,185.0,[2.59037e-06]
65.0,184.0,[2.59173e-06]
65.0,183.0,[2.59669e-06]
65.0,180.0,[2.60221e-06]
65.0,179.0,[2.60622e-06]
65.0,178.0,[2.60021e-06]
65.0,177.0,[2.61493e-06]
65.0,176.0,[2.62233e-06]
65.0,175.0,[2.62254e-06]
65.0,172.0,[2.65148e-06]
65.0,171.0,[2.63972e-06]
65.0,170.0,[2.65524e-06]
65.0,169.0,[2.64767e-06]
65.0,168.0,[2.67351e-06]
65.0,167.0,[2.66551e-06]
65.0,166.0,[2.67098e-06]
65.0,163.0,[2.67604e-06]
65.0,162.0,[2.67416e-06]
65.0,161.0,[2.6804e-06]
65.0,160.0,[2.67468e-06]
66.0,160.0,[2.71558e-06]
66.0,161.0,[2.68674e-06]
66.0,164.0,[2.67816e-06]
66.0,165.0,[2.68893e-06]
66.0,166.0,[2.67891e-06]
66.0,167.0,[2.67061e-06]
66.0,168.0,[2.66665e-06]
66.0,169.0,[2.65784e-06]
66.0,170.0,[2.65121e-06]
66.0,173.0,[2.64727e-06]
66.0,174.0,[2.6469e-06]
66.0,175.0,[2.63616e-06]
66.0,176.0,[2.60721e-06]
66.0,177.0,[2.62516e-06]
66.0,178.0,[2.61682e-06]
66.0,182.0,[2.60596e-06]
66.0,183.0,[2.6001e-06]
66.0,184.0,[2.59119e-06]
66.0,185.0,[2.59918e-06]
66.0,186.0,[2.5889e-06]
66.0,187.0,[2.58757e-06]
66.0,190.0,[2.58993e-06]
66.0,191.0,[2.59422e-06]
66.0,192.0,[2.59762e-06]
66.0,193.0,[2.59966e-06]
66.0,194.0,[2.59878e-06]
66.0,195.0,[2.59134e-06]
66.0,196.0,[2.60012e-06]
66.0,199.0,[2.6058e-06]
66.0,200.0,[2.59373e-06]
67.0,200.0,[2.58586e-06]
67.0,199.0,[2.59496e-06]
67.0,198.0,[2.58625e-06]
67.0,197.0,[2.59482e-06]
67.0,194.0,[2.60141e-06]
67.0,193.0,[2.58477e-06]
67.0,192.0,[2.58994e-06]
67.0,191.0,[2.59019e-06]
67.0,190.0,[2.5978e-06]
67.0,189.0,[2.60568e-06]
67.0,188.0,[2.59967e-06]
67.0,185.0,[2.6059e-06]
67.0,184.0,[2.61031e-06]
67.0,183.0,[2.60164e-06]
67.0,182.0,[2.60486e-06]
67.0,181.0,[2.61703e-06]
67.0,180.0,[2.61214e-06]
67.0,176.0,[2.62632e-06]
67.0,175.0,[2.64676e-06]
67.0,174.0,[2.6392e-06]
67.0,173.0,[2.65982e-06]
67.0,172.0,[2.6569e-06]
67.0,171.0,[2.65802e-06]
67.0,168.0,[2.6783e-06]
67.0,167.0,[2.69115e-06]
67.0,166.0,[2.68959e-06]
67.0,165.0,[2.67454e-06]
67.0,164.0,[2.69206e-06]
67.0,163.0,[2.6855e-06]
67.0,162.0,[2.73118e-06]
68.0,160.0,[2.71366e-06]
68.0,161.0,[2.73568e-06]
68.0,162.0,[2.6994e-06]
68.0,163.0,[2.69622e-06]
68.0,164.0,[2.71384e-06]
68.0,165.0,[2.702e-06]
68.0,168.0,[2.72542e-06]
68.0,169.0,[2.6902e-06]
68.0,170.0,[2.69461e-06]
68.0,171.0,[2.68152e-06]
68.0,172.0,[2.68019e-06]
68.0,173.0,[2.67405e-06]
68.0,174.0,[2.64831e-06]
68.0,177.0,[2.62923e-06]
68.0,178.0,[2.62209e-06]
68.0,179.0,[2.61259e-06]
68.0,180.0,[2.60812e-06]
68.0,181.0,[2.61716e-06]
68.0,182.0,[2.62254e-06]
68.0,186.0,[2.60639e-06]
68.0,187.0,[2.60339e-06]
68.0,188.0,[2.60158e-06]
68.0,189.0,[2.59795e-06]
68.0,190.0,[2.59513e-06]
68.0,191.0,[2.70339e-06]
68.0,195.0,[2.59911e-06]
68.0,196.0,[2.58567e-06]
68.0,197.0,[2.58677e-06]
68.0,198.0,[2.59441e-06]
68.0,199.0,[2.60556e-06]
68.0,200.0,[2.59815e-06]
69.0,198.0,[2.59785e-06]
69.0,197.0,[2.59713e-06]
69.0,196.0,[2.5934e-06]
69.0,195.0,[2.5937e-06]
69.0,194.0,[2.6004e-06]
69.0,193.0,[2.59171e-06]
69.0,189.0,[2.59235e-06]
69.0,188.0,[2.59592e-06]
69.0,187.0,[2.5988e-06]
69.0,186.0,[2.59236e-06]
69.0,185.0,[2.60287e-06]
69.0,184.0,[2.59227e-06]
69.0,181.0,[2.61133e-06]
69.0,180.0,[2.61854e-06]
69.0,179.0,[2.62445e-06]
69.0,178.0,[2.63201e-06]
69.0,177.0,[2.63214e-06]
69.0,176.0,[2.64909e-06]
69.0,175.0,[2.65647e-06]
69.0,172.0,[2.69392e-06]
69.0,171.0,[2.70783e-06]
69.0,170.0,[2.70711e-06]
69.0,169.0,[2.73403e-06]
69.0,168.0,[2.71707e-06]
69.0,167.0,[2.72159e-06]
69.0,163.0,[2.70883e-06]
69.0,162.0,[2.70586e-06]
69.0,161.0,[2.69908e-06]
69.0,160.0,[2.70568e-06]
70.0,160.0,[2.68544e-06]
70.0,161.0,[2.69415e-06]
70.0,164.0,[2.71887e-06]
70.0,165.0,[2.71396e-06]
70.0,166.0,[2.73543e-06]
70.0,167.0,[2.73134e-06]
70.0,168.0,[2.72165e-06]
70.0,169.0,[2.73561e-06]
70.0,170.0,[2.72954e-06]
70.0,173.0,[2.72091e-06]
70.0,174.0,[2.68588e-06]
70.0,175.0,[2.68252e-06]
70.0,176.0,[2.66479e-06]
70.0,177.0,[2.65906e-06]
70.0,178.0,[2.6441e-06]
70.0,179.0,[2.62704e-06]
70.0,182.0,[2.60773e-06]
70.0,183.0,[2.60968e-06]
70.0,184.0,[2.61166e-06]
70.0,185.0,[2.60734e-06]
70.0,186.0,[2.64012e-06]
70.0,187.0,[2.60274e-06]
70.0,191.0,[2.60802e-06]
70.0,192.0,[2.59904e-06]
70.0,193.0,[2.59229e-06]
70.0,194.0,[2.5843e-06]
70.0,195.0,[2.59537e-06]
70.0,196.0,[2.60086e-06]
70.0,199.0,[2.58604e-06]
70.0,200.0,[2.59241e-06]
71.0,200.0,[2.57945e-06]
71.0,199.0,[2.60179e-06]
71.0,198.0,[2.59532e-06]
71.0,197.0,[2.58502e-06]
71.0,193.0,[2.59944e-06]
71.0,192.0,[2.61003e-06]
71.0,191.0,[2.59988e-06]
71.0,190.0,[2.5981e-06]
71.0,189.0,[2.60504e-06]
71.0,188.0,[2.60565e-06]
71.0,185.0,[2.59694e-06]
71.0,184.0,[2.60796e-06]
71.0,183.0,[2.61125e-06]
71.0,182.0,[2.60572e-06]
71.0,181.0,[2.60678e-06]
71.0,180.0,[2.62108e-06]
71.0,179.0,[2.63335e-06]
71.0,176.0,[2.65305e-06]
71.0,175.0,[2.67951e-06]
71.0,174.0,[2.69914e-06]
71.0,173.0,[2.70834e-06]
71.0,172.0,[2.71736e-06]
71.0,171.0,[2.74577e-06]
71.0,170.0,[2.77302e-06]
71.0,167.0,[2.73636e-06]
71.0,166.0,[2.73782e-06]
71.0,165.0,[2.72421e-06]
71.0,164.0,[2.70278e-06]
71.0,163.0,[2.70337e-06]
71.0,162.0,[2.70701e-06]
72.0,160.0,[2.68878e-06]
72.0,161.0,[2.685e-06]
72.0,162.0,[2.70624e-06]
72.0,163.0,[2.7051e-06]
72.0,164.0,[2.71041e-06]
72.0,165.0,[2.74509e-06]
72.0,166.0,[2.76167e-06]
72.0,169.0,[2.78444e-06]
72.0,170.0,[2.75203e-06]
72.0,171.0,[2.76018e-06]
72.0,172.0,[2.74534e-06]
72.0,173.0,[2.74171e-06]
72.0,174.0,[2.70838e-06]
72.0,177.0,[2.66695e-06]
72.0,178.0,[2.63867e-06]
72.0,179.0,[2.61697e-06]
72.0,180.0,[2.62088e-06]
72.0,181.0,[2.61539e-06]
72.0,182.0,[2.61224e-06]
72.0,183.0,[2.59664e-06]
72.0,186.0,[2.60461e-06]
72.0,187.0,[2.61153e-06]
72.0,188.0,[2.60896e-06]
72.0,189.0,[2.62061e-06]
72.0,190.0,[2.6178e-06]
72.0,191.0,[2.59787e-06]
72.0,192.0,[2.60169e-06]
72.0,195.0,[2.59892e-06]
72.0,196.0,[2.59148e-06]
72.0,197.0,[2.59048e-06]
72.0,198.0,[2.59043e-06]
72.0,199.0,[2.59086e-06]
72.0,200.0,[2.59139e-06]
73.0,198.0,[2.59885e-06]
73.0,197.0,[2.59552e-06]
73.0,196.0,[2.60327e-06]
73.0,195.0,[2.59403e-06]
73.0,194.0,[2.5953e-06]
73.0,193.0,[2.59802e-06]
73.0,192.0,[2.60348e-06]
73.0,189.0,[2.58963e-06]
73.0,188.0,[2.61381e-06]
73.0,187.0,[2.60385e-06]
73.0,186.0,[2.59789e-06]
73.0,185.0,[2.60419e-06]
73.0,184.0,[2.60694e-06]
73.0,181.0,[2.61735e-06]
73.0,180.0,[2.61752e-06]
73.0,179.0,[2.64031e-06]
73.0,178.0,[2.66077e-06]
73.0,177.0,[2.66353e-06]
73.0,176.0,[2.69425e-06]
73.0,175.0,[2.69958e-06]
73.0,172.0,[2.76814e-06]
73.0,171.0,[2.79302e-06]
73.0,170.0,[2.76485e-06]
73.0,169.0,[2.75944e-06]
73.0,168.0,[2.75137e-06]
73.0,167.0,[2.787e-06]
73.0,166.0,[2.72846e-06]
73.0,163.0,[2.72563e-06]
73.0,162.0,[2.69359e-06]
73.0,161.0,[2.69963e-06]
73.0,160.0,[2.68603e-06]
74.0,160.0,[2.6969e-06]
74.0,161.0,[2.70228e-06]
74.0,164.0,[2.74881e-06]
74.0,165.0,[2.7598e-06]
74.0,166.0,[2.78363e-06]
74.0,167.0,[2.80127e-06]
74.0,168.0,[2.83167e-06]
74.0,169.0,[2.84339e-06]
74.0,170.0,[2.85711e-06]
74.0,173.0,[2.80275e-06]
74.0,174.0,[2.77185e-06]
74.0,175.0,[2.76524e-06]
74.0,176.0,[2.72684e-06]
74.0,177.0,[2.67353e-06]
74.0,178.0,[2.65823e-06]
74.0,181.0,[2.62552e-06]
74.0,182.0,[2.60983e-06]
74.0,183.0,[2.61379e-06]
74.0,184.0,[2.61234e-06]
74.0,185.0,[2.6123e-06]
74.0,186.0,[2.60703e-06]
74.0,187.0,[2.60519e-06]
74.0,190.0,[2.61399e-06]
74.0,191.0,[2.59946e-06]
74.0,192.0,[2.59863e-06]
74.0,193.0,[2.58912e-06]
74.0,194.0,[2.5917e-06]
74.0,195.0,[2.60767e-06]
74.0,196.0,[2.59519e-06]
74.0,199.0,[2.58436e-06]
74.0,200.0,[2.59831e-06]
75.0,200.0,[2.59491e-06]
75.0,199.0,[2.59946e-06]
75.0,198.0,[2.59218e-06]
75.0,197.0,[2.61179e-06]
75.0,194.0,[2.59899e-06]
75.0,193.0,[2.60999e-06]
75.0,192.0,[2.60553e-06]
75.0,191.0,[2.61551e-06]
