X,Y,I
80.5,180.5,[8.46386e-09, 8.29498e-09, 9.21885e-09, 7.689e-09, 7.07308e-09, 9.05991e-09, 7.56979e-09, 9.61622e-09, 8.85129e-09, 6.96381e-09]
80.5,180.6,[7.40091e-09]
80.5,180.6,[7.40091e-09, 8.0963e-09]
80.5,180.6,[7.40091e-09, 8.0963e-09, 7.2221e-09]
80.5,180.6,[7.40091e-09, 8.0963e-09, 7.2221e-09, 7.20223e-09]
80.5,180.6,[7.40091e-09, 8.0963e-09, 7.2221e-09, 7.20223e-09, 8.86122e-09]
80.5,180.6,[7.40091e-09, 8.0963e-09, 7.2221e-09, 7.20223e-09, 8.86122e-09, 8.82149e-09]
80.5,180.6,[7.40091e-09, 8.0963e-09, 7.2221e-09, 7.20223e-09, 8.86122e-09, 8.82149e-09, 9.31819e-09]
80.5,180.6,[7.40091e-09, 8.0963e-09, 7.2221e-09, 7.20223e-09, 8.86122e-09, 8.82149e-09, 9.31819e-09, 7.53005e-09]
80.5,180.6,[7.40091e-09, 8.0963e-09, 7.2221e-09, 7.20223e-09, 8.86122e-09, 8.82149e-09, 9.31819e-09, 7.53005e-09, 8.07643e-09]
80.5,180.6,[7.40091e-09, 8.0963e-09, 7.2221e-09, 7.20223e-09, 8.86122e-09, 8.82149e-09, 9.31819e-09, 7.53005e-09, 8.07643e-09, 9.0003e-09]
80.5,180.7,[8.64267e-09]
80.5,180.7,[8.64267e-09, 8.89103e-09]
80.5,180.7,[8.64267e-09, 8.89103e-09, 9.24865e-09]
80.5,180.7,[8.64267e-09, 8.89103e-09, 9.24865e-09, 9.74536e-09]
80.5,180.7,[8.64267e-09, 8.89103e-09, 9.24865e-09, 9.74536e-09, 1.09871e-08]
80.5,180.7,[8.64267e-09, 8.89103e-09, 9.24865e-09, 9.74536e-09, 1.09871e-08, 9.11951e-09]
80.5,180.7,[8.64267e-09, 8.89103e-09, 9.24865e-09, 9.74536e-09, 1.09871e-08, 9.11951e-09, 7.88768e-09]
80.5,180.7,[8.64267e-09, 8.89103e-09, 9.24865e-09, 9.74536e-09, 1.09871e-08, 9.11951e-09, 7.88768e-09, 8.593e-09]
80.5,180.7,[8.64267e-09, 8.89103e-09, 9.24865e-09, 9.74536e-09, 1.09871e-08, 9.11951e-09, 7.88768e-09, 8.593e-09, 1.02023e-08]
80.5,180.7,[8.64267e-09, 8.89103e-09, 9.24865e-09, 9.74536e-09, 1.09871e-08, 9.11951e-09, 7.88768e-09, 8.593e-09, 1.02023e-08, 9.0301e-09]
80.5,180.8,[7.52012e-09]
80.5,180.8,[7.52012e-09, 8.81155e-09]
80.5,180.8,[7.52012e-09, 8.81155e-09, 7.90755e-09]
80.5,180.8,[7.52012e-09, 8.81155e-09, 7.90755e-09, 8.46386e-09]
80.5,180.8,[7.52012e-09, 8.81155e-09, 7.90755e-09, 8.46386e-09, 8.71221e-09]
80.5,180.8,[7.52012e-09, 8.81155e-09, 7.90755e-09, 8.46386e-09, 8.71221e-09, 1.08083e-08]
80.5,180.8,[7.52012e-09, 8.81155e-09, 7.90755e-09, 8.46386e-09, 8.71221e-09, 1.08083e-08, 8.79169e-09]
80.5,180.8,[7.52012e-09, 8.81155e-09, 7.90755e-09, 8.46386e-09, 8.71221e-09, 1.08083e-08, 8.79169e-09, 1.18613e-08]
80.5,180.8,[7.52012e-09, 8.81155e-09, 7.90755e-09, 8.46386e-09, 8.71221e-09, 1.08083e-08, 8.79169e-09, 1.18613e-08, 8.78175e-09]
80.5,180.8,[7.52012e-09, 8.81155e-09, 7.90755e-09, 8.46386e-09, 8.71221e-09, 1.08083e-08, 8.79169e-09, 1.18613e-08, 8.78175e-09, 8.84136e-09]
80.5,180.9,[1.05103e-08]
80.5,180.9,[1.05103e-08, 9.73543e-09]
80.5,180.9,[1.05103e-08, 9.73543e-09, 9.38773e-09]
80.5,180.9,[1.05103e-08, 9.73543e-09, 9.38773e-09, 9.4374e-09]
80.5,180.9,[1.05103e-08, 9.73543e-09, 9.38773e-09, 9.4374e-09, 1.09375e-08]
80.5,180.9,[1.05103e-08, 9.73543e-09, 9.38773e-09, 9.4374e-09, 1.09375e-08, 1.06792e-08]
80.5,180.9,[1.05103e-08, 9.73543e-09, 9.38773e-09, 9.4374e-09, 1.09375e-08, 1.06792e-08, 9.55661e-09]
80.5,180.9,[1.05103e-08, 9.73543e-09, 9.38773e-09, 9.4374e-09, 1.09375e-08, 1.06792e-08, 9.55661e-09, 8.87116e-09]
80.5,180.9,[1.05103e-08, 9.73543e-09, 9.38773e-09, 9.4374e-09, 1.09375e-08, 1.06792e-08, 9.55661e-09, 8.87116e-09, 8.68241e-09]
80.5,180.9,[1.05103e-08, 9.73543e-09, 9.38773e-09, 9.4374e-09, 1.09375e-08, 1.06792e-08, 9.55661e-09, 8.87116e-09, 8.68241e-09, 9.8149e-09]
80.5,181.0,[1.00633e-08]
80.5,181.0,[1.00633e-08, 9.10958e-09]
80.5,181.0,[1.00633e-08, 9.10958e-09, 1.01725e-08]
80.5,181.0,[1.00633e-08, 9.10958e-09, 1.01725e-08, 1.01229e-08]
80.5,181.0,[1.00633e-08, 9.10958e-09, 1.01725e-08, 1.01229e-08, 1.05898e-08]
80.5,181.0,[1.00633e-08, 9.10958e-09, 1.01725e-08, 1.01229e-08, 1.05898e-08, 1.056e-08]
80.5,181.0,[1.00633e-08, 9.10958e-09, 1.01725e-08, 1.01229e-08, 1.05898e-08, 1.056e-08, 9.31819e-09]
80.5,181.0,[1.00633e-08, 9.10958e-09, 1.01725e-08, 1.01229e-08, 1.05898e-08, 1.056e-08, 9.31819e-09, 1.07288e-08]
80.5,181.0,[1.00633e-08, 9.10958e-09, 1.01725e-08, 1.01229e-08, 1.05898e-08, 1.056e-08, 9.31819e-09, 1.07288e-08, 1.05798e-08]
80.5,181.0,[1.00633e-08, 9.10958e-09, 1.01725e-08, 1.01229e-08, 1.05898e-08, 1.056e-08, 9.31819e-09, 1.07288e-08, 1.05798e-08, 1.18315e-08]
80.5,181.1,[1.18514e-08]
80.5,181.1,[1.18514e-08, 9.42747e-09]
80.5,181.1,[1.18514e-08, 9.42747e-09, 1.06196e-08]
80.5,181.1,[1.18514e-08, 9.42747e-09, 1.06196e-08, 1.0709e-08]
80.5,181.1,[1.18514e-08, 9.42747e-09, 1.06196e-08, 1.0709e-08, 9.47714e-09]
80.5,181.1,[1.18514e-08, 9.42747e-09, 1.06196e-08, 1.0709e-08, 9.47714e-09, 1.05798e-08]
80.5,181.1,[1.18514e-08, 9.42747e-09, 1.06196e-08, 1.0709e-08, 9.47714e-09, 1.05798e-08, 1.19011e-08]
80.5,181.1,[1.18514e-08, 9.42747e-09, 1.06196e-08, 1.0709e-08, 9.47714e-09, 1.05798e-08, 1.19011e-08, 9.02017e-09]
80.5,181.1,[1.18514e-08, 9.42747e-09, 1.06196e-08, 1.0709e-08, 9.47714e-09, 1.05798e-08, 1.19011e-08, 9.02017e-09, 1.04407e-08]
80.5,181.1,[1.18514e-08, 9.42747e-09, 1.06196e-08, 1.0709e-08, 9.47714e-09, 1.05798e-08, 1.19011e-08, 9.02017e-09, 1.04407e-08, 1.07984e-08]
80.5,181.2,[9.42747e-09]
80.5,181.2,[9.42747e-09, 9.8149e-09]
80.5,181.2,[9.42747e-09, 9.8149e-09, 9.82483e-09]
80.5,181.2,[9.42747e-09, 9.8149e-09, 9.82483e-09, 1.25964e-08]
80.5,181.2,[9.42747e-09, 9.8149e-09, 9.82483e-09, 1.25964e-08, 1.13746e-08]
80.5,181.2,[9.42747e-09, 9.8149e-09, 9.82483e-09, 1.25964e-08, 1.13746e-08, 1.1762e-08]
80.5,181.2,[9.42747e-09, 9.8149e-09, 9.82483e-09, 1.25964e-08, 1.13746e-08, 1.1762e-08, 1.11858e-08]
80.5,181.2,[9.42747e-09, 9.8149e-09, 9.82483e-09, 1.25964e-08, 1.13746e-08, 1.1762e-08, 1.11858e-08, 1.02818e-08]
80.5,181.2,[9.42747e-09, 9.8149e-09, 9.82483e-09, 1.25964e-08, 1.13746e-08, 1.1762e-08, 1.11858e-08, 1.02818e-08, 9.25859e-09]
80.5,181.2,[9.42747e-09, 9.8149e-09, 9.82483e-09, 1.25964e-08, 1.13746e-08, 1.1762e-08, 1.11858e-08, 1.02818e-08, 9.25859e-09, 1.00235e-08]
80.5,181.3,[1.43945e-08]
80.5,181.3,[1.43945e-08, 1.3272e-08]
80.5,181.3,[1.43945e-08, 1.3272e-08, 1.27057e-08]
80.5,181.3,[1.43945e-08, 1.3272e-08, 1.27057e-08, 1.055e-08]
80.5,181.3,[1.43945e-08, 1.3272e-08, 1.27057e-08, 1.055e-08, 1.26362e-08]
80.5,181.3,[1.43945e-08, 1.3272e-08, 1.27057e-08, 1.055e-08, 1.26362e-08, 1.27753e-08]
80.5,181.3,[1.43945e-08, 1.3272e-08, 1.27057e-08, 1.055e-08, 1.26362e-08, 1.27753e-08, 1.14044e-08]
80.5,181.3,[1.43945e-08, 1.3272e-08, 1.27057e-08, 1.055e-08, 1.26362e-08, 1.27753e-08, 1.14044e-08, 1.23282e-08]
80.5,181.3,[1.43945e-08, 1.3272e-08, 1.27057e-08, 1.055e-08, 1.26362e-08, 1.27753e-08, 1.14044e-08, 1.23282e-08, 1.28448e-08]
80.5,181.3,[1.43945e-08, 1.3272e-08, 1.27057e-08, 1.055e-08, 1.26362e-08, 1.27753e-08, 1.14044e-08, 1.23282e-08, 1.28448e-08, 1.27852e-08]
80.5,181.4,[1.22686e-08]
80.5,181.4,[1.22686e-08, 1.48813e-08]
80.5,181.4,[1.22686e-08, 1.48813e-08, 1.45336e-08]
80.5,181.4,[1.22686e-08, 1.48813e-08, 1.45336e-08, 1.46627e-08]
80.5,181.4,[1.22686e-08, 1.48813e-08, 1.45336e-08, 1.46627e-08, 1.52091e-08]
80.5,181.4,[1.22686e-08, 1.48813e-08, 1.45336e-08, 1.46627e-08, 1.52091e-08, 1.07586e-08]
80.5,181.4,[1.22686e-08, 1.48813e-08, 1.45336e-08, 1.46627e-08, 1.52091e-08, 1.07586e-08, 1.23779e-08]
80.5,181.4,[1.22686e-08, 1.48813e-08, 1.45336e-08, 1.46627e-08, 1.52091e-08, 1.07586e-08, 1.23779e-08, 1.30435e-08]
80.5,181.4,[1.22686e-08, 1.48813e-08, 1.45336e-08, 1.46627e-08, 1.52091e-08, 1.07586e-08, 1.23779e-08, 1.30435e-08, 1.33117e-08]
80.5,181.4,[1.22686e-08, 1.48813e-08, 1.45336e-08, 1.46627e-08, 1.52091e-08, 1.07586e-08, 1.23779e-08, 1.30435e-08, 1.33117e-08, 1.43349e-08]
80.5,181.5,[1.29044e-08]
80.5,181.5,[1.29044e-08, 1.30733e-08]
80.5,181.5,[1.29044e-08, 1.30733e-08, 1.4166e-08]
80.5,181.5,[1.29044e-08, 1.30733e-08, 1.4166e-08, 1.56264e-08]
80.5,181.5,[1.29044e-08, 1.30733e-08, 1.4166e-08, 1.56264e-08, 1.40568e-08]
80.5,181.5,[1.29044e-08, 1.30733e-08, 1.4166e-08, 1.56264e-08, 1.40568e-08, 1.29243e-08]
80.5,181.5,[1.29044e-08, 1.30733e-08, 1.4166e-08, 1.56264e-08, 1.40568e-08, 1.29243e-08, 1.57952e-08]
80.5,181.5,[1.29044e-08, 1.30733e-08, 1.4166e-08, 1.56264e-08, 1.40568e-08, 1.29243e-08, 1.57952e-08, 1.1752e-08]
80.5,181.5,[1.29044e-08, 1.30733e-08, 1.4166e-08, 1.56264e-08, 1.40568e-08, 1.29243e-08, 1.57952e-08, 1.1752e-08, 1.38283e-08]
80.5,181.5,[1.29044e-08, 1.30733e-08, 1.4166e-08, 1.56264e-08, 1.40568e-08, 1.29243e-08, 1.57952e-08, 1.1752e-08, 1.38283e-08, 1.36991e-08]
80.5,181.6,[1.46627e-08]
80.5,181.6,[1.46627e-08, 1.44541e-08]
80.5,181.6,[1.46627e-08, 1.44541e-08, 1.12355e-08]
80.5,181.6,[1.46627e-08, 1.44541e-08, 1.12355e-08, 1.19507e-08]
80.5,181.6,[1.46627e-08, 1.44541e-08, 1.12355e-08, 1.19507e-08, 1.3123e-08]
80.5,181.6,[1.46627e-08, 1.44541e-08, 1.12355e-08, 1.19507e-08, 1.3123e-08, 1.70271e-08]
80.5,181.6,[1.46627e-08, 1.44541e-08, 1.12355e-08, 1.19507e-08, 1.3123e-08, 1.70271e-08, 1.54873e-08]
80.5,181.6,[1.46627e-08, 1.44541e-08, 1.12355e-08, 1.19507e-08, 1.3123e-08, 1.70271e-08, 1.54873e-08, 1.36296e-08]
80.5,181.6,[1.46627e-08, 1.44541e-08, 1.12355e-08, 1.19507e-08, 1.3123e-08, 1.70271e-08, 1.54873e-08, 1.36296e-08, 1.38183e-08]
80.5,181.6,[1.46627e-08, 1.44541e-08, 1.12355e-08, 1.19507e-08, 1.3123e-08, 1.70271e-08, 1.54873e-08, 1.36296e-08, 1.38183e-08, 1.55568e-08]
80.5,181.7,[1.53383e-08]
80.5,181.7,[1.53383e-08, 1.54873e-08]
80.5,181.7,[1.53383e-08, 1.54873e-08, 1.71761e-08]
80.5,181.7,[1.53383e-08, 1.54873e-08, 1.71761e-08, 1.42852e-08]
80.5,181.7,[1.53383e-08, 1.54873e-08, 1.71761e-08, 1.42852e-08, 1.60933e-08]
80.5,181.7,[1.53383e-08, 1.54873e-08, 1.71761e-08, 1.42852e-08, 1.60933e-08, 1.45137e-08]
80.5,181.7,[1.53383e-08, 1.54873e-08, 1.71761e-08, 1.42852e-08, 1.60933e-08, 1.45137e-08, 1.60933e-08]
80.5,181.7,[1.53383e-08, 1.54873e-08, 1.71761e-08, 1.42852e-08, 1.60933e-08, 1.45137e-08, 1.60933e-08, 1.55369e-08]
80.5,181.7,[1.53383e-08, 1.54873e-08, 1.71761e-08, 1.42852e-08, 1.60933e-08, 1.45137e-08, 1.60933e-08, 1.55369e-08, 1.48416e-08]
80.5,181.7,[1.53383e-08, 1.54873e-08, 1.71761e-08, 1.42852e-08, 1.60933e-08, 1.45137e-08, 1.60933e-08, 1.55369e-08, 1.48416e-08, 1.65105e-08]
80.5,181.8,[1.58648e-08]
80.5,181.8,[1.58648e-08, 1.45733e-08]
80.5,181.8,[1.58648e-08, 1.45733e-08, 1.88549e-08]
80.5,181.8,[1.58648e-08, 1.45733e-08, 1.88549e-08, 1.7186e-08]
80.5,181.8,[1.58648e-08, 1.45733e-08, 1.88549e-08, 1.7186e-08, 1.73549e-08]
80.5,181.8,[1.58648e-08, 1.45733e-08, 1.88549e-08, 1.7186e-08, 1.73549e-08, 1.36594e-08]
80.5,181.8,[1.58648e-08, 1.45733e-08, 1.88549e-08, 1.7186e-08, 1.73549e-08, 1.36594e-08, 1.65403e-08]
80.5,181.8,[1.58648e-08, 1.45733e-08, 1.88549e-08, 1.7186e-08, 1.73549e-08, 1.36594e-08, 1.65403e-08, 1.72555e-08]
80.5,181.8,[1.58648e-08, 1.45733e-08, 1.88549e-08, 1.7186e-08, 1.73549e-08, 1.36594e-08, 1.65403e-08, 1.72555e-08, 1.71463e-08]
80.5,181.8,[1.58648e-08, 1.45733e-08, 1.88549e-08, 1.7186e-08, 1.73549e-08, 1.36594e-08, 1.65403e-08, 1.72555e-08, 1.71463e-08, 1.73151e-08]
80.5,181.9,[1.85768e-08]
80.5,181.9,[1.85768e-08, 1.87357e-08]
80.5,181.9,[1.85768e-08, 1.87357e-08, 1.74145e-08]
80.5,181.9,[1.85768e-08, 1.87357e-08, 1.74145e-08, 1.74344e-08]
80.5,181.9,[1.85768e-08, 1.87357e-08, 1.74145e-08, 1.74344e-08, 1.77224e-08]
80.5,181.9,[1.85768e-08, 1.87357e-08, 1.74145e-08, 1.74344e-08, 1.77224e-08, 1.57853e-08]
80.5,181.9,[1.85768e-08, 1.87357e-08, 1.74145e-08, 1.74344e-08, 1.77224e-08, 1.57853e-08, 1.99179e-08]
80.5,181.9,[1.85768e-08, 1.87357e-08, 1.74145e-08, 1.74344e-08, 1.77224e-08, 1.57853e-08, 1.99179e-08, 1.84178e-08]
80.5,181.9,[1.85768e-08, 1.87357e-08, 1.74145e-08, 1.74344e-08, 1.77224e-08, 1.57853e-08, 1.99179e-08, 1.84178e-08, 1.66893e-08]
80.5,182.0,[2.19544e-08]
80.5,182.0,[2.19544e-08, 2.07126e-08]
80.5,182.0,[2.19544e-08, 2.07126e-08, 2.05934e-08]
80.5,182.0,[2.19544e-08, 2.07126e-08, 2.05934e-08, 2.20637e-08]
80.5,182.0,[2.19544e-08, 2.07126e-08, 2.05934e-08, 2.20637e-08, 2.08815e-08]
80.5,182.0,[2.19544e-08, 2.07126e-08, 2.05934e-08, 2.20637e-08, 2.08815e-08, 2.10603e-08]
80.5,182.0,[2.19544e-08, 2.07126e-08, 2.05934e-08, 2.20637e-08, 2.08815e-08, 2.10603e-08, 1.99676e-08]
80.5,182.0,[2.19544e-08, 2.07126e-08, 2.05934e-08, 2.20637e-08, 2.08815e-08, 2.10603e-08, 1.99676e-08, 1.96695e-08]
80.5,182.0,[2.19544e-08, 2.07126e-08, 2.05934e-08, 2.20637e-08, 2.08815e-08, 2.10603e-08, 1.99676e-08, 1.96695e-08, 1.92523e-08]
80.5,182.0,[2.19544e-08, 2.07126e-08, 2.05934e-08, 2.20637e-08, 2.08815e-08, 2.10603e-08, 1.99676e-08, 1.96695e-08, 1.92523e-08, 2.1259e-08]
80.5,182.1,[2.32557e-08]
80.5,182.1,[2.32557e-08, 1.81397e-08]
80.5,182.1,[2.32557e-08, 1.81397e-08, 2.14775e-08]
80.5,182.1,[2.32557e-08, 1.81397e-08, 2.14775e-08, 2.38617e-08]
80.5,182.1,[2.32557e-08, 1.81397e-08, 2.14775e-08, 2.38617e-08, 2.39015e-08]
80.5,182.1,[2.32557e-08, 1.81397e-08, 2.14775e-08, 2.38617e-08, 2.39015e-08, 1.97093e-08]
80.5,182.1,[2.32557e-08, 1.81397e-08, 2.14775e-08, 2.38617e-08, 2.39015e-08, 1.97093e-08, 2.09709e-08]
80.5,182.1,[2.32557e-08, 1.81397e-08, 2.14775e-08, 2.38617e-08, 2.39015e-08, 1.97093e-08, 2.09709e-08, 2.08318e-08]
80.5,182.1,[2.32557e-08, 1.81397e-08, 2.14775e-08, 2.38617e-08, 2.39015e-08, 1.97093e-08, 2.09709e-08, 2.08318e-08, 2.00073e-08]
80.5,182.2,[2.41101e-08]
80.5,182.2,[2.41101e-08, 2.36332e-08]
80.5,182.2,[2.41101e-08, 2.36332e-08, 2.71797e-08]
80.5,182.2,[2.41101e-08, 2.36332e-08, 2.71797e-08, 2.70903e-08]
80.5,182.2,[2.41101e-08, 2.36332e-08, 2.71797e-08, 2.70903e-08, 2.60472e-08]
80.5,182.2,[2.41101e-08, 2.36332e-08, 2.71797e-08, 2.70903e-08, 2.60472e-08, 2.19941e-08]
80.5,182.2,[2.41101e-08, 2.36332e-08, 2.71797e-08, 2.70903e-08, 2.60472e-08, 2.19941e-08, 2.42889e-08]
80.5,182.2,[2.41101e-08, 2.36332e-08, 2.71797e-08, 2.70903e-08, 2.60472e-08, 2.19941e-08, 2.42889e-08, 2.67227e-08]
80.5,182.2,[2.41101e-08, 2.36332e-08, 2.71797e-08, 2.70903e-08, 2.60472e-08, 2.19941e-08, 2.42889e-08, 2.67227e-08, 2.46863e-08]
80.5,182.2,[2.41101e-08, 2.36332e-08, 2.71797e-08, 2.70903e-08, 2.60472e-08, 2.19941e-08, 2.42889e-08, 2.67227e-08, 2.46863e-08, 2.36432e-08]
80.5,182.3,[2.70605e-08]
80.5,182.3,[2.70605e-08, 2.74579e-08]
80.5,182.3,[2.70605e-08, 2.74579e-08, 2.61466e-08]
80.5,182.3,[2.70605e-08, 2.74579e-08, 2.61466e-08, 2.64049e-08]
80.5,182.3,[2.70605e-08, 2.74579e-08, 2.61466e-08, 2.64049e-08, 2.86996e-08]
80.5,182.3,[2.70605e-08, 2.74579e-08, 2.61466e-08, 2.64049e-08, 2.86996e-08, 2.86202e-08]
80.5,182.3,[2.70605e-08, 2.74579e-08, 2.61466e-08, 2.64049e-08, 2.86996e-08, 2.86202e-08, 2.83321e-08]
80.5,182.3,[2.70605e-08, 2.74579e-08, 2.61466e-08, 2.64049e-08, 2.86996e-08, 2.86202e-08, 2.83321e-08, 2.73486e-08]
80.5,182.3,[2.70605e-08, 2.74579e-08, 2.61466e-08, 2.64049e-08, 2.86996e-08, 2.86202e-08, 2.83321e-08, 2.73486e-08, 2.47856e-08]
80.5,182.3,[2.70605e-08, 2.74579e-08, 2.61466e-08, 2.64049e-08, 2.86996e-08, 2.86202e-08, 2.83321e-08, 2.73486e-08, 2.47856e-08, 2.73983e-08]
80.5,182.4,[3.21468e-08]
80.5,182.4,[3.21468e-08, 3.13421e-08]
80.5,182.4,[3.21468e-08, 3.13421e-08, 3.31799e-08]
80.5,182.4,[3.21468e-08, 3.13421e-08, 3.31799e-08, 3.03388e-08]
