X,Y,I,Ierr
6.0,184.8,3.56984e-13,1.1287170296243386e-15
6.1,184.8,3.234398245614035e-13,1.0949926273161686e-15
6.2,184.8,3.2749624999999997e-13,1.6412435292258626e-15
6.3,184.8,3.4347171428571424e-13,1.13026220593034e-15
6.4,184.8,3.423101428571428e-13,1.2410639648872617e-15
6.5,184.8,3.4578303508771924e-13,1.1690866738389966e-15
6.6,184.8,3.575712456140351e-13,3.4048792108249915e-15
6.7,184.8,3.2288861403508774e-13,1.8586539115815723e-15
6.8,184.8,3.271932678571429e-13,1.2074270588130776e-15
6.9,184.8,3.2390810526315793e-13,1.7099351209902143e-15
7.0,184.8,3.349761228070175e-13,7.374103961698004e-16
7.1,184.8,3.1796342105263156e-13,2.9777889727917886e-15
7.2,184.8,3.2674178947368424e-13,1.3304586195527324e-15
7.3,184.8,3.6494357894736844e-13,8.883229093220836e-16
7.4,184.8,3.439795614035088e-13,1.028247902432384e-15
7.5,184.8,3.548359122807018e-13,2.321872743587603e-15
7.6,184.8,3.1149919642857145e-13,1.1686468980551638e-15
7.7,184.8,3.1289022807017543e-13,1.1360130098921512e-15
7.8,184.8,3.258201071428572e-13,1.4472662818167855e-15
7.9,184.8,3.079198928571429e-13,1.874041212118473e-15
8.0,184.8,3.197035614035087e-13,1.057926044463432e-15
8.1,184.8,3.283146545454546e-13,1.4814213380975376e-15
8.2,184.8,3.3245176785714287e-13,1.4138658273685056e-15
8.3,184.8,3.558163928571428e-13,1.202120356634819e-15
8.4,184.8,3.019959272727273e-13,1.5950484300229589e-15
8.5,184.8,3.03225037037037e-13,1.4895378993532568e-15
8.6,184.8,2.9799596363636353e-13,8.16978333048174e-16
8.7,184.8,3.0956012962962964e-13,1.123911892945553e-15
8.8,184.8,3.1829316666666673e-13,1.0487673683757624e-15
8.9,184.8,3.168211111111111e-13,9.743709509803296e-16
9.0,184.8,3.131261851851852e-13,1.0627134076245142e-15
9.1,184.8,3.332696851851852e-13,6.878764901659011e-16
9.2,184.8,3.106548679245283e-13,1.316412577722717e-15
9.3,184.8,3.105216153846154e-13,1.363973028762195e-15
9.4,184.8,3.309048269230769e-13,1.3614777329788776e-15
9.5,184.8,3.407023076923078e-13,1.656577652091837e-15
9.6,184.8,3.685344901960784e-13,1.213629376400491e-15
9.7,184.8,3.64812e-13,1.6226045582580543e-15
9.8,184.8,3.236216078431373e-13,1.3047156559092287e-15
9.9,184.8,3.427069215686275e-13,8.902669350063816e-16
10.0,184.8,3.4104221999999996e-13,1.6387548891252777e-15
10.1,184.8,3.089435e-13,1.2732453731311966e-15
10.2,184.8,3.026493469387755e-13,1.6377464989413614e-15
10.3,184.8,2.8442806e-13,1.13986797565683e-15
10.4,184.8,2.8268991836734696e-13,1.2222370532243992e-15
10.5,184.8,3.3265208333333333e-13,1.991349387174378e-15
10.6,184.8,3.38546125e-13,1.7547262512108174e-15
10.7,184.8,3.733954583333333e-13,2.2006056548658874e-15
10.8,184.8,3.6216206249999997e-13,1.899950546095764e-15
10.9,184.8,3.5451689583333335e-13,8.942392052937295e-16
11.0,184.8,3.845786875e-13,1.2689488022121433e-15
11.1,184.8,3.543808125e-13,1.5091192164959796e-15
11.2,184.8,3.6616906122448983e-13,1.0235228860244789e-15
11.3,184.8,3.8736002083333327e-13,1.0986151207701032e-15
11.4,184.8,3.945392291666667e-13,2.01197730385184e-15
11.5,184.8,3.923928775510204e-13,1.916960819509379e-15
11.6,184.8,3.9623404081632654e-13,1.1911705892639183e-15
11.7,184.8,4.486887755102041e-13,1.0077761680481036e-15
11.8,184.8,4.750885e-13,9.94979780207032e-16
11.9,184.8,4.912196666666666e-13,1.692415002874892e-15
12.0,184.8,5.058014489795919e-13,2.282520212178073e-15
12.1,184.8,5.772505625e-13,1.5263332960555455e-15
12.2,184.8,5.945546122448979e-13,1.1930981767324182e-15
12.3,184.8,5.891384791666666e-13,2.1125863579467293e-15
12.4,184.8,6.457445416666668e-13,1.0157857030800773e-15
12.5,184.8,6.436481875000001e-13,2.928643667400386e-15
12.6,184.8,6.74786e-13,1.4162657239001599e-15
12.7,184.8,7.345586041666666e-13,1.4427750119186973e-15
