X,Y,I,Ierr
0.0,179.0,4.854523333333333e-13,1.4102164710623626e-15
0.1,179.0,5.178691176470586e-13,1.781765069409741e-15
0.2,179.0,5.128371212121212e-13,4.213681208124954e-15
0.3,179.0,5.064109393939394e-13,3.771110068122411e-15
0.4,179.0,5.073215757575757e-13,3.631548028543552e-15
0.5,179.0,5.199930937500001e-13,1.9607552441992916e-15
0.6,179.0,5.112673125e-13,2.6656994876892994e-15
0.7,179.0,5.062233939393938e-13,1.8630791539204632e-15
0.8,179.0,5.219571290322581e-13,1.0833743982907643e-15
0.9,179.0,5.538875806451613e-13,1.5360992157991482e-15
1.0,179.0,5.501973125e-13,5.549473293109232e-15
1.1,179.0,5.481867096774193e-13,9.210461626332589e-16
1.2,179.0,5.520464516129032e-13,1.6845748991111427e-15
1.3,179.0,5.7642284375e-13,2.2844943142187932e-15
1.4,179.0,6.019697096774193e-13,1.2861451750999882e-15
1.5,179.0,6.406630322580645e-13,2.021329769846574e-15
1.6,179.0,6.608070322580646e-13,2.1065314970199944e-15
1.7,179.0,7.402723548387097e-13,2.4546073345025944e-15
1.8,179.0,8.015957741935485e-13,1.4051460888938082e-15
1.9,179.0,8.046752903225807e-13,3.564679134849287e-15
2.0,179.0,8.41480870967742e-13,2.052301706111276e-15
2.1,179.0,8.4399121875e-13,2.9509560777684762e-15
2.2,179.0,8.422501612903225e-13,2.2876689943872796e-15
2.3,179.0,8.945399677419356e-13,2.2437091218060088e-15
2.4,179.0,9.938721612903224e-13,2.3116624444813158e-15
2.5,179.0,1.0265535483870969e-12,1.6339473948553057e-15
2.6,179.0,1.0594535483870969e-12,1.5520874834802607e-15
2.7,179.0,1.1001177419354839e-12,4.503129186265379e-15
2.8,179.0,1.0973667741935481e-12,2.668506595061542e-15
2.9,179.0,1.1521316129032255e-12,3.733996475192228e-15
3.0,179.0,1.1699845161290322e-12,2.966778589744087e-15
3.1,179.0,1.230386875e-12,3.2648915276026748e-15
3.2,179.0,1.262617419354839e-12,2.60766771245754e-15
3.3,179.0,1.329298064516129e-12,4.355984279894954e-15
3.4,179.0,1.3588253333333334e-12,2.9106263828840573e-15
3.5,179.0,1.4195761290322584e-12,5.085522792837139e-15
3.6,179.0,1.4493406666666664e-12,3.3428212613278007e-15
3.7,179.0,1.4805396774193547e-12,2.38384719896793e-15
3.8,179.0,1.5568280645161292e-12,5.316081318673972e-15
3.9,179.0,1.6516529032258065e-12,2.876833955840928e-15
4.0,179.0,1.6616112903225807e-12,1.800937941658629e-15
4.1,179.0,1.655356774193548e-12,2.9170056628084853e-15
4.2,179.0,1.683187741935484e-12,1.2130210743775039e-15
4.3,179.0,1.7142870967741932e-12,1.691137835505471e-15
4.4,179.0,1.6651329032258065e-12,3.1436870388843083e-15
4.5,179.0,1.7227570000000001e-12,1.6374085996544095e-15
4.6,179.0,1.7616767741935484e-12,2.5739437742471753e-15
4.7,179.0,1.7990833333333335e-12,1.6085989302863923e-15
4.8,179.0,1.7638051612903226e-12,1.644723652794589e-15
4.9,179.0,1.8024616666666664e-12,3.4191278967119733e-15
5.0,179.0,1.7488893333333332e-12,3.0129319029562983e-15
5.1,179.0,1.7917150000000003e-12,1.7571183321943146e-15
5.2,179.0,1.7605255172413793e-12,2.0805787625579937e-15
5.3,179.0,1.7995803333333334e-12,3.136328160385902e-15
5.4,179.0,1.767013793103448e-12,1.8985242666118187e-15
5.5,179.0,1.7817059999999996e-12,1.2226934384564439e-15
5.6,179.0,1.7646100000000003e-12,2.249655595255674e-15
5.7,179.0,1.7512513793103447e-12,2.0413575676928013e-15
5.8,179.0,1.7078179310344828e-12,1.1193655179329459e-15
5.9,179.0,1.7054455172413793e-12,2.5922843802819416e-15
6.0,179.0,1.7032417857142854e-12,1.8536641219302624e-15
6.1,179.0,1.6928637931034482e-12,2.124686528675488e-15
6.2,179.0,1.6934039285714285e-12,3.84736357316325e-15
6.3,179.0,1.7369660714285713e-12,5.950119561036915e-15
6.4,179.0,1.7598046428571428e-12,3.312753936440767e-15
6.5,179.0,1.770281785714286e-12,1.085968021756823e-15
6.6,179.0,1.7993514814814816e-12,7.198785722373255e-16
6.7,179.0,1.771135925925926e-12,2.6472076682335053e-15
6.8,179.0,1.7412514814814817e-12,3.700805114039346e-15
6.9,179.0,1.7856025925925926e-12,1.4393753972883377e-15
7.0,179.0,1.7700107407407406e-12,2.9775732344493524e-15
7.1,179.0,1.8031933333333336e-12,2.5187559256296276e-15
7.2,179.0,1.8152237037037035e-12,1.6734450758804456e-15
7.3,179.0,1.7574785185185187e-12,3.827140666349812e-15
7.4,179.0,1.8101151851851852e-12,2.560887747436677e-15
7.5,179.0,1.7779944444444445e-12,1.8729348267123537e-15
7.6,179.0,1.8003253846153843e-12,1.8317277896821493e-15
7.7,179.0,1.790544814814815e-12,3.7206792589861564e-15
7.8,179.0,1.78847e-12,1.697120254950518e-15
7.9,179.0,1.8039811538461538e-12,2.5784252411000283e-15
8.0,179.0,1.828752692307692e-12,2.416678766338682e-15
8.1,179.0,1.811836153846154e-12,2.1542078732610373e-15
8.2,179.0,1.892351923076923e-12,2.42663462989205e-15
8.3,179.0,1.878118518518519e-12,3.3472198280285936e-15
8.4,179.0,1.8765684615384614e-12,2.8665356847671853e-15
8.5,179.0,1.8580057692307695e-12,2.4708119891091883e-15
8.6,179.0,1.8318715384615385e-12,2.3455533716003805e-15
8.7,179.0,1.8482447999999998e-12,1.205254379125002e-15
8.8,179.0,1.8339273076923076e-12,4.735457887850053e-15
8.9,179.0,1.8029299999999999e-12,1.8289251378236712e-15
9.0,179.0,1.8301384615384615e-12,1.6924339718888518e-15
9.1,179.0,1.7992242307692307e-12,1.821352817745412e-15
9.2,179.0,1.826130769230769e-12,4.202127593089326e-15
9.3,179.0,1.8613657692307696e-12,4.2063633878463886e-15
9.4,179.0,1.8759184615384614e-12,1.7972061398088864e-15
9.5,179.0,1.8663347999999997e-12,4.086241113590815e-15
9.6,179.0,1.8507065384615384e-12,1.6690855965148725e-15
9.7,179.0,1.8935796153846158e-12,2.8808080761871634e-15
9.8,179.0,1.9425896000000003e-12,2.129440525959812e-15
9.9,179.0,1.95144e-12,9.557847855103288e-16
10.0,179.0,1.8846726923076923e-12,3.518322016241282e-15
10.1,179.0,1.8831088461538462e-12,2.255598513241182e-15
10.2,179.0,1.8510973076923077e-12,1.3113234154505788e-15
10.3,179.0,1.856618148148148e-12,1.6099817273573042e-15
10.4,179.0,1.9034511538461538e-12,1.241473443026703e-15
10.5,179.0,1.8875215384615386e-12,1.9615626463296134e-15
10.6,179.0,1.8573739999999997e-12,1.5410338348005288e-15
10.7,179.0,1.8503948148148146e-12,1.9055970099777997e-15
10.8,179.0,1.8650684615384617e-12,3.3242079490983174e-15
10.9,179.0,1.8691960000000003e-12,1.5010564812824303e-15
11.0,179.0,1.831488846153846e-12,1.30183647330672e-15
11.1,179.0,1.8351708e-12,2.5073551273004792e-15
11.2,179.0,1.7785442307692308e-12,4.809303427679545e-15
11.3,179.0,1.8159096153846157e-12,2.622243127167857e-15
11.4,179.0,1.8487476e-12,4.035935907518853e-15
11.5,179.0,1.8589424e-12,2.9389186735260247e-15
11.6,179.0,1.846206666666667e-12,2.1125466853876638e-15
11.7,179.0,1.8727826923076924e-12,2.0556135119617772e-15
11.8,179.0,1.8485742307692306e-12,2.826283296157894e-15
11.9,179.0,1.8172864e-12,2.894820581935956e-15
12.0,179.0,1.7901384615384617e-12,4.932790708039599e-15
12.1,179.0,1.7954476923076925e-12,3.0188125779806275e-15
12.2,179.0,1.8105915384615386e-12,1.503945569437494e-15
12.3,179.0,1.8332265384615384e-12,2.410701114735726e-15
12.4,179.0,1.798551923076923e-12,5.545184861987793e-15
12.5,179.0,1.7707267999999998e-12,1.3432875159101286e-15
12.6,179.0,1.7481396153846153e-12,2.9163817292597546e-15
12.7,179.0,1.7037973076923077e-12,1.1863070535711846e-15
12.8,179.0,1.709291923076923e-12,1.5248319355670253e-15
12.9,179.0,1.6066996e-12,4.852436797486395e-15
13.0,179.0,1.591456153846154e-12,2.312465005455551e-15
13.1,179.0,1.5602653846153847e-12,2.4614254920452705e-15
13.2,179.0,1.5351288461538463e-12,3.0640985298884915e-15
13.3,179.0,1.4506792592592594e-12,3.900145329005011e-15
13.4,179.0,1.4314715384615381e-12,2.0092928848558746e-15
13.5,179.0,1.340039230769231e-12,2.537434927785268e-15
13.6,179.0,1.3394803846153846e-12,2.5915938003983326e-15
13.7,179.0,1.291445769230769e-12,3.027429347412267e-15
13.8,179.0,1.2783543999999998e-12,4.5122389681398766e-15
13.9,179.0,1.2604561538461536e-12,5.121529307618362e-15
14.0,179.0,1.1399612e-12,3.2984055939802217e-15
14.1,179.0,1.0741888e-12,3.8209457392640384e-15
14.2,179.0,1.0471507692307693e-12,1.5919298997267613e-15
14.3,179.0,9.7756436e-13,2.464321789299441e-15
14.4,179.0,9.146818846153847e-13,2.6990570708996022e-15
14.5,179.0,9.041940384615386e-13,3.0031654505397945e-15
14.6,179.0,8.766605384615384e-13,1.3540404769093066e-15
14.7,179.0,7.902690384615386e-13,3.0246922223399735e-15
14.8,179.0,8.0505404e-13,2.5040920855144285e-15
14.9,179.0,7.5110928e-13,4.110205333467418e-15
15.0,179.0,7.053828846153846e-13,1.936372167886344e-15
15.1,179.0,6.9826232e-13,2.2072463131929796e-15
15.2,179.0,6.562458846153845e-13,3.864982616419846e-15
15.3,179.0,5.84324923076923e-13,2.5653237167971156e-15
15.4,179.0,5.474439615384615e-13,2.7617891596516106e-15
15.5,179.0,5.390662399999999e-13,2.215054803677777e-15
15.6,179.0,5.534530384615384e-13,2.672714369148998e-15
15.7,179.0,5.218586923076923e-13,1.7723604666031144e-15
15.8,179.0,5.446432692307693e-13,1.333265447361952e-15
15.9,179.0,5.375181199999999e-13,1.5713238742614473e-15
16.0,179.0,5.252844230769231e-13,1.94548859576501e-15
16.1,179.0,4.7700448e-13,2.099802630816525e-15
16.2,179.0,5.060091538461539e-13,2.2759234946560794e-15
16.3,179.0,4.913145384615384e-13,1.762627300560941e-15
16.4,179.0,4.664092e-13,1.8355494933125608e-15
16.5,179.0,4.188672307692308e-13,3.905705050530409e-15
16.6,179.0,4.325666923076923e-13,1.383835403995994e-15
