X,Y,I,Ierr
60.0,176.0,1.8522873333333332e-06,2.385429785640781e-08
60.1,176.0,1.8490928571428572e-06,2.630764484994845e-08
60.2,176.0,1.8568506666666665e-06,2.533147777414933e-08
60.3,176.0,1.8650286666666665e-06,1.4304261307580871e-08
60.4,176.0,1.860912857142857e-06,2.121319886585822e-08
60.5,176.0,1.8653193333333336e-06,1.6413219658420332e-08
60.6,176.0,1.8530040000000004e-06,2.4532984272879112e-08
60.7,176.0,1.8723653333333333e-06,5.4275407158511536e-09
60.8,176.0,1.846322e-06,2.8218542178267562e-08
60.9,176.0,1.8722453333333332e-06,7.87810456617301e-09
61.0,176.0,1.8271553333333336e-06,1.13302961812812e-08
61.1,176.0,1.8549993333333331e-06,2.406537719537253e-08
61.2,176.0,1.8779853333333334e-06,6.49889105070157e-09
61.3,176.0,1.888602e-06,7.680360408210018e-09
61.4,176.0,1.8805779999999999e-06,1.6478470074615547e-08
61.5,176.0,1.8536540000000001e-06,2.2511823204707352e-08
61.6,176.0,1.8531033333333333e-06,8.789691937466041e-08
61.7,176.0,1.8937700000000002e-06,1.9787228204071426e-08
61.8,176.0,1.890286e-06,2.7127769241130013e-08
61.9,176.0,1.8873493333333331e-06,2.240884125121652e-08
62.0,176.0,1.9179673333333334e-06,2.495225586773449e-08
62.1,176.0,1.9303966666666668e-06,2.878673459927139e-08
62.2,176.0,1.9668786666666667e-06,2.17796341771135e-08
62.3,176.0,1.98159e-06,2.5829994967092034e-08
62.4,176.0,1.986090714285714e-06,2.4259047638910646e-08
62.5,176.0,2.012106e-06,2.7210353617694823e-08
62.6,176.0,2.056218e-06,2.5120102759874807e-08
62.7,176.0,2.0920213333333335e-06,2.208533959188514e-08
62.8,176.0,2.0325679999999998e-06,1.047405261395989e-07
62.9,176.0,2.161397333333333e-06,1.8270986642458275e-08
63.0,176.0,2.175692e-06,2.6593448616780294e-08
63.1,176.0,2.2381660000000003e-06,8.235631366203783e-09
63.2,176.0,2.2665086666666663e-06,1.881773343300293e-08
