X,Y,I
50.0,160.0,[2.74157e-06]
50.0,160.0,[2.74157e-06, 2.77641e-06]
50.0,160.0,[2.74157e-06, 2.77641e-06, 2.74332e-06]
50.0,160.0,[2.74157e-06, 2.77641e-06, 2.74332e-06, 2.75295e-06]
50.0,160.0,[2.74157e-06, 2.77641e-06, 2.74332e-06, 2.75295e-06, 2.75048e-06]
50.0,161.0,[2.74126e-06]
50.0,161.0,[2.74126e-06, 2.74571e-06]
50.0,161.0,[2.74126e-06, 2.74571e-06, 2.74596e-06]
50.0,161.0,[2.74126e-06, 2.74571e-06, 2.74596e-06, 2.74002e-06]
50.0,162.0,[2.73706e-06]
50.0,162.0,[2.73706e-06, 2.72356e-06]
50.0,162.0,[2.73706e-06, 2.72356e-06, 2.72984e-06]
50.0,162.0,[2.73706e-06, 2.72356e-06, 2.72984e-06, 2.73103e-06]
50.0,162.0,[2.73706e-06, 2.72356e-06, 2.72984e-06, 2.73103e-06, 2.73771e-06]
50.0,163.0,[2.71214e-06]
50.0,163.0,[2.71214e-06, 2.70887e-06]
50.0,163.0,[2.71214e-06, 2.70887e-06, 2.72835e-06]
50.0,163.0,[2.71214e-06, 2.70887e-06, 2.72835e-06, 2.72616e-06]
50.0,163.0,[2.71214e-06, 2.70887e-06, 2.72835e-06, 2.72616e-06, 2.72523e-06]
50.0,164.0,[2.71476e-06]
50.0,164.0,[2.71476e-06, 2.71512e-06]
50.0,164.0,[2.71476e-06, 2.71512e-06, 2.71606e-06]
50.0,164.0,[2.71476e-06, 2.71512e-06, 2.71606e-06, 2.71137e-06]
50.0,165.0,[2.71274e-06]
50.0,165.0,[2.71274e-06, 2.70139e-06]
50.0,165.0,[2.71274e-06, 2.70139e-06, 2.70045e-06]
50.0,165.0,[2.71274e-06, 2.70139e-06, 2.70045e-06, 2.70342e-06]
50.0,165.0,[2.71274e-06, 2.70139e-06, 2.70045e-06, 2.70342e-06, 2.70829e-06]
50.0,166.0,[2.692e-06]
50.0,166.0,[2.692e-06, 2.6955e-06]
50.0,166.0,[2.692e-06, 2.6955e-06, 2.69726e-06]
50.0,166.0,[2.692e-06, 2.6955e-06, 2.69726e-06, 2.69018e-06]
50.0,166.0,[2.692e-06, 2.6955e-06, 2.69726e-06, 2.69018e-06, 2.69978e-06]
50.0,167.0,[2.68099e-06]
50.0,167.0,[2.68099e-06, 2.68056e-06]
50.0,167.0,[2.68099e-06, 2.68056e-06, 2.69281e-06]
50.0,167.0,[2.68099e-06, 2.68056e-06, 2.69281e-06, 2.69735e-06]
50.0,168.0,[2.68381e-06]
50.0,168.0,[2.68381e-06, 2.67872e-06]
50.0,168.0,[2.68381e-06, 2.67872e-06, 2.67142e-06]
50.0,168.0,[2.68381e-06, 2.67872e-06, 2.67142e-06, 2.67503e-06]
50.0,168.0,[2.68381e-06, 2.67872e-06, 2.67142e-06, 2.67503e-06, 2.68078e-06]
50.0,169.0,[2.67804e-06]
50.0,169.0,[2.67804e-06, 2.67863e-06]
50.0,169.0,[2.67804e-06, 2.67863e-06, 2.65357e-06]
50.0,169.0,[2.67804e-06, 2.67863e-06, 2.65357e-06, 2.68255e-06]
50.0,170.0,[2.67709e-06]
50.0,170.0,[2.67709e-06, 2.66961e-06]
50.0,170.0,[2.67709e-06, 2.66961e-06, 2.66749e-06]
50.0,170.0,[2.67709e-06, 2.66961e-06, 2.66749e-06, 2.67142e-06]
50.0,171.0,[2.67522e-06]
50.0,171.0,[2.67522e-06, 2.68105e-06]
50.0,171.0,[2.67522e-06, 2.68105e-06, 2.66377e-06]
50.0,171.0,[2.67522e-06, 2.68105e-06, 2.66377e-06, 2.66627e-06]
50.0,171.0,[2.67522e-06, 2.68105e-06, 2.66377e-06, 2.66627e-06, 2.66804e-06]
50.0,172.0,[2.64924e-06]
50.0,172.0,[2.64924e-06, 2.66519e-06]
50.0,172.0,[2.64924e-06, 2.66519e-06, 2.66181e-06]
50.0,172.0,[2.64924e-06, 2.66519e-06, 2.66181e-06, 2.65462e-06]
50.0,173.0,[2.64243e-06]
50.0,173.0,[2.64243e-06, 2.67977e-06]
50.0,173.0,[2.64243e-06, 2.67977e-06, 2.66359e-06]
50.0,173.0,[2.64243e-06, 2.67977e-06, 2.66359e-06, 2.68028e-06]
50.0,174.0,[2.65879e-06]
50.0,174.0,[2.65879e-06, 2.66846e-06]
50.0,174.0,[2.65879e-06, 2.66846e-06, 2.683e-06]
50.0,174.0,[2.65879e-06, 2.66846e-06, 2.683e-06, 2.66336e-06]
50.0,174.0,[2.65879e-06, 2.66846e-06, 2.683e-06, 2.66336e-06, 2.66601e-06]
50.0,175.0,[2.66431e-06]
50.0,175.0,[2.66431e-06, 2.66664e-06]
50.0,175.0,[2.66431e-06, 2.66664e-06, 2.66308e-06]
50.0,175.0,[2.66431e-06, 2.66664e-06, 2.66308e-06, 2.66983e-06]
50.0,176.0,[2.66629e-06]
50.0,176.0,[2.66629e-06, 2.66754e-06]
50.0,176.0,[2.66629e-06, 2.66754e-06, 2.66854e-06]
50.0,176.0,[2.66629e-06, 2.66754e-06, 2.66854e-06, 2.65803e-06]
50.0,176.0,[2.66629e-06, 2.66754e-06, 2.66854e-06, 2.65803e-06, 2.66418e-06]
50.0,177.0,[2.6728e-06]
50.0,177.0,[2.6728e-06, 2.65785e-06]
50.0,177.0,[2.6728e-06, 2.65785e-06, 2.66327e-06]
50.0,177.0,[2.6728e-06, 2.65785e-06, 2.66327e-06, 2.6831e-06]
50.0,177.0,[2.6728e-06, 2.65785e-06, 2.66327e-06, 2.6831e-06, 2.66353e-06]
50.0,178.0,[2.67427e-06]
50.0,178.0,[2.67427e-06, 2.66109e-06]
50.0,178.0,[2.67427e-06, 2.66109e-06, 2.66659e-06]
50.0,178.0,[2.67427e-06, 2.66109e-06, 2.66659e-06, 2.67463e-06]
50.0,179.0,[2.66524e-06]
50.0,179.0,[2.66524e-06, 2.65599e-06]
50.0,179.0,[2.66524e-06, 2.65599e-06, 2.66732e-06]
50.0,179.0,[2.66524e-06, 2.65599e-06, 2.66732e-06, 2.66182e-06]
50.0,179.0,[2.66524e-06, 2.65599e-06, 2.66732e-06, 2.66182e-06, 2.65994e-06]
50.0,180.0,[2.67129e-06]
50.0,180.0,[2.67129e-06, 2.67009e-06]
50.0,180.0,[2.67129e-06, 2.67009e-06, 2.66604e-06]
50.0,180.0,[2.67129e-06, 2.67009e-06, 2.66604e-06, 2.66286e-06]
50.0,181.0,[2.67039e-06]
50.0,181.0,[2.67039e-06, 2.66004e-06]
50.0,181.0,[2.67039e-06, 2.66004e-06, 2.67077e-06]
50.0,181.0,[2.67039e-06, 2.66004e-06, 2.67077e-06, 2.65912e-06]
50.0,182.0,[2.65391e-06]
50.0,182.0,[2.65391e-06, 2.65586e-06]
50.0,182.0,[2.65391e-06, 2.65586e-06, 2.66726e-06]
50.0,182.0,[2.65391e-06, 2.65586e-06, 2.66726e-06, 2.66337e-06]
50.0,182.0,[2.65391e-06, 2.65586e-06, 2.66726e-06, 2.66337e-06, 2.6586e-06]
50.0,183.0,[2.66156e-06]
50.0,183.0,[2.66156e-06, 2.66099e-06]
50.0,183.0,[2.66156e-06, 2.66099e-06, 2.64873e-06]
50.0,183.0,[2.66156e-06, 2.66099e-06, 2.64873e-06, 2.65946e-06]
50.0,184.0,[2.65743e-06]
50.0,184.0,[2.65743e-06, 2.65468e-06]
50.0,184.0,[2.65743e-06, 2.65468e-06, 2.65564e-06]
50.0,184.0,[2.65743e-06, 2.65468e-06, 2.65564e-06, 2.66502e-06]
50.0,185.0,[2.66767e-06]
50.0,185.0,[2.66767e-06, 2.67213e-06]
50.0,185.0,[2.66767e-06, 2.67213e-06, 2.65852e-06]
50.0,185.0,[2.66767e-06, 2.67213e-06, 2.65852e-06, 2.65192e-06]
50.0,185.0,[2.66767e-06, 2.67213e-06, 2.65852e-06, 2.65192e-06, 2.65705e-06]
50.0,186.0,[2.6519e-06]
50.0,186.0,[2.6519e-06, 2.66667e-06]
50.0,186.0,[2.6519e-06, 2.66667e-06, 2.68073e-06]
50.0,186.0,[2.6519e-06, 2.66667e-06, 2.68073e-06, 2.66333e-06]
50.0,187.0,[2.65633e-06]
50.0,187.0,[2.65633e-06, 2.66496e-06]
50.0,187.0,[2.65633e-06, 2.66496e-06, 2.65845e-06]
50.0,187.0,[2.65633e-06, 2.66496e-06, 2.65845e-06, 2.65388e-06]
50.0,187.0,[2.65633e-06, 2.66496e-06, 2.65845e-06, 2.65388e-06, 2.66266e-06]
50.0,188.0,[2.66943e-06]
50.0,188.0,[2.66943e-06, 2.66565e-06]
50.0,188.0,[2.66943e-06, 2.66565e-06, 2.67172e-06]
50.0,188.0,[2.66943e-06, 2.66565e-06, 2.67172e-06, 2.6766e-06]
50.0,188.0,[2.66943e-06, 2.66565e-06, 2.67172e-06, 2.6766e-06, 2.67041e-06]
50.0,189.0,[2.6619e-06]
50.0,189.0,[2.6619e-06, 2.65877e-06]
50.0,189.0,[2.6619e-06, 2.65877e-06, 2.65995e-06]
50.0,189.0,[2.6619e-06, 2.65877e-06, 2.65995e-06, 2.64759e-06]
50.0,190.0,[2.66836e-06]
50.0,190.0,[2.66836e-06, 2.65807e-06]
50.0,190.0,[2.66836e-06, 2.65807e-06, 2.67157e-06]
50.0,190.0,[2.66836e-06, 2.65807e-06, 2.67157e-06, 2.65813e-06]
50.0,190.0,[2.66836e-06, 2.65807e-06, 2.67157e-06, 2.65813e-06, 2.66623e-06]
50.0,191.0,[2.65563e-06]
50.0,191.0,[2.65563e-06, 2.65905e-06]
50.0,191.0,[2.65563e-06, 2.65905e-06, 2.65863e-06]
50.0,191.0,[2.65563e-06, 2.65905e-06, 2.65863e-06, 2.65412e-06]
50.0,191.0,[2.65563e-06, 2.65905e-06, 2.65863e-06, 2.65412e-06, 2.65363e-06]
50.0,192.0,[2.65366e-06]
50.0,192.0,[2.65366e-06, 2.66417e-06]
50.0,192.0,[2.65366e-06, 2.66417e-06, 2.6565e-06]
50.0,192.0,[2.65366e-06, 2.66417e-06, 2.6565e-06, 2.66112e-06]
50.0,193.0,[2.66756e-06]
50.0,193.0,[2.66756e-06, 2.6497e-06]
50.0,193.0,[2.66756e-06, 2.6497e-06, 2.66231e-06]
50.0,193.0,[2.66756e-06, 2.6497e-06, 2.66231e-06, 2.64678e-06]
50.0,193.0,[2.66756e-06, 2.6497e-06, 2.66231e-06, 2.64678e-06, 2.65348e-06]
50.0,194.0,[2.65566e-06]
50.0,194.0,[2.65566e-06, 2.64687e-06]
50.0,194.0,[2.65566e-06, 2.64687e-06, 2.65021e-06]
50.0,194.0,[2.65566e-06, 2.64687e-06, 2.65021e-06, 2.66019e-06]
50.0,195.0,[2.65716e-06]
50.0,195.0,[2.65716e-06, 2.65575e-06]
50.0,195.0,[2.65716e-06, 2.65575e-06, 2.66702e-06]
50.0,195.0,[2.65716e-06, 2.65575e-06, 2.66702e-06, 2.65933e-06]
50.0,196.0,[2.65839e-06]
50.0,196.0,[2.65839e-06, 2.65976e-06]
50.0,196.0,[2.65839e-06, 2.65976e-06, 2.65353e-06]
50.0,196.0,[2.65839e-06, 2.65976e-06, 2.65353e-06, 2.65642e-06]
50.0,196.0,[2.65839e-06, 2.65976e-06, 2.65353e-06, 2.65642e-06, 2.6527e-06]
50.0,197.0,[2.65228e-06]
50.0,197.0,[2.65228e-06, 2.66397e-06]
50.0,197.0,[2.65228e-06, 2.66397e-06, 2.66741e-06]
50.0,197.0,[2.65228e-06, 2.66397e-06, 2.66741e-06, 2.65115e-06]
50.0,198.0,[2.66771e-06]
50.0,198.0,[2.66771e-06, 2.66024e-06]
50.0,198.0,[2.66771e-06, 2.66024e-06, 2.66609e-06]
50.0,198.0,[2.66771e-06, 2.66024e-06, 2.66609e-06, 2.65837e-06]
50.0,198.0,[2.66771e-06, 2.66024e-06, 2.66609e-06, 2.65837e-06, 2.67325e-06]
50.0,199.0,[2.66251e-06]
50.0,199.0,[2.66251e-06, 2.66383e-06]
50.0,199.0,[2.66251e-06, 2.66383e-06, 2.67635e-06]
50.0,199.0,[2.66251e-06, 2.66383e-06, 2.67635e-06, 2.66586e-06]
50.0,199.0,[2.66251e-06, 2.66383e-06, 2.67635e-06, 2.66586e-06, 2.6631e-06]
50.0,200.0,[2.65648e-06]
50.0,200.0,[2.65648e-06, 2.65655e-06]
50.0,200.0,[2.65648e-06, 2.65655e-06, 2.66456e-06]
50.0,200.0,[2.65648e-06, 2.65655e-06, 2.66456e-06, 2.66795e-06]
51.0,200.0,[2.66284e-06]
51.0,200.0,[2.66284e-06, 2.66902e-06]
51.0,200.0,[2.66284e-06, 2.66902e-06, 2.67742e-06]
51.0,200.0,[2.66284e-06, 2.66902e-06, 2.67742e-06, 2.65323e-06]
51.0,200.0,[2.66284e-06, 2.66902e-06, 2.67742e-06, 2.65323e-06, 2.66891e-06]
51.0,199.0,[2.6576e-06]
51.0,199.0,[2.6576e-06, 2.66918e-06]
51.0,199.0,[2.6576e-06, 2.66918e-06, 2.66681e-06]
51.0,199.0,[2.6576e-06, 2.66918e-06, 2.66681e-06, 2.6576e-06]
51.0,198.0,[2.66884e-06]
51.0,198.0,[2.66884e-06, 2.66241e-06]
51.0,198.0,[2.66884e-06, 2.66241e-06, 2.66236e-06]
51.0,198.0,[2.66884e-06, 2.66241e-06, 2.66236e-06, 2.65474e-06]
51.0,197.0,[2.66923e-06]
51.0,197.0,[2.66923e-06, 2.66252e-06]
51.0,197.0,[2.66923e-06, 2.66252e-06, 2.66716e-06]
51.0,197.0,[2.66923e-06, 2.66252e-06, 2.66716e-06, 2.66986e-06]
51.0,197.0,[2.66923e-06, 2.66252e-06, 2.66716e-06, 2.66986e-06, 2.66269e-06]
51.0,196.0,[2.67021e-06]
51.0,196.0,[2.67021e-06, 2.6806e-06]
51.0,196.0,[2.67021e-06, 2.6806e-06, 2.65679e-06]
51.0,196.0,[2.67021e-06, 2.6806e-06, 2.65679e-06, 2.67182e-06]
51.0,195.0,[2.66498e-06]
51.0,195.0,[2.66498e-06, 2.66852e-06]
51.0,195.0,[2.66498e-06, 2.66852e-06, 2.662e-06]
51.0,195.0,[2.66498e-06, 2.66852e-06, 2.662e-06, 2.66206e-06]
51.0,194.0,[2.66097e-06]
