X,Y,I,Ierr
9.0,170.0,4.2347774489795916e-13,2.335659078602186e-15
9.0,170.1,3.9981880310880826e-13,2.6366811667288035e-15
9.0,170.2,4.573502617801047e-13,1.239426906817211e-15
9.0,170.3,4.2378655319148937e-13,1.8594427927940467e-15
9.0,170.4,4.419018502673798e-13,1.2618114471298659e-15
9.0,170.5,4.218288770053476e-13,1.87416027673501e-15
9.0,170.6,4.3088432978723403e-13,1.3375947544266717e-15
9.0,170.7,3.925778494623656e-13,1.944504878825682e-15
9.0,170.8,4.091027058823529e-13,1.7641121446880347e-15
9.0,170.9,4.1306105376344087e-13,1.0529635874222948e-15
9.0,171.0,4.690866021505376e-13,1.4556675159728595e-15
9.0,171.1,4.3764872580645165e-13,2.4685009235689057e-15
9.0,171.2,4.192535189189189e-13,2.2961626885537357e-15
9.0,171.3,3.906838641304348e-13,3.1757640715856694e-15
9.0,171.4,4.0166093922651947e-13,2.4240829290214137e-15
9.0,171.5,3.968788055555555e-13,2.0499684563230676e-15
9.0,171.6,3.768070282485876e-13,1.8941557130626645e-15
9.0,171.7,3.872861771428571e-13,1.0224797248068524e-15
9.0,171.8,4.2968263583815023e-13,2.055649499383136e-15
9.0,171.9,4.391571461988304e-13,2.0564485281506158e-15
9.0,172.0,4.313403470588235e-13,1.4553590054786497e-15
9.0,172.1,4.368161479289941e-13,1.208210982140247e-15
9.0,172.2,4.3946231360946746e-13,1.5833643343614413e-15
9.0,172.3,4.651016047904191e-13,1.3995348307221207e-15
9.0,172.4,4.3898214285714283e-13,1.1210251648197448e-15
9.0,172.5,5.063655917159763e-13,1.3703950903720616e-15
9.0,172.6,4.708340532544379e-13,2.1743744192135296e-15
9.0,172.7,4.614166863905326e-13,2.080100748385354e-15
9.0,172.8,4.912760295857989e-13,1.8023305241050923e-15
9.0,172.9,5.354306445783132e-13,1.093661146037779e-15
9.0,173.0,5.123719523809523e-13,1.5697328797028776e-15
9.0,173.1,5.515510416666667e-13,1.4316165573034135e-15
9.0,173.2,6.30616625e-13,1.5918862975023378e-15
9.0,173.3,7.188206826347305e-13,2.3935089983362713e-15
9.0,173.4,8.092133413173654e-13,2.231536891015736e-15
9.0,173.5,9.508028816568046e-13,2.0923469667827305e-15
9.0,173.6,1.0692539644970414e-12,1.937056188051644e-15
9.0,173.7,1.2042825595238095e-12,2.494725471864103e-15
9.0,173.8,1.3596436470588236e-12,2.911147323370563e-15
9.0,173.9,1.5038747619047618e-12,1.2248089303080443e-15
9.0,174.0,1.5495448214285714e-12,8.704086414101625e-16
9.0,174.1,1.600303372781065e-12,1.6358608773696825e-15
9.0,174.2,1.6116439880952381e-12,1.0087323771170829e-15
9.0,174.3,1.6700866467065867e-12,1.8690830875481748e-15
9.0,174.4,1.7570427218934912e-12,1.9258613428737247e-15
9.0,174.5,1.789248273809524e-12,1.3069247530250598e-15
