X,Y,I
40.0,202.0,[1.56991e-06, 1.57236e-06]
40.0,202.0,[1.56991e-06, 1.57236e-06, 1.58392e-06]
40.0,202.0,[1.56991e-06, 1.57236e-06, 1.58392e-06, 1.73707e-06]
40.0,202.0,[1.56991e-06, 1.57236e-06, 1.58392e-06, 1.73707e-06, 1.79492e-06]
40.0,204.0,[1.79691e-06]
40.0,204.0,[1.79691e-06, 1.74717e-06]
40.0,204.0,[1.79691e-06, 1.74717e-06, 1.7467e-06]
40.0,204.0,[1.79691e-06, 1.74717e-06, 1.7467e-06, 1.74969e-06]
40.0,204.0,[1.79691e-06, 1.74717e-06, 1.7467e-06, 1.74969e-06, 1.73664e-06]
40.0,206.0,[1.74282e-06]
40.0,206.0,[1.74282e-06, 1.74048e-06]
40.0,206.0,[1.74282e-06, 1.74048e-06, 1.75178e-06]
40.0,206.0,[1.74282e-06, 1.74048e-06, 1.75178e-06, 1.78036e-06]
40.0,206.0,[1.74282e-06, 1.74048e-06, 1.75178e-06, 1.78036e-06, 1.80268e-06]
40.0,208.0,[1.78883e-06]
40.0,208.0,[1.78883e-06, 1.78365e-06]
40.0,208.0,[1.78883e-06, 1.78365e-06, 1.78783e-06]
40.0,208.0,[1.78883e-06, 1.78365e-06, 1.78783e-06, 1.79273e-06]
40.0,210.0,[1.74378e-06]
40.0,210.0,[1.74378e-06, 1.79438e-06]
40.0,210.0,[1.74378e-06, 1.79438e-06, 1.73593e-06]
40.0,210.0,[1.74378e-06, 1.79438e-06, 1.73593e-06, 1.74587e-06]
40.0,210.0,[1.74378e-06, 1.79438e-06, 1.73593e-06, 1.74587e-06, 1.74685e-06]
42.0,210.0,[1.80757e-06]
42.0,210.0,[1.80757e-06, 1.79674e-06]
42.0,210.0,[1.80757e-06, 1.79674e-06, 1.78197e-06]
42.0,210.0,[1.80757e-06, 1.79674e-06, 1.78197e-06, 1.79387e-06]
42.0,210.0,[1.80757e-06, 1.79674e-06, 1.78197e-06, 1.79387e-06, 1.7429e-06]
42.0,208.0,[1.74446e-06]
42.0,208.0,[1.74446e-06, 1.75398e-06]
42.0,208.0,[1.74446e-06, 1.75398e-06, 1.74119e-06]
42.0,208.0,[1.74446e-06, 1.75398e-06, 1.74119e-06, 1.74332e-06]
42.0,208.0,[1.74446e-06, 1.75398e-06, 1.74119e-06, 1.74332e-06, 1.73992e-06]
42.0,206.0,[1.73942e-06]
42.0,206.0,[1.73942e-06, 1.78959e-06]
42.0,206.0,[1.73942e-06, 1.78959e-06, 1.74806e-06]
42.0,206.0,[1.73942e-06, 1.78959e-06, 1.74806e-06, 1.74189e-06]
42.0,206.0,[1.73942e-06, 1.78959e-06, 1.74806e-06, 1.74189e-06, 1.79723e-06]
42.0,204.0,[1.75499e-06]
42.0,204.0,[1.75499e-06, 1.75489e-06]
42.0,204.0,[1.75499e-06, 1.75489e-06, 1.79411e-06]
42.0,204.0,[1.75499e-06, 1.75489e-06, 1.79411e-06, 1.79575e-06]
42.0,204.0,[1.75499e-06, 1.75489e-06, 1.79411e-06, 1.79575e-06, 1.80104e-06]
42.0,202.0,[1.79633e-06]
42.0,202.0,[1.79633e-06, 1.58325e-06]
42.0,202.0,[1.79633e-06, 1.58325e-06, 1.56796e-06]
42.0,202.0,[1.79633e-06, 1.58325e-06, 1.56796e-06, 1.57145e-06]
42.0,202.0,[1.79633e-06, 1.58325e-06, 1.56796e-06, 1.57145e-06, 1.57836e-06]
42.0,200.0,[1.80617e-06]
42.0,200.0,[1.80617e-06, 1.80451e-06]
42.0,200.0,[1.80617e-06, 1.80451e-06, 1.79943e-06]
42.0,200.0,[1.80617e-06, 1.80451e-06, 1.79943e-06, 1.80717e-06]
42.0,200.0,[1.80617e-06, 1.80451e-06, 1.79943e-06, 1.80717e-06, 1.74306e-06]
42.0,198.0,[1.78939e-06]
42.0,198.0,[1.78939e-06, 1.8061e-06]
42.0,198.0,[1.78939e-06, 1.8061e-06, 1.79346e-06]
42.0,198.0,[1.78939e-06, 1.8061e-06, 1.79346e-06, 1.79023e-06]
42.0,196.0,[1.74467e-06]
42.0,196.0,[1.74467e-06, 1.80706e-06]
42.0,196.0,[1.74467e-06, 1.80706e-06, 1.80095e-06]
42.0,196.0,[1.74467e-06, 1.80706e-06, 1.80095e-06, 1.80236e-06]
42.0,196.0,[1.74467e-06, 1.80706e-06, 1.80095e-06, 1.80236e-06, 1.74675e-06]
42.0,194.0,[1.79786e-06]
42.0,194.0,[1.79786e-06, 1.79368e-06]
42.0,194.0,[1.79786e-06, 1.79368e-06, 1.74192e-06]
42.0,194.0,[1.79786e-06, 1.79368e-06, 1.74192e-06, 1.746e-06]
42.0,194.0,[1.79786e-06, 1.79368e-06, 1.74192e-06, 1.746e-06, 1.79954e-06]
42.0,192.0,[1.80797e-06]
42.0,192.0,[1.80797e-06, 1.74308e-06]
42.0,192.0,[1.80797e-06, 1.74308e-06, 1.78848e-06]
42.0,192.0,[1.80797e-06, 1.74308e-06, 1.78848e-06, 1.80696e-06]
42.0,192.0,[1.80797e-06, 1.74308e-06, 1.78848e-06, 1.80696e-06, 1.80577e-06]
42.0,190.0,[1.8056e-06]
42.0,190.0,[1.8056e-06, 1.79821e-06]
42.0,190.0,[1.8056e-06, 1.79821e-06, 1.79e-06]
42.0,190.0,[1.8056e-06, 1.79821e-06, 1.79e-06, 1.79734e-06]
42.0,188.0,[1.76188e-06]
42.0,188.0,[1.76188e-06, 1.74066e-06]
42.0,188.0,[1.76188e-06, 1.74066e-06, 1.57212e-06]
42.0,188.0,[1.76188e-06, 1.74066e-06, 1.57212e-06, 1.57622e-06]
42.0,188.0,[1.76188e-06, 1.74066e-06, 1.57212e-06, 1.57622e-06, 1.57174e-06]
42.0,186.0,[1.57154e-06]
42.0,186.0,[1.57154e-06, 1.56797e-06]
42.0,186.0,[1.57154e-06, 1.56797e-06, 1.57641e-06]
42.0,186.0,[1.57154e-06, 1.56797e-06, 1.57641e-06, 1.57471e-06]
42.0,186.0,[1.57154e-06, 1.56797e-06, 1.57641e-06, 1.57471e-06, 1.57184e-06]
42.0,184.0,[1.57848e-06]
42.0,184.0,[1.57848e-06, 1.58308e-06]
42.0,184.0,[1.57848e-06, 1.58308e-06, 1.56912e-06]
42.0,184.0,[1.57848e-06, 1.58308e-06, 1.56912e-06, 1.58166e-06]
42.0,184.0,[1.57848e-06, 1.58308e-06, 1.56912e-06, 1.58166e-06, 1.7543e-06]
42.0,182.0,[1.75516e-06]
42.0,182.0,[1.75516e-06, 1.74885e-06]
42.0,182.0,[1.75516e-06, 1.74885e-06, 1.74535e-06]
42.0,182.0,[1.75516e-06, 1.74885e-06, 1.74535e-06, 1.74347e-06]
42.0,180.0,[1.79966e-06]
42.0,180.0,[1.79966e-06, 1.80629e-06]
42.0,180.0,[1.79966e-06, 1.80629e-06, 1.75449e-06]
42.0,180.0,[1.79966e-06, 1.80629e-06, 1.75449e-06, 1.80759e-06]
42.0,180.0,[1.79966e-06, 1.80629e-06, 1.75449e-06, 1.80759e-06, 1.79479e-06]
42.0,178.0,[1.79847e-06]
42.0,178.0,[1.79847e-06, 1.75237e-06]
42.0,178.0,[1.79847e-06, 1.75237e-06, 1.75412e-06]
42.0,178.0,[1.79847e-06, 1.75237e-06, 1.75412e-06, 1.80644e-06]
42.0,178.0,[1.79847e-06, 1.75237e-06, 1.75412e-06, 1.80644e-06, 1.80768e-06]
42.0,176.0,[1.80991e-06]
42.0,176.0,[1.80991e-06, 1.75839e-06]
42.0,176.0,[1.80991e-06, 1.75839e-06, 1.74676e-06]
42.0,176.0,[1.80991e-06, 1.75839e-06, 1.74676e-06, 1.75717e-06]
42.0,176.0,[1.80991e-06, 1.75839e-06, 1.74676e-06, 1.75717e-06, 1.76222e-06]
42.0,174.0,[1.80214e-06]
42.0,174.0,[1.80214e-06, 1.7432e-06]
42.0,174.0,[1.80214e-06, 1.7432e-06, 1.80313e-06]
42.0,174.0,[1.80214e-06, 1.7432e-06, 1.80313e-06, 1.7979e-06]
42.0,172.0,[1.7514e-06]
42.0,172.0,[1.7514e-06, 1.7573e-06]
42.0,172.0,[1.7514e-06, 1.7573e-06, 1.75918e-06]
42.0,172.0,[1.7514e-06, 1.7573e-06, 1.75918e-06, 1.80427e-06]
42.0,172.0,[1.7514e-06, 1.7573e-06, 1.75918e-06, 1.80427e-06, 1.7568e-06]
42.0,170.0,[1.75738e-06]
42.0,170.0,[1.75738e-06, 1.7544e-06]
42.0,170.0,[1.75738e-06, 1.7544e-06, 1.80288e-06]
42.0,170.0,[1.75738e-06, 1.7544e-06, 1.80288e-06, 1.80618e-06]
42.0,170.0,[1.75738e-06, 1.7544e-06, 1.80288e-06, 1.80618e-06, 1.75315e-06]
44.0,170.0,[1.80404e-06]
44.0,170.0,[1.80404e-06, 1.8037e-06]
44.0,170.0,[1.80404e-06, 1.8037e-06, 1.80485e-06]
44.0,170.0,[1.80404e-06, 1.8037e-06, 1.80485e-06, 1.74462e-06]
44.0,170.0,[1.80404e-06, 1.8037e-06, 1.80485e-06, 1.74462e-06, 1.75515e-06]
44.0,172.0,[1.80362e-06]
44.0,172.0,[1.80362e-06, 1.79747e-06]
44.0,172.0,[1.80362e-06, 1.79747e-06, 1.79738e-06]
44.0,172.0,[1.80362e-06, 1.79747e-06, 1.79738e-06, 1.75075e-06]
44.0,174.0,[1.80386e-06]
44.0,174.0,[1.80386e-06, 1.75613e-06]
44.0,174.0,[1.80386e-06, 1.75613e-06, 1.75093e-06]
44.0,174.0,[1.80386e-06, 1.75613e-06, 1.75093e-06, 1.8014e-06]
44.0,174.0,[1.80386e-06, 1.75613e-06, 1.75093e-06, 1.8014e-06, 1.80426e-06]
44.0,176.0,[1.75103e-06]
44.0,176.0,[1.75103e-06, 1.75063e-06]
44.0,176.0,[1.75103e-06, 1.75063e-06, 1.75329e-06]
44.0,176.0,[1.75103e-06, 1.75063e-06, 1.75329e-06, 1.76914e-06]
44.0,176.0,[1.75103e-06, 1.75063e-06, 1.75329e-06, 1.76914e-06, 1.75148e-06]
44.0,178.0,[1.80184e-06]
44.0,178.0,[1.80184e-06, 1.81225e-06]
44.0,178.0,[1.80184e-06, 1.81225e-06, 1.80894e-06]
44.0,178.0,[1.80184e-06, 1.81225e-06, 1.80894e-06, 1.8069e-06]
44.0,178.0,[1.80184e-06, 1.81225e-06, 1.80894e-06, 1.8069e-06, 1.80051e-06]
44.0,180.0,[1.79622e-06]
44.0,180.0,[1.79622e-06, 1.81122e-06]
44.0,180.0,[1.79622e-06, 1.81122e-06, 1.74794e-06]
44.0,180.0,[1.79622e-06, 1.81122e-06, 1.74794e-06, 1.80961e-06]
44.0,182.0,[1.80164e-06]
44.0,182.0,[1.80164e-06, 1.79853e-06]
44.0,182.0,[1.80164e-06, 1.79853e-06, 1.7466e-06]
44.0,182.0,[1.80164e-06, 1.79853e-06, 1.7466e-06, 1.80231e-06]
44.0,182.0,[1.80164e-06, 1.79853e-06, 1.7466e-06, 1.80231e-06, 1.75221e-06]
44.0,184.0,[1.80862e-06]
44.0,184.0,[1.80862e-06, 1.804e-06]
44.0,184.0,[1.80862e-06, 1.804e-06, 1.79734e-06]
44.0,184.0,[1.80862e-06, 1.804e-06, 1.79734e-06, 1.80374e-06]
44.0,184.0,[1.80862e-06, 1.804e-06, 1.79734e-06, 1.80374e-06, 1.7526e-06]
44.0,186.0,[1.79729e-06]
44.0,186.0,[1.79729e-06, 1.81141e-06]
44.0,186.0,[1.79729e-06, 1.81141e-06, 1.74844e-06]
44.0,186.0,[1.79729e-06, 1.81141e-06, 1.74844e-06, 1.7616e-06]
44.0,186.0,[1.79729e-06, 1.81141e-06, 1.74844e-06, 1.7616e-06, 1.75117e-06]
44.0,188.0,[1.8034e-06]
44.0,188.0,[1.8034e-06, 1.80221e-06]
44.0,188.0,[1.8034e-06, 1.80221e-06, 1.79817e-06]
44.0,188.0,[1.8034e-06, 1.80221e-06, 1.79817e-06, 1.80119e-06]
44.0,190.0,[1.75423e-06]
44.0,190.0,[1.75423e-06, 1.75167e-06]
44.0,190.0,[1.75423e-06, 1.75167e-06, 1.76348e-06]
44.0,190.0,[1.75423e-06, 1.75167e-06, 1.76348e-06, 1.75052e-06]
44.0,190.0,[1.75423e-06, 1.75167e-06, 1.76348e-06, 1.75052e-06, 1.81235e-06]
44.0,192.0,[1.79709e-06]
44.0,192.0,[1.79709e-06, 1.80464e-06]
44.0,192.0,[1.79709e-06, 1.80464e-06, 1.80184e-06]
44.0,192.0,[1.79709e-06, 1.80464e-06, 1.80184e-06, 1.75769e-06]
44.0,192.0,[1.79709e-06, 1.80464e-06, 1.80184e-06, 1.75769e-06, 1.75157e-06]
44.0,194.0,[1.80223e-06]
44.0,194.0,[1.80223e-06, 1.7428e-06]
44.0,194.0,[1.80223e-06, 1.7428e-06, 1.79616e-06]
44.0,194.0,[1.80223e-06, 1.7428e-06, 1.79616e-06, 1.80681e-06]
44.0,194.0,[1.80223e-06, 1.7428e-06, 1.79616e-06, 1.80681e-06, 1.74832e-06]
44.0,196.0,[1.75066e-06]
44.0,196.0,[1.75066e-06, 1.8033e-06]
44.0,196.0,[1.75066e-06, 1.8033e-06, 1.8045e-06]
44.0,196.0,[1.75066e-06, 1.8033e-06, 1.8045e-06, 1.79667e-06]
44.0,198.0,[1.79714e-06]
44.0,198.0,[1.79714e-06, 1.80381e-06]
44.0,198.0,[1.79714e-06, 1.80381e-06, 1.80103e-06]
44.0,198.0,[1.79714e-06, 1.80381e-06, 1.80103e-06, 1.75474e-06]
44.0,198.0,[1.79714e-06, 1.80381e-06, 1.80103e-06, 1.75474e-06, 1.80757e-06]
44.0,200.0,[1.80213e-06]
44.0,200.0,[1.80213e-06, 1.8028e-06]
44.0,200.0,[1.80213e-06, 1.8028e-06, 1.80612e-06]
44.0,200.0,[1.80213e-06, 1.8028e-06, 1.80612e-06, 1.80179e-06]
44.0,200.0,[1.80213e-06, 1.8028e-06, 1.80612e-06, 1.80179e-06, 1.79881e-06]
44.0,202.0,[1.80494e-06]
44.0,202.0,[1.80494e-06, 1.80594e-06]
44.0,202.0,[1.80494e-06, 1.80594e-06, 1.7596e-06]
44.0,202.0,[1.80494e-06, 1.80594e-06, 1.7596e-06, 1.74186e-06]
44.0,202.0,[1.80494e-06, 1.80594e-06, 1.7596e-06, 1.74186e-06, 1.76105e-06]
44.0,204.0,[1.75223e-06]
44.0,204.0,[1.75223e-06, 1.7506e-06]
44.0,204.0,[1.75223e-06, 1.7506e-06, 1.79987e-06]
44.0,204.0,[1.75223e-06, 1.7506e-06, 1.79987e-06, 1.79893e-06]
44.0,206.0,[1.74752e-06]
44.0,206.0,[1.74752e-06, 1.74992e-06]
44.0,206.0,[1.74752e-06, 1.74992e-06, 1.74807e-06]
44.0,206.0,[1.74752e-06, 1.74992e-06, 1.74807e-06, 1.75221e-06]
44.0,206.0,[1.74752e-06, 1.74992e-06, 1.74807e-06, 1.75221e-06, 1.79361e-06]
44.0,208.0,[1.80577e-06]
44.0,208.0,[1.80577e-06, 1.80099e-06]
44.0,208.0,[1.80577e-06, 1.80099e-06, 1.74984e-06]
44.0,208.0,[1.80577e-06, 1.80099e-06, 1.74984e-06, 1.80858e-06]
44.0,208.0,[1.80577e-06, 1.80099e-06, 1.74984e-06, 1.80858e-06, 1.79741e-06]
44.0,210.0,[1.80354e-06]
44.0,210.0,[1.80354e-06, 1.79766e-06]
44.0,210.0,[1.80354e-06, 1.79766e-06, 1.79803e-06]
44.0,210.0,[1.80354e-06, 1.79766e-06, 1.79803e-06, 1.7998e-06]
44.0,210.0,[1.80354e-06, 1.79766e-06, 1.79803e-06, 1.7998e-06, 1.75417e-06]
46.0,210.0,[1.80103e-06]
46.0,210.0,[1.80103e-06, 1.79769e-06]
46.0,210.0,[1.80103e-06, 1.79769e-06, 1.79181e-06]
46.0,210.0,[1.80103e-06, 1.79769e-06, 1.79181e-06, 1.76284e-06]
46.0,210.0,[1.80103e-06, 1.79769e-06, 1.79181e-06, 1.76284e-06, 1.75232e-06]
46.0,208.0,[1.74328e-06]
46.0,208.0,[1.74328e-06, 1.75674e-06]
46.0,208.0,[1.74328e-06, 1.75674e-06, 1.79588e-06]
46.0,208.0,[1.74328e-06, 1.75674e-06, 1.79588e-06, 1.75162e-06]
46.0,208.0,[1.74328e-06, 1.75674e-06, 1.79588e-06, 1.75162e-06, 1.74728e-06]
46.0,206.0,[1.75181e-06]
46.0,206.0,[1.75181e-06, 1.753e-06]
46.0,206.0,[1.75181e-06, 1.753e-06, 1.75507e-06]
46.0,206.0,[1.75181e-06, 1.753e-06, 1.75507e-06, 1.79579e-06]
46.0,206.0,[1.75181e-06, 1.753e-06, 1.75507e-06, 1.79579e-06, 1.81184e-06]
46.0,204.0,[1.75153e-06]
46.0,204.0,[1.75153e-06, 1.75097e-06]
46.0,204.0,[1.75153e-06, 1.75097e-06, 1.74524e-06]
46.0,204.0,[1.75153e-06, 1.75097e-06, 1.74524e-06, 1.74708e-06]
46.0,204.0,[1.75153e-06, 1.75097e-06, 1.74524e-06, 1.74708e-06, 1.804e-06]
46.0,202.0,[1.75553e-06]
46.0,202.0,[1.75553e-06, 1.75037e-06]
46.0,202.0,[1.75553e-06, 1.75037e-06, 1.75975e-06]
46.0,202.0,[1.75553e-06, 1.75037e-06, 1.75975e-06, 1.81249e-06]
46.0,200.0,[1.7973e-06]
46.0,200.0,[1.7973e-06, 1.79444e-06]
46.0,200.0,[1.7973e-06, 1.79444e-06, 1.80318e-06]
46.0,200.0,[1.7973e-06, 1.79444e-06, 1.80318e-06, 1.81143e-06]
46.0,200.0,[1.7973e-06, 1.79444e-06, 1.80318e-06, 1.81143e-06, 1.75229e-06]
46.0,198.0,[1.79994e-06]
46.0,198.0,[1.79994e-06, 1.80003e-06]
46.0,198.0,[1.79994e-06, 1.80003e-06, 1.74374e-06]
46.0,198.0,[1.79994e-06, 1.80003e-06, 1.74374e-06, 1.74339e-06]
46.0,198.0,[1.79994e-06, 1.80003e-06, 1.74374e-06, 1.74339e-06, 1.79711e-06]
46.0,196.0,[1.75234e-06]
46.0,196.0,[1.75234e-06, 1.80612e-06]
46.0,196.0,[1.75234e-06, 1.80612e-06, 1.80537e-06]
46.0,196.0,[1.75234e-06, 1.80612e-06, 1.80537e-06, 1.80655e-06]
46.0,196.0,[1.75234e-06, 1.80612e-06, 1.80537e-06, 1.80655e-06, 1.79323e-06]
46.0,194.0,[1.80208e-06]
46.0,194.0,[1.80208e-06, 1.75523e-06]
46.0,194.0,[1.80208e-06, 1.75523e-06, 1.79806e-06]
46.0,194.0,[1.80208e-06, 1.75523e-06, 1.79806e-06, 1.80315e-06]
46.0,192.0,[1.76318e-06]
46.0,192.0,[1.76318e-06, 1.75228e-06]
46.0,192.0,[1.76318e-06, 1.75228e-06, 1.74833e-06]
46.0,192.0,[1.76318e-06, 1.75228e-06, 1.74833e-06, 1.80675e-06]
46.0,192.0,[1.76318e-06, 1.75228e-06, 1.74833e-06, 1.80675e-06, 1.79981e-06]
46.0,190.0,[1.81355e-06]
46.0,190.0,[1.81355e-06, 1.80572e-06]
46.0,190.0,[1.81355e-06, 1.80572e-06, 1.80449e-06]
46.0,190.0,[1.81355e-06, 1.80572e-06, 1.80449e-06, 1.79151e-06]
46.0,190.0,[1.81355e-06, 1.80572e-06, 1.80449e-06, 1.79151e-06, 1.81108e-06]
46.0,188.0,[1.80489e-06]
46.0,188.0,[1.80489e-06, 1.75414e-06]
46.0,188.0,[1.80489e-06, 1.75414e-06, 1.75024e-06]
46.0,188.0,[1.80489e-06, 1.75414e-06, 1.75024e-06, 1.7472e-06]
46.0,188.0,[1.80489e-06, 1.75414e-06, 1.75024e-06, 1.7472e-06, 1.74748e-06]
46.0,186.0,[1.80589e-06]
46.0,186.0,[1.80589e-06, 1.80452e-06]
46.0,186.0,[1.80589e-06, 1.80452e-06, 1.80225e-06]
46.0,186.0,[1.80589e-06, 1.80452e-06, 1.80225e-06, 1.76657e-06]
46.0,184.0,[1.81134e-06]
46.0,184.0,[1.81134e-06, 1.8085e-06]
46.0,184.0,[1.81134e-06, 1.8085e-06, 1.814e-06]
46.0,184.0,[1.81134e-06, 1.8085e-06, 1.814e-06, 1.80595e-06]
46.0,184.0,[1.81134e-06, 1.8085e-06, 1.814e-06, 1.80595e-06, 1.81015e-06]
46.0,182.0,[1.80566e-06]
46.0,182.0,[1.80566e-06, 1.80526e-06]
46.0,182.0,[1.80566e-06, 1.80526e-06, 1.75111e-06]
46.0,182.0,[1.80566e-06, 1.80526e-06, 1.75111e-06, 1.76543e-06]
46.0,182.0,[1.80566e-06, 1.80526e-06, 1.75111e-06, 1.76543e-06, 1.75255e-06]
46.0,180.0,[1.80539e-06]
46.0,180.0,[1.80539e-06, 1.80859e-06]
46.0,180.0,[1.80539e-06, 1.80859e-06, 1.80828e-06]
46.0,180.0,[1.80539e-06, 1.80859e-06, 1.80828e-06, 1.80569e-06]
46.0,180.0,[1.80539e-06, 1.80859e-06, 1.80828e-06, 1.80569e-06, 1.76253e-06]
46.0,178.0,[1.76359e-06]
46.0,178.0,[1.76359e-06, 1.75583e-06]
46.0,178.0,[1.76359e-06, 1.75583e-06, 1.80471e-06]
46.0,178.0,[1.76359e-06, 1.75583e-06, 1.80471e-06, 1.80479e-06]
46.0,176.0,[1.77174e-06]
46.0,176.0,[1.77174e-06, 1.75886e-06]
46.0,176.0,[1.77174e-06, 1.75886e-06, 1.82068e-06]
46.0,176.0,[1.77174e-06, 1.75886e-06, 1.82068e-06, 1.81193e-06]
46.0,176.0,[1.77174e-06, 1.75886e-06, 1.82068e-06, 1.81193e-06, 1.80253e-06]
46.0,174.0,[1.76141e-06]
46.0,174.0,[1.76141e-06, 1.81538e-06]
46.0,174.0,[1.76141e-06, 1.81538e-06, 1.7499e-06]
46.0,174.0,[1.76141e-06, 1.81538e-06, 1.7499e-06, 1.80315e-06]
46.0,174.0,[1.76141e-06, 1.81538e-06, 1.7499e-06, 1.80315e-06, 1.81609e-06]
46.0,172.0,[1.80917e-06]
46.0,172.0,[1.80917e-06, 1.80657e-06]
46.0,172.0,[1.80917e-06, 1.80657e-06, 1.80007e-06]
