X,Y,I,Ierr
18.8,175.0,3.6353501694915257e-13,2.5704112229217093e-15
18.8,175.1,3.790909491525424e-13,1.780811222564858e-15
18.8,175.2,3.775361034482759e-13,1.6738438304280662e-15
18.8,175.3,3.6777955172413795e-13,1.77334164164325e-15
18.8,175.4,3.362758965517242e-13,2.306258765849845e-15
18.8,175.5,3.757680350877194e-13,9.82090320039791e-16
18.8,175.6,3.5839282142857144e-13,1.7112373713974668e-15
18.8,175.7,3.6576687499999993e-13,2.1315100872276266e-15
18.8,175.8,3.746996842105263e-13,2.4805637158742953e-15
18.8,175.9,3.6359452631578945e-13,1.0705887741057066e-15
18.8,176.0,3.5996548214285715e-13,1.149795266544786e-15
18.8,176.1,3.5395682456140356e-13,1.8806612505658742e-15
18.8,176.2,3.80199649122807e-13,1.4343771557243198e-15
18.8,176.3,3.7468333333333336e-13,6.265526159616443e-16
18.8,176.4,3.59967649122807e-13,1.604147401424767e-15
18.8,176.5,3.3546742105263157e-13,1.66625421008065e-15
18.8,176.6,3.3620317857142857e-13,6.372058340448396e-16
18.8,176.7,3.5113496491228074e-13,1.5974307844440436e-15
18.8,176.8,3.5036654385964917e-13,1.2217353652071425e-15
18.8,176.9,3.3849977192982454e-13,1.5239625723202318e-15
18.8,177.0,3.5769491228070174e-13,1.0173904228782078e-15
18.8,177.1,3.8485787719298245e-13,1.2134443784152814e-15
18.8,177.2,3.695074912280701e-13,1.9528096006745766e-15
18.8,177.3,3.951249298245614e-13,1.0207194331421332e-15
18.8,177.4,4.245860877192982e-13,6.562420904707719e-16
18.8,177.5,3.955222105263158e-13,1.7439037690307896e-15
18.8,177.6,4.1057296491228074e-13,1.7246381041580552e-15
18.8,177.7,3.4835903571428573e-13,1.7101640531320912e-15
18.8,177.8,3.7443214285714287e-13,1.931689954746419e-15
18.8,177.9,3.9103821428571426e-13,1.7469942382389913e-15
18.8,178.0,3.709334464285714e-13,9.64229206320365e-16
18.8,178.1,4.062947321428571e-13,9.087359824351446e-16
18.8,178.2,3.9800362499999994e-13,2.4232659581766328e-15
18.8,178.3,3.93526090909091e-13,1.9914606817917505e-15
18.8,178.4,3.927002222222222e-13,1.2508678330855716e-15
18.8,178.5,3.9376081481481486e-13,1.1959729528261426e-15
18.8,178.6,4.070912777777778e-13,1.7041762604329489e-15
18.8,178.7,3.741960370370372e-13,1.0324333947777156e-15
18.8,178.8,3.840027924528301e-13,1.91988583367678e-15
18.8,178.9,4.2134871698113205e-13,1.4825056016545917e-15
18.8,179.0,4.085227115384616e-13,8.323354317575207e-16
18.8,179.1,4.308682075471698e-13,6.713320485217194e-16
18.8,179.2,4.862995192307693e-13,1.6630811825023683e-15
18.8,179.3,4.939005294117647e-13,2.260873781940207e-15
18.8,179.4,5.783174901960784e-13,1.6116818628517867e-15
18.8,179.5,6.259716078431375e-13,1.1399269107465789e-15
18.8,179.6,7.297372941176472e-13,1.2186384446664267e-15
18.8,179.7,7.964033999999999e-13,1.809847704090043e-15
18.8,179.8,8.383306530612245e-13,1.7534469458885345e-15
18.8,179.9,8.631541600000001e-13,1.0504962379218687e-15
18.8,180.0,9.217837959183672e-13,1.68100175602915e-15
18.8,180.1,9.646237755102042e-13,8.302384774371541e-16
18.8,180.2,1.0100017959183673e-12,9.769997171425464e-16
18.8,180.3,1.0602443999999998e-12,1.08249634308851e-15
18.8,180.4,1.0856150000000001e-12,1.0533734251995658e-15
18.8,180.5,1.1249060416666667e-12,1.7286678934161171e-15
18.8,180.6,1.139380625e-12,1.2359105043845563e-15
18.8,180.7,1.1756961224489795e-12,9.968925820696374e-16
18.8,180.8,1.1879483673469388e-12,1.0896685451414196e-15
18.8,180.9,1.1895853061224489e-12,9.842988994043742e-16
18.8,181.0,1.203030612244898e-12,1.178353011236014e-15
18.8,181.1,1.23039375e-12,1.597526207862964e-15
18.8,181.2,1.2082648979591838e-12,1.1069697079857612e-15
18.8,181.3,1.2054638775510206e-12,1.4667985071526718e-15
18.8,181.4,1.2153029166666668e-12,1.2093428598346722e-15
18.8,181.5,1.2303889583333333e-12,9.124620539857164e-16
18.8,181.6,1.225192083333333e-12,1.948291406875607e-15
18.8,181.7,1.2169524489795917e-12,1.3595345055156999e-15
18.8,181.8,1.2251542857142854e-12,1.1026092638243992e-15
18.8,181.9,1.212298367346939e-12,1.717046230889541e-15
18.8,182.0,1.2311985416666667e-12,1.546249831289381e-15
18.8,182.1,1.2247567346938777e-12,2.1839699090749173e-15
18.8,182.2,1.2166770833333335e-12,1.1631937132045792e-15
18.8,182.3,1.247508367346939e-12,6.833084829541009e-16
18.8,182.4,1.219935625e-12,2.4349678248047153e-15
18.8,182.5,1.2518022448979591e-12,1.8528015026410028e-15
18.8,182.6,1.2450569387755103e-12,1.8097780646823474e-15
18.8,182.7,1.2232295918367347e-12,1.5541292141451314e-15
18.8,182.8,1.2120687499999998e-12,1.3810095512495076e-15
18.8,182.9,1.1894930612244897e-12,1.5731545836143454e-15
18.8,183.0,1.2148067346938773e-12,2.0117634351309895e-15
18.8,183.1,1.2122781249999999e-12,1.4187153586155694e-15
18.8,183.2,1.2138600000000002e-12,7.999831269922034e-16
18.8,183.3,1.1981197916666667e-12,1.7709060154099723e-15
18.8,183.4,1.1909870833333334e-12,9.466261342524658e-16
18.8,183.5,1.2011473469387757e-12,8.478442553570549e-16
18.8,183.6,1.2083165306122448e-12,1.4439547120370596e-15
18.8,183.7,1.2292151020408164e-12,1.9860349201555803e-15
18.8,183.8,1.2089889795918368e-12,2.014572323031084e-15
18.8,183.9,1.2285297959183672e-12,7.803408886657219e-16
18.8,184.0,1.215028125e-12,1.2753408672976317e-15
18.8,184.1,1.2196855102040817e-12,1.482462832051854e-15
18.8,184.2,1.2359626530612244e-12,1.7636716693384301e-15
18.8,184.3,1.248218979591837e-12,7.8183075471681825e-16
18.8,184.4,1.2190937499999997e-12,1.291309178520483e-15
18.8,184.5,1.2187416326530615e-12,2.2420631330591413e-15
18.8,184.6,1.208632244897959e-12,1.3965057919432193e-15
18.8,184.7,1.2190239583333336e-12,9.17266600061745e-16
18.8,184.8,1.2495775510204083e-12,1.960048884859276e-15
18.8,184.9,1.2439522448979591e-12,9.523671932327538e-16
18.8,185.0,1.2307125000000001e-12,2.151753251953316e-15
18.8,185.1,1.2171904081632653e-12,2.263119186302512e-15
18.8,185.2,1.211349387755102e-12,1.848444158365135e-15
18.8,185.3,1.1984491836734695e-12,1.9895396765774603e-15
18.8,185.4,1.2262457142857144e-12,1.4696002964197386e-15
18.8,185.5,1.2368640816326528e-12,9.962818807294596e-16
18.8,185.6,1.2433389795918367e-12,7.770107526255906e-16
18.8,185.7,1.2632158333333335e-12,1.5746675915020447e-15
18.8,185.8,1.2586939583333332e-12,2.212186334866973e-15
18.8,185.9,1.2306375510204084e-12,1.0449638663291423e-15
18.8,186.0,1.23835e-12,1.5202879831970624e-15
18.8,186.1,1.234157755102041e-12,1.4069462432472083e-15
18.8,186.2,1.249816530612245e-12,1.7865056101121365e-15
18.8,186.3,1.2482812244897957e-12,1.348777397939429e-15
18.8,186.4,1.2241557142857142e-12,1.883281649389908e-15
18.8,186.5,1.2368953061224492e-12,2.4985977925527894e-15
18.8,186.6,1.202281836734694e-12,1.36488406500683e-15
18.8,186.7,1.238871224489796e-12,1.5017008441964998e-15
18.8,186.8,1.2273202040816328e-12,8.771130606137417e-16
18.8,186.9,1.1862742e-12,2.107099847468079e-15
18.8,187.0,1.1957359183673468e-12,1.630000853896732e-15
18.8,187.1,1.2086622916666666e-12,1.6771694656863083e-15
18.8,187.2,1.2118497959183674e-12,1.6730481672421152e-15
18.8,187.3,1.2320497959183672e-12,1.0286490288914846e-15
18.8,187.4,1.2253600000000001e-12,4.1059327418450916e-15
18.8,187.5,1.2050641666666666e-12,1.4550498999095712e-15
18.8,187.6,1.1701339999999999e-12,1.8093237410701278e-15
18.8,187.7,1.17770375e-12,1.938873675782505e-15
18.8,187.8,1.2263663265306122e-12,1.7006826346783514e-15
18.8,187.9,1.1950435416666666e-12,1.3539100875381082e-15
18.8,188.0,1.1872044897959183e-12,1.5798182367211097e-15
18.8,188.1,1.1970564583333333e-12,1.7487565147996193e-15
18.8,188.2,1.203320612244898e-12,1.1905917249028685e-15
18.8,188.3,1.2121114285714284e-12,1.3158265780515579e-15
18.8,188.4,1.2160827083333333e-12,2.5980860466633155e-15
18.8,188.5,1.2127930612244896e-12,1.891482061817549e-15
18.8,188.6,1.2301466666666665e-12,2.4252159900469936e-15
18.8,188.7,1.2171312244897962e-12,2.4684667810776556e-15
18.8,188.8,1.1778714285714286e-12,2.0046041756103937e-15
18.8,188.9,1.1782397959183673e-12,1.6383244732143833e-15
18.8,189.0,1.1965620408163265e-12,9.70013159358556e-16
18.8,189.1,1.2020456e-12,9.679008279777421e-16
18.8,189.2,1.1751377551020408e-12,1.7442714059557452e-15
18.8,189.3,1.1919973469387755e-12,8.345044830541169e-16
18.8,189.4,1.1631208163265307e-12,1.132211711648734e-15
18.8,189.5,1.1192536734693877e-12,1.1007296317014407e-15
18.8,189.6,1.0890577551020408e-12,8.212285098141818e-16
18.8,189.7,1.057488367346939e-12,1.7937688283307137e-15
18.8,189.8,1.01847875e-12,1.2609386186832413e-15
18.8,189.9,9.442677142857144e-13,1.652504204968499e-15
18.8,190.0,9.053684897959183e-13,1.0745173410126925e-15
18.8,190.1,8.968927142857144e-13,1.2840369969667322e-15
18.8,190.2,8.443453265306123e-13,1.0318529518664525e-15
18.8,190.3,7.774766326530612e-13,9.031661415792732e-16
18.8,190.4,7.337819387755102e-13,1.0383953193062622e-15
18.8,190.5,6.990633673469387e-13,9.586854345111962e-16
18.8,190.6,6.204793541666666e-13,1.301944333410606e-15
18.8,190.7,5.660750612244898e-13,1.1667244970365292e-15
18.8,190.8,5.232556458333333e-13,1.228842875958127e-15
18.8,190.9,4.412391836734695e-13,1.7006015036197263e-15
18.8,191.0,4.1820089583333337e-13,2.3274538828077473e-15
18.8,191.1,4.279563673469388e-13,1.0672728872325195e-15
18.8,191.2,3.8189367346938775e-13,1.4953439152012797e-15
18.8,191.3,3.722565714285715e-13,1.4562088317268698e-15
18.8,191.4,3.4616944897959185e-13,2.1170622176034068e-15
18.8,191.5,3.286992e-13,1.1933521562388865e-15
18.8,191.6,3.1149163265306124e-13,1.467650519728115e-15
18.8,191.7,2.7672106e-13,1.1206941971510335e-15
18.8,191.8,3.198851836734694e-13,1.3871516553162833e-15
18.8,191.9,2.969991836734694e-13,1.1058220808657105e-15
18.8,192.0,3.404779795918367e-13,1.085547047688178e-15
18.8,192.1,3.1766391836734695e-13,8.384711816134654e-16
18.8,192.2,3.4711635416666667e-13,2.5260091321770107e-15
18.8,192.3,3.719417083333334e-13,2.5326688372544765e-15
18.8,192.4,3.645576666666666e-13,1.2184319383166982e-15
18.8,192.5,3.581756e-13,1.1639757774111967e-15
18.8,192.6,3.4566572e-13,1.3251690877891766e-15
18.8,192.7,3.4045168e-13,1.454821626575574e-15
18.8,192.8,3.1605420833333334e-13,8.508119263336685e-16
18.8,192.9,3.359316e-13,1.1550086645562447e-15
18.8,193.0,3.3454439583333335e-13,1.0203082283556927e-15
18.8,193.1,3.1362714285714286e-13,6.594147367820812e-16
18.8,193.2,3.3488508e-13,1.690287395407065e-15
18.8,193.3,3.27131e-13,8.988705813678695e-16
18.8,193.4,3.22371612244898e-13,1.1361422164677512e-15
18.8,193.5,3.340589795918368e-13,1.3356337078296856e-15
18.8,193.6,3.1683614583333327e-13,1.6338343358932497e-15
18.8,193.7,3.379590204081633e-13,1.5410045568199242e-15
18.8,193.8,3.663091041666667e-13,2.1204595770531224e-15
18.8,193.9,3.472132244897959e-13,1.4046544513395072e-15
18.8,194.0,3.507898367346938e-13,1.3819034001584114e-15
18.8,194.1,3.463235208333333e-13,1.1615523044905675e-15
18.8,194.2,3.7992875510204074e-13,1.2355178820748775e-15
18.8,194.3,3.991344693877551e-13,8.604883521388484e-16
18.8,194.4,3.877566875e-13,1.0847973177611312e-15
18.8,194.5,3.9168224489795916e-13,1.6250593339452742e-15
18.8,194.6,3.616161020408164e-13,9.792432561113957e-16
18.8,194.7,3.8693575510204076e-13,1.63147662730676e-15
18.8,194.8,3.973119591836735e-13,7.826793300858229e-16
18.8,194.9,3.8755218367346935e-13,1.6391002218963403e-15
18.8,195.0,3.737261666666666e-13,1.6780795222819008e-15
