X,Y,I,Ierr
50.0,160.0,1.3784550000000001e-07,6.844848226951428e-09
50.0,165.0,1.3007975e-07,2.79049980962193e-09
50.0,170.0,9.2630575e-08,4.160888639686842e-09
50.0,175.0,5.19852e-08,3.67982258403853e-09
50.0,180.0,3.1089780000000005e-08,9.577756530628654e-10
50.0,185.0,2.49664e-08,1.8149693440937226e-09
50.0,190.0,2.1579375e-08,2.0502041049307755e-09
50.0,195.0,1.9788725e-08,3.233406282467461e-10
50.0,200.0,1.8119800000000002e-08,1.4622408676411698e-09
50.0,205.0,2.2701925e-08,4.962791017915224e-10
50.0,210.0,1.558415e-08,4.0491920490389253e-10
55.0,210.0,1.636645e-08,1.2999263488751967e-09
55.0,205.0,1.8959249999999998e-08,1.522502940062843e-09
55.0,200.0,2.0374825000000003e-08,1.5263895855498361e-09
55.0,195.0,2.2724275e-08,7.467144178834365e-10
55.0,190.0,2.90354e-08,1.3140737148272918e-09
55.0,185.0,4.0676180000000004e-08,2.747182875893048e-09
55.0,180.0,5.6693949999999995e-08,3.1686299204072397e-09
55.0,175.0,8.017072499999999e-08,2.228580396098603e-09
55.0,170.0,1.029622e-07,3.3011199031540817e-09
55.0,165.0,1.3210125e-07,5.83279642945817e-09
55.0,160.0,1.27986e-07,8.971986541452229e-09
60.0,160.0,1.059e-07,4.374689989016364e-09
60.0,165.0,9.356192500000001e-08,3.810043952748445e-09
60.0,170.0,1.044945e-07,3.6440986882904232e-09
60.0,175.0,1.31252e-07,8.989125318961798e-09
60.0,180.0,1.22942e-07,7.802943098600677e-09
60.0,185.0,8.598763999999999e-08,3.91055384854882e-09
60.0,190.0,4.680455e-08,1.8414259345681016e-09
60.0,195.0,2.6337825e-08,1.560650693420856e-09
60.0,200.0,2.6871775e-08,1.5489314839188328e-09
60.0,205.0,2.343455e-08,1.4118496263766898e-09
60.0,210.0,1.65726e-08,8.044564966485135e-10
65.0,210.0,8.70476e-09,3.730478314506059e-10
65.0,205.0,2.0573549999999998e-08,1.854071377401636e-09
65.0,200.0,3.0554849999999996e-08,1.5079637603404128e-09
65.0,195.0,4.187225e-08,1.2692652214962805e-09
65.0,190.0,8.869915000000001e-08,3.1560026160477128e-09
65.0,185.0,4.791282e-07,1.7408969198663088e-08
65.0,180.0,7.184595e-07,4.450412218266977e-08
65.0,175.0,2.51765e-07,1.0833295920448221e-08
