X,Y,I,Ierr
50.0,165.0,5.3127600000000006e-09,8.083072560109799e-10
50.0,166.0,5.26309e-09,1.9347342328805783e-09
50.0,167.0,4.084904000000001e-09,1.378348101077518e-09
50.0,168.0,4.563728e-09,7.248640634877688e-10
50.0,169.0,4.764396e-09,1.1516828821615784e-09
50.0,170.0,5.133946e-09,7.374155181063117e-10
50.0,171.0,5.5531625e-09,9.031572336635242e-10
50.0,172.0,5.35647e-09,1.1435955612540649e-09
50.0,173.0,4.1762960000000005e-09,1.3642766146877983e-09
50.0,174.0,4.2418640000000005e-09,5.106156676640466e-10
50.0,175.0,4.26372e-09,1.669986702162625e-09
50.0,176.0,5.183617999999999e-09,9.324221775869555e-10
50.0,177.0,5.558135e-09,1.0125342368162175e-09
50.0,178.0,4.827976e-09,1.4552304822893177e-09
50.0,179.0,4.2160340000000004e-09,1.103867488580038e-09
50.0,180.0,4.808108e-09,1.3144136113020133e-09
50.0,181.0,5.167724e-09,5.849971932445489e-10
50.0,182.0,4.152457999999999e-09,8.012350650189993e-10
50.0,183.0,4.949174e-09,8.143150040518717e-10
50.0,184.0,4.8254925e-09,7.316724388131279e-10
50.0,185.0,5.606809999999999e-09,1.2660205744615686e-09
50.0,186.0,4.3431919999999996e-09,1.1966106444353567e-09
50.0,187.0,3.8941700000000004e-09,1.2120769309412666e-09
50.0,188.0,3.8941700000000004e-09,1.0026647530854966e-09
50.0,189.0,4.1464979999999995e-09,4.925786601305418e-10
50.0,190.0,4.29402e-09,4.672388689417865e-10
50.0,191.0,4.273652000000001e-09,6.19664243970878e-10
50.0,192.0,4.8696980000000004e-09,5.964214592852943e-10
50.0,193.0,3.0100340000000002e-09,7.961663538884322e-10
50.0,194.0,4.766386e-09,8.849351699780048e-10
50.0,195.0,3.918013999999999e-09,7.707645926896225e-10
51.0,195.0,4.297496e-09,1.3056404682239287e-09
51.0,194.0,4.6342625e-09,8.833112763452927e-10
51.0,193.0,4.072982e-09,1.611861680150006e-09
51.0,192.0,4.649162e-09,9.279990833271335e-10
51.0,191.0,4.148486e-09,7.160180399850272e-10
51.0,190.0,4.033246e-09,5.712231119133748e-10
51.0,189.0,3.792844e-09,7.922246685025655e-10
51.0,188.0,5.1508350000000004e-09,8.484944158478594e-10
51.0,187.0,5.477668e-09,9.61396562889633e-10
51.0,186.0,4.92533e-09,3.3343007596796053e-10
51.0,185.0,4.802148000000001e-09,5.958672670117063e-10
51.0,184.0,4.247824e-09,5.290542389056152e-10
51.0,183.0,4.865726e-09,1.6905665003376826e-09
51.0,182.0,4.535912e-09,1.4524832703945337e-09
51.0,181.0,6.092092500000001e-09,1.5141844490083602e-09
51.0,180.0,5.346534e-09,9.184510823685712e-10
51.0,179.0,5.477665999999999e-09,1.415371539414298e-09
51.0,178.0,5.378328e-09,1.0224624446384324e-09
51.0,177.0,4.690884e-09,6.849334646693794e-10
51.0,176.0,4.984935999999999e-09,7.685271720791661e-10
51.0,175.0,5.0524879999999996e-09,1.2195382508047874e-09
51.0,174.0,5.0216925e-09,9.768186155672657e-10
51.0,173.0,4.615386e-09,8.669162444342589e-10
51.0,172.0,4.2518e-09,5.137788625858405e-10
51.0,171.0,5.555152e-09,8.801706792980553e-10
51.0,170.0,4.6034659999999996e-09,6.158039383310243e-10
51.0,169.0,4.770358000000001e-09,1.5902685446351509e-09
51.0,168.0,4.5875700000000005e-09,4.972760276144428e-10
51.0,167.0,5.7891e-09,1.3452988082206867e-09
51.0,166.0,5.465746e-09,9.735083638387502e-10
51.0,165.0,4.649162e-09,9.74416492171597e-10
52.0,165.0,5.684296e-09,1.2247505668600443e-09
52.0,166.0,5.61277e-09,9.704357948674402e-10
52.0,167.0,5.499518e-09,1.0371060598299482e-09
52.0,168.0,5.016724e-09,1.3050100141010414e-09
