X,Y,I,Ierr
0.0,170.0,4.498114230769231e-13,3.70143316925069e-15
0.0,171.0,4.916595000000001e-13,1.550045272530286e-15
0.0,172.0,4.784035555555555e-13,1.3946757324624624e-15
0.0,173.0,4.797925384615385e-13,1.8270945306030765e-15
0.0,174.0,4.925546538461538e-13,2.4293357682661422e-15
0.0,175.0,4.999031153846154e-13,1.353362716709405e-15
0.0,176.0,4.942073076923077e-13,2.208839692974137e-15
0.0,177.0,4.81010076923077e-13,2.8695140424833436e-15
0.0,178.0,4.414511923076923e-13,1.6673653428230495e-15
0.0,179.0,4.3769188000000004e-13,3.001512738241168e-15
0.0,180.0,4.1833176e-13,1.6687717258199217e-15
0.0,181.0,4.2672392e-13,2.533504132647903e-15
0.0,182.0,4.3426242307692296e-13,9.817750184755141e-16
0.0,183.0,4.1304215384615383e-13,1.509892423077612e-15
0.0,184.0,4.125429615384615e-13,2.7759853453354308e-15
0.0,185.0,4.0206816e-13,2.8134795394628333e-15
0.0,186.0,3.955937307692307e-13,1.1134105150494844e-15
0.0,187.0,4.425325769230769e-13,2.158798152910342e-15
0.0,188.0,4.391192e-13,1.4116137160002384e-15
0.0,189.0,4.222274e-13,1.5919507751183773e-15
0.0,190.0,4.649468400000001e-13,3.1875990622059096e-15
1.0,190.0,4.4235171999999997e-13,2.0619532444902836e-15
1.0,189.0,4.3319184e-13,2.2986609289271014e-15
1.0,188.0,4.5275696e-13,2.169343426185905e-15
1.0,187.0,4.4168983999999994e-13,3.012374241653251e-15
1.0,186.0,4.7554388e-13,2.022104625835172e-15
1.0,185.0,4.602068000000001e-13,9.704746352172222e-16
1.0,184.0,4.6384256e-13,2.866921384387093e-15
1.0,183.0,4.2825632e-13,2.4727228598255824e-15
1.0,182.0,4.5426472000000003e-13,1.4080066289843944e-15
1.0,181.0,5.047892e-13,2.6315498928198195e-15
1.0,180.0,4.793746666666666e-13,1.2634701383528054e-15
1.0,179.0,4.812731200000001e-13,2.761936144849117e-15
1.0,178.0,4.9597048e-13,2.8494078184043784e-15
1.0,177.0,4.5148083333333337e-13,2.467813272122674e-15
1.0,176.0,4.5502484e-13,1.344740376643759e-15
1.0,175.0,4.4815565384615387e-13,2.5569275808429677e-15
1.0,174.0,4.1252464e-13,2.1642286466119973e-15
1.0,173.0,4.2404076000000004e-13,3.884876377453471e-15
1.0,172.0,4.2881876e-13,1.7301856864787673e-15
1.0,171.0,3.9877165384615384e-13,3.838083596293469e-15
1.0,170.0,4.3053444e-13,2.270082668507031e-15
2.0,170.0,4.653398e-13,3.2338836773143228e-15
2.0,171.0,4.0144512e-13,2.522135155344376e-15
2.0,172.0,3.8986428e-13,8.184937923185498e-16
2.0,173.0,3.9630115999999993e-13,5.274780491866556e-15
2.0,174.0,6.228640800000001e-13,4.882807923945401e-15
2.0,175.0,7.199343333333333e-13,2.7785825102385762e-15
2.0,176.0,7.6752804e-13,1.8318855645307113e-15
2.0,177.0,7.165978400000001e-13,3.726043694721791e-15
2.0,178.0,8.078283999999999e-13,1.1127044675024905e-15
