X,Y,I
18.8,175.0,3.48632e-13
18.8,175.0,3.44282e-13
18.8,175.0,3.40365e-13
18.8,175.0,3.46317e-13
18.8,175.0,3.47046e-13
18.8,175.0,3.45555e-13
18.8,175.0,3.5209e-13
18.8,175.0,3.51384e-13
18.8,175.0,3.4881e-13
18.8,175.0,3.47857e-13
18.8,175.0,3.44931e-13
18.8,175.0,3.48332e-13
18.8,175.0,3.45122e-13
18.8,175.0,3.40148e-13
18.8,175.0,3.434e-13
18.8,175.0,3.41202e-13
18.8,175.0,3.37704e-13
18.8,175.0,3.37337e-13
18.8,175.0,3.33734e-13
18.8,175.0,3.3712e-13
18.8,175.0,3.41177e-13
18.8,175.0,3.47909e-13
18.8,175.0,3.51767e-13
18.8,175.0,3.61281e-13
18.8,175.0,3.6667e-13
18.8,175.0,3.69017e-13
18.8,175.0,3.64008e-13
18.8,175.0,3.6179e-13
18.8,175.0,3.55715e-13
18.8,175.0,3.57356e-13
18.8,175.0,3.53891e-13
18.8,175.0,3.54342e-13
18.8,175.0,3.54441e-13
18.8,175.0,3.58773e-13
18.8,175.0,3.62237e-13
18.8,175.0,3.62065e-13
18.8,175.0,3.62197e-13
18.8,175.0,3.6243e-13
18.8,175.0,3.61477e-13
18.8,175.0,3.69538e-13
18.8,175.0,3.7349e-13
18.8,175.0,3.7707e-13
18.8,175.0,3.85455e-13
18.8,175.0,3.79262e-13
18.8,175.0,3.80766e-13
18.8,175.0,3.80406e-13
18.8,175.0,3.83026e-13
18.8,175.0,3.83669e-13
18.8,175.0,3.91235e-13
18.8,175.0,3.93865e-13
18.8,175.0,3.99347e-13
18.8,175.0,4.00469e-13
18.8,175.0,3.97677e-13
18.8,175.0,3.97623e-13
18.8,175.0,3.99766e-13
18.8,175.0,3.9855e-13
18.8,175.0,3.92931e-13
18.8,175.0,3.88475e-13
18.8,175.0,3.86035e-13
18.8,175.1,3.71947e-13
18.8,175.1,3.66869e-13
18.8,175.1,3.68236e-13
18.8,175.1,3.73857e-13
18.8,175.1,3.72798e-13
18.8,175.1,3.7044e-13
18.8,175.1,3.70885e-13
18.8,175.1,3.68916e-13
18.8,175.1,3.71521e-13
18.8,175.1,3.69238e-13
18.8,175.1,3.61148e-13
18.8,175.1,3.64051e-13
18.8,175.1,3.62864e-13
18.8,175.1,3.66939e-13
18.8,175.1,3.66587e-13
18.8,175.1,3.67612e-13
18.8,175.1,3.62684e-13
18.8,175.1,3.61325e-13
18.8,175.1,3.62835e-13
18.8,175.1,3.6153e-13
18.8,175.1,3.63149e-13
18.8,175.1,3.6135e-13
18.8,175.1,3.66585e-13
18.8,175.1,3.67302e-13
18.8,175.1,3.64036e-13
18.8,175.1,3.64097e-13
18.8,175.1,3.68008e-13
18.8,175.1,3.68798e-13
18.8,175.1,3.74412e-13
18.8,175.1,3.76817e-13
18.8,175.1,3.7739e-13
18.8,175.1,3.76621e-13
18.8,175.1,3.78054e-13
18.8,175.1,3.77812e-13
18.8,175.1,3.80993e-13
18.8,175.1,3.84361e-13
18.8,175.1,3.8487e-13
