X,Y,I,Ierr
72.5,187.2,9.699655999999999e-09,1.089914375290096e-09
72.6,187.2,9.438517777777779e-09,1.6183199177389548e-09
72.7,187.2,9.762237000000001e-09,8.475048974967636e-10
72.8,187.2,8.923030000000001e-09,1.399640237688084e-09
72.9,187.2,9.786085e-09,1.1133452796167949e-09
73.0,187.2,1.0449593333333334e-08,1.2422447418282762e-09
73.1,187.2,1.1397417999999999e-08,1.6969812436547435e-09
73.2,187.2,1.269081e-08,1.3849601528202892e-09
73.3,187.2,1.2308359999999999e-08,9.025621498822119e-10
73.4,187.2,1.2556720000000001e-08,1.3910709700083601e-09
73.5,187.2,1.3065320000000001e-08,1.8755963242659654e-09
73.6,187.2,1.379749e-08,1.0266590938086511e-09
73.7,187.2,1.498957e-08,1.0874247018069802e-09
73.8,187.2,1.617968e-08,1.0299767694467678e-09
73.9,187.2,1.7320120000000004e-08,1.208940117458264e-09
74.0,187.2,1.990199e-08,9.53042221992289e-10
74.1,187.2,2.1532733333333335e-08,1.05448027535422e-09
74.2,187.2,2.422532e-08,1.063939890031387e-09
74.3,187.2,2.851687e-08,1.3830697003766658e-09
74.4,187.2,3.28511e-08,1.5513245553397259e-09
74.5,187.2,3.8140019999999996e-08,1.628653047643973e-09
74.6,187.2,4.60714e-08,9.55386111475355e-10
74.7,187.2,5.7150919999999994e-08,1.5991404552446302e-09
74.8,187.2,7.135072e-08,3.2542752169415525e-09
74.9,187.2,8.819401e-08,3.8818559719417714e-09
75.0,187.2,1.1246709999999999e-07,3.690695718966816e-09
75.1,187.2,1.33735e-07,2.9822040171658232e-09
75.2,187.2,1.6236900000000002e-07,5.372946696180787e-09
75.3,187.2,1.9120859999999998e-07,4.034050079014887e-09
75.4,187.2,2.1990750000000003e-07,6.120256812422168e-09
75.5,187.2,2.516359e-07,1.092105598786124e-08
75.6,187.2,2.9212740000000005e-07,6.1299749134886394e-09
75.7,187.2,3.2891439999999997e-07,7.23473889231671e-09
75.8,187.2,3.640156e-07,6.8789980404125715e-09
75.9,187.2,4.02069e-07,9.432962217670539e-09
76.0,187.2,4.462653333333333e-07,5.676064090155743e-09
76.1,187.2,4.809162e-07,6.6190576187249055e-09
76.2,187.2,5.143017e-07,1.420134514790764e-08
76.3,187.2,5.552878e-07,8.691662266793383e-09
76.4,187.2,5.867461999999999e-07,1.5410802618942338e-08
76.5,187.2,6.298233e-07,1.3750722548651749e-08
76.6,187.2,6.705761000000001e-07,1.406319428472777e-08
76.7,187.2,7.112173999999999e-07,8.456330104720373e-09
76.8,187.2,7.340908e-07,1.6559458268916884e-08
76.9,187.2,7.801472999999999e-07,1.0805590821884747e-08
77.0,187.2,7.99795e-07,2.263431330966329e-08
77.1,187.2,8.468122e-07,1.2954869855000472e-08
77.2,187.2,8.703430000000001e-07,1.4626282528380223e-08
77.3,187.2,9.199937000000001e-07,1.581688624255736e-08
77.4,187.2,9.421656e-07,1.9446612544091032e-08
77.5,187.2,9.787915000000001e-07,1.580044202704469e-08
77.6,187.2,1.0133367e-06,1.472965768814741e-08
77.7,187.2,1.043489e-06,1.3164453235892492e-08
77.8,187.2,1.0680479999999998e-06,2.050248462991741e-08
77.9,187.2,1.092089e-06,1.3184431311209448e-08
78.0,187.2,1.129279e-06,2.0765184058900157e-08
78.1,187.2,1.1464290000000001e-06,1.4527383418909268e-08
78.2,187.2,1.185681e-06,1.6394362720154797e-08
78.3,187.2,1.215674e-06,1.501434460774098e-08
78.4,187.2,1.238427e-06,2.554758777262543e-08
78.5,187.2,1.272662e-06,2.3826222025323277e-08
78.6,187.2,1.2800260000000001e-06,1.9935438896598185e-08
78.7,187.2,1.3134019999999998e-06,1.496507988618837e-08
78.8,187.2,1.3327111111111112e-06,1.784154355831382e-08
78.9,187.2,1.329348e-06,1.5319301420103976e-08
79.0,187.2,1.3533477777777776e-06,2.9601025048984656e-08
79.1,187.2,1.376462e-06,1.9312052609704676e-08
79.2,187.2,1.3894866666666665e-06,2.4079670540381833e-08
79.3,187.2,1.4017110000000002e-06,2.5037783627949198e-08
79.4,187.2,1.4107333333333333e-06,2.4823895298235894e-08
79.5,187.2,1.447211e-06,2.2895051190159003e-08
79.6,187.2,1.4355e-06,2.25342153180447e-08
79.7,187.2,1.432059e-06,2.314013502553519e-08
79.8,187.2,1.444092e-06,1.8459084917730903e-08
79.9,187.2,1.4520019999999999e-06,2.5066813439286628e-08
80.0,187.2,1.430279e-06,1.853005852662101e-08
80.1,187.2,1.4311499999999998e-06,2.4321192404978838e-08
80.2,187.2,1.4590133333333332e-06,2.0547292873866467e-08
80.3,187.2,1.4338710000000002e-06,1.933901727079222e-08
80.4,187.2,1.4261549999999998e-06,1.9356282830130407e-08
80.5,187.2,1.443086e-06,2.5468423665393944e-08
80.6,187.2,1.4316070000000002e-06,1.956554525179405e-08
80.7,187.2,1.433891e-06,2.034269424142238e-08
80.8,187.2,1.4042800000000001e-06,2.5751097840674673e-08
80.9,187.2,1.4042460000000003e-06,2.2918400555012544e-08
81.0,187.2,1.383322e-06,2.0527112217747556e-08
81.1,187.2,1.3781720000000003e-06,1.686034981843496e-08
81.2,187.2,1.363656e-06,2.0630458647349513e-08
81.3,187.2,1.363713e-06,2.2008077630724577e-08
81.4,187.2,1.342144e-06,2.6091418972528127e-08
81.5,187.2,1.31043e-06,2.184993180767392e-08
81.6,187.2,1.2884230000000002e-06,1.5484507128094176e-08
81.7,187.2,1.271645e-06,2.3938535147330966e-08
81.8,187.2,1.2445609999999999e-06,2.083462092287737e-08
81.9,187.2,1.2092760000000002e-06,1.2184556783075872e-08
82.0,187.2,1.2011944444444443e-06,2.5677715851648978e-08
82.1,187.2,1.17438e-06,2.151338188198223e-08
82.2,187.2,1.1627109999999998e-06,2.1097386307313034e-08
82.3,187.2,1.111957e-06,1.982408184506916e-08
82.4,187.2,1.1016339999999998e-06,2.2768184468683488e-08
82.5,187.2,1.06985e-06,2.0192734832112282e-08
82.6,187.2,1.051446e-06,1.9480992377186542e-08
82.7,187.2,1.0056087777777778e-06,2.0924388076956067e-08
82.8,187.2,9.772075e-07,1.9285907125411554e-08
82.9,187.2,9.431698e-07,2.4980879991705653e-08
83.0,187.2,9.076018999999999e-07,1.512757627943088e-08
83.1,187.2,8.724061999999999e-07,2.741385688953673e-08
83.2,187.2,8.332411e-07,1.5432525959479215e-08
83.3,187.2,8.206069e-07,2.1967187154708732e-08
83.4,187.2,7.651706e-07,1.7109619885900454e-08
83.5,187.2,7.378776e-07,1.6454046701039858e-08
83.6,187.2,6.923486e-07,1.557674861580554e-08
83.7,187.2,6.527235e-07,1.660537244538645e-08
83.8,187.2,6.274243e-07,1.625107528780788e-08
83.9,187.2,5.780865e-07,1.672147589927395e-08
84.0,187.2,5.514777777777777e-07,8.333905550724394e-09
84.1,187.2,5.256842e-07,1.3195640293672756e-08
84.2,187.2,4.875461e-07,1.580680509432566e-08
84.3,187.2,4.5303e-07,8.650966443120677e-09
