X,Y,I,Ierr
9.0,170.0,3.475314848484849e-13,2.0677340170651087e-15
9.0,170.1,3.83748205882353e-13,3.169922599226278e-15
9.0,170.2,4.031340606060606e-13,1.0028648118895903e-15
9.0,170.3,4.310564848484849e-13,1.3649258099639047e-15
9.0,170.4,3.8931857575757575e-13,1.3048264182220487e-15
9.0,170.5,3.615524375e-13,1.2390206242431176e-15
9.0,170.6,3.6658999999999996e-13,1.507100335702637e-15
9.0,170.7,3.34896875e-13,1.4051387225430245e-15
9.0,170.8,3.240989375e-13,1.3232512080642723e-15
9.0,170.9,3.481196875e-13,3.0986754265802017e-15
9.0,171.0,3.5958632258064523e-13,1.465639024816738e-15
9.0,171.1,4.1499241935483873e-13,1.0443014680837221e-15
9.0,171.2,4.043639032258064e-13,9.569727235728894e-16
9.0,171.3,3.8175941935483876e-13,1.5174427505151338e-15
9.0,171.4,3.6290734375e-13,1.0860946267704118e-15
9.0,171.5,4.1523677419354844e-13,1.161020983738861e-15
9.0,171.6,4.3464909374999995e-13,4.187989217075722e-15
9.0,171.7,4.484545161290322e-13,2.7647056406873084e-15
9.0,171.8,4.426868709677419e-13,2.106968814508417e-15
9.0,171.9,4.3644129032258066e-13,3.644844473583898e-15
9.0,172.0,4.1689846875e-13,1.1886907713823145e-15
9.0,172.1,4.1072958064516125e-13,1.901763698513228e-15
9.0,172.2,3.7625881250000003e-13,2.739417799773132e-15
9.0,172.3,4.441437419354839e-13,2.8582043965506534e-15
9.0,172.4,4.54832129032258e-13,1.9544460096041862e-15
9.0,172.5,4.815453225806453e-13,3.759627977806157e-15
9.0,172.6,4.758374838709678e-13,1.952328740416834e-15
9.0,172.7,5.304115806451612e-13,1.4949183856515338e-15
9.0,172.8,4.857625806451614e-13,4.122377092954062e-15
9.0,172.9,4.778336129032258e-13,1.7021710472342367e-15
9.0,173.0,4.927666875e-13,3.594900644173562e-15
9.0,173.1,5.308603548387097e-13,2.1672500102111965e-15
9.0,173.2,5.612764516129031e-13,6.637408362359677e-16
9.0,173.3,6.400352500000001e-13,2.5617205365577795e-15
9.0,173.4,7.595780333333334e-13,3.043888903098699e-15
9.0,173.5,8.614549354838709e-13,3.982331694255354e-15
9.0,173.6,9.774291612903226e-13,4.991132317919214e-15
9.0,173.7,1.0271715625e-12,2.831380174621082e-15
9.0,173.8,1.1552864516129032e-12,2.9125972242511187e-15
9.0,173.9,1.3028549999999997e-12,1.5998411553095563e-15
9.0,174.0,1.3574777419354837e-12,1.1866453129677077e-15
9.0,174.1,1.3900761290322582e-12,2.408705019389187e-15
9.0,174.2,1.4215280000000004e-12,1.3061407445005477e-15
9.0,174.3,1.4964722580645159e-12,6.131897763246963e-15
9.0,174.4,1.5008390322580647e-12,1.715840526005966e-15
9.0,174.5,1.5331136666666669e-12,2.0578659109396327e-15
9.0,174.6,1.6094633333333331e-12,1.6861751809170768e-15
9.0,174.7,1.58415e-12,1.5316888282763806e-15
9.0,174.8,1.629e-12,2.7773377156335436e-15
9.0,174.9,1.6267567741935484e-12,1.2299600584952371e-15
9.0,175.0,1.7058009999999998e-12,1.7598203412091084e-15
9.0,175.1,1.6876013333333337e-12,1.5967287902551376e-15
