X,Y,I,Ierr
50.0,165.0,1.192886e-08,1.0983583069290273e-09
50.0,167.0,1.2544274999999998e-08,1.1039446416714018e-09
50.0,169.0,1.1064124999999999e-08,1.5070247432855906e-09
50.0,171.0,1.11137775e-08,9.0438163765014e-10
50.0,173.0,1.0604659999999999e-08,1.2190364244558077e-09
50.0,175.0,1.0903680000000002e-08,8.530448649397053e-10
50.0,177.0,1.01824775e-08,1.1645326852942982e-09
50.0,179.0,1.126924e-08,7.061679533935256e-10
50.0,181.0,1.1463960000000001e-08,1.925372036724331e-09
50.0,183.0,1.1277699999999999e-08,8.989534331654786e-10
50.0,185.0,9.916719999999999e-09,5.854553964223066e-10
50.0,187.0,1.09424325e-08,1.1933129169118846e-09
50.0,189.0,1.0301666e-08,6.025598016993829e-10
50.0,191.0,9.8993475e-09,3.917752417761364e-10
50.0,193.0,1.065136e-08,3.973270018511197e-10
50.0,195.0,1.0478015000000001e-08,8.855570719468054e-10
50.0,197.0,9.819870000000001e-09,9.621459294982228e-10
50.0,199.0,1.1126199999999999e-08,2.9547290061865196e-10
50.0,201.0,9.6882525e-09,6.936374322142298e-10
50.0,203.0,1.0563932000000001e-08,1.4352957558273485e-09
50.0,205.0,9.949007500000001e-09,1.4803914091106948e-09
52.0,205.0,1.0101002e-08,1.1771952628243116e-09
52.0,203.0,1.12454075e-08,1.1969466079022694e-09
52.0,201.0,9.6882375e-09,1.203125014044156e-09
52.0,199.0,1.12504e-08,2.1858560108113244e-10
52.0,197.0,9.8596e-09,1.2800254293567768e-09
52.0,195.0,9.4215e-09,1.0120368316815354e-09
52.0,193.0,9.5739925e-09,1.3178373852144086e-09
52.0,191.0,9.916218000000001e-09,1.2089521311019721e-09
52.0,189.0,1.0594715e-08,7.587798624601214e-10
52.0,187.0,1.006574e-08,9.101407093411436e-10
52.0,185.0,9.45478e-09,9.833533137433362e-10
52.0,183.0,1.0458124999999999e-08,3.7535528086734064e-10
52.0,181.0,1.0577842e-08,1.2476769648655054e-09
52.0,179.0,1.188615e-08,7.53292846441542e-10
52.0,177.0,1.1865288e-08,1.5234231957588145e-09
52.0,175.0,9.6733575e-09,1.065824935727603e-09
52.0,173.0,1.1354699999999998e-08,5.864268709736963e-10
52.0,171.0,1.0818247499999999e-08,1.7674096281758653e-09
52.0,169.0,1.01253325e-08,5.191101404025452e-10
52.0,167.0,1.0118894e-08,1.6819093505846263e-09
52.0,165.0,1.09498825e-08,7.234385902885949e-10
54.0,165.0,8.980432e-09,6.688541845993044e-10
54.0,167.0,1.137704e-08,9.71025740544503e-10
54.0,169.0,1.0135265e-08,8.157185196346837e-10
54.0,171.0,1.15185875e-08,1.330376238313339e-09
54.0,173.0,1.214195e-08,1.0012224041140908e-09
54.0,175.0,1.02544825e-08,5.983382040441264e-10
54.0,177.0,1.0912640000000001e-08,1.0422577722425485e-09
54.0,179.0,1.0993086e-08,1.1124111964485075e-09
54.0,181.0,9.949005e-09,1.3025600809463644e-09
54.0,183.0,1.2187139999999999e-08,1.5822004558209427e-09
54.0,185.0,9.884429999999999e-09,4.476362333971638e-10
54.0,187.0,1.0800875e-08,1.1369341282040043e-09
54.0,189.0,9.79749e-09,7.666358074731442e-10
54.0,191.0,9.9589375e-09,1.0092821950370221e-09
54.0,193.0,1.0099017999999999e-08,1.2530197534340794e-09
54.0,195.0,1.032651e-08,5.426023233455602e-10
54.0,197.0,8.1708e-09,1.2299489055851063e-09
54.0,199.0,9.9390975e-09,1.695550179740709e-09
54.0,201.0,9.4125575e-09,1.2168753524164874e-09
54.0,203.0,1.01725375e-08,5.880155337393304e-10
54.0,205.0,9.380275e-09,1.481005523495777e-09
56.0,205.0,9.56158e-09,3.3486032998848946e-10
56.0,203.0,1.1118757499999999e-08,1.0957518160691084e-09
56.0,201.0,9.717558000000001e-09,1.55830215858671e-09
56.0,199.0,8.6898625e-09,1.1253937036072088e-09
56.0,197.0,1.0592224999999999e-08,2.726533089382926e-10
56.0,195.0,1.04829625e-08,1.15637424595965e-09
