X,Y,I,Ierr
0.0,170.0,5.038729629629629e-13,1.511232765147956e-15
0.0,171.0,4.956005384615385e-13,1.668464547848802e-15
0.0,172.0,4.688986538461539e-13,2.2352961891176174e-15
0.0,173.0,5.012562692307692e-13,1.9750194483033846e-15
0.0,174.0,4.93148076923077e-13,2.134706949472794e-15
0.0,175.0,4.714496538461538e-13,2.136471671698766e-15
0.0,176.0,4.89360576923077e-13,1.57647296781884e-15
0.0,177.0,4.979247692307692e-13,7.920828364793955e-16
0.0,178.0,4.988494230769231e-13,2.6687022238690576e-15
0.0,179.0,4.3093944e-13,1.255431814259938e-15
0.0,180.0,4.610271538461539e-13,4.209099409883891e-15
0.0,181.0,4.828748846153847e-13,2.6044564568981523e-15
0.0,182.0,4.7970172e-13,1.0351720746156163e-15
0.0,183.0,4.869626000000001e-13,1.1587610790840372e-15
0.0,184.0,4.699561538461538e-13,3.626887984858503e-15
0.0,185.0,4.4153424e-13,3.392028670765622e-15
0.0,186.0,4.960036538461539e-13,2.5653058337241913e-15
0.0,187.0,4.7314416e-13,2.703374385425742e-15
0.0,188.0,4.4796196e-13,2.663370140242622e-15
0.0,189.0,4.3125152000000003e-13,3.2432737283775475e-15
0.0,190.0,4.895669599999999e-13,1.979357657002897e-15
0.0,191.0,4.974992399999999e-13,1.376520540237595e-15
0.0,192.0,5.2843672e-13,2.041190924157758e-15
0.0,193.0,5.3084704e-13,1.4808298835234228e-15
0.0,194.0,5.6138252e-13,2.728861477536741e-15
0.0,195.0,5.3236312e-13,4.297975288647435e-15
0.0,196.0,5.147963333333333e-13,2.153707418540394e-15
0.0,197.0,5.202910384615384e-13,1.427684891476893e-15
0.0,198.0,4.8782156e-13,3.645362307844861e-15
0.0,199.0,4.5764344e-13,1.2312556518676383e-15
0.0,200.0,4.680671666666667e-13,1.2223920789484568e-15
1.0,200.0,4.694355833333334e-13,2.4542530169561647e-15
1.0,199.0,4.7711688e-13,1.6935967938750932e-15
1.0,198.0,4.8417348e-13,3.4017688763912227e-15
1.0,197.0,4.665824e-13,1.8251424466051938e-15
1.0,196.0,4.5738408e-13,2.0657662744231265e-15
1.0,195.0,4.672444e-13,2.4991985518561747e-15
1.0,194.0,4.884603461538461e-13,3.3116376867749823e-15
1.0,193.0,5.1605924e-13,1.972646738799422e-15
1.0,192.0,4.7815428e-13,1.7493324034225154e-15
1.0,191.0,4.578763076923077e-13,1.9000208763795717e-15
1.0,190.0,4.2404268e-13,1.9218685080681263e-15
1.0,189.0,4.1319088e-13,1.8374448078307004e-15
1.0,188.0,4.3883604000000003e-13,1.3427863811999286e-15
1.0,187.0,4.184748e-13,4.99599417325521e-15
1.0,186.0,5.0236484e-13,7.323891914807041e-15
1.0,185.0,6.0333344e-13,2.733638695119747e-15
1.0,184.0,5.7601816e-13,2.460087684733209e-15
1.0,183.0,5.7388432e-13,4.0540659956029334e-15
1.0,182.0,5.423187307692308e-13,4.050044677070286e-15
1.0,181.0,5.3315516e-13,2.974757787883915e-15
1.0,180.0,5.155325199999999e-13,1.4868822362191277e-15
1.0,179.0,5.2519616e-13,2.4790266726632845e-15
1.0,178.0,5.0709492e-13,1.6070947560564062e-15
1.0,177.0,5.5180392e-13,1.9094493069322375e-15
1.0,176.0,5.4138944e-13,2.5651172592799706e-15
1.0,175.0,4.83023e-13,6.722862479628747e-15
1.0,174.0,4.3667827999999997e-13,1.2916594752735727e-15
1.0,173.0,4.4587024000000006e-13,8.325777999058102e-16
1.0,172.0,4.871695384615385e-13,3.4286230309348265e-15
1.0,171.0,4.871741153846155e-13,1.9618574652570905e-15
1.0,170.0,4.205700800000001e-13,5.992075876133746e-15
2.0,170.0,4.160638e-13,2.0604814940202687e-15
2.0,171.0,3.8690292e-13,1.8904813100752937e-15
2.0,172.0,5.242163999999999e-13,2.2112223531938167e-14
2.0,173.0,8.0900716e-13,1.1145189609538998e-14
2.0,174.0,9.5735092e-13,6.260082726845073e-15
2.0,175.0,1.0022623199999999e-12,3.257944592638739e-15
2.0,176.0,9.973342692307692e-13,5.789987456056783e-15
2.0,177.0,1.0188758846153846e-12,3.706430898706245e-15
2.0,178.0,9.9248408e-13,5.825858935173767e-15
2.0,179.0,1.0737396e-12,3.439715359386587e-15
2.0,180.0,1.0495472e-12,3.634268609555439e-15
2.0,181.0,1.0834776000000002e-12,5.1720694281496295e-15
2.0,182.0,1.0076884e-12,3.55263659475607e-15
2.0,183.0,9.4619875e-13,1.450935025864189e-14
2.0,184.0,6.471036800000001e-13,1.9683057122771965e-14
2.0,185.0,4.3649679166666664e-13,1.6385489790885424e-15
2.0,186.0,4.2143044e-13,1.343199534341789e-15
2.0,187.0,4.1690792e-13,1.788820469399878e-15
2.0,188.0,4.1441068000000003e-13,1.8943315272422613e-15
2.0,189.0,4.244233999999999e-13,1.1302466534345499e-15
2.0,190.0,4.745400833333334e-13,3.2218468171074027e-15
2.0,191.0,4.535390833333333e-13,2.9832605321172374e-15
2.0,192.0,4.559488e-13,1.4388663126225453e-15
2.0,193.0,4.452233333333334e-13,1.4228865366095843e-15
2.0,194.0,4.614523333333334e-13,1.6295701372374041e-15
