X,Y,I
5.0,184.8,4.16258e-13
5.0,184.8,4.14017e-13
5.0,184.8,4.1107e-13
5.0,184.8,4.04655e-13
5.0,184.8,3.98585e-13
5.0,184.8,3.95845e-13
5.0,184.8,3.94272e-13
5.0,184.8,3.93405e-13
5.0,184.8,3.94881e-13
5.0,184.8,3.95279e-13
5.0,184.8,3.96101e-13
5.0,184.8,3.95752e-13
5.0,184.8,3.92349e-13
5.0,184.8,3.85958e-13
5.0,184.8,3.8993e-13
5.0,184.8,3.90989e-13
5.0,184.8,3.84565e-13
5.0,184.8,3.81922e-13
5.0,184.8,3.7762e-13
5.0,184.8,3.71963e-13
5.0,184.8,3.76249e-13
5.0,184.8,3.71217e-13
5.0,184.8,3.73016e-13
5.0,184.8,3.76664e-13
5.0,184.8,3.8438e-13
5.0,184.8,3.87842e-13
5.0,184.8,3.87131e-13
5.0,184.8,3.86038e-13
5.0,184.8,3.8287e-13
5.0,184.8,3.82444e-13
5.0,184.8,3.87049e-13
5.0,184.8,3.82863e-13
5.0,184.8,3.80057e-13
5.0,184.8,3.81346e-13
5.0,184.8,3.77175e-13
5.0,184.8,3.73516e-13
5.0,184.8,3.71797e-13
5.0,184.8,3.71876e-13
5.0,184.8,3.68994e-13
5.0,184.8,3.66328e-13
5.0,184.8,3.66837e-13
5.0,184.8,3.60561e-13
5.0,184.8,3.58103e-13
5.0,184.8,3.61484e-13
5.0,184.8,3.62029e-13
5.0,184.8,3.65384e-13
5.0,184.8,3.66786e-13
5.0,184.8,3.66077e-13
5.0,184.8,3.66125e-13
5.0,184.8,3.63543e-13
5.0,184.8,3.62898e-13
5.0,184.8,3.58186e-13
5.0,184.8,3.63063e-13
5.0,184.8,3.63154e-13
5.0,184.8,3.66653e-13
5.0,184.8,3.64387e-13
5.0,184.8,3.60323e-13
5.0,184.8,3.63516e-13
5.0,184.8,3.66424e-13
5.0,184.8,3.73837e-13
5.1,184.8,3.8525e-13
5.1,184.8,3.84515e-13
5.1,184.8,3.89693e-13
5.1,184.8,3.9137e-13
5.1,184.8,3.90625e-13
5.1,184.8,3.93282e-13
5.1,184.8,3.87467e-13
5.1,184.8,3.84965e-13
5.1,184.8,3.788e-13
5.1,184.8,3.79169e-13
5.1,184.8,3.80348e-13
5.1,184.8,3.78159e-13
5.1,184.8,3.82659e-13
5.1,184.8,3.82956e-13
5.1,184.8,3.78704e-13
5.1,184.8,3.84664e-13
5.1,184.8,3.84584e-13
5.1,184.8,3.8323e-13
5.1,184.8,3.87178e-13
5.1,184.8,3.89887e-13
5.1,184.8,3.8973e-13
5.1,184.8,3.8692e-13
5.1,184.8,3.86406e-13
5.1,184.8,3.8597e-13
5.1,184.8,3.87064e-13
5.1,184.8,3.89053e-13
5.1,184.8,3.85845e-13
5.1,184.8,3.84561e-13
5.1,184.8,3.7832e-13
5.1,184.8,3.78006e-13
5.1,184.8,3.72809e-13
5.1,184.8,3.78427e-13
5.1,184.8,3.84966e-13
5.1,184.8,3.75072e-13
5.1,184.8,3.78099e-13
5.1,184.8,3.79357e-13
5.1,184.8,3.80652e-13
5.1,184.8,3.81003e-13
5.1,184.8,3.80233e-13
5.1,184.8,3.77071e-13
5.1,184.8,3.7698e-13
5.1,184.8,3.73991e-13
5.1,184.8,3.78997e-13
5.1,184.8,3.78701e-13
5.1,184.8,3.76879e-13
5.1,184.8,3.78748e-13
5.1,184.8,3.78638e-13
5.1,184.8,3.84391e-13
5.1,184.8,3.88037e-13
5.1,184.8,3.88e-13
5.1,184.8,3.8644e-13
5.1,184.8,3.72708e-13
5.1,184.8,3.70704e-13
5.1,184.8,3.63328e-13
5.1,184.8,3.56831e-13
5.1,184.8,3.5503e-13
5.1,184.8,3.55706e-13
5.1,184.8,3.54293e-13
5.1,184.8,3.56133e-13
5.1,184.8,3.58358e-13
5.2,184.8,3.62636e-13
5.2,184.8,3.65609e-13
5.2,184.8,3.70057e-13
5.2,184.8,3.67966e-13
5.2,184.8,3.75073e-13
5.2,184.8,3.75933e-13
5.2,184.8,3.73139e-13
5.2,184.8,3.6616e-13
5.2,184.8,3.70247e-13
5.2,184.8,3.66748e-13
5.2,184.8,3.67993e-13
5.2,184.8,3.6274e-13
5.2,184.8,3.60494e-13
5.2,184.8,3.59996e-13
5.2,184.8,3.61647e-13
5.2,184.8,3.68618e-13
5.2,184.8,3.68692e-13
5.2,184.8,3.7245e-13
5.2,184.8,3.70926e-13
5.2,184.8,3.66254e-13
5.2,184.8,3.72047e-13
5.2,184.8,3.7232e-13
5.2,184.8,3.67396e-13
5.2,184.8,3.63726e-13
5.2,184.8,3.60739e-13
5.2,184.8,3.60994e-13
5.2,184.8,3.6213e-13
5.2,184.8,3.69191e-13
5.2,184.8,3.66647e-13
5.2,184.8,3.65337e-13
5.2,184.8,3.69307e-13
5.2,184.8,3.7302e-13
5.2,184.8,3.73138e-13
5.2,184.8,3.75613e-13
5.2,184.8,3.79474e-13
5.2,184.8,3.82624e-13
5.2,184.8,3.83433e-13
5.2,184.8,3.88179e-13
5.2,184.8,3.84345e-13
5.2,184.8,3.84128e-13
5.2,184.8,3.83332e-13
5.2,184.8,3.83159e-13
5.2,184.8,3.75096e-13
5.2,184.8,3.66442e-13
5.2,184.8,3.63092e-13
5.2,184.8,3.61588e-13
5.2,184.8,3.62521e-13
5.2,184.8,3.56561e-13
5.2,184.8,3.56937e-13
5.2,184.8,3.52094e-13
5.2,184.8,3.48954e-13
5.2,184.8,3.4896e-13
5.2,184.8,3.5277e-13
5.2,184.8,3.56549e-13
5.2,184.8,3.59981e-13
5.2,184.8,3.65321e-13
5.2,184.8,3.66628e-13
5.2,184.8,3.75123e-13
5.2,184.8,3.73951e-13
5.2,184.8,3.75013e-13
5.3,184.8,3.45899e-13
5.3,184.8,3.4713e-13
5.3,184.8,3.49575e-13
5.3,184.8,3.52961e-13
5.3,184.8,3.53839e-13
5.3,184.8,3.54308e-13
5.3,184.8,3.50295e-13
5.3,184.8,3.55169e-13
5.3,184.8,3.58202e-13
5.3,184.8,3.58295e-13
5.3,184.8,3.59746e-13
5.3,184.8,3.57546e-13
5.3,184.8,3.60382e-13
5.3,184.8,3.60759e-13
5.3,184.8,3.58916e-13
5.3,184.8,3.62311e-13
5.3,184.8,3.61515e-13
5.3,184.8,3.6452e-13
5.3,184.8,3.65555e-13
5.3,184.8,3.68385e-13
5.3,184.8,3.66991e-13
5.3,184.8,3.65446e-13
5.3,184.8,3.63191e-13
5.3,184.8,3.60029e-13
5.3,184.8,3.589e-13
5.3,184.8,3.59374e-13
5.3,184.8,3.54118e-13
5.3,184.8,3.54181e-13
5.3,184.8,3.50616e-13
5.3,184.8,3.47393e-13
5.3,184.8,3.4271e-13
5.3,184.8,3.44692e-13
5.3,184.8,3.39517e-13
5.3,184.8,3.40305e-13
5.3,184.8,3.3931e-13
5.3,184.8,3.37348e-13
5.3,184.8,3.42456e-13
5.3,184.8,3.45983e-13
5.3,184.8,3.48051e-13
5.3,184.8,3.43191e-13
5.3,184.8,3.45439e-13
5.3,184.8,3.51034e-13
5.3,184.8,3.49821e-13
5.3,184.8,3.48965e-13
5.3,184.8,3.48662e-13
5.3,184.8,3.4913e-13
5.3,184.8,3.50188e-13
5.3,184.8,3.45856e-13
5.3,184.8,3.45043e-13
5.3,184.8,3.52339e-13
5.3,184.8,3.52402e-13
5.3,184.8,3.44885e-13
5.3,184.8,3.47943e-13
5.3,184.8,3.41371e-13
5.3,184.8,3.42026e-13
5.3,184.8,3.40623e-13
5.3,184.8,3.42631e-13
5.3,184.8,3.48505e-13
5.3,184.8,3.46863e-13
5.4,184.8,3.6474e-13
5.4,184.8,3.6551e-13
5.4,184.8,3.64689e-13
5.4,184.8,3.6541e-13
5.4,184.8,3.71139e-13
5.4,184.8,3.75857e-13
5.4,184.8,3.74591e-13
5.4,184.8,3.76256e-13
5.4,184.8,3.76728e-13
5.4,184.8,3.73463e-13
5.4,184.8,3.73235e-13
5.4,184.8,3.72693e-13
5.4,184.8,3.6673e-13
5.4,184.8,3.67832e-13
5.4,184.8,3.64118e-13
5.4,184.8,3.70474e-13
5.4,184.8,3.75302e-13
5.4,184.8,3.75417e-13
5.4,184.8,3.71627e-13
5.4,184.8,3.66992e-13
5.4,184.8,3.67144e-13
5.4,184.8,3.71125e-13
5.4,184.8,3.69991e-13
5.4,184.8,3.68405e-13
5.4,184.8,3.72445e-13
5.4,184.8,3.69114e-13
5.4,184.8,3.67412e-13
5.4,184.8,3.65024e-13
5.4,184.8,3.61605e-13
5.4,184.8,3.6514e-13
5.4,184.8,3.65591e-13
5.4,184.8,3.67486e-13
5.4,184.8,3.67015e-13
5.4,184.8,3.7077e-13
5.4,184.8,3.73507e-13
5.4,184.8,3.64752e-13
5.4,184.8,3.60146e-13
5.4,184.8,3.63832e-13
5.4,184.8,3.58215e-13
5.4,184.8,3.57604e-13
5.4,184.8,3.60793e-13
5.4,184.8,3.62214e-13
5.4,184.8,3.66975e-13
5.4,184.8,3.68525e-13
5.4,184.8,3.67359e-13
5.4,184.8,3.66694e-13
5.4,184.8,3.67282e-13
5.4,184.8,3.65434e-13
5.4,184.8,3.66709e-13
5.4,184.8,3.64544e-13
5.4,184.8,3.56831e-13
5.4,184.8,3.59464e-13
5.4,184.8,3.57177e-13
5.4,184.8,3.58082e-13
5.4,184.8,3.58855e-13
5.4,184.8,3.69231e-13
5.4,184.8,3.75059e-13
5.4,184.8,3.75429e-13
5.5,184.8,3.54946e-13
5.5,184.8,3.55922e-13
5.5,184.8,3.51805e-13
5.5,184.8,3.49519e-13
5.5,184.8,3.53255e-13
5.5,184.8,3.59526e-13
5.5,184.8,3.62367e-13
5.5,184.8,3.58236e-13
5.5,184.8,3.57919e-13
5.5,184.8,3.58791e-13
5.5,184.8,3.58803e-13
5.5,184.8,3.58773e-13
5.5,184.8,3.55972e-13
5.5,184.8,3.58681e-13
5.5,184.8,3.59237e-13
5.5,184.8,3.64138e-13
5.5,184.8,3.70015e-13
5.5,184.8,3.75162e-13
5.5,184.8,3.71054e-13
5.5,184.8,3.79363e-13
5.5,184.8,3.78846e-13
5.5,184.8,3.76733e-13
5.5,184.8,3.7675e-13
5.5,184.8,3.76876e-13
5.5,184.8,3.77176e-13
5.5,184.8,3.76708e-13
5.5,184.8,3.69817e-13
5.5,184.8,3.66469e-13
5.5,184.8,3.61389e-13
5.5,184.8,3.60623e-13
5.5,184.8,3.62578e-13
5.5,184.8,3.65085e-13
5.5,184.8,3.61658e-13
5.5,184.8,3.65255e-13
5.5,184.8,3.67455e-13
5.5,184.8,3.66428e-13
5.5,184.8,3.71102e-13
5.5,184.8,3.7207e-13
5.5,184.8,3.7215e-13
5.5,184.8,3.75924e-13
5.5,184.8,3.774e-13
5.5,184.8,3.70737e-13
5.5,184.8,3.72002e-13
5.5,184.8,3.70684e-13
5.5,184.8,3.61547e-13
5.5,184.8,3.61975e-13
5.5,184.8,3.60605e-13
5.5,184.8,3.57832e-13
5.5,184.8,3.56332e-13
5.5,184.8,3.58096e-13
5.5,184.8,3.55727e-13
5.5,184.8,3.5831e-13
5.5,184.8,3.56263e-13
5.5,184.8,3.56752e-13
5.5,184.8,3.67811e-13
5.5,184.8,3.68036e-13
5.5,184.8,3.69258e-13
5.5,184.8,3.7339e-13
5.6,184.8,3.60582e-13
5.6,184.8,3.60879e-13
5.6,184.8,3.59605e-13
5.6,184.8,3.62436e-13
5.6,184.8,3.59301e-13
5.6,184.8,3.53315e-13
5.6,184.8,3.53168e-13
5.6,184.8,3.57546e-13
5.6,184.8,3.58098e-13
5.6,184.8,3.63031e-13
5.6,184.8,3.62821e-13
5.6,184.8,3.61417e-13
5.6,184.8,3.55935e-13
5.6,184.8,3.50595e-13
5.6,184.8,3.51289e-13
5.6,184.8,3.51638e-13
5.6,184.8,3.50967e-13
5.6,184.8,3.47649e-13
5.6,184.8,3.42862e-13
5.6,184.8,3.40983e-13
5.6,184.8,3.41026e-13
5.6,184.8,3.42792e-13
5.6,184.8,3.49474e-13
5.6,184.8,3.51841e-13
5.6,184.8,3.48752e-13
5.6,184.8,3.44202e-13
5.6,184.8,3.39808e-13
5.6,184.8,3.44103e-13
5.6,184.8,3.50899e-13
5.6,184.8,3.5254e-13
5.6,184.8,3.50862e-13
5.6,184.8,3.52014e-13
5.6,184.8,3.52773e-13
5.6,184.8,3.5533e-13
5.6,184.8,3.64383e-13
5.6,184.8,3.62423e-13
5.6,184.8,3.63026e-13
5.6,184.8,3.65463e-13
5.6,184.8,3.64253e-13
5.6,184.8,3.59435e-13
5.6,184.8,3.58823e-13
5.6,184.8,3.61197e-13
5.6,184.8,3.58252e-13
5.6,184.8,3.61352e-13
5.6,184.8,3.66649e-13
5.6,184.8,3.71297e-13
5.6,184.8,3.72782e-13
5.6,184.8,3.74554e-13
5.6,184.8,3.70679e-13
5.6,184.8,3.60856e-13
5.6,184.8,3.60392e-13
5.6,184.8,3.57579e-13
5.6,184.8,3.58009e-13
5.6,184.8,3.54254e-13
5.6,184.8,3.51447e-13
5.6,184.8,3.524e-13
5.6,184.8,3.52583e-13
5.6,184.8,3.51238e-13
5.7,184.8,3.28834e-13
5.7,184.8,3.32364e-13
5.7,184.8,3.32522e-13
5.7,184.8,3.36885e-13
5.7,184.8,3.40639e-13
5.7,184.8,3.39209e-13
5.7,184.8,3.33242e-13
5.7,184.8,3.26389e-13
5.7,184.8,3.29431e-13
5.7,184.8,3.29615e-13
5.7,184.8,3.28094e-13
5.7,184.8,3.26744e-13
5.7,184.8,3.31956e-13
5.7,184.8,3.29571e-13
5.7,184.8,3.25132e-13
5.7,184.8,3.15581e-13
5.7,184.8,3.18018e-13
5.7,184.8,3.26768e-13
5.7,184.8,3.26056e-13
5.7,184.8,3.17678e-13
5.7,184.8,3.15764e-13
5.7,184.8,3.15063e-13
5.7,184.8,3.13144e-13
5.7,184.8,3.09489e-13
5.7,184.8,3.11238e-13
5.7,184.8,3.17853e-13
5.7,184.8,3.21936e-13
5.7,184.8,3.19143e-13
5.7,184.8,3.18559e-13
5.7,184.8,3.21445e-13
5.7,184.8,3.29356e-13
5.7,184.8,3.26609e-13
5.7,184.8,3.24487e-13
5.7,184.8,3.22205e-13
5.7,184.8,3.26365e-13
5.7,184.8,3.33525e-13
5.7,184.8,3.33789e-13
5.7,184.8,3.39949e-13
5.7,184.8,3.40114e-13
5.7,184.8,3.44763e-13
5.7,184.8,3.48043e-13
5.7,184.8,3.45169e-13
5.7,184.8,3.54929e-13
5.7,184.8,3.60291e-13
5.7,184.8,3.59636e-13
5.7,184.8,3.53712e-13
5.7,184.8,3.45749e-13
5.7,184.8,3.4686e-13
5.7,184.8,3.44994e-13
5.7,184.8,3.40887e-13
5.7,184.8,3.44549e-13
5.7,184.8,3.37396e-13
5.7,184.8,3.35341e-13
5.7,184.8,3.41347e-13
5.7,184.8,3.40455e-13
5.7,184.8,3.41904e-13
5.7,184.8,3.45464e-13
5.7,184.8,3.49067e-13
5.8,184.8,3.53408e-13
5.8,184.8,3.54855e-13
5.8,184.8,3.57127e-13
5.8,184.8,3.57239e-13
5.8,184.8,3.59892e-13
5.8,184.8,3.62239e-13
5.8,184.8,3.56719e-13
5.8,184.8,3.60064e-13
5.8,184.8,3.63281e-13
5.8,184.8,3.58707e-13
5.8,184.8,3.52639e-13
5.8,184.8,3.52594e-13
5.8,184.8,3.47596e-13
5.8,184.8,3.49139e-13
5.8,184.8,3.46396e-13
5.8,184.8,3.45144e-13
5.8,184.8,3.47334e-13
5.8,184.8,3.462e-13
5.8,184.8,3.5071e-13
5.8,184.8,3.57304e-13
5.8,184.8,3.61918e-13
5.8,184.8,3.61787e-13
5.8,184.8,3.57313e-13
5.8,184.8,3.56053e-13
5.8,184.8,3.5761e-13
5.8,184.8,3.59581e-13
5.8,184.8,3.61731e-13
5.8,184.8,3.632e-13
5.8,184.8,3.626e-13
5.8,184.8,3.65598e-13
5.8,184.8,3.70592e-13
5.8,184.8,3.7464e-13
5.8,184.8,3.76783e-13
5.8,184.8,3.77945e-13
5.8,184.8,3.78441e-13
5.8,184.8,3.79532e-13
5.8,184.8,3.75585e-13
5.8,184.8,3.69813e-13
5.8,184.8,3.61534e-13
5.8,184.8,3.63322e-13
5.8,184.8,3.59214e-13
5.8,184.8,3.5994e-13
5.8,184.8,3.60034e-13
5.8,184.8,3.59271e-13
5.8,184.8,3.69928e-13
5.8,184.8,3.7002e-13
5.8,184.8,3.6763e-13
5.8,184.8,3.62078e-13
5.8,184.8,3.63516e-13
5.8,184.8,3.65081e-13
5.8,184.8,3.65827e-13
5.8,184.8,3.72128e-13
5.8,184.8,3.73274e-13
5.8,184.8,3.64927e-13
5.8,184.8,3.6481e-13
5.8,184.8,3.59771e-13
5.9,184.8,3.63902e-13
5.9,184.8,3.64086e-13
5.9,184.8,3.69277e-13
5.9,184.8,3.61726e-13
5.9,184.8,3.66162e-13
5.9,184.8,3.68342e-13
5.9,184.8,3.62895e-13
5.9,184.8,3.63552e-13
5.9,184.8,3.59859e-13
5.9,184.8,3.59578e-13
5.9,184.8,3.5968e-13
5.9,184.8,3.60579e-13
5.9,184.8,3.55663e-13
5.9,184.8,3.59909e-13
5.9,184.8,3.61901e-13
5.9,184.8,3.57701e-13
5.9,184.8,3.54274e-13
5.9,184.8,3.51908e-13
5.9,184.8,3.42194e-13
5.9,184.8,3.48757e-13
5.9,184.8,3.49691e-13
5.9,184.8,3.5167e-13
5.9,184.8,3.4902e-13
5.9,184.8,3.50251e-13
5.9,184.8,3.48793e-13
5.9,184.8,3.49553e-13
5.9,184.8,3.49743e-13
5.9,184.8,3.47261e-13
5.9,184.8,3.50201e-13
5.9,184.8,3.49087e-13
5.9,184.8,3.46543e-13
5.9,184.8,3.47513e-13
5.9,184.8,3.44405e-13
5.9,184.8,3.41839e-13
5.9,184.8,3.4165e-13
5.9,184.8,3.41902e-13
5.9,184.8,3.3919e-13
5.9,184.8,3.37706e-13
5.9,184.8,3.4157e-13
5.9,184.8,3.35285e-13
5.9,184.8,3.29947e-13
5.9,184.8,3.29978e-13
5.9,184.8,3.31105e-13
5.9,184.8,3.30872e-13
5.9,184.8,3.29621e-13
5.9,184.8,3.27946e-13
5.9,184.8,3.27389e-13
5.9,184.8,3.28893e-13
5.9,184.8,3.30253e-13
5.9,184.8,3.32065e-13
5.9,184.8,3.36776e-13
5.9,184.8,3.30899e-13
5.9,184.8,3.35808e-13
5.9,184.8,3.3356e-13
5.9,184.8,3.42126e-13
5.9,184.8,3.41195e-13
5.9,184.8,3.38908e-13
6.0,184.8,3.41536e-13
6.0,184.8,3.39562e-13
6.0,184.8,3.42672e-13
6.0,184.8,3.43828e-13
6.0,184.8,3.41974e-13
6.0,184.8,3.40555e-13
6.0,184.8,3.43975e-13
6.0,184.8,3.43871e-13
6.0,184.8,3.4173e-13
6.0,184.8,3.39723e-13
6.0,184.8,3.44941e-13
6.0,184.8,3.45396e-13
6.0,184.8,3.51481e-13
6.0,184.8,3.41859e-13
6.0,184.8,3.38067e-13
6.0,184.8,3.37795e-13
6.0,184.8,3.37902e-13
6.0,184.8,3.40977e-13
6.0,184.8,3.44092e-13
6.0,184.8,3.43995e-13
6.0,184.8,3.42158e-13
6.0,184.8,3.42435e-13
6.0,184.8,3.41137e-13
6.0,184.8,3.3296e-13
6.0,184.8,3.35216e-13
6.0,184.8,3.33493e-13
6.0,184.8,3.25439e-13
6.0,184.8,3.18089e-13
6.0,184.8,3.17105e-13
6.0,184.8,3.14221e-13
6.0,184.8,3.12155e-13
6.0,184.8,3.15707e-13
6.0,184.8,3.23422e-13
6.0,184.8,3.24334e-13
6.0,184.8,3.17197e-13
6.0,184.8,3.20071e-13
6.0,184.8,3.20226e-13
6.0,184.8,3.23301e-13
6.0,184.8,3.26865e-13
6.0,184.8,3.28767e-13
6.0,184.8,3.27558e-13
6.0,184.8,3.2765e-13
6.0,184.8,3.27805e-13
6.0,184.8,3.28885e-13
6.0,184.8,3.31141e-13
6.0,184.8,3.34709e-13
6.0,184.8,3.40537e-13
6.0,184.8,3.41417e-13
6.0,184.8,3.33977e-13
6.0,184.8,3.26225e-13
6.0,184.8,3.32098e-13
6.0,184.8,3.38558e-13
6.0,184.8,3.42896e-13
6.0,184.8,3.43484e-13
6.0,184.8,3.40551e-13
6.0,184.8,3.45076e-13
6.0,184.8,3.42462e-13
6.1,184.8,3.69586e-13
6.1,184.8,3.71349e-13
6.1,184.8,3.64554e-13
6.1,184.8,3.6715e-13
6.1,184.8,3.66776e-13
6.1,184.8,3.65145e-13
6.1,184.8,3.7416e-13
6.1,184.8,3.75e-13
6.1,184.8,3.71016e-13
6.1,184.8,3.6677e-13
6.1,184.8,3.7306e-13
6.1,184.8,3.71966e-13
6.1,184.8,3.71902e-13
6.1,184.8,3.69668e-13
6.1,184.8,3.66569e-13
