X,Y,I
0.0,170.0,2.621e-13
0.0,170.0,2.486e-13
0.0,170.0,2.893e-13
0.0,170.0,2.798e-13
0.0,170.0,2.775e-13
0.0,170.0,3.013e-13
0.0,170.0,2.79e-13
0.0,170.0,3.108e-13
0.0,170.0,3.205e-13
0.0,170.0,3.016e-13
0.0,170.0,2.496e-13
0.0,170.0,2.768e-13
0.0,170.0,3.204e-13
0.0,170.0,3.14e-13
0.0,170.0,2.736e-13
0.0,170.0,2.921e-13
0.0,170.0,2.945e-13
0.0,170.0,3.523e-13
0.0,170.0,2.938e-13
0.0,170.0,2.836e-13
0.0,170.0,2.783e-13
0.0,170.0,2.598e-13
0.0,170.0,2.654e-13
0.0,170.0,2.519e-13
0.0,170.0,2.558e-13
0.0,170.0,2.704e-13
0.0,170.0,2.951e-13
0.0,170.0,2.53e-13
0.0,170.0,2.609e-13
0.0,170.0,2.141e-13
0.0,170.0,2.802e-13
0.0,170.0,2.622e-13
0.0,170.0,3.07e-13
0.0,170.0,2.982e-13
0.0,170.0,3.311e-13
0.0,170.0,2.87e-13
0.0,170.0,3.279e-13
0.0,170.0,3.446e-13
0.0,170.0,3.191e-13
0.0,170.0,2.873e-13
0.0,170.0,3.06e-13
0.0,170.0,3.075e-13
0.0,170.0,2.6e-13
0.0,170.0,2.563e-13
0.0,170.0,2.838e-13
0.0,170.0,2.682e-13
0.0,170.0,2.735e-13
0.0,170.0,2.953e-13
0.0,170.0,3.196e-13
0.0,170.0,3.2e-13
0.0,170.0,2.928e-13
0.0,170.0,2.856e-13
0.0,170.0,3.286e-13
0.0,175.0,2.972e-13
0.0,175.0,3.12e-13
0.0,175.0,3.059e-13
0.0,175.0,2.867e-13
0.0,175.0,2.379e-13
0.0,175.0,2.677e-13
0.0,175.0,2.438e-13
0.0,175.0,2.521e-13
0.0,175.0,2.896e-13
0.0,175.0,2.42e-13
0.0,175.0,2.201e-13
0.0,175.0,2.052e-13
0.0,175.0,2.471e-13
0.0,175.0,2.73e-13
0.0,175.0,2.782e-13
0.0,175.0,2.934e-13
0.0,175.0,2.915e-13
0.0,175.0,2.737e-13
0.0,175.0,2.661e-13
0.0,175.0,2.556e-13
0.0,175.0,2.43e-13
0.0,175.0,2.797e-13
0.0,175.0,2.656e-13
0.0,175.0,2.652e-13
0.0,175.0,2.866e-13
0.0,175.0,2.449e-13
0.0,175.0,2.662e-13
0.0,175.0,2.202e-13
0.0,175.0,2.335e-13
0.0,175.0,2.348e-13
0.0,175.0,2.352e-13
0.0,175.0,2.379e-13
0.0,175.0,2.378e-13
0.0,175.0,2.172e-13
0.0,175.0,2.495e-13
0.0,175.0,2.509e-13
0.0,175.0,2.261e-13
0.0,175.0,2.723e-13
0.0,175.0,2.901e-13
0.0,175.0,2.778e-13
0.0,175.0,2.489e-13
0.0,175.0,2.676e-13
0.0,175.0,2.823e-13
0.0,175.0,2.607e-13
0.0,175.0,2.696e-13
0.0,175.0,2.506e-13
0.0,175.0,2.912e-13
0.0,175.0,3.339e-13
0.0,175.0,2.578e-13
0.0,175.0,2.587e-13
0.0,175.0,3.092e-13
0.0,175.0,2.937e-13
0.0,175.0,2.962e-13
0.0,180.0,3.023e-13
0.0,180.0,3.147e-13
0.0,180.0,2.562e-13
0.0,180.0,2.667e-13
0.0,180.0,2.724e-13
0.0,180.0,2.484e-13
0.0,180.0,2.779e-13
0.0,180.0,2.6e-13
0.0,180.0,2.206e-13
0.0,180.0,2.652e-13
0.0,180.0,2.549e-13
0.0,180.0,2.77e-13
0.0,180.0,2.734e-13
0.0,180.0,2.597e-13
0.0,180.0,2.943e-13
0.0,180.0,3.184e-13
0.0,180.0,3.084e-13
0.0,180.0,2.685e-13
0.0,180.0,2.65e-13
0.0,180.0,2.583e-13
0.0,180.0,2.887e-13
0.0,180.0,2.258e-13
0.0,180.0,2.526e-13
0.0,180.0,3.121e-13
0.0,180.0,2.639e-13
0.0,180.0,2.859e-13
0.0,180.0,2.632e-13
0.0,180.0,2.811e-13
0.0,180.0,2.406e-13
0.0,180.0,2.562e-13
0.0,180.0,4.017e-13
0.0,180.0,5.236e-13
0.0,180.0,5.609e-13
0.0,180.0,5.879e-13
0.0,180.0,6.014e-13
0.0,180.0,6.165e-13
0.0,180.0,6.001e-13
0.0,180.0,5.736e-13
0.0,180.0,6.078e-13
0.0,180.0,5.685e-13
0.0,180.0,5.981e-13
0.0,180.0,6.391e-13
0.0,180.0,6.027e-13
0.0,180.0,5.717e-13
0.0,180.0,5.948e-13
0.0,180.0,6.016e-13
0.0,180.0,6.097e-13
0.0,180.0,6.177e-13
0.0,180.0,5.758e-13
0.0,180.0,5.881e-13
0.0,180.0,5.926e-13
0.0,180.0,6.007e-13
0.0,180.0,5.926e-13
0.0,180.0,5.896e-13
0.0,185.0,1.1911e-12
0.0,185.0,1.2355e-12
0.0,185.0,1.2544e-12
0.0,185.0,1.2619e-12
0.0,185.0,1.2708e-12
