#Scanning from (x0, y0) = (50 mm, 165 mm), to (x1, y1) = (90 mm, 195 mm), linear step (ds) = 1 mm, time step (dt) = 30 s, start time (t0) = 1659607904.4223208 s
x-pos,y-pos,time
50.0,165.0,1659607934.231966
50.0,165.0,1659607964.2342472
50.0,166.0,1659607966.1157687
50.0,166.0,1659607996.1230545
50.0,167.0,1659607997.9979186
50.0,167.0,1659608028.0002422
50.0,168.0,1659608029.8805077
50.0,168.0,1659608059.8886356
50.0,169.0,1659608061.762305
50.0,169.0,1659608091.7665567
50.0,170.0,1659608093.6471958
50.0,170.0,1659608123.6626008
50.0,171.0,1659608125.5557287
50.0,171.0,1659608155.5577073
50.0,172.0,1659608157.4318209
50.0,172.0,1659608187.4388347
50.0,173.0,1659608189.3132334
50.0,173.0,1659608219.319946
50.0,174.0,1659608221.204424
50.0,174.0,1659608251.214563
50.0,175.0,1659608253.0915065
50.0,175.0,1659608283.0967262
50.0,176.0,1659608284.9703422
50.0,176.0,1659608314.976268
50.0,177.0,1659608316.8534362
50.0,177.0,1659608346.8616452
50.0,178.0,1659608348.7356913
50.0,178.0,1659608378.742293
50.0,179.0,1659608380.6252723
50.0,179.0,1659608410.6404572
50.0,180.0,1659608412.521317
50.0,180.0,1659608442.5247836
50.0,181.0,1659608444.397633
50.0,181.0,1659608474.4006083
50.0,182.0,1659608476.2748735
50.0,182.0,1659608506.2801116
50.0,183.0,1659608508.1698174
50.0,183.0,1659608538.1778214
50.0,184.0,1659608540.0606308
50.0,184.0,1659608570.073522
50.0,185.0,1659608571.956106
50.0,185.0,1659608601.9597492
50.0,186.0,1659608603.8438406
50.0,186.0,1659608633.8512688
50.0,187.0,1659608635.7316024
50.0,187.0,1659608665.739719
50.0,188.0,1659608667.6137128
50.0,188.0,1659608697.632269
50.0,189.0,1659608699.5121098
50.0,189.0,1659608729.5135996
50.0,190.0,1659608731.3906076
50.0,190.0,1659608761.3927364
50.0,191.0,1659608763.275932
50.0,191.0,1659608793.2845743
50.0,192.0,1659608795.1586444
50.0,192.0,1659608825.1649723
50.0,193.0,1659608827.046511
50.0,193.0,1659608857.0583243
50.0,194.0,1659608858.9399996
50.0,194.0,1659608888.9487896
50.0,195.0,1659608890.8278308
50.0,195.0,1659608920.834032
51.0,195.0,1659608922.3946161
51.0,195.0,1659608952.4044251
51.0,194.0,1659608954.2774212
51.0,194.0,1659608984.2798476
51.0,193.0,1659608986.1586947
51.0,193.0,1659609016.1626644
51.0,192.0,1659609018.0490155
51.0,192.0,1659609048.0554721
51.0,191.0,1659609049.9267263
51.0,191.0,1659609079.9287653
51.0,190.0,1659609081.8034916
