#Scanning from (x0, y0) = (9 mm, 170 mm), to (x1, y1) = (9 mm, 190 mm), linear step (ds) = 0.1 mm, time step (dt) = 10 s, start time (t0) = 1659809662.3598878 s
x-pos,y-pos,time
9.0,170.0,1659809662.367864
9.0,170.0,1659809672.3750756
9.0,170.1,1659809673.6228306
9.0,170.1,1659809683.6406431
9.0,170.2,1659809684.888651
9.0,170.2,1659809694.9013133
9.0,170.3,1659809696.143943
9.0,170.3,1659809706.151906
9.0,170.4,1659809707.3846908
9.0,170.4,1659809717.3861976
9.0,170.5,1659809718.619225
9.0,170.5,1659809728.6335387
9.0,170.6,1659809729.880288
9.0,170.6,1659809739.882162
9.0,170.7,1659809741.1261935
9.0,170.7,1659809751.1401253
9.0,170.8,1659809752.37587
9.0,170.8,1659809762.3808434
9.0,170.9,1659809763.6224182
9.0,170.9,1659809773.6309204
9.0,171.0,1659809774.86457
9.0,171.0,1659809784.8727229
9.0,171.1,1659809786.104803
9.0,171.1,1659809796.1107852
9.0,171.2,1659809797.360775
9.0,171.2,1659809807.360983
9.0,171.3,1659809808.602759
9.0,171.3,1659809818.6083803
9.0,171.4,1659809819.840099
9.0,171.4,1659809829.8440394
9.0,171.5,1659809831.0855105
9.0,171.5,1659809841.0878718
9.0,171.6,1659809842.3285232
9.0,171.6,1659809852.3335943
9.0,171.7,1659809853.5851824
9.0,171.7,1659809863.5906775
9.0,171.8,1659809864.8323703
9.0,171.8,1659809874.8422124
9.0,171.9,1659809876.4128487
9.0,171.9,1659809886.4240744
9.0,172.0,1659809887.6704502
9.0,172.0,1659809897.6800256
9.0,172.1,1659809898.9121637
9.0,172.1,1659809908.9198227
9.0,172.2,1659809910.1527631
9.0,172.2,1659809920.1539557
9.0,172.3,1659809921.3858361
9.0,172.3,1659809931.3900793
9.0,172.4,1659809932.6384313
9.0,172.4,1659809942.6416638
9.0,172.5,1659809943.8746116
9.0,172.5,1659809953.8827004
9.0,172.6,1659809955.1150572
9.0,172.6,1659809965.1192033
9.0,172.7,1659809966.35187
9.0,172.7,1659809976.363574
9.0,172.8,1659809977.5998695
9.0,172.8,1659809987.6037834
9.0,172.9,1659809988.845522
9.0,172.9,1659809998.851114
9.0,173.0,1659810000.0835822
9.0,173.0,1659810010.1015759
9.0,173.1,1659810011.3439019
9.0,173.1,1659810021.3488994
9.0,173.2,1659810022.5873594
9.0,173.2,1659810032.5925167
9.0,173.3,1659810033.8257015
9.0,173.3,1659810043.8363733
9.0,173.4,1659810045.0730908
9.0,173.4,1659810055.078381
9.0,173.5,1659810056.320671
9.0,173.5,1659810066.323774
9.0,173.6,1659810067.56109
9.0,173.6,1659810077.5706546
9.0,173.7,1659810078.8023558
9.0,173.7,1659810088.802786
9.0,173.8,1659810090.0539982
9.0,173.8,1659810100.056907
9.0,173.9,1659810101.3071342
9.0,173.9,1659810111.3087432
9.0,174.0,1659810112.5528817
9.0,174.0,1659810122.5668569
9.0,174.1,1659810123.7999346
9.0,174.1,1659810133.8170354
9.0,174.2,1659810135.0498583
9.0,174.2,1659810145.0564423
9.0,174.3,1659810146.3045096
9.0,174.3,1659810156.306042
9.0,174.4,1659810157.5488193
9.0,174.4,1659810167.5665567
9.0,174.5,1659810168.807868
9.0,174.5,1659810178.8109343
9.0,174.6,1659810180.0474257
9.0,174.6,1659810190.052309
9.0,174.7,1659810191.2903278
9.0,174.7,1659810201.2988136
9.0,174.8,1659810202.5433376
9.0,174.8,1659810212.5505874
9.0,174.9,1659810213.8331192
9.0,174.9,1659810223.8398168
9.0,175.0,1659810225.0796523
9.0,175.0,1659810235.0856552
9.0,175.1,1659810236.337099
9.0,175.1,1659810246.3412306
9.0,175.2,1659810247.5790517
9.0,175.2,1659810257.580203
9.0,175.3,1659810258.824579
9.0,175.3,1659810268.824624
9.0,175.4,1659810270.0569677
9.0,175.4,1659810280.0590644
9.0,175.5,1659810281.308322
9.0,175.5,1659810291.3173993
9.0,175.6,1659810292.5654004
9.0,175.6,1659810302.5713775
9.0,175.7,1659810303.8152812
9.0,175.7,1659810313.8164237
9.0,175.8,1659810315.0641448
9.0,175.8,1659810325.0680814
9.0,175.9,1659810326.307493
9.0,175.9,1659810336.316718
9.0,176.0,1659810337.5600555
9.0,176.0,1659810347.5714803
9.0,176.1,1659810348.8139145
9.0,176.1,1659810358.816892
9.0,176.2,1659810360.0631812
9.0,176.2,1659810370.0650544
9.0,176.3,1659810371.3198738
9.0,176.3,1659810381.320579
9.0,176.4,1659810382.5667007
9.0,176.4,1659810392.5674164
9.0,176.5,1659810393.7998092
9.0,176.5,1659810403.7999792
9.0,176.6,1659810405.0389516
9.0,176.6,1659810415.048118
9.0,176.7,1659810416.2884057
9.0,176.7,1659810426.291201
9.0,176.8,1659810427.5369587
9.0,176.8,1659810437.5390675
9.0,176.9,1659810438.7806664
9.0,176.9,1659810448.787622
9.0,177.0,1659810450.023385
9.0,177.0,1659810460.0305705
9.0,177.1,1659810461.262757
9.0,177.1,1659810471.273528
9.0,177.2,1659810472.5113215
9.0,177.2,1659810482.5114431
9.0,177.3,1659810483.7528117
9.0,177.3,1659810493.757052
9.0,177.4,1659810494.9922826
9.0,177.4,1659810505.0089326
9.0,177.5,1659810506.241659
9.0,177.5,1659810516.2454894
9.0,177.6,1659810517.4802523
9.0,177.6,1659810527.4878228
9.0,177.7,1659810528.7286732
9.0,177.7,1659810538.7378542
9.0,177.8,1659810539.975689
9.0,177.8,1659810549.9838328
9.0,177.9,1659810551.2157328
9.0,177.9,1659810561.225269
9.0,178.0,1659810562.457872
9.0,178.0,1659810572.463775
9.0,178.1,1659810573.7063925
9.0,178.1,1659810583.7069442
9.0,178.2,1659810585.126125
9.0,178.2,1659810595.1383986
9.0,178.3,1659810596.3847969
9.0,178.3,1659810606.3934634
9.0,178.4,1659810607.6364148
9.0,178.4,1659810617.638402
9.0,178.5,1659810618.8813353
9.0,178.5,1659810628.8846178
9.0,178.6,1659810630.1221318
9.0,178.6,1659810640.1254687
9.0,178.7,1659810641.366318
9.0,178.7,1659810651.372266
9.0,178.8,1659810652.6202834
9.0,178.8,1659810662.6292858
9.0,178.9,1659810663.8692496
9.0,178.9,1659810673.8709915
9.0,179.0,1659810675.1053898
9.0,179.0,1659810685.1084332
9.0,179.1,1659810686.3609145
9.0,179.1,1659810696.3619332
9.0,179.2,1659810697.608553
9.0,179.2,1659810707.6088333
9.0,179.3,1659810708.8510258
9.0,179.3,1659810718.855858
9.0,179.4,1659810720.0905075
