#Scanning from (x0, y0) = (50 mm, 160 mm), to (x1, y1) = (90 mm, 200 mm), linear step (ds) = 1 mm, time step (dt) = 30 s, start time (t0) = 1659043449.9317079 s
x-pos,y-pos,time
50.0,160.0,1659043602.5892692
50.0,160.0,1659043632.5976076
50.0,161.0,1659043633.4673603
50.0,161.0,1659043663.4692292
50.0,162.0,1659043664.342776
50.0,162.0,1659043694.3484175
50.0,163.0,1659043695.230126
50.0,163.0,1659043725.2349248
50.0,164.0,1659043726.1126604
50.0,164.0,1659043756.1127486
50.0,165.0,1659043756.992638
50.0,165.0,1659043787.0006473
50.0,166.0,1659043787.8801074
50.0,166.0,1659043817.8865423
50.0,167.0,1659043818.7700062
50.0,167.0,1659043848.7755754
50.0,168.0,1659043849.6560798
50.0,168.0,1659043879.6594412
50.0,169.0,1659043880.5381837
50.0,169.0,1659043910.5462482
50.0,170.0,1659043911.4260688
50.0,170.0,1659043941.432422
50.0,171.0,1659043942.3135831
50.0,171.0,1659043972.3208675
50.0,172.0,1659043973.202532
50.0,172.0,1659044003.211331
50.0,173.0,1659044004.0891745
50.0,173.0,1659044034.094168
50.0,174.0,1659044034.9699728
50.0,174.0,1659044064.9760146
50.0,175.0,1659044065.8586836
50.0,175.0,1659044095.8718545
50.0,176.0,1659044096.7487674
50.0,176.0,1659044126.7585905
50.0,177.0,1659044127.6399515
50.0,177.0,1659044157.6404543
50.0,178.0,1659044158.5132551
50.0,178.0,1659044188.5208502
50.0,179.0,1659044189.3989713
50.0,179.0,1659044219.4062254
50.0,180.0,1659044220.287997
50.0,180.0,1659044250.2974446
50.0,181.0,1659044251.177559
50.0,181.0,1659044281.1837702
50.0,182.0,1659044282.0651355
50.0,182.0,1659044312.0751052
50.0,183.0,1659044312.9548082
50.0,183.0,1659044342.962176
50.0,184.0,1659044343.8336358
50.0,184.0,1659044373.8476965
50.0,185.0,1659044374.722431
50.0,185.0,1659044404.7250803
50.0,186.0,1659044405.6012044
50.0,186.0,1659044435.6019433
50.0,187.0,1659044436.482215
50.0,187.0,1659044466.4915829
50.0,188.0,1659044467.3712094
50.0,188.0,1659044497.3843732
50.0,189.0,1659044498.266014
50.0,189.0,1659044528.2731235
50.0,190.0,1659044529.1455102
50.0,190.0,1659044559.153439
50.0,191.0,1659044560.0332065
50.0,191.0,1659044590.0401056
50.0,192.0,1659044590.9211667
50.0,192.0,1659044620.9304163
50.0,193.0,1659044621.8098843
50.0,193.0,1659044651.8177075
50.0,194.0,1659044652.6954663
50.0,194.0,1659044682.6954994
50.0,195.0,1659044683.5754168
50.0,195.0,1659044713.5782685
50.0,196.0,1659044714.4504335
50.0,196.0,1659044744.456088
50.0,197.0,1659044745.3383663
50.0,197.0,1659044775.3431065
50.0,198.0,1659044776.224762
50.0,198.0,1659044806.2263424
50.0,199.0,1659044807.101945
50.0,199.0,1659044837.1089983
50.0,200.0,1659044837.9785373
50.0,200.0,1659044867.9932046
51.0,200.0,1659044868.5540338
51.0,200.0,1659044898.5559263
51.0,199.0,1659044899.428021
51.0,199.0,1659044929.440327
51.0,198.0,1659044930.3126676
51.0,198.0,1659044960.3234732
51.0,197.0,1659044961.1959958
51.0,197.0,1659044991.2040982
51.0,196.0,1659044992.0756025
51.0,196.0,1659045022.0816216
51.0,195.0,1659045022.9616363
51.0,195.0,1659045052.9658313
51.0,194.0,1659045053.834794
51.0,194.0,1659045083.8351145
51.0,193.0,1659045084.705817
51.0,193.0,1659045114.7107682
51.0,192.0,1659045115.5929132
51.0,192.0,1659045145.5950468
51.0,191.0,1659045146.4701412
51.0,191.0,1659045176.471664
51.0,190.0,1659045177.3517728
51.0,190.0,1659045207.3567834
51.0,189.0,1659045208.2264924
51.0,189.0,1659045238.2439845
51.0,188.0,1659045239.1148195
51.0,188.0,1659045269.1217926
51.0,187.0,1659045269.99617
51.0,187.0,1659045300.000576
51.0,186.0,1659045300.8798716
51.0,186.0,1659045330.884074
51.0,185.0,1659045331.763188
51.0,185.0,1659045361.7742326
51.0,184.0,1659045362.9239976
51.0,184.0,1659045392.9290078
51.0,183.0,1659045393.799623
51.0,183.0,1659045423.802208
51.0,182.0,1659045424.6736383
51.0,182.0,1659045454.6815882
51.0,181.0,1659045455.553113
51.0,181.0,1659045485.5576618
51.0,180.0,1659045486.4279096
51.0,180.0,1659045516.4307868
51.0,179.0,1659045517.3071995
51.0,179.0,1659045547.309325
51.0,178.0,1659045548.1812959
51.0,178.0,1659045578.192487
51.0,177.0,1659045579.063777
51.0,177.0,1659045609.0719128
51.0,176.0,1659045609.9432745
51.0,176.0,1659045639.9492497
51.0,175.0,1659045640.8304172
51.0,175.0,1659045670.8370366
51.0,174.0,1659045671.7093587
51.0,174.0,1659045701.714081
51.0,173.0,1659045702.5856955
51.0,173.0,1659045732.5872498
51.0,172.0,1659045733.4634173
51.0,172.0,1659045763.4672878
51.0,171.0,1659045764.3370845
51.0,171.0,1659045794.337591
51.0,170.0,1659045795.214275
51.0,170.0,1659045825.2294815
51.0,169.0,1659045826.1119986
51.0,169.0,1659045856.1272006
51.0,168.0,1659045857.004768
51.0,168.0,1659045887.0076718
51.0,167.0,1659045887.887099
51.0,167.0,1659045917.892704
51.0,166.0,1659045918.7736857
51.0,166.0,1659045948.7807288
51.0,165.0,1659045949.6523478
51.0,165.0,1659045979.663139
51.0,164.0,1659045980.5357113
51.0,164.0,1659046010.5432763
51.0,163.0,1659046011.4235604
51.0,163.0,1659046041.4357936
51.0,162.0,1659046042.3074203
51.0,162.0,1659046072.3102157
51.0,161.0,1659046073.1923473
51.0,161.0,1659046103.1976597
51.0,160.0,1659046104.0797622
51.0,160.0,1659046134.0833287
52.0,160.0,1659046134.631856
52.0,160.0,1659046164.6334612
52.0,161.0,1659046165.5033407
52.0,161.0,1659046195.512882
52.0,162.0,1659046196.3853283
52.0,162.0,1659046226.3994503
52.0,163.0,1659046227.2718441
52.0,163.0,1659046257.2798548
52.0,164.0,1659046258.1547196
52.0,164.0,1659046288.164022
52.0,165.0,1659046289.0351405
52.0,165.0,1659046319.0363922
52.0,166.0,1659046319.9083579
52.0,166.0,1659046349.9093752
52.0,167.0,1659046350.7887611
52.0,167.0,1659046380.789486
52.0,168.0,1659046381.6709077
52.0,168.0,1659046411.6713955
52.0,169.0,1659046412.5423381
52.0,169.0,1659046442.5517092
52.0,170.0,1659046443.4232125
52.0,170.0,1659046473.4243524
52.0,171.0,1659046474.2966785
52.0,171.0,1659046504.3034854
52.0,172.0,1659046505.1760352
52.0,172.0,1659046535.1856587
52.0,173.0,1659046536.0602107
52.0,173.0,1659046566.0604398
52.0,174.0,1659046566.9266086
52.0,174.0,1659046596.9415064
52.0,175.0,1659046597.8204188
52.0,175.0,1659046627.829417
52.0,176.0,1659046628.7116055
52.0,176.0,1659046658.7290494
52.0,177.0,1659046659.601141
52.0,177.0,1659046689.6039941
52.0,178.0,1659046690.4863122
52.0,178.0,1659046720.496997
52.0,179.0,1659046721.3700137
52.0,179.0,1659046751.3763711
52.0,180.0,1659046752.2499213
52.0,180.0,1659046782.2561314
52.0,181.0,1659046783.133779
52.0,181.0,1659046813.1415353
52.0,182.0,1659046814.0225093
52.0,182.0,1659046844.0225823
52.0,183.0,1659046844.8952646
52.0,183.0,1659046874.9018729
52.0,184.0,1659046875.783359
52.0,184.0,1659046905.7890098
52.0,185.0,1659046906.6686778
52.0,185.0,1659046936.6739628
52.0,186.0,1659046937.5460172
52.0,186.0,1659046967.550376
52.0,187.0,1659046968.4311008
52.0,187.0,1659046998.440287
52.0,188.0,1659046999.3116062
52.0,188.0,1659047029.3212364
52.0,189.0,1659047030.197963
52.0,189.0,1659047060.2042155
52.0,190.0,1659047061.0754385
52.0,190.0,1659047091.0792205
52.0,191.0,1659047091.9591184
52.0,191.0,1659047121.966482
52.0,192.0,1659047122.839092
52.0,192.0,1659047152.8449078
52.0,193.0,1659047153.717321
52.0,193.0,1659047183.732361
52.0,194.0,1659047184.6089733
52.0,194.0,1659047214.615179
52.0,195.0,1659047215.4948769
52.0,195.0,1659047245.4970088
52.0,196.0,1659047246.3666396
52.0,196.0,1659047276.3718896
52.0,197.0,1659047277.2533739
52.0,197.0,1659047307.2574615
