Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659510796.9714036, 51.0, 51.0, 0.1, 800000, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_3 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_1 (A),IsCH_3 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A),TsCH_1 (s),TsCH_3 (s),TsCH_6 (s),TsCH_7 (s),TsCH_8 (s),TsCH_9 (s),TsCH_10 (s),TsCH_11 (s),TsCH_12 (s),TsCH_14 (s),TsCH_15 (s),TsCH_16 (s)
51.0,50.7306,0.00320,5.12727e+01,5.13138e+01,5.27303e+01,5.27300e+01,5.27302e+01,5.27301e+01,5.27300e+01,5.27292e+01,5.27303e+01,5.27298e+01,5.27302e+01,5.27297e+01,2.43042e-05,2.36187e-05,5.19554e-09,9.19898e-09,7.10289e-09,8.14597e-09,1.06792e-08,2.35240e-08,5.74191e-09,1.31428e-08,7.16249e-09,1.52091e-08,1659513743.402777,1659513743.8655403,1659513744.3280015,1659513744.7905896,1659513745.2561436,1659513745.7187474,1659513746.181355,1659513746.6447134,1659513747.1080909,1659513747.5706737,1659513748.0332437,1659513748.4958932
51.0,50.7307,0.00320,5.12729e+01,5.13138e+01,5.27303e+01,5.27302e+01,5.27302e+01,5.27304e+01,5.27301e+01,5.27291e+01,5.27302e+01,5.27301e+01,5.27304e+01,5.27300e+01,2.43027e-05,2.36212e-05,6.03000e-09,7.61946e-09,7.63933e-09,4.98692e-09,9.23872e-09,2.59082e-08,7.74860e-09,9.59635e-09,5.23527e-09,1.10567e-08,1659513750.5082781,1659513750.970864,1659513751.4334755,1659513751.895881,1659513752.3584983,1659513752.8211384,1659513753.284006,1659513753.7466795,1659513754.2094758,1659513754.6720376,1659513755.1347134,1659513755.5968747
51.0,50.7302,0.00320,5.12723e+01,5.13134e+01,5.27298e+01,5.27297e+01,5.27299e+01,5.27299e+01,5.27297e+01,5.27288e+01,5.27298e+01,5.27297e+01,5.27298e+01,5.27296e+01,2.43039e-05,2.36185e-05,6.24855e-09,7.97709e-09,5.78165e-09,5.70218e-09,8.59300e-09,2.39710e-08,6.96381e-09,8.93076e-09,6.53664e-09,1.01328e-08,1659513757.6156023,1659513758.0794399,1659513758.546614,1659513759.0090513,1659513759.4722078,1659513759.9348018,1659513760.3975313,1659513760.860142,1659513761.322619,1659513761.7852101,1659513762.247951,1659513762.7105691
51.0,50.7312,0.00320,5.12735e+01,5.13146e+01,5.27308e+01,5.27308e+01,5.27309e+01,5.27308e+01,5.27307e+01,5.27296e+01,5.27309e+01,5.27307e+01,5.27309e+01,5.27305e+01,2.43011e-05,2.36162e-05,6.85453e-09,6.85453e-09,4.80811e-09,7.34131e-09,8.41419e-09,2.74579e-08,5.44389e-09,8.76188e-09,4.33127e-09,1.16328e-08,1659513764.7271466,1659513765.1898217,1659513765.6521852,1659513766.1158693,1659513766.5798857,1659513767.0445065,1659513767.5078309,1659513767.9704204,1659513768.4330716,1659513768.8959105,1659513769.3629904,1659513769.8255365
51.0,50.73,0.00320,5.12722e+01,5.13131e+01,5.27296e+01,5.27295e+01,5.27297e+01,5.27291e+01,5.27295e+01,5.27284e+01,5.27295e+01,5.27294e+01,5.27295e+01,5.27293e+01,2.43036e-05,2.36205e-05,6.89427e-09,8.09630e-09,5.80152e-09,1.45237e-08,8.99037e-09,2.74380e-08,8.96056e-09,9.65595e-09,7.52012e-09,1.12454e-08,1659513771.8451848,1659513772.316017,1659513772.7829745,1659513773.245504,1659513773.708293,1659513774.170854,1659513774.6333733,1659513775.0967886,1659513775.559632,1659513776.0221727,1659513776.4845254,1659513776.947937
51.0,50.7313,0.00320,5.12735e+01,5.13147e+01,5.27309e+01,5.27309e+01,5.27308e+01,5.27306e+01,5.27308e+01,5.27298e+01,5.27309e+01,5.27307e+01,5.27309e+01,5.27306e+01,2.43035e-05,2.36158e-05,6.78500e-09,6.81480e-09,8.12610e-09,1.09275e-08,8.86122e-09,2.46267e-08,6.74526e-09,1.03315e-08,6.70552e-09,1.09275e-08,1659513778.9674802,1659513779.430014,1659513779.8971279,1659513780.3603065,1659513780.822928,1659513781.2854862,1659513781.7524118,1659513782.215432,1659513782.6782482,1659513783.1403577,1659513783.602836,1659513784.065568
51.0,50.7316,0.00320,5.12737e+01,5.13149e+01,5.27312e+01,5.27311e+01,5.27312e+01,5.27307e+01,5.27309e+01,5.27300e+01,5.27312e+01,5.27311e+01,5.27311e+01,5.27308e+01,2.43047e-05,2.36173e-05,6.53664e-09,8.50360e-09,6.90420e-09,1.43846e-08,1.11560e-08,2.74877e-08,5.91079e-09,7.51019e-09,8.58307e-09,1.36892e-08,1659513786.074537,1659513786.5370858,1659513786.99986,1659513787.4624677,1659513787.9249423,1659513788.3881671,1659513788.8529348,1659513789.3159783,1659513789.7796881,1659513790.242432,1659513790.70668,1659513791.1692307
51.0,50.7312,0.00320,5.12734e+01,5.13144e+01,5.27308e+01,5.27307e+01,5.27308e+01,5.27304e+01,5.27307e+01,5.27298e+01,5.27307e+01,5.27305e+01,5.27308e+01,5.27305e+01,2.43024e-05,2.36190e-05,6.07967e-09,7.71880e-09,7.14262e-09,1.29243e-08,9.02017e-09,2.38021e-08,7.97709e-09,1.17222e-08,6.21875e-09,1.10368e-08,1659513793.1892357,1659513793.6521928,1659513794.117404,1659513794.5830276,1659513795.0456502,1659513795.507922,1659513795.9705052,1659513796.4332006,1659513796.8961713,1659513797.3587897,1659513797.821446,1659513798.2839274
51.0,50.7317,0.00320,5.12739e+01,5.13149e+01,5.27313e+01,5.27313e+01,5.27313e+01,5.27305e+01,5.27311e+01,5.27302e+01,5.27312e+01,5.27313e+01,5.27314e+01,5.27310e+01,2.43025e-05,2.36198e-05,7.29163e-09,6.82473e-09,6.13928e-09,1.97093e-08,1.05898e-08,2.47856e-08,8.06650e-09,7.00355e-09,5.46376e-09,1.12553e-08,1659513800.2917807,1659513800.7545328,1659513801.2171283,1659513801.6800506,1659513802.1428761,1659513802.6056256,1659513803.068101,1659513803.5312545,1659513803.994044,1659513804.4562185,1659513804.9187748,1659513805.3802273
51.0,50.7308,0.00320,5.12729e+01,5.13141e+01,5.27304e+01,5.27303e+01,5.27304e+01,5.27121e+01,5.27304e+01,5.27292e+01,5.27304e+01,5.27304e+01,5.27304e+01,5.27301e+01,2.43044e-05,2.36183e-05,7.49032e-09,8.41419e-09,6.81480e-09,3.11255e-07,7.49032e-09,2.61068e-08,7.27177e-09,7.08302e-09,6.36776e-09,1.23382e-08,1659513807.4038033,1659513807.8685572,1659513808.3315501,1659513808.7941277,1659513809.2562468,1659513809.7189882,1659513810.181523,1659513810.645504,1659513811.1084013,1659513811.5710056,1659513812.0335655,1659513812.49598
51.0,50.7313,0.00320,5.12735e+01,5.13145e+01,5.27308e+01,5.27310e+01,5.27310e+01,5.27118e+01,5.27307e+01,5.27298e+01,5.27310e+01,5.27308e+01,5.27308e+01,5.27308e+01,2.43035e-05,2.36188e-05,7.91748e-09,4.66903e-09,5.80152e-09,3.24736e-07,9.93411e-09,2.55704e-08,5.51343e-09,8.08636e-09,8.40425e-09,8.45393e-09,1659513814.5348346,1659513815.0001202,1659513815.462808,1659513815.925608,1659513816.3880427,1659513816.850591,1659513817.3132017,1659513817.7759922,1659513818.2384872,1659513818.701328,1659513819.1649282,1659513819.627945
51.0,50.7309,0.00320,5.12730e+01,5.13141e+01,5.27306e+01,5.27306e+01,5.27306e+01,5.27120e+01,5.27302e+01,5.27293e+01,5.27305e+01,5.27305e+01,5.27306e+01,5.27302e+01,2.43045e-05,2.36189e-05,4.76837e-09,5.70218e-09,5.70218e-09,3.14832e-07,1.11659e-08,2.64843e-08,7.01348e-09,7.17243e-09,4.95712e-09,1.19805e-08,1659513821.6437752,1659513822.1064785,1659513822.5690985,1659513823.0319915,1659513823.4946222,1659513823.9594545,1659513824.4219575,1659513824.8843234,1659513825.347614,1659513825.8117025,1659513826.2743316,1659513826.736353
51.0,50.6808,0.00320,5.12229e+01,5.12638e+01,5.26804e+01,5.26804e+01,5.26804e+01,5.26632e+01,5.26802e+01,5.26794e+01,5.26803e+01,5.26804e+01,5.26802e+01,5.26801e+01,2.43040e-05,2.36220e-05,6.88434e-09,7.01348e-09,7.10289e-09,2.93722e-07,1.00235e-08,2.41399e-08,9.13938e-09,7.39098e-09,9.31819e-09,1.15931e-08,1659513828.7496006,1659513829.2121186,1659513829.676792,1659513830.1400597,1659513830.602906,1659513831.0660825,1659513831.5284138,1659513831.9909594,1659513832.4541633,1659513832.916455,1659513833.3789957,1659513833.8416414
51.0,50.7305,0.00320,5.12728e+01,5.13137e+01,5.27300e+01,5.27302e+01,5.27301e+01,5.26990e+01,5.27299e+01,5.27291e+01,5.27300e+01,5.27303e+01,5.27301e+01,5.27298e+01,2.43014e-05,2.36201e-05,7.77841e-09,4.36107e-09,6.58631e-09,5.25703e-07,1.02023e-08,2.36034e-08,7.52012e-09,2.89083e-09,7.39098e-09,1.12951e-08,1659513835.855877,1659513836.3184092,1659513836.782656,1659513837.2452698,1659513837.7085688,1659513838.1719315,1659513838.6345778,1659513839.0971782,1659513839.5600688,1659513840.0211787,1659513840.4839838,1659513840.9465275
51.0,50.7313,0.00320,5.12734e+01,5.13144e+01,5.27309e+01,5.27309e+01,5.27309e+01,5.26981e+01,5.27308e+01,5.27299e+01,5.27307e+01,5.27311e+01,5.27309e+01,5.27306e+01,2.43040e-05,2.36214e-05,7.40091e-09,7.46051e-09,6.92407e-09,5.53141e-07,8.94070e-09,2.26398e-08,9.22879e-09,3.26832e-09,6.93401e-09,1.21196e-08,1659513842.9640403,1659513843.4287243,1659513843.8918777,1659513844.3546493,1659513844.8173754,1659513845.2807088,1659513845.7442844,1659513846.2084877,1659513846.672116,1659513847.1348965,1659513847.5979655,1659513848.060344
51.0,50.7304,0.00320,5.12725e+01,5.13136e+01,5.27300e+01,5.27300e+01,5.27300e+01,5.26988e+01,5.27298e+01,5.27289e+01,5.27298e+01,5.27301e+01,5.27300e+01,5.27297e+01,2.43049e-05,2.36196e-05,6.17901e-09,7.34131e-09,6.45717e-09,5.26110e-07,1.04904e-08,2.49247e-08,9.64602e-09,5.63264e-09,5.93066e-09,1.23481e-08,1659513850.0728803,1659513850.535903,1659513850.9983566,1659513851.46084,1659513851.9240446,1659513852.386689,1659513852.8524117,1659513853.315144,1659513853.776143,1659513854.238745,1659513854.701504,1659513855.1639488
51.0,50.7306,0.00320,5.12726e+01,5.13138e+01,5.27302e+01,5.27302e+01,5.27303e+01,5.27009e+01,5.27300e+01,5.27290e+01,5.27301e+01,5.27303e+01,5.27303e+01,5.27300e+01,2.43058e-05,2.36188e-05,6.83467e-09,7.27177e-09,4.97699e-09,4.95672e-07,9.96391e-09,2.61068e-08,7.83801e-09,4.31140e-09,5.72205e-09,1.07189e-08,1659513857.170497,1659513857.6333358,1659513858.0965695,1659513858.559074,1659513859.0217118,1659513859.484119,1659513859.9466662,1659513860.4092414,1659513860.8725631,1659513861.3358016,1659513861.7981985,1659513862.2604494
51.0,50.7301,0.00320,5.12723e+01,5.13134e+01,5.27296e+01,5.27296e+01,5.27298e+01,5.26972e+01,5.27293e+01,5.27285e+01,5.27296e+01,5.27299e+01,5.27296e+01,5.27295e+01,2.43031e-05,2.36180e-05,7.66913e-09,8.51353e-09,5.04653e-09,5.48790e-07,1.36097e-08,2.61565e-08,7.86781e-09,2.99017e-09,8.12610e-09,9.67582e-09,1659513864.274877,1659513864.7374275,1659513865.2000117,1659513865.6644905,1659513866.128102,1659513866.5909011,1659513867.053467,1659513867.5159633,1659513867.978613,1659513868.4401624,1659513868.9027948,1659513869.3641114
51.0,50.7306,0.00320,5.12728e+01,5.13138e+01,5.27301e+01,5.27303e+01,5.27303e+01,5.26972e+01,5.27299e+01,5.27289e+01,5.27302e+01,5.27302e+01,5.27303e+01,5.27300e+01,2.43033e-05,2.36187e-05,7.64926e-09,5.59290e-09,5.32468e-09,5.56588e-07,1.11560e-08,2.87890e-08,6.59625e-09,7.18236e-09,5.44389e-09,9.70562e-09,1659513871.3853161,1659513871.8485014,1659513872.3110263,1659513872.7735035,1659513873.23605,1659513873.6986938,1659513874.1612773,1659513874.624269,1659513875.0919483,1659513875.5557396,1659513876.0196226,1659513876.482184
51.0,50.7297,0.00320,5.12718e+01,5.13128e+01,5.27292e+01,5.27292e+01,5.27294e+01,5.26965e+01,5.27291e+01,5.27281e+01,5.27292e+01,5.27296e+01,5.27293e+01,5.27291e+01,2.43043e-05,2.36217e-05,8.77182e-09,7.91748e-09,4.96705e-09,5.53866e-07,1.07984e-08,2.72691e-08,7.57972e-09,2.17557e-09,7.35124e-09,9.70562e-09,1659513878.5160854,1659513878.9787345,1659513879.4412963,1659513879.9042284,1659513880.36686,1659513880.8308432,1659513881.2934415,1659513881.7568705,1659513882.220068,1659513882.6827064,1659513883.1455753,1659513883.6079988
51.0,50.7311,0.00320,5.12732e+01,5.13142e+01,5.27304e+01,5.27306e+01,5.27307e+01,5.27021e+01,5.27304e+01,5.27295e+01,5.27307e+01,5.27308e+01,5.27306e+01,5.27305e+01,2.43052e-05,2.36215e-05,1.10070e-08,7.68900e-09,5.98033e-09,4.84178e-07,1.11957e-08,2.60472e-08,6.70552e-09,4.66903e-09,8.36452e-09,1.00831e-08,1659513885.6239686,1659513886.0866237,1659513886.5508995,1659513887.0160162,1659513887.4802942,1659513887.943049,1659513888.4056962,1659513888.8726594,1659513889.3360367,1659513889.7985356,1659513890.2611418,1659513890.7241433
51.0,50.731,0.00320,5.12732e+01,5.13146e+01,5.27303e+01,5.27307e+01,5.27305e+01,5.26977e+01,5.27304e+01,5.27293e+01,5.27306e+01,5.27308e+01,5.27305e+01,5.27302e+01,2.43023e-05,2.36131e-05,1.11659e-08,5.37435e-09,8.30491e-09,5.55019e-07,1.01229e-08,2.82427e-08,7.41084e-09,3.31799e-09,7.93735e-09,1.34905e-08,1659513892.7452571,1659513893.2083342,1659513893.6709907,1659513894.1336513,1659513894.5958252,1659513895.0584958,1659513895.5196245,1659513895.9820938,1659513896.4442108,1659513896.9068835,1659513897.3694813,1659513897.8328168
51.0,50.7305,0.00320,5.12727e+01,5.13137e+01,5.27288e+01,5.27300e+01,5.27300e+01,5.27109e+01,5.27300e+01,5.27289e+01,5.27300e+01,5.27303e+01,5.27300e+01,5.27298e+01,2.43029e-05,2.36189e-05,2.91566e-08,7.91748e-09,7.53005e-09,3.26663e-07,9.06984e-09,2.74082e-08,7.62939e-09,3.61602e-09,8.28505e-09,1.13547e-08,1659513899.8478913,1659513900.3104732,1659513900.7730472,1659513901.236203,1659513901.6991804,1659513902.162384,1659513902.6339452,1659513903.0947647,1659513903.55242,1659513904.01712,1659513904.480081,1659513904.9448197
51.0,50.7312,0.00320,5.12733e+01,5.13145e+01,5.27248e+01,5.27308e+01,5.27308e+01,5.27125e+01,5.27305e+01,5.27296e+01,5.27309e+01,5.27309e+01,5.27308e+01,5.27306e+01,2.43050e-05,2.36172e-05,1.07020e-07,7.43071e-09,6.66579e-09,3.12239e-07,1.17222e-08,2.68519e-08,4.85778e-09,4.40081e-09,6.25849e-09,1.04606e-08,1659513906.9714925,1659513907.434086,1659513907.8961549,1659513908.358742,1659513908.8222618,1659513909.2843094,1659513909.7470322,1659513910.2098656,1659513910.6719942,1659513911.1346276,1659513911.5972784,1659513912.0603297
51.0,50.7317,0.00320,5.12739e+01,5.13149e+01,5.27242e+01,5.27312e+01,5.27313e+01,5.27122e+01,5.27310e+01,5.27301e+01,5.27312e+01,5.27314e+01,5.27312e+01,5.27312e+01,2.43032e-05,2.36193e-05,1.24524e-07,8.58307e-09,6.64592e-09,3.25561e-07,1.12951e-08,2.62161e-08,8.76188e-09,4.82798e-09,8.19564e-09,8.23538e-09,1659513914.0960605,1659513914.5587895,1659513915.0198889,1659513915.483703,1659513915.9476192,1659513916.411877,1659513916.874309,1659513917.336672,1659513917.7999268,1659513918.262514,1659513918.7249322,1659513919.1881266
51.0,50.7301,0.00320,5.12723e+01,5.13132e+01,5.27233e+01,5.27297e+01,5.27297e+01,5.27114e+01,5.27296e+01,5.27286e+01,5.27296e+01,5.27299e+01,5.27296e+01,5.27294e+01,2.43025e-05,2.36203e-05,1.13438e-07,7.08302e-09,7.04328e-09,3.10938e-07,7.57972e-09,2.50240e-08,7.55986e-09,3.48687e-09,8.40425e-09,1.16130e-08,1659513921.2201252,1659513921.6827424,1659513922.1454802,1659513922.6079645,1659513923.0704677,1659513923.5329335,1659513923.995908,1659513924.458344,1659513924.9206667,1659513925.3838546,1659513925.8463056,1659513926.3092158
51.0,50.7301,0.00320,5.12722e+01,5.13134e+01,5.27228e+01,5.27297e+01,5.27297e+01,5.27087e+01,5.27295e+01,5.27286e+01,5.27296e+01,5.27298e+01,5.27297e+01,5.27295e+01,2.43044e-05,2.36169e-05,1.22398e-07,6.70552e-09,6.73532e-09,3.56694e-07,9.33806e-09,2.51830e-08,8.15590e-09,4.17233e-09,7.50025e-09,9.25859e-09,1659513928.343898,1659513928.8114438,1659513929.2740002,1659513929.7363305,1659513930.1988199,1659513930.6614459,1659513931.1253283,1659513931.5887773,1659513932.0517697,1659513932.5154588,1659513932.9780896,1659513933.440202
51.0,50.7299,0.00320,5.12723e+01,5.13132e+01,5.26988e+01,5.27295e+01,5.27295e+01,5.27287e+01,5.27294e+01,5.27283e+01,5.27295e+01,5.27296e+01,5.27294e+01,5.27294e+01,2.42998e-05,2.36180e-05,5.17666e-07,6.33796e-09,7.33137e-09,1.95007e-08,8.65261e-09,2.70009e-08,7.46051e-09,4.88758e-09,8.60294e-09,7.79827e-09,1659513935.4709456,1659513935.9337628,1659513936.3961117,1659513936.8606148,1659513937.3238692,1659513937.7878127,1659513938.2503455,1659513938.7128425,1659513939.1760626,1659513939.6385486,1659513940.100637,1659513940.5636568
51.0,50.7302,0.00320,5.12723e+01,5.13133e+01,5.26997e+01,5.27298e+01,5.27298e+01,5.27291e+01,5.27298e+01,5.27287e+01,5.27298e+01,5.27297e+01,5.27297e+01,5.27295e+01,2.43038e-05,2.36204e-05,5.07832e-07,5.96046e-09,6.25849e-09,1.89046e-08,7.33137e-09,2.55704e-08,6.67572e-09,7.64926e-09,8.18570e-09,1.22587e-08,1659513942.601107,1659513943.0720901,1659513943.5354536,1659513943.9980953,1659513944.4602907,1659513944.9228864,1659513945.3877842,1659513945.850347,1659513946.3127816,1659513946.7756822,1659513947.2398083,1659513947.7024593
51.0,50.7311,0.00320,5.12733e+01,5.13142e+01,5.26998e+01,5.27307e+01,5.27308e+01,5.27298e+01,5.27305e+01,5.27297e+01,5.27305e+01,5.27308e+01,5.27307e+01,5.27303e+01,2.43029e-05,2.36202e-05,5.21759e-07,7.16249e-09,5.39422e-09,2.24710e-08,9.38773e-09,2.34445e-08,9.68575e-09,4.83791e-09,6.43730e-09,1.35005e-08,1659513949.7313218,1659513950.1938727,1659513950.6561735,1659513951.120471,1659513951.583035,1659513952.0456913,1659513952.5086482,1659513952.9736245,1659513953.4367402,1659513953.9003012,1659513954.3646379,1659513954.8280997
51.0,50.731,0.00320,5.12732e+01,5.13142e+01,5.26995e+01,5.27305e+01,5.27306e+01,5.27299e+01,5.27304e+01,5.27294e+01,5.27307e+01,5.27307e+01,5.27306e+01,5.27303e+01,2.43036e-05,2.36186e-05,5.24302e-07,8.34465e-09,6.70552e-09,1.80602e-08,1.08182e-08,2.61068e-08,5.70218e-09,5.20547e-09,6.25849e-09,1.19706e-08,1659513956.8522902,1659513957.3149436,1659513957.7763288,1659513958.2411194,1659513958.7040567,1659513959.1667597,1659513959.6295168,1659513960.0920353,1659513960.5547109,1659513961.0173619,1659513961.4815288,1659513961.9439409
51.0,50.7314,0.00320,5.12737e+01,5.13148e+01,5.27025e+01,5.27310e+01,5.27311e+01,5.27309e+01,5.27309e+01,5.27299e+01,5.27310e+01,5.27311e+01,5.27309e+01,5.27307e+01,2.43013e-05,2.36160e-05,4.82390e-07,7.40091e-09,5.67238e-09,7.59959e-09,8.32478e-09,2.50041e-08,7.33137e-09,5.20547e-09,7.95722e-09,1.09375e-08,1659513963.9759057,1659513964.4406323,1659513964.9036384,1659513965.3661644,1659513965.828489,1659513966.291676,1659513966.7542605,1659513967.21738,1659513967.6807487,1659513968.1440592,1659513968.6066823,1659513969.0692115
51.0,50.7316,0.00320,5.12737e+01,5.13148e+01,5.26953e+01,5.27312e+01,5.27313e+01,5.27313e+01,5.27311e+01,5.27300e+01,5.27313e+01,5.27311e+01,5.27310e+01,5.27309e+01,2.43039e-05,2.36185e-05,6.05712e-07,6.71546e-09,5.55317e-09,4.84784e-09,7.70887e-09,2.74479e-08,4.35114e-09,7.79827e-09,1.03911e-08,1.18514e-08,1659513971.104455,1659513971.5670218,1659513972.0297296,1659513972.4921079,1659513972.9546852,1659513973.4172182,1659513973.8801935,1659513974.3427577,1659513974.8053932,1659513975.2680361,1659513975.730621,1659513976.193247
51.0,50.7308,0.00320,5.12729e+01,5.13141e+01,5.26950e+01,5.27306e+01,5.27304e+01,5.27303e+01,5.27303e+01,5.27293e+01,5.27304e+01,5.27304e+01,5.27303e+01,5.27304e+01,2.43052e-05,2.36182e-05,5.96166e-07,3.33786e-09,6.40750e-09,7.82808e-09,7.58966e-09,2.52028e-08,6.36776e-09,6.23862e-09,8.52346e-09,6.45717e-09,1659513978.232525,1659513978.696116,1659513979.158706,1659513979.622883,1659513980.0854745,1659513980.5480552,1659513981.0119417,1659513981.4745383,1659513981.937139,1659513982.4002252,1659513982.8627381,1659513983.3253272
51.0,50.7305,0.00320,5.12726e+01,5.13137e+01,5.26990e+01,5.27301e+01,5.27301e+01,5.27301e+01,5.27299e+01,5.27291e+01,5.27301e+01,5.27302e+01,5.27299e+01,5.27300e+01,2.43041e-05,2.36187e-05,5.24879e-07,7.39098e-09,6.90420e-09,7.07308e-09,1.03712e-08,2.41399e-08,7.36117e-09,5.01672e-09,9.18905e-09,8.16584e-09,1659513985.354591,1659513985.819826,1659513986.2822962,1659513986.7540545,1659513987.216139,1659513987.6787431,1659513988.1415668,1659513988.6121666,1659513989.0747933,1659513989.5374126,1659513990.0006933,1659513990.4635527
51.0,50.7301,0.00320,5.12722e+01,5.13134e+01,5.26944e+01,5.27296e+01,5.27297e+01,5.27296e+01,5.27296e+01,5.27285e+01,5.27298e+01,5.27297e+01,5.27295e+01,5.27296e+01,2.43045e-05,2.36184e-05,5.95073e-07,7.94729e-09,5.93066e-09,8.65261e-09,8.40425e-09,2.61168e-08,4.73857e-09,7.03335e-09,9.70562e-09,8.90096e-09,1659513992.4904544,1659513992.9531069,1659513993.4196942,1659513993.8822556,1659513994.3447533,1659513994.8080788,1659513995.270651,1659513995.7333548,1659513996.196488,1659513996.6589358,1659513997.1216886,1659513997.584162
51.0,50.7295,0.00320,5.12717e+01,5.13127e+01,5.27000e+01,5.27291e+01,5.27292e+01,5.27291e+01,5.27288e+01,5.27280e+01,5.27291e+01,5.27291e+01,5.27290e+01,5.27287e+01,2.43035e-05,2.36188e-05,4.91709e-07,6.64592e-09,4.42068e-09,6.87440e-09,1.10765e-08,2.48452e-08,7.07308e-09,7.16249e-09,8.42412e-09,1.41064e-08,1659513999.6270719,1659514000.0902245,1659514000.5559046,1659514001.019824,1659514001.4823022,1659514001.9444287,1659514002.4077613,1659514002.8702748,1659514003.3323812,1659514003.794946,1659514004.2574809,1659514004.7201426
51.0,50.7315,0.00320,5.12738e+01,5.13149e+01,5.26994e+01,5.27310e+01,5.27310e+01,5.27310e+01,5.27312e+01,5.27299e+01,5.27310e+01,5.27311e+01,5.27309e+01,5.27309e+01,2.43006e-05,2.36164e-05,5.34713e-07,8.56320e-09,7.68900e-09,7.87775e-09,5.18560e-09,2.68817e-08,9.09964e-09,6.22869e-09,9.42747e-09,9.94404e-09,1659514006.7557526,1659514007.2182066,1659514007.6804655,1659514008.1435847,1659514008.606173,1659514009.0683908,1659514009.5309293,1659514009.9935007,1659514010.4559364,1659514010.9185874,1659514011.3812728,1659514011.8442717
51.0,50.7302,0.00320,5.12726e+01,5.13136e+01,5.27002e+01,5.27297e+01,5.27298e+01,5.27298e+01,5.27297e+01,5.27287e+01,5.27298e+01,5.27297e+01,5.27297e+01,5.27297e+01,2.42995e-05,2.36167e-05,5.00629e-07,8.64267e-09,6.35783e-09,6.14921e-09,7.76847e-09,2.49346e-08,6.65585e-09,8.33472e-09,8.57313e-09,8.64267e-09,1659514013.879031,1659514014.3438072,1659514014.8065715,1659514015.2694018,1659514015.7327564,1659514016.1959286,1659514016.6586003,1659514017.1212528,1659514017.5842268,1659514018.0467362,1659514018.509276,1659514018.972169
51.0,50.7305,0.00320,5.12727e+01,5.13138e+01,5.26982e+01,5.27301e+01,5.27302e+01,5.27301e+01,5.27299e+01,5.27290e+01,5.27302e+01,5.27302e+01,5.27300e+01,5.27299e+01,2.43020e-05,2.36176e-05,5.38270e-07,6.74526e-09,5.42402e-09,7.04328e-09,1.07090e-08,2.42194e-08,5.02666e-09,5.19554e-09,8.69234e-09,1.06593e-08,1659514021.0016809,1659514021.4640694,1659514021.9288442,1659514022.3919427,1659514022.8546305,1659514023.3160331,1659514023.7796316,1659514024.242329,1659514024.7047653,1659514025.168129,1659514025.6307106,1659514026.0932863
51.0,50.7303,0.00320,5.12725e+01,5.13136e+01,5.27003e+01,5.27299e+01,5.27299e+01,5.27299e+01,5.27298e+01,5.27286e+01,5.27299e+01,5.27298e+01,5.27298e+01,5.27296e+01,2.43028e-05,2.36173e-05,5.00182e-07,6.91414e-09,6.02007e-09,6.69559e-09,7.67907e-09,2.79645e-08,6.21875e-09,7.62939e-09,7.60953e-09,1.13646e-08,1659514028.1203015,1659514028.5830119,1659514029.04767,1659514029.510128,1659514029.972439,1659514030.4356503,1659514030.8981214,1659514031.360275,1659514031.8229787,1659514032.2856698,1659514032.7479615,1659514033.2106965
51.0,50.7301,0.00320,5.12731e+01,5.13144e+01,5.27273e+01,5.27298e+01,5.27296e+01,5.27296e+01,5.27296e+01,5.27284e+01,5.27298e+01,5.27297e+01,5.27297e+01,5.27294e+01,2.42887e-05,2.36004e-05,4.69387e-08,4.67896e-09,8.65261e-09,7.93735e-09,8.45393e-09,2.91367e-08,5.67238e-09,7.33137e-09,7.44065e-09,1.09076e-08,1659514035.2379782,1659514035.7000716,1659514036.1627076,1659514036.6253655,1659514037.0884883,1659514037.5508518,1659514038.0157795,1659514038.4783373,1659514038.9406743,1659514039.4037633,1659514039.8662648,1659514040.328225
51.0,50.73,0.00320,5.12730e+01,5.13144e+01,5.27272e+01,5.27295e+01,5.27297e+01,5.27297e+01,5.27295e+01,5.27284e+01,5.27296e+01,5.27295e+01,5.27296e+01,5.27293e+01,2.42894e-05,2.35996e-05,4.59552e-08,8.59300e-09,5.26508e-09,5.24521e-09,9.11951e-09,2.63850e-08,6.33796e-09,7.68900e-09,6.79493e-09,1.20203e-08,1659514042.354461,1659514042.8201087,1659514043.2825801,1659514043.7453265,1659514044.2087314,1659514044.672069,1659514045.1348233,1659514045.5973513,1659514046.060687,1659514046.5241687,1659514046.9910398,1659514047.453617
