#Scanning from (x0, y0) = (80.5 mm, 180 mm), to (x1, y1) = (80.5 mm, 195 mm), linear step (ds) = 0.1 mm, time step (dt) = 20 s, start time (t0) = 1659654361.615183 s
x-pos,y-pos,time
80.5,180.0,1659654368.9473991
80.5,180.0,1659654388.9556005
80.5,180.1,1659654390.19533
80.5,180.1,1659654410.2002163
80.5,180.2,1659654411.4469948
80.5,180.2,1659654431.4525595
80.5,180.3,1659654432.6973906
80.5,180.3,1659654452.7061288
80.5,180.4,1659654453.9459019
80.5,180.4,1659654473.9553833
80.5,180.5,1659654475.1954076
80.5,180.5,1659654495.2040055
80.5,180.6,1659654496.4351995
80.5,180.6,1659654516.4399905
80.5,180.7,1659654517.6724527
80.5,180.7,1659654537.6728716
80.5,180.8,1659654538.9068725
80.5,180.8,1659654558.9072015
80.5,180.9,1659654560.150323
80.5,180.9,1659654580.1515903
80.5,181.0,1659654581.3937604
80.5,181.0,1659654601.401667
80.5,181.1,1659654603.1319287
80.5,181.1,1659654623.1378899
80.5,181.2,1659654624.383792
80.5,181.2,1659654644.3919468
80.5,181.3,1659654645.6281366
80.5,181.3,1659654665.6366692
80.5,181.4,1659654666.8862708
80.5,181.4,1659654686.8874419
80.5,181.5,1659654688.1302536
80.5,181.5,1659654708.13721
80.5,181.6,1659654709.3905308
80.5,181.6,1659654729.400064
80.5,181.7,1659654730.6417727
80.5,181.7,1659654750.6496098
80.5,181.8,1659654751.881563
80.5,181.8,1659654771.8818536
80.5,181.9,1659654773.1203728
80.5,181.9,1659654793.1293914
80.5,182.0,1659654794.3740375
80.5,182.0,1659654814.3761816
80.5,182.1,1659654815.6180723
80.5,182.1,1659654835.6260278
80.5,182.2,1659654836.8689911
80.5,182.2,1659654856.8778746
80.5,182.3,1659654858.1294954
80.5,182.3,1659654878.1327126
80.5,182.4,1659654879.3770168
80.5,182.4,1659654899.3781612
80.5,182.5,1659654900.6243486
80.5,182.5,1659654920.6304092
80.5,182.6,1659654921.878741
80.5,182.6,1659654941.8856049
80.5,182.7,1659654943.1295593
80.5,182.7,1659654963.1298497
80.5,182.8,1659654964.3786423
80.5,182.8,1659654984.3848386
80.5,182.9,1659654985.6415884
80.5,182.9,1659655005.651377
80.5,183.0,1659655006.8943267
80.5,183.0,1659655026.8980336
80.5,183.1,1659655028.151262
80.5,183.1,1659655048.1670814
80.5,183.2,1659655049.4012194
80.5,183.2,1659655069.4075582
80.5,183.3,1659655070.6495905
80.5,183.3,1659655090.6507668
80.5,183.4,1659655091.9025133
80.5,183.4,1659655111.9034083
80.5,183.5,1659655113.1385682
80.5,183.5,1659655133.1396
80.5,183.6,1659655134.385765
80.5,183.6,1659655154.3937306
80.5,183.7,1659655155.6289105
80.5,183.7,1659655175.6356874
80.5,183.8,1659655177.1998317
80.5,183.8,1659655197.2111583
80.5,183.9,1659655198.449145
80.5,183.9,1659655218.4593258
80.5,184.0,1659655219.6984684
80.5,184.0,1659655239.6991959
80.5,184.1,1659655240.936808
80.5,184.1,1659655260.940647
80.5,184.2,1659655262.1852653
80.5,184.2,1659655282.1861691
80.5,184.3,1659655283.433242
80.5,184.3,1659655303.4356174
80.5,184.4,1659655304.6793578
80.5,184.4,1659655324.6880233
80.5,184.5,1659655325.9217596
80.5,184.5,1659655345.9346108
80.5,184.6,1659655347.1682627
80.5,184.6,1659655367.1735625
80.5,184.7,1659655368.4148812
80.5,184.7,1659655388.426686
80.5,184.8,1659655389.681176
80.5,184.8,1659655409.689348
80.5,184.9,1659655410.9340878
80.5,184.9,1659655430.9386404
80.5,185.0,1659655432.1774316
80.5,185.0,1659655452.1812782
80.5,185.1,1659655453.4249723
80.5,185.1,1659655473.4296463
80.5,185.2,1659655474.6730077
80.5,185.2,1659655494.6807754
80.5,185.3,1659655495.9147651
80.5,185.3,1659655515.9240217
80.5,185.4,1659655517.167583
80.5,185.4,1659655537.1762633
80.5,185.5,1659655538.428388
80.5,185.5,1659655558.434841
80.5,185.6,1659655559.6790707
80.5,185.6,1659655579.689329
80.5,185.7,1659655580.9366417
80.5,185.7,1659655600.937389
80.5,185.8,1659655602.1809115
80.5,185.8,1659655622.185145
80.5,185.9,1659655623.4388514
80.5,185.9,1659655643.4415233
80.5,186.0,1659655644.6873124
80.5,186.0,1659655664.6927507
80.5,186.1,1659655665.9369297
80.5,186.1,1659655685.9481814
80.5,186.2,1659655687.192592
80.5,186.2,1659655707.1977825
80.5,186.3,1659655708.4457386
80.5,186.3,1659655728.46369
80.5,186.4,1659655729.6985683
80.5,186.4,1659655749.699611
80.5,186.5,1659655750.943504
80.5,186.5,1659655770.946399
80.5,186.6,1659655772.1859722
80.5,186.6,1659655792.199346
80.5,186.7,1659655793.4473631
80.5,186.7,1659655813.4552174
80.5,186.8,1659655814.6903093
80.5,186.8,1659655834.695386
80.5,186.9,1659655835.9366868
80.5,186.9,1659655855.9397686
80.5,187.0,1659655857.177138
80.5,187.0,1659655877.1897833
80.5,187.1,1659655878.619074
80.5,187.1,1659655898.621156
80.5,187.2,1659655899.8748927
80.5,187.2,1659655919.8850524
80.5,187.3,1659655921.1445012
80.5,187.3,1659655941.1456528
80.5,187.4,1659655942.390583
80.5,187.4,1659655962.3971202
80.5,187.5,1659655963.6404207
80.5,187.5,1659655983.6404467
80.5,187.6,1659655984.8740737
80.5,187.6,1659656004.8768308
80.5,187.7,1659656006.1195219
80.5,187.7,1659656026.1277006
80.5,187.8,1659656027.3593688
80.5,187.8,1659656047.3643694
80.5,187.9,1659656048.6113715
80.5,187.9,1659656068.6234407
80.5,188.0,1659656069.8666372
80.5,188.0,1659656089.8701642
80.5,188.1,1659656091.108689
80.5,188.1,1659656111.1193635
80.5,188.2,1659656112.351859
