#Scanning from (x0, y0) = (0 mm, 170 mm), to (x1, y1) = (20 mm, 190 mm), linear step (ds) = 1 mm, time step (dt) = 5 s, start time (t0) = 1659771983.4903615 s
x-pos,y-pos,time
0.0,170.0,1659771983.5797606
0.0,170.0,1659771988.5803556
0.0,171.0,1659771990.46583
0.0,171.0,1659771995.4687293
0.0,172.0,1659771997.3474205
0.0,172.0,1659772002.3508773
0.0,173.0,1659772004.238649
0.0,173.0,1659772009.2387266
0.0,174.0,1659772011.115913
0.0,174.0,1659772016.1194892
0.0,175.0,1659772018.002103
0.0,175.0,1659772023.0061324
0.0,176.0,1659772024.8842044
0.0,176.0,1659772029.88642
0.0,177.0,1659772031.7690406
0.0,177.0,1659772036.7736003
0.0,178.0,1659772038.6515505
0.0,178.0,1659772043.652309
0.0,179.0,1659772045.5264368
0.0,179.0,1659772050.5335064
0.0,180.0,1659772052.4147985
0.0,180.0,1659772057.4172096
0.0,181.0,1659772059.301136
0.0,181.0,1659772064.309462
0.0,182.0,1659772066.1789236
0.0,182.0,1659772071.179726
0.0,183.0,1659772073.0521195
0.0,183.0,1659772078.0528398
0.0,184.0,1659772079.9305367
0.0,184.0,1659772084.9369226
0.0,185.0,1659772086.824387
0.0,185.0,1659772091.83778
0.0,186.0,1659772093.7213538
0.0,186.0,1659772098.7311141
0.0,187.0,1659772100.6024802
0.0,187.0,1659772105.60672
0.0,188.0,1659772107.4845066
0.0,188.0,1659772112.4914203
0.0,189.0,1659772114.3638184
0.0,189.0,1659772119.372839
0.0,190.0,1659772121.249649
0.0,190.0,1659772126.2561228
1.0,190.0,1659772127.8097172
1.0,190.0,1659772132.8196158
1.0,189.0,1659772134.6997657
1.0,189.0,1659772139.705825
1.0,188.0,1659772141.583207
1.0,188.0,1659772146.5883334
1.0,187.0,1659772148.468869
1.0,187.0,1659772153.474144
1.0,186.0,1659772155.3473806
1.0,186.0,1659772160.3501174
1.0,185.0,1659772162.2312834
1.0,185.0,1659772167.239153
1.0,184.0,1659772169.1161954
1.0,184.0,1659772174.1241887
1.0,183.0,1659772175.996848
1.0,183.0,1659772180.9995518
1.0,182.0,1659772182.8733442
1.0,182.0,1659772187.8830874
1.0,181.0,1659772189.896917
1.0,181.0,1659772194.9050927
1.0,180.0,1659772196.7767162
1.0,180.0,1659772201.7840974
1.0,179.0,1659772203.6706116
1.0,179.0,1659772208.6723995
1.0,178.0,1659772210.5612085
1.0,178.0,1659772215.5628543
1.0,177.0,1659772217.4531991
1.0,177.0,1659772222.4597929
1.0,176.0,1659772224.3428066
1.0,176.0,1659772229.3472762
1.0,175.0,1659772231.2273407
1.0,175.0,1659772236.2340195
1.0,174.0,1659772238.1186795
1.0,174.0,1659772243.129827
1.0,173.0,1659772245.003281
1.0,173.0,1659772250.0104082
1.0,172.0,1659772251.887915
1.0,172.0,1659772256.8961072
1.0,171.0,1659772258.7757056
1.0,171.0,1659772263.7862148
1.0,170.0,1659772265.6602411
1.0,170.0,1659772270.66285
2.0,170.0,1659772272.2345839
2.0,170.0,1659772277.2379556
2.0,171.0,1659772279.1115797
2.0,171.0,1659772284.1165586
