Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,69,10.00000E-006,553.23400E-015,14.98897E+000
1,1,70,18.00000E-006,530.83500E-015,15.20791E+000
1,1,71,23.00000E-006,512.48400E-015,15.42812E+000
1,1,72,13.00000E-006,499.76600E-015,15.65574E+000
1,1,73,17.00000E-006,484.53400E-015,15.87468E+000
1,1,74,23.00000E-006,471.99100E-015,16.09368E+000
1,1,75,20.00000E-006,472.69500E-015,16.31262E+000
1,1,76,19.00000E-006,464.03700E-015,16.53153E+000
1,1,77,16.00000E-006,462.91500E-015,16.75049E+000
1,1,78,18.00000E-006,467.45800E-015,16.97112E+000
1,1,79,19.00000E-006,465.14300E-015,17.19044E+000
1,1,80,17.00000E-006,459.39200E-015,17.40947E+000
1,1,81,16.00000E-006,457.96100E-015,17.62837E+000
1,1,82,18.00000E-006,456.52600E-015,17.84732E+000
1,1,83,18.00000E-006,451.89400E-015,18.06626E+000
1,1,84,21.00000E-006,444.89900E-015,18.28556E+000
1,1,85,23.00000E-006,447.61600E-015,18.50450E+000
1,1,86,21.00000E-006,445.22600E-015,18.72345E+000
1,1,87,16.00000E-006,445.45800E-015,18.94237E+000
1,1,88,12.00000E-006,436.92600E-015,19.16277E+000
1,1,89,16.00000E-006,428.59900E-015,19.38174E+000
1,1,90,20.00000E-006,425.10900E-015,19.60069E+000
1,1,91,24.00000E-006,420.21300E-015,19.81962E+000
1,1,92,26.00000E-006,425.77700E-015,20.03859E+000
1,1,93,20.00000E-006,422.16200E-015,20.25750E+000
1,1,94,12.00000E-006,422.94100E-015,20.47776E+000
1,1,95,12.00000E-006,419.36100E-015,20.69677E+000
1,1,96,16.00000E-006,419.60900E-015,20.91570E+000
1,1,97,21.00000E-006,421.86200E-015,21.13464E+000
1,1,98,26.00000E-006,425.87600E-015,21.35359E+000
1,1,99,25.00000E-006,420.64700E-015,21.57291E+000
1,1,100,18.00000E-006,425.23000E-015,21.79189E+000
1,1,101,13.00000E-006,430.71900E-015,22.01085E+000
1,1,102,13.00000E-006,424.53300E-015,22.23019E+000
1,1,103,17.00000E-006,417.84100E-015,22.44920E+000
1,1,104,23.00000E-006,419.62600E-015,22.66815E+000
1,1,105,24.00000E-006,421.26700E-015,22.88711E+000
1,1,106,24.00000E-006,425.32800E-015,23.10602E+000
1,1,107,19.00000E-006,428.13700E-015,23.32623E+000
1,1,108,15.00000E-006,430.01900E-015,23.54587E+000
1,1,109,17.00000E-006,433.95300E-015,23.76520E+000
1,1,110,22.00000E-006,430.19600E-015,23.98567E+000
1,1,111,22.00000E-006,426.58000E-015,24.20526E+000
1,1,112,19.00000E-006,428.09400E-015,24.42581E+000
1,1,113,17.00000E-006,430.22900E-015,24.64476E+000
