Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,235,1.00000E-006,56.43900E-012,43.05364E+000
1,1,236,3.00000E-006,56.02970E-012,43.26993E+000
1,1,237,36.00000E-006,56.22340E-012,43.44680E+000
1,1,238,19.00000E-006,56.56400E-012,43.61620E+000
1,1,239,35.00000E-006,55.89570E-012,43.82697E+000
1,1,240,37.00000E-006,55.78610E-012,43.99638E+000
1,1,241,24.00000E-006,55.90950E-012,44.16581E+000
1,1,242,35.00000E-006,56.41510E-012,44.39396E+000
1,1,243,29.00000E-006,56.12230E-012,44.56499E+000
1,1,244,11.00000E-006,56.06140E-012,44.73439E+000
1,1,245,4.00000E-006,56.36510E-012,44.95312E+000
1,1,246,33.00000E-006,56.28160E-012,45.12698E+000
1,1,247,33.00000E-006,56.31430E-012,45.29741E+000
1,1,248,28.00000E-006,56.35830E-012,45.49325E+000
1,1,249,30.00000E-006,56.38000E-012,45.66463E+000
1,1,250,17.00000E-006,56.29160E-012,45.83402E+000
1,1,251,32.00000E-006,56.07270E-012,46.04469E+000
1,1,252,33.00000E-006,56.53540E-012,46.21409E+000
1,1,253,20.00000E-006,55.98580E-012,46.38347E+000
1,1,254,28.00000E-006,55.21660E-012,46.61506E+000
1,1,255,8.00000E-006,54.56500E-012,46.78609E+000
1,1,256,4.00000E-006,54.29290E-012,46.95555E+000
1,1,257,5.00000E-006,54.71790E-012,47.17224E+000
1,1,258,16.00000E-006,54.75950E-012,47.34164E+000
1,1,259,30.00000E-006,54.68660E-012,47.51102E+000
1,1,260,19.00000E-006,54.56290E-012,47.70915E+000
1,1,261,35.00000E-006,54.54780E-012,47.88027E+000
1,1,262,26.00000E-006,54.45260E-012,48.04968E+000
1,1,263,38.00000E-006,54.70630E-012,48.27957E+000
1,1,264,33.00000E-006,54.41100E-012,48.44900E+000
1,1,265,8.00000E-006,54.14620E-012,48.62004E+000
1,1,266,28.00000E-006,54.25440E-012,48.83294E+000
1,1,267,13.00000E-006,53.84270E-012,49.00234E+000
1,1,268,4.00000E-006,53.77360E-012,49.17173E+000
1,1,269,5.00000E-006,53.97100E-012,49.38791E+000
1,1,270,7.00000E-006,54.31820E-012,49.55732E+000
1,1,271,30.00000E-006,53.91370E-012,49.73270E+000
1,1,272,30.00000E-006,53.68870E-012,49.94468E+000
1,1,273,35.00000E-006,53.89960E-012,50.11540E+000
1,1,274,21.00000E-006,53.81100E-012,50.28484E+000
1,1,275,38.00000E-006,53.99570E-012,50.49815E+000
1,1,276,25.00000E-006,53.93950E-012,50.66754E+000
1,1,277,8.00000E-006,53.96420E-012,50.83694E+000
1,1,278,14.00000E-006,53.58800E-012,51.05899E+000
1,1,279,30.00000E-006,53.58550E-012,51.22838E+000
1,1,280,35.00000E-006,54.00820E-012,51.39777E+000
1,1,281,27.00000E-006,54.02250E-012,51.61148E+000
1,1,282,34.00000E-006,54.19500E-012,51.78115E+000
1,1,283,18.00000E-006,53.99000E-012,51.95246E+000
1,1,284,13.00000E-006,53.97870E-012,52.17615E+000
1,1,285,27.00000E-006,54.00600E-012,52.34556E+000
1,1,286,33.00000E-006,54.02920E-012,52.51538E+000
1,1,287,32.00000E-006,54.00300E-012,52.73107E+000
1,1,288,29.00000E-006,54.27820E-012,52.90047E+000
1,1,289,14.00000E-006,54.50250E-012,53.07033E+000
1,1,290,34.00000E-006,54.37160E-012,53.28166E+000
1,1,291,21.00000E-006,54.08890E-012,53.45258E+000
1,1,292,12.00000E-006,53.64420E-012,53.62475E+000
1,1,293,10.00000E-006,53.59660E-012,53.83913E+000
1,1,294,13.00000E-006,53.97230E-012,54.00852E+000
1,1,295,23.00000E-006,54.01310E-012,54.17790E+000
1,1,296,18.00000E-006,53.96990E-012,54.37664E+000
1,1,297,30.00000E-006,54.05300E-012,54.54739E+000
1,1,298,29.00000E-006,53.68740E-012,54.71721E+000
1,1,299,27.00000E-006,54.17230E-012,54.94736E+000
1,1,300,26.00000E-006,54.11500E-012,55.11678E+000
1,1,301,17.00000E-006,53.96720E-012,55.28775E+000
1,1,302,24.00000E-006,53.85130E-012,55.50156E+000
1,1,303,18.00000E-006,54.06090E-012,55.67096E+000
1,1,304,17.00000E-006,53.69250E-012,55.84063E+000
1,1,305,20.00000E-006,53.86430E-012,56.07511E+000
1,1,306,23.00000E-006,53.92660E-012,56.24645E+000
1,1,307,23.00000E-006,53.92020E-012,56.41589E+000
1,1,308,22.00000E-006,53.84070E-012,56.63038E+000
1,1,309,20.00000E-006,53.83340E-012,56.79975E+000
1,1,310,21.00000E-006,53.92150E-012,56.97031E+000
1,1,311,22.00000E-006,53.90910E-012,57.16926E+000
1,1,312,23.00000E-006,54.31110E-012,57.34008E+000
1,1,313,22.00000E-006,54.11100E-012,57.51050E+000
1,1,314,25.00000E-006,53.56510E-012,57.74206E+000
1,1,315,15.00000E-006,53.87070E-012,57.91333E+000
1,1,316,13.00000E-006,53.98790E-012,58.08309E+000
1,1,317,14.00000E-006,53.98220E-012,58.29981E+000
1,1,318,23.00000E-006,53.95810E-012,58.47026E+000
1,1,319,23.00000E-006,54.21830E-012,58.64292E+000
1,1,320,21.00000E-006,54.16800E-012,58.86982E+000
1,1,321,29.00000E-006,54.25710E-012,59.03921E+000
1,1,322,28.00000E-006,54.04950E-012,59.20888E+000
1,1,323,15.00000E-006,53.70310E-012,59.42836E+000
1,1,324,9.00000E-006,54.09900E-012,59.59830E+000
1,1,325,18.00000E-006,54.05720E-012,59.76809E+000
1,1,326,33.00000E-006,53.57260E-012,59.98841E+000
1,1,327,33.00000E-006,53.35800E-012,60.15780E+000
1,1,328,22.00000E-006,52.69920E-012,60.33562E+000
1,1,329,23.00000E-006,50.72470E-012,60.52657E+000
1,1,330,9.00000E-006,47.45830E-012,60.69642E+000
1,1,331,7.00000E-006,42.44400E-012,60.86581E+000
1,1,332,11.00000E-006,32.62310E-012,61.09988E+000
1,1,333,26.00000E-006,24.14500E-012,61.26933E+000
1,1,334,37.00000E-006,16.58750E-012,61.43874E+000
1,1,335,39.00000E-006,9.99500E-012,61.65614E+000
1,1,336,15.00000E-006,6.92470E-012,61.82722E+000
1,1,337,4.00000E-006,4.98960E-012,61.99666E+000
1,1,338,5.00000E-006,3.32870E-012,62.22939E+000
1,1,339,8.00000E-006,2.47860E-012,62.39880E+000
1,1,340,24.00000E-006,1.80990E-012,62.56823E+000
1,1,341,9.00000E-006,1.34760E-012,62.76529E+000
1,1,342,24.00000E-006,1.07860E-012,62.93468E+000
1,1,343,37.00000E-006,941.70000E-015,63.10408E+000
1,1,344,33.00000E-006,796.60000E-015,63.34021E+000
1,1,345,19.00000E-006,756.40000E-015,63.50966E+000
1,1,346,8.00000E-006,725.60000E-015,63.67913E+000
1,1,347,8.00000E-006,756.60000E-015,63.89709E+000
1,1,348,16.00000E-006,694.00000E-015,64.06647E+000
1,1,349,33.00000E-006,723.20000E-015,64.23586E+000
1,1,350,34.00000E-006,723.10000E-015,64.45351E+000
1,1,351,32.00000E-006,732.50000E-015,64.62290E+000
1,1,352,19.00000E-006,713.30000E-015,64.79230E+000
1,1,353,8.00000E-006,727.70000E-015,65.02917E+000
1,1,354,31.00000E-006,769.90000E-015,65.20247E+000
1,1,355,33.00000E-006,737.00000E-015,65.37189E+000
1,1,356,35.00000E-006,737.10000E-015,65.58708E+000
1,1,357,10.00000E-006,716.00000E-015,65.76139E+000
1,1,358,14.00000E-006,779.20000E-015,65.93119E+000
1,1,359,8.00000E-006,766.60000E-015,66.16169E+000
1,1,360,14.00000E-006,727.90000E-015,66.33113E+000
1,1,361,29.00000E-006,732.20000E-015,66.50577E+000
1,1,362,10.00000E-006,726.90000E-015,66.72651E+000
1,1,363,8.00000E-006,755.00000E-015,66.89589E+000
1,1,364,19.00000E-006,788.50000E-015,67.06531E+000
1,1,365,12.00000E-006,773.60000E-015,67.28017E+000
1,1,366,22.00000E-006,727.10000E-015,67.44961E+000
1,1,367,33.00000E-006,676.10000E-015,67.61904E+000
1,1,368,31.00000E-006,758.90000E-015,67.85556E+000
1,1,369,13.00000E-006,720.60000E-015,68.02633E+000
1,1,370,11.00000E-006,740.70000E-015,68.19572E+000
1,1,371,29.00000E-006,743.20000E-015,68.41834E+000
1,1,372,30.00000E-006,712.30000E-015,68.58776E+000
1,1,373,20.00000E-006,749.10000E-015,68.75739E+000
1,1,374,12.00000E-006,741.30000E-015,68.97628E+000
1,1,375,15.00000E-006,749.40000E-015,69.14702E+000
1,1,376,29.00000E-006,760.40000E-015,69.31816E+000
1,1,377,22.00000E-006,737.30000E-015,69.55648E+000
1,1,378,13.00000E-006,727.80000E-015,69.72591E+000
1,1,379,12.00000E-006,707.20000E-015,69.89531E+000
1,1,380,16.00000E-006,739.60000E-015,70.11339E+000
1,1,381,23.00000E-006,776.30000E-015,70.28280E+000
1,1,382,29.00000E-006,760.80000E-015,70.45222E+000
1,1,383,17.00000E-006,737.70000E-015,70.69112E+000
1,1,384,14.00000E-006,733.30000E-015,70.86141E+000
1,1,385,18.00000E-006,715.80000E-015,71.03080E+000
1,1,386,18.00000E-006,757.90000E-015,71.24714E+000
1,1,387,24.00000E-006,764.90000E-015,71.41657E+000
1,1,388,21.00000E-006,719.20000E-015,71.58865E+000
1,1,389,17.00000E-006,748.90000E-015,71.82594E+000
1,1,390,19.00000E-006,722.70000E-015,71.99531E+000
1,1,391,22.00000E-006,696.10000E-015,72.16613E+000
1,1,392,19.00000E-006,685.50000E-015,72.38057E+000
1,1,393,23.00000E-006,704.70000E-015,72.55001E+000
1,1,394,25.00000E-006,682.20000E-015,72.71945E+000
1,1,395,22.00000E-006,660.50000E-015,72.93657E+000
1,1,396,20.00000E-006,682.80000E-015,73.10596E+000
1,1,397,17.00000E-006,735.60000E-015,73.27535E+000
1,1,398,17.00000E-006,718.30000E-015,73.51110E+000
1,1,399,20.00000E-006,734.30000E-015,73.68060E+000
1,1,400,22.00000E-006,711.80000E-015,73.85271E+000
1,1,401,18.00000E-006,689.80000E-015,74.06408E+000
1,1,402,25.00000E-006,721.80000E-015,74.23414E+000
1,1,403,24.00000E-006,715.10000E-015,74.40352E+000
1,1,404,22.00000E-006,662.80000E-015,74.64838E+000
1,1,405,25.00000E-006,572.00000E-015,74.81910E+000
1,1,406,17.00000E-006,542.60000E-015,74.99529E+000
1,1,407,21.00000E-006,506.70000E-015,75.19708E+000
1,1,408,26.00000E-006,438.00000E-015,75.36650E+000
1,1,409,25.00000E-006,437.00000E-015,75.53590E+000
1,1,410,22.00000E-006,413.50000E-015,75.77144E+000
1,1,411,16.00000E-006,374.40000E-015,75.94085E+000
1,1,412,13.00000E-006,387.50000E-015,76.11033E+000
1,1,413,17.00000E-006,388.90000E-015,76.32893E+000
1,1,414,23.00000E-006,401.10000E-015,76.50282E+000
1,1,415,20.00000E-006,412.00000E-015,76.67223E+000
1,1,416,16.00000E-006,375.70000E-015,76.90906E+000
1,1,417,18.00000E-006,374.10000E-015,77.07957E+000
1,1,418,23.00000E-006,374.60000E-015,77.25030E+000
1,1,419,24.00000E-006,371.10000E-015,77.46887E+000
1,1,420,17.00000E-006,358.20000E-015,77.64030E+000
1,1,421,18.00000E-006,395.80000E-015,77.81002E+000
1,1,422,23.00000E-006,359.70000E-015,78.04900E+000
1,1,423,23.00000E-006,355.90000E-015,78.21947E+000
1,1,424,16.00000E-006,397.10000E-015,78.39191E+000
1,1,425,20.00000E-006,375.30000E-015,78.60496E+000
1,1,426,21.00000E-006,407.90000E-015,78.77544E+000
1,1,427,19.00000E-006,410.10000E-015,78.94481E+000
1,1,428,19.00000E-006,369.90000E-015,79.17638E+000
1,1,429,21.00000E-006,409.30000E-015,79.34719E+000
1,1,430,20.00000E-006,392.20000E-015,79.51761E+000
1,1,431,18.00000E-006,398.40000E-015,79.73447E+000
1,1,432,18.00000E-006,346.90000E-015,79.90390E+000
1,1,433,20.00000E-006,384.30000E-015,80.07347E+000
1,1,434,17.00000E-006,396.20000E-015,80.31496E+000
1,1,435,16.00000E-006,411.50000E-015,80.48434E+000
1,1,436,20.00000E-006,427.60000E-015,80.65476E+000
1,1,437,19.00000E-006,452.50000E-015,80.86944E+000
1,1,438,21.00000E-006,431.70000E-015,81.03883E+000
1,1,439,21.00000E-006,450.80000E-015,81.20820E+000
1,1,440,17.00000E-006,398.50000E-015,81.45054E+000
1,1,441,18.00000E-006,412.30000E-015,81.61993E+000
1,1,442,23.00000E-006,416.80000E-015,81.79106E+000
1,1,443,22.00000E-006,443.20000E-015,82.00936E+000
1,1,444,22.00000E-006,439.30000E-015,82.17926E+000
1,1,445,17.00000E-006,432.20000E-015,82.34864E+000
1,1,446,18.00000E-006,398.00000E-015,82.58806E+000
1,1,447,26.00000E-006,366.70000E-015,82.75853E+000
1,1,448,23.00000E-006,386.90000E-015,82.92792E+000
1,1,449,27.00000E-006,378.50000E-015,83.14406E+000
1,1,450,22.00000E-006,386.00000E-015,83.31358E+000
1,1,451,15.00000E-006,406.40000E-015,83.48429E+000
1,1,452,23.00000E-006,385.20000E-015,83.72355E+000
1,1,453,27.00000E-006,431.70000E-015,83.89295E+000
1,1,454,16.00000E-006,431.20000E-015,84.06613E+000
1,1,455,19.00000E-006,428.00000E-015,84.28167E+000
1,1,456,13.00000E-006,404.70000E-015,84.45111E+000
1,1,457,15.00000E-006,411.70000E-015,84.62053E+000
1,1,458,20.00000E-006,422.10000E-015,84.83803E+000
1,1,459,26.00000E-006,404.60000E-015,85.00745E+000
1,1,460,24.00000E-006,360.70000E-015,85.17930E+000
1,1,461,13.00000E-006,401.70000E-015,85.41904E+000
1,1,462,19.00000E-006,406.20000E-015,85.58843E+000
1,1,463,28.00000E-006,430.80000E-015,85.75900E+000
