Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,1,13.00000E-006,-475.09200E-015,55.02300E-003
1,1,2,20.00000E-006,-365.25500E-015,274.82300E-003
1,1,3,21.00000E-006,-272.11800E-015,495.41600E-003
1,1,4,16.00000E-006,-193.04400E-015,714.36600E-003
1,1,5,11.00000E-006,-121.93800E-015,933.34000E-003
1,1,6,9.00000E-006,-61.19100E-015,1.15258E+000
1,1,7,18.00000E-006,-9.54600E-015,1.37315E+000
1,1,8,24.00000E-006,45.02300E-015,1.59217E+000
1,1,9,21.00000E-006,94.18800E-015,1.81260E+000
1,1,10,13.00000E-006,136.58500E-015,2.03154E+000
1,1,11,7.00000E-006,176.34900E-015,2.25048E+000
1,1,12,8.00000E-006,199.01200E-015,2.46985E+000
1,1,13,15.00000E-006,224.66500E-015,2.68878E+000
1,1,14,25.00000E-006,248.28600E-015,2.90772E+000
1,1,15,26.00000E-006,265.32800E-015,3.12664E+000
1,1,16,21.00000E-006,276.73100E-015,3.34600E+000
1,1,17,7.00000E-006,293.90300E-015,3.56593E+000
1,1,18,6.00000E-006,303.06100E-015,3.78565E+000
1,1,19,18.00000E-006,317.39500E-015,4.00573E+000
1,1,20,24.00000E-006,338.05200E-015,4.22515E+000
1,1,21,19.00000E-006,346.08900E-015,4.44587E+000
1,1,22,11.00000E-006,359.14000E-015,4.66478E+000
1,1,23,8.00000E-006,365.01800E-015,4.88413E+000
1,1,24,9.00000E-006,373.46200E-015,5.10311E+000
1,1,25,16.00000E-006,381.96400E-015,5.32202E+000
1,1,26,23.00000E-006,392.38300E-015,5.54099E+000
1,1,27,26.00000E-006,400.99200E-015,5.75991E+000
1,1,28,18.00000E-006,401.15400E-015,5.97885E+000
1,1,29,15.00000E-006,404.13900E-015,6.19780E+000
1,1,30,14.00000E-006,411.11100E-015,6.41770E+000
1,1,31,18.00000E-006,413.58200E-015,6.63932E+000
1,1,32,20.00000E-006,426.97600E-015,6.85828E+000
1,1,33,21.00000E-006,429.19400E-015,7.07721E+000
1,1,34,14.00000E-006,436.46500E-015,7.30038E+000
1,1,35,15.00000E-006,443.50500E-015,7.51982E+000
1,1,36,16.00000E-006,446.28500E-015,7.73874E+000
1,1,37,16.00000E-006,450.06800E-015,7.95770E+000
1,1,38,16.00000E-006,447.65500E-015,8.17804E+000
1,1,39,16.00000E-006,435.11600E-015,8.39696E+000
1,1,40,17.00000E-006,427.02700E-015,8.61588E+000
1,1,41,18.00000E-006,424.89300E-015,8.83484E+000
1,1,42,15.00000E-006,421.23500E-015,9.05488E+000
1,1,43,18.00000E-006,423.75800E-015,9.28088E+000
1,1,44,19.00000E-006,425.51300E-015,9.49984E+000
1,1,45,19.00000E-006,421.42900E-015,9.71876E+000
1,1,46,15.00000E-006,406.24900E-015,9.93916E+000
1,1,47,12.00000E-006,405.62500E-015,10.15820E+000
1,1,48,13.00000E-006,399.50700E-015,10.37716E+000
1,1,49,18.00000E-006,403.19800E-015,10.59808E+000
1,1,50,19.00000E-006,407.80500E-015,10.81705E+000
1,1,51,18.00000E-006,415.26700E-015,11.03597E+000
1,1,52,13.00000E-006,410.40100E-015,11.25537E+000
1,1,53,10.00000E-006,413.34900E-015,11.47503E+000
1,1,54,11.00000E-006,405.75900E-015,11.69393E+000
1,1,55,14.00000E-006,400.78300E-015,11.91292E+000
1,1,56,19.00000E-006,409.25100E-015,12.13571E+000
1,1,57,15.00000E-006,416.08600E-015,12.35500E+000
1,1,58,11.00000E-006,426.82400E-015,12.57537E+000
1,1,59,11.00000E-006,427.61100E-015,12.79438E+000
1,1,60,16.00000E-006,427.31400E-015,13.01334E+000
1,1,61,21.00000E-006,430.50600E-015,13.23226E+000
1,1,62,22.00000E-006,433.75300E-015,13.45149E+000
1,1,63,18.00000E-006,437.65700E-015,13.67047E+000
1,1,64,10.00000E-006,435.22000E-015,13.89187E+000
1,1,65,13.00000E-006,435.25000E-015,14.11081E+000
1,1,66,17.00000E-006,432.70300E-015,14.32974E+000
1,1,67,23.00000E-006,441.20200E-015,14.54876E+000
1,1,68,23.00000E-006,437.55100E-015,14.76770E+000
1,1,69,18.00000E-006,441.10700E-015,14.98791E+000
1,1,70,11.00000E-006,451.08500E-015,15.20683E+000
1,1,71,8.00000E-006,459.92100E-015,15.42620E+000
1,1,72,11.00000E-006,457.53200E-015,15.64513E+000
1,1,73,25.00000E-006,461.28400E-015,15.86581E+000
1,1,74,12.00000E-006,460.98300E-015,16.08968E+000
1,1,75,7.00000E-006,459.26200E-015,16.30862E+000
1,1,76,7.00000E-006,461.44300E-015,16.52755E+000
1,1,77,16.00000E-006,452.99200E-015,16.74651E+000
1,1,78,26.00000E-006,459.25200E-015,16.96734E+000
1,1,79,25.00000E-006,455.78100E-015,17.18634E+000
1,1,80,16.00000E-006,459.57300E-015,17.40564E+000
1,1,81,8.00000E-006,462.33400E-015,17.62461E+000
1,1,82,6.00000E-006,470.41900E-015,17.84395E+000
1,1,83,20.00000E-006,473.57600E-015,18.06452E+000
1,1,84,29.00000E-006,472.83800E-015,18.28345E+000
1,1,85,28.00000E-006,472.55800E-015,18.50239E+000
1,1,86,21.00000E-006,470.29100E-015,18.72137E+000
1,1,87,11.00000E-006,470.31600E-015,18.94031E+000
1,1,88,4.00000E-006,470.00200E-015,19.15927E+000
1,1,89,8.00000E-006,475.39900E-015,19.37826E+000
1,1,90,16.00000E-006,472.07100E-015,19.59724E+000
1,1,91,27.00000E-006,470.41800E-015,19.81617E+000
1,1,92,30.00000E-006,472.59300E-015,20.03515E+000
1,1,93,21.00000E-006,473.69500E-015,20.25485E+000
1,1,94,13.00000E-006,474.65900E-015,20.47380E+000
1,1,95,6.00000E-006,477.95200E-015,20.69433E+000
1,1,96,18.00000E-006,468.78000E-015,20.91454E+000
1,1,97,26.00000E-006,460.67200E-015,21.13347E+000
1,1,98,28.00000E-006,459.41000E-015,21.35289E+000
1,1,99,20.00000E-006,463.89900E-015,21.57183E+000
1,1,100,12.00000E-006,464.52500E-015,21.79079E+000
1,1,101,8.00000E-006,468.49600E-015,22.00977E+000
1,1,102,7.00000E-006,465.91300E-015,22.22868E+000
1,1,103,16.00000E-006,459.63000E-015,22.44766E+000
1,1,104,27.00000E-006,454.64500E-015,22.66661E+000
1,1,105,28.00000E-006,449.97900E-015,22.88560E+000
1,1,106,25.00000E-006,440.61100E-015,23.10455E+000
1,1,107,15.00000E-006,441.44200E-015,23.32348E+000
1,1,108,2.00000E-006,441.79800E-015,23.54349E+000
1,1,109,9.00000E-006,444.30700E-015,23.76375E+000
1,1,110,27.00000E-006,442.15700E-015,23.98366E+000
1,1,111,29.00000E-006,445.89300E-015,24.20262E+000
1,1,112,25.00000E-006,450.57400E-015,24.42159E+000
1,1,113,14.00000E-006,454.88400E-015,24.64055E+000
1,1,114,4.00000E-006,457.77800E-015,24.85951E+000
1,1,115,2.00000E-006,457.02200E-015,25.07884E+000
1,1,116,19.00000E-006,464.76200E-015,25.29917E+000
1,1,117,28.00000E-006,462.94300E-015,25.51808E+000
1,1,118,28.00000E-006,450.57500E-015,25.73757E+000
1,1,119,9.00000E-006,449.07800E-015,25.95846E+000
1,1,120,3.00000E-006,446.62100E-015,26.17740E+000
1,1,121,18.00000E-006,448.41400E-015,26.39936E+000
1,1,122,28.00000E-006,444.24400E-015,26.61833E+000
1,1,123,30.00000E-006,441.97200E-015,26.83727E+000
1,1,124,21.00000E-006,443.03700E-015,27.05620E+000
1,1,125,11.00000E-006,440.52800E-015,27.27520E+000
1,1,126,6.00000E-006,435.64200E-015,27.49412E+000
1,1,127,5.00000E-006,426.39300E-015,27.71333E+000
1,1,128,16.00000E-006,428.58900E-015,27.93230E+000
1,1,129,24.00000E-006,439.28800E-015,28.15190E+000
1,1,130,26.00000E-006,446.46800E-015,28.37114E+000
1,1,131,13.00000E-006,439.74900E-015,28.59144E+000
1,1,132,8.00000E-006,442.71400E-015,28.81037E+000
1,1,133,6.00000E-006,438.61000E-015,29.02939E+000
1,1,134,17.00000E-006,435.67000E-015,29.24966E+000
1,1,135,24.00000E-006,442.81500E-015,29.47023E+000
1,1,136,19.00000E-006,440.81700E-015,29.68919E+000
1,1,137,15.00000E-006,433.71000E-015,29.90813E+000
1,1,138,12.00000E-006,433.40700E-015,30.12711E+000
1,1,139,15.00000E-006,430.23900E-015,30.34785E+000
1,1,140,20.00000E-006,425.78600E-015,30.56796E+000
1,1,141,19.00000E-006,423.39700E-015,30.78709E+000
1,1,142,17.00000E-006,419.70200E-015,31.00603E+000
1,1,143,15.00000E-006,416.05700E-015,31.22498E+000
1,1,144,17.00000E-006,413.13200E-015,31.44984E+000
1,1,145,17.00000E-006,409.38400E-015,31.66878E+000
1,1,146,15.00000E-006,413.71200E-015,31.88877E+000
1,1,147,16.00000E-006,414.10600E-015,32.10775E+000
1,1,148,17.00000E-006,412.58900E-015,32.32672E+000
1,1,149,18.00000E-006,410.07400E-015,32.54623E+000
1,1,150,18.00000E-006,404.60300E-015,32.76520E+000
1,1,151,17.00000E-006,401.99200E-015,32.98412E+000
1,1,152,17.00000E-006,392.86300E-015,33.20402E+000
1,1,153,18.00000E-006,395.08000E-015,33.42295E+000
1,1,154,17.00000E-006,388.51900E-015,33.64187E+000
1,1,155,16.00000E-006,380.93600E-015,33.86082E+000
1,1,156,17.00000E-006,379.66200E-015,34.07979E+000
1,1,157,16.00000E-006,381.91500E-015,34.29873E+000
1,1,158,18.00000E-006,386.21100E-015,34.51768E+000
1,1,159,18.00000E-006,380.60600E-015,34.73664E+000
1,1,160,18.00000E-006,384.52100E-015,34.95561E+000
1,1,161,15.00000E-006,391.57300E-015,35.17457E+000
1,1,162,13.00000E-006,394.78900E-015,35.39353E+000
1,1,163,11.00000E-006,393.59100E-015,35.61290E+000
1,1,164,14.00000E-006,403.30900E-015,35.83188E+000
1,1,165,20.00000E-006,400.93900E-015,36.05083E+000
1,1,166,21.00000E-006,399.80800E-015,36.26983E+000
1,1,167,21.00000E-006,403.04500E-015,36.48880E+000
1,1,168,15.00000E-006,405.90100E-015,36.70904E+000
1,1,169,9.00000E-006,400.91100E-015,36.92797E+000
1,1,170,16.00000E-006,404.86800E-015,37.14852E+000
1,1,171,24.00000E-006,406.61600E-015,37.36802E+000
1,1,172,26.00000E-006,412.03600E-015,37.58736E+000
1,1,173,22.00000E-006,419.73600E-015,37.80638E+000
1,1,174,13.00000E-006,418.52600E-015,38.02530E+000
1,1,175,6.00000E-006,414.43500E-015,38.24424E+000
1,1,176,6.00000E-006,414.48300E-015,38.46317E+000
1,1,177,15.00000E-006,406.60600E-015,38.68211E+000
1,1,178,24.00000E-006,401.65300E-015,38.90113E+000
1,1,179,30.00000E-006,400.65900E-015,39.12165E+000
1,1,180,20.00000E-006,390.14900E-015,39.34059E+000
1,1,181,5.00000E-006,396.48800E-015,39.56059E+000
1,1,182,3.00000E-006,392.97100E-015,39.78079E+000
1,1,183,28.00000E-006,396.41500E-015,40.00130E+000
1,1,184,33.00000E-006,392.75900E-015,40.22024E+000
1,1,185,31.00000E-006,390.16500E-015,40.43965E+000
1,1,186,14.00000E-006,395.92700E-015,40.65896E+000
1,1,187,1.00000E-006,401.03500E-015,40.87787E+000
1,1,188,-3.00000E-006,398.83300E-015,41.09685E+000
1,1,189,38.00000E-006,392.83900E-015,41.32063E+000
1,1,190,35.00000E-006,385.47500E-015,41.53956E+000
1,1,191,13.00000E-006,379.96500E-015,41.75921E+000
1,1,192,-5.00000E-006,392.68000E-015,41.97895E+000
1,1,193,-3.00000E-006,394.22700E-015,42.19826E+000
1,1,194,26.00000E-006,390.43400E-015,42.41857E+000
1,1,195,38.00000E-006,400.74000E-015,42.63749E+000
1,1,196,36.00000E-006,401.19600E-015,42.85708E+000
1,1,197,-3.00000E-006,409.44200E-015,43.08234E+000
1,1,198,17.00000E-006,399.57300E-015,43.30134E+000
1,1,199,41.00000E-006,398.08200E-015,43.52289E+000
1,1,200,27.00000E-006,399.65900E-015,43.74186E+000
1,1,201,7.00000E-006,390.76700E-015,43.96080E+000
1,1,202,-7.00000E-006,391.55200E-015,44.17973E+000
1,1,203,-8.00000E-006,395.95900E-015,44.39871E+000
1,1,204,10.00000E-006,400.01000E-015,44.61763E+000
1,1,205,31.00000E-006,409.84700E-015,44.83659E+000
1,1,206,43.00000E-006,421.87200E-015,45.05558E+000
1,1,207,45.00000E-006,426.11400E-015,45.27449E+000
1,1,208,11.00000E-006,429.43600E-015,45.49474E+000
1,1,209,-11.00000E-006,422.36000E-015,45.71371E+000
1,1,210,-14.00000E-006,426.97600E-015,45.93263E+000
1,1,211,7.00000E-006,434.00900E-015,46.15157E+000
1,1,212,51.00000E-006,435.93500E-015,46.37373E+000
1,1,213,46.00000E-006,435.71200E-015,46.59265E+000
1,1,214,15.00000E-006,429.35800E-015,46.81162E+000
1,1,215,-12.00000E-006,430.57300E-015,47.03061E+000
1,1,216,-17.00000E-006,428.49100E-015,47.24952E+000
1,1,217,-4.00000E-006,428.15100E-015,47.46850E+000
1,1,218,24.00000E-006,424.02300E-015,47.68758E+000
1,1,219,47.00000E-006,424.02800E-015,47.90649E+000
1,1,220,48.00000E-006,421.21000E-015,48.12673E+000
1,1,221,18.00000E-006,423.98600E-015,48.34569E+000
1,1,222,-11.00000E-006,428.59400E-015,48.56463E+000
1,1,223,-17.00000E-006,425.00400E-015,48.78357E+000
1,1,224,-9.00000E-006,430.40500E-015,49.00256E+000
1,1,225,33.00000E-006,429.93200E-015,49.22256E+000
1,1,226,50.00000E-006,436.70000E-015,49.44150E+000
1,1,227,47.00000E-006,434.28000E-015,49.66061E+000
1,1,228,23.00000E-006,432.21700E-015,49.87961E+000
1,1,229,-3.00000E-006,437.19800E-015,50.09855E+000
1,1,230,-4.00000E-006,438.55800E-015,50.32020E+000
1,1,231,23.00000E-006,440.98800E-015,50.53919E+000
1,1,232,44.00000E-006,436.67500E-015,50.75816E+000
1,1,233,-8.00000E-006,435.04400E-015,50.98352E+000
1,1,234,-9.00000E-006,434.41200E-015,51.20293E+000
1,1,235,9.00000E-006,433.98900E-015,51.42185E+000
1,1,236,31.00000E-006,430.01200E-015,51.64082E+000
1,1,237,43.00000E-006,424.02200E-015,51.85980E+000
1,1,238,-3.00000E-006,414.32600E-015,52.08385E+000
1,1,239,-6.00000E-006,416.54300E-015,52.30285E+000
1,1,240,8.00000E-006,413.91600E-015,52.52177E+000
1,1,241,34.00000E-006,405.80400E-015,52.74208E+000
1,1,242,17.00000E-006,404.25900E-015,52.96499E+000
1,1,243,3.00000E-006,408.11500E-015,53.18392E+000
1,1,244,2.00000E-006,409.24200E-015,53.40286E+000
1,1,245,7.00000E-006,408.17200E-015,53.62181E+000
1,1,246,19.00000E-006,411.25700E-015,53.84073E+000
1,1,247,27.00000E-006,413.83600E-015,54.05966E+000
1,1,248,30.00000E-006,406.20000E-015,54.27864E+000
1,1,249,21.00000E-006,412.42000E-015,54.49759E+000
1,1,250,9.00000E-006,416.52300E-015,54.71805E+000
1,1,251,7.00000E-006,422.32500E-015,54.93705E+000
1,1,252,16.00000E-006,422.70700E-015,55.15598E+000
1,1,253,21.00000E-006,423.66900E-015,55.37491E+000
1,1,254,25.00000E-006,425.20800E-015,55.59456E+000
1,1,255,23.00000E-006,430.34500E-015,55.81348E+000
1,1,256,19.00000E-006,439.99800E-015,56.03241E+000
1,1,257,13.00000E-006,439.81700E-015,56.25336E+000
1,1,258,15.00000E-006,443.59100E-015,56.47231E+000
1,1,259,21.00000E-006,443.78200E-015,56.69398E+000
1,1,260,19.00000E-006,442.12100E-015,56.91295E+000
1,1,261,18.00000E-006,438.43300E-015,57.13246E+000
1,1,262,17.00000E-006,433.04500E-015,57.35137E+000
1,1,263,16.00000E-006,426.95800E-015,57.57037E+000
1,1,264,19.00000E-006,425.87300E-015,57.78930E+000
1,1,265,18.00000E-006,429.01200E-015,58.00823E+000
1,1,266,15.00000E-006,427.24300E-015,58.22724E+000
1,1,267,16.00000E-006,431.72800E-015,58.44614E+000
1,1,268,17.00000E-006,433.75200E-015,58.66571E+000
1,1,269,20.00000E-006,424.36900E-015,58.88467E+000
1,1,270,19.00000E-006,425.27800E-015,59.10363E+000
1,1,271,18.00000E-006,425.76600E-015,59.32260E+000
1,1,272,16.00000E-006,432.07400E-015,59.54155E+000
1,1,273,23.00000E-006,430.96600E-015,59.76723E+000
1,1,274,20.00000E-006,436.83600E-015,59.98616E+000
1,1,275,23.00000E-006,430.50500E-015,60.20511E+000
1,1,276,18.00000E-006,432.66900E-015,60.42404E+000
1,1,277,15.00000E-006,430.36100E-015,60.64357E+000
1,1,278,14.00000E-006,430.27600E-015,60.86250E+000
1,1,279,18.00000E-006,427.62000E-015,61.08144E+000
1,1,280,23.00000E-006,434.18900E-015,61.30037E+000
1,1,281,25.00000E-006,426.22800E-015,61.51934E+000
1,1,282,21.00000E-006,428.79900E-015,61.73827E+000
1,1,283,17.00000E-006,435.79400E-015,61.96419E+000
1,1,284,20.00000E-006,442.01400E-015,62.18312E+000
1,1,285,23.00000E-006,438.94700E-015,62.40211E+000
1,1,286,21.00000E-006,434.20500E-015,62.62107E+000
1,1,287,17.00000E-006,426.59500E-015,62.84006E+000
1,1,288,11.00000E-006,434.05300E-015,63.05899E+000
1,1,289,12.00000E-006,426.54700E-015,63.27794E+000
1,1,290,14.00000E-006,430.98000E-015,63.49722E+000
1,1,291,19.00000E-006,435.08300E-015,63.71616E+000
1,1,292,22.00000E-006,433.89700E-015,63.93515E+000
1,1,293,21.00000E-006,437.54500E-015,64.15409E+000
1,1,294,16.00000E-006,440.51200E-015,64.37301E+000
1,1,295,11.00000E-006,433.76800E-015,64.59201E+000
1,1,296,12.00000E-006,432.09100E-015,64.81094E+000
1,1,297,21.00000E-006,431.15800E-015,65.03278E+000
1,1,298,21.00000E-006,432.73300E-015,65.25177E+000
1,1,299,19.00000E-006,436.68800E-015,65.47110E+000
1,1,300,13.00000E-006,443.27000E-015,65.69129E+000
1,1,301,12.00000E-006,440.96200E-015,65.91030E+000
1,1,302,15.00000E-006,437.20600E-015,66.12950E+000
1,1,303,21.00000E-006,428.00400E-015,66.35007E+000
1,1,304,21.00000E-006,422.43700E-015,66.56898E+000
1,1,305,18.00000E-006,423.70500E-015,66.78793E+000
1,1,306,16.00000E-006,422.56700E-015,67.00691E+000
1,1,307,13.00000E-006,419.93400E-015,67.22782E+000
1,1,308,16.00000E-006,416.80200E-015,67.44677E+000
1,1,309,19.00000E-006,421.87400E-015,67.66573E+000
1,1,310,19.00000E-006,421.32000E-015,67.88465E+000
1,1,311,21.00000E-006,429.71500E-015,68.10362E+000
1,1,312,16.00000E-006,428.74400E-015,68.32257E+000
1,1,313,15.00000E-006,421.57000E-015,68.54151E+000
1,1,314,13.00000E-006,419.49200E-015,68.76047E+000
1,1,315,18.00000E-006,417.61400E-015,68.98178E+000
1,1,316,16.00000E-006,414.51600E-015,69.20070E+000
1,1,317,17.00000E-006,421.02300E-015,69.41971E+000
1,1,318,15.00000E-006,418.39400E-015,69.63901E+000
1,1,319,16.00000E-006,414.23100E-015,69.85795E+000
1,1,320,16.00000E-006,407.82300E-015,70.07692E+000
1,1,321,16.00000E-006,409.14200E-015,70.29586E+000
1,1,322,15.00000E-006,404.07100E-015,70.51479E+000
1,1,323,14.00000E-006,397.98200E-015,70.73376E+000
1,1,324,13.00000E-006,401.65800E-015,70.95334E+000
1,1,325,16.00000E-006,397.80300E-015,71.17227E+000
1,1,326,18.00000E-006,409.31500E-015,71.39157E+000
1,1,327,15.00000E-006,412.83900E-015,71.61535E+000
1,1,328,12.00000E-006,412.06800E-015,71.83430E+000
1,1,329,13.00000E-006,410.87700E-015,72.05330E+000
1,1,330,15.00000E-006,415.90000E-015,72.27235E+000
1,1,331,20.00000E-006,420.56600E-015,72.49168E+000
1,1,332,21.00000E-006,433.72400E-015,72.71063E+000
1,1,333,18.00000E-006,433.95600E-015,72.92956E+000
1,1,334,16.00000E-006,437.58100E-015,73.14849E+000
1,1,335,13.00000E-006,436.43600E-015,73.36745E+000
1,1,336,13.00000E-006,443.06600E-015,73.58658E+000
1,1,337,17.00000E-006,452.35600E-015,73.80551E+000
1,1,338,21.00000E-006,462.39900E-015,74.02455E+000
1,1,339,25.00000E-006,457.54000E-015,74.24457E+000
1,1,340,20.00000E-006,468.69700E-015,74.46354E+000
1,1,341,15.00000E-006,469.71400E-015,74.68253E+000
1,1,342,19.00000E-006,480.40600E-015,74.90639E+000
1,1,343,23.00000E-006,481.93900E-015,75.12536E+000
1,1,344,19.00000E-006,474.58100E-015,75.34721E+000
1,1,345,14.00000E-006,476.59200E-015,75.56611E+000
1,1,346,13.00000E-006,478.25500E-015,75.78505E+000
1,1,347,16.00000E-006,482.79600E-015,76.00400E+000
1,1,348,18.00000E-006,481.78700E-015,76.22298E+000
1,1,349,21.00000E-006,487.78100E-015,76.44191E+000
1,1,350,23.00000E-006,483.12300E-015,76.66084E+000
1,1,351,19.00000E-006,477.83700E-015,76.87977E+000
1,1,352,14.00000E-006,490.80200E-015,77.09936E+000
1,1,353,13.00000E-006,498.87100E-015,77.31834E+000
1,1,354,18.00000E-006,499.33800E-015,77.53936E+000
1,1,355,22.00000E-006,506.86400E-015,77.75831E+000
1,1,356,23.00000E-006,509.97200E-015,77.97900E+000
1,1,357,16.00000E-006,509.22800E-015,78.19872E+000
1,1,358,12.00000E-006,511.41900E-015,78.41768E+000
1,1,359,20.00000E-006,511.00400E-015,78.63990E+000
1,1,360,24.00000E-006,507.44900E-015,78.85883E+000
1,1,361,23.00000E-006,506.77800E-015,79.07799E+000
1,1,362,19.00000E-006,507.03200E-015,79.29693E+000
1,1,363,13.00000E-006,498.76500E-015,79.51591E+000
1,1,364,11.00000E-006,494.32700E-015,79.73663E+000
1,1,365,17.00000E-006,500.80900E-015,79.95558E+000
1,1,366,22.00000E-006,498.61600E-015,80.17453E+000
1,1,367,23.00000E-006,497.37400E-015,80.39349E+000
1,1,368,24.00000E-006,491.54000E-015,80.61246E+000
1,1,369,18.00000E-006,485.10400E-015,80.83139E+000
1,1,370,11.00000E-006,482.06900E-015,81.05133E+000
1,1,371,13.00000E-006,488.40200E-015,81.27028E+000
1,1,372,16.00000E-006,486.78900E-015,81.48953E+000
1,1,373,21.00000E-006,485.30200E-015,81.70851E+000
1,1,374,23.00000E-006,472.66500E-015,81.92749E+000
1,1,375,16.00000E-006,477.64900E-015,82.14920E+000
1,1,376,14.00000E-006,481.40700E-015,82.36818E+000
1,1,377,18.00000E-006,483.81000E-015,82.58893E+000
1,1,378,20.00000E-006,483.36600E-015,82.80837E+000
1,1,379,19.00000E-006,482.33300E-015,83.02740E+000
1,1,380,19.00000E-006,470.41300E-015,83.24635E+000
1,1,381,18.00000E-006,460.53500E-015,83.46527E+000
1,1,382,17.00000E-006,456.52100E-015,83.68420E+000
1,1,383,15.00000E-006,462.07600E-015,83.90315E+000
1,1,384,16.00000E-006,460.66500E-015,84.12211E+000
1,1,385,17.00000E-006,456.49100E-015,84.34107E+000
1,1,386,16.00000E-006,453.07600E-015,84.56000E+000
1,1,387,19.00000E-006,451.60800E-015,84.78188E+000
1,1,388,18.00000E-006,452.87900E-015,85.00079E+000
1,1,389,20.00000E-006,450.37100E-015,85.22049E+000
1,1,390,18.00000E-006,446.87200E-015,85.43948E+000
1,1,391,16.00000E-006,445.24200E-015,85.65842E+000
1,1,392,15.00000E-006,441.99300E-015,85.87736E+000
1,1,393,17.00000E-006,437.92700E-015,86.09638E+000
1,1,394,20.00000E-006,441.92700E-015,86.31866E+000
1,1,395,19.00000E-006,452.15900E-015,86.53775E+000
1,1,396,16.00000E-006,441.56100E-015,86.75817E+000
1,1,397,14.00000E-006,445.49000E-015,86.97826E+000
1,1,398,18.00000E-006,439.63800E-015,87.19720E+000
