Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,1,28.00000E-006,-987.40000E-015,8.72900E-003
1,1,2,23.00000E-006,-162.52000E-015,180.56600E-003
1,1,3,7.00000E-006,103.13000E-015,349.95200E-003
1,1,4,18.00000E-006,230.26000E-015,523.98700E-003
1,1,5,1.00000E-006,315.07000E-015,737.37200E-003
1,1,6,14.00000E-006,315.97000E-015,906.80400E-003
1,1,7,33.00000E-006,330.03000E-015,1.07750E+000
1,1,8,31.00000E-006,303.96000E-015,1.29246E+000
1,1,9,36.00000E-006,301.59000E-015,1.46186E+000
1,1,10,23.00000E-006,309.29000E-015,1.63126E+000
1,1,11,8.00000E-006,284.90000E-015,1.83949E+000
1,1,12,16.00000E-006,300.83000E-015,2.01595E+000
1,1,13,2.00000E-006,301.46000E-015,2.18533E+000
1,1,14,17.00000E-006,282.04000E-015,2.39099E+000
1,1,15,31.00000E-006,282.31000E-015,2.56341E+000
1,1,16,15.00000E-006,280.70000E-015,2.73280E+000
1,1,17,28.00000E-006,304.05000E-015,2.94305E+000
1,1,18,3.00000E-006,247.31000E-015,3.11969E+000
1,1,19,15.00000E-006,272.97000E-015,3.29061E+000
1,1,20,16.00000E-006,323.06000E-015,3.49146E+000
1,1,21,26.00000E-006,364.23000E-015,3.66087E+000
1,1,22,25.00000E-006,394.31000E-015,3.83026E+000
1,1,23,12.00000E-006,592.07000E-015,4.05139E+000
1,1,24,8.00000E-006,734.34000E-015,4.22183E+000
1,1,25,16.00000E-006,809.95000E-015,4.39122E+000
1,1,26,12.00000E-006,877.17000E-015,4.60180E+000
1,1,27,15.00000E-006,962.94000E-015,4.77368E+000
1,1,28,15.00000E-006,997.82000E-015,4.95175E+000
1,1,29,10.00000E-006,993.04000E-015,5.15352E+000
1,1,30,14.00000E-006,956.69000E-015,5.32434E+000
1,1,31,17.00000E-006,1.01897E-012,5.49375E+000
1,1,32,18.00000E-006,1.04479E-012,5.71222E+000
1,1,33,14.00000E-006,1.03789E-012,5.88166E+000
1,1,34,18.00000E-006,1.04413E-012,6.05105E+000
1,1,35,16.00000E-006,1.05289E-012,6.26544E+000
1,1,36,22.00000E-006,1.01393E-012,6.43664E+000
1,1,37,12.00000E-006,1.04744E-012,6.61069E+000
1,1,38,25.00000E-006,1.02521E-012,6.81976E+000
1,1,39,24.00000E-006,1.04855E-012,6.98918E+000
1,1,40,16.00000E-006,992.37000E-015,7.15857E+000
1,1,41,21.00000E-006,1.02673E-012,7.37336E+000
1,1,42,11.00000E-006,1.01739E-012,7.54279E+000
1,1,43,5.00000E-006,1.02218E-012,7.71218E+000
1,1,44,6.00000E-006,989.87000E-015,7.92716E+000
1,1,45,16.00000E-006,1.00991E-012,8.09907E+000
1,1,46,30.00000E-006,1.05917E-012,8.27014E+000
1,1,47,11.00000E-006,1.01571E-012,8.48131E+000
1,1,48,25.00000E-006,1.04934E-012,8.65072E+000
1,1,49,33.00000E-006,995.96000E-015,8.82012E+000
1,1,50,8.00000E-006,1.01646E-012,9.01366E+000
1,1,51,24.00000E-006,1.00519E-012,9.18334E+000
1,1,52,35.00000E-006,989.48000E-015,9.35409E+000
1,1,53,17.00000E-006,998.58000E-015,9.56546E+000
1,1,54,33.00000E-006,982.59000E-015,9.73696E+000
1,1,55,21.00000E-006,1.03467E-012,9.90636E+000
1,1,56,34.00000E-006,965.84000E-015,10.11923E+000
1,1,57,18.00000E-006,943.19000E-015,10.29002E+000
1,1,58,1.00000E-006,927.76000E-015,10.45941E+000
1,1,59,18.00000E-006,847.61000E-015,10.67316E+000
1,1,60,-2.00000E-006,744.60000E-015,10.84394E+000
1,1,61,10.00000E-006,612.75000E-015,11.01337E+000
1,1,62,18.00000E-006,460.73000E-015,11.23137E+000
1,1,63,-1.00000E-006,346.11000E-015,11.40906E+000
1,1,64,1.00000E-006,294.24000E-015,11.57845E+000
1,1,65,36.00000E-006,254.00000E-015,11.78678E+000
1,1,66,16.00000E-006,251.50000E-015,11.95618E+000
1,1,67,-5.00000E-006,269.13000E-015,12.12657E+000
1,1,68,-5.00000E-006,289.15000E-015,12.34232E+000
1,1,69,9.00000E-006,314.14000E-015,12.51279E+000
1,1,70,33.00000E-006,306.82000E-015,12.68220E+000
1,1,71,1.00000E-006,296.19000E-015,12.89123E+000
1,1,72,-1.00000E-006,322.00000E-015,13.06064E+000
1,1,73,36.00000E-006,322.89000E-015,13.23232E+000
1,1,74,21.00000E-006,232.94000E-015,13.44707E+000
1,1,75,41.00000E-006,244.91000E-015,13.61671E+000
1,1,76,21.00000E-006,278.33000E-015,13.78788E+000
1,1,77,36.00000E-006,291.17000E-015,13.99864E+000
1,1,78,42.00000E-006,296.75000E-015,14.16803E+000
1,1,79,21.00000E-006,303.42000E-015,14.33746E+000
1,1,80,22.00000E-006,303.81000E-015,14.53001E+000
1,1,81,39.00000E-006,271.82000E-015,14.69941E+000
1,1,82,31.00000E-006,243.71000E-015,14.86911E+000
1,1,83,17.00000E-006,239.41000E-015,15.08749E+000
1,1,84,35.00000E-006,255.15000E-015,15.26500E+000
1,1,85,36.00000E-006,219.52000E-015,15.43441E+000
1,1,86,35.00000E-006,264.23000E-015,15.64847E+000
1,1,87,35.00000E-006,273.99000E-015,15.81785E+000
1,1,88,15.00000E-006,217.57000E-015,15.98723E+000
1,1,89,39.00000E-006,254.02000E-015,16.19995E+000
1,1,90,23.00000E-006,280.51000E-015,16.36933E+000
1,1,91,23.00000E-006,261.57000E-015,16.54574E+000
1,1,92,17.00000E-006,294.23000E-015,16.76134E+000
1,1,93,34.00000E-006,269.32000E-015,16.93076E+000
1,1,94,23.00000E-006,265.28000E-015,17.10195E+000
1,1,95,-3.00000E-006,305.17000E-015,17.32446E+000
1,1,96,14.00000E-006,296.09000E-015,17.49385E+000
1,1,97,21.00000E-006,289.94000E-015,17.66913E+000
1,1,98,32.00000E-006,301.04000E-015,17.88422E+000
1,1,99,4.00000E-006,276.08000E-015,18.05485E+000
1,1,100,-1.00000E-006,294.25000E-015,18.22429E+000
1,1,101,1.00000E-006,313.05000E-015,18.43887E+000
1,1,102,23.00000E-006,319.48000E-015,18.61093E+000
1,1,103,40.00000E-006,309.45000E-015,18.78034E+000
1,1,104,27.00000E-006,292.18000E-015,18.99466E+000
1,1,105,-1.00000E-006,314.58000E-015,19.17122E+000
1,1,106,8.00000E-006,315.82000E-015,19.34216E+000
1,1,107,16.00000E-006,302.73000E-015,19.55224E+000
1,1,108,-5.00000E-006,306.07000E-015,19.72253E+000
1,1,109,34.00000E-006,306.30000E-015,19.89496E+000
1,1,110,22.00000E-006,272.64000E-015,20.10095E+000
1,1,111,-4.00000E-006,263.24000E-015,20.27036E+000
1,1,112,-5.00000E-006,290.69000E-015,20.43974E+000
1,1,113,-4.00000E-006,279.70000E-015,20.65720E+000
1,1,114,39.00000E-006,317.42000E-015,20.82849E+000
1,1,115,26.00000E-006,328.97000E-015,20.99978E+000
1,1,116,42.00000E-006,342.51000E-015,21.21324E+000
1,1,117,29.00000E-006,319.32000E-015,21.38264E+000
1,1,118,2.00000E-006,307.44000E-015,21.55203E+000
1,1,119,8.00000E-006,329.64000E-015,21.76787E+000
1,1,120,-3.00000E-006,339.88000E-015,21.93926E+000
1,1,121,29.00000E-006,320.78000E-015,22.11531E+000
1,1,122,-7.00000E-006,315.90000E-015,22.32161E+000
1,1,123,14.00000E-006,287.86000E-015,22.49102E+000
1,1,124,35.00000E-006,308.97000E-015,22.66040E+000
