#Scanning from (x0, y0) = (9 mm, 170 mm), to (x1, y1) = (9 mm, 190 mm), linear step (ds) = 0.1 mm, time step (dt) = 20 s, start time (t0) = 1659822461.046836 s
x-pos,y-pos,time
9.0,170.0,1659822573.220341
9.0,170.0,1659822593.220811
9.0,170.1,1659822594.4564328
9.0,170.1,1659822614.4632068
9.0,170.2,1659822615.7076857
9.0,170.2,1659822635.7140822
9.0,170.3,1659822636.9586108
9.0,170.3,1659822656.961875
9.0,170.4,1659822658.1965215
9.0,170.4,1659822678.2070644
9.0,170.5,1659822679.451207
9.0,170.5,1659822699.4546764
9.0,170.6,1659822700.6945891
9.0,170.6,1659822720.705086
9.0,170.7,1659822721.947382
9.0,170.7,1659822741.9547205
9.0,170.8,1659822743.2003787
9.0,170.8,1659822763.2016294
9.0,170.9,1659822764.4375339
9.0,170.9,1659822784.4442487
9.0,171.0,1659822785.6799824
9.0,171.0,1659822805.6954045
9.0,171.1,1659822806.9381096
9.0,171.1,1659822826.9521694
9.0,171.2,1659822828.1970665
9.0,171.2,1659822848.1979709
9.0,171.3,1659822849.4404614
9.0,171.3,1659822869.4512308
9.0,171.4,1659822870.685463
9.0,171.4,1659822890.686777
9.0,171.5,1659822891.9285636
9.0,171.5,1659822911.9352658
9.0,171.6,1659822913.1779351
9.0,171.6,1659822933.1802132
9.0,171.7,1659822934.420095
9.0,171.7,1659822954.4223132
9.0,171.8,1659822955.6613572
9.0,171.8,1659822975.6746285
9.0,171.9,1659822976.9226804
9.0,171.9,1659822996.9341695
9.0,172.0,1659822998.1830332
9.0,172.0,1659823018.185631
9.0,172.1,1659823019.9476738
9.0,172.1,1659823039.9539611
9.0,172.2,1659823041.1948516
9.0,172.2,1659823061.1969984
9.0,172.3,1659823062.4465926
9.0,172.3,1659823082.4513726
9.0,172.4,1659823083.6928518
9.0,172.4,1659823103.6989462
9.0,172.5,1659823104.9379344
9.0,172.5,1659823124.939942
9.0,172.6,1659823126.1797037
9.0,172.6,1659823146.1824865
9.0,172.7,1659823147.4260416
9.0,172.7,1659823167.4308538
9.0,172.8,1659823168.679839
9.0,172.8,1659823188.6807566
9.0,172.9,1659823189.9232304
9.0,172.9,1659823209.9279008
9.0,173.0,1659823211.1704612
9.0,173.0,1659823231.1765704
9.0,173.1,1659823232.4228654
9.0,173.1,1659823252.4269502
9.0,173.2,1659823253.6723564
