Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,239,20.00000E-006,376.18000E-015,43.91320E+000
1,1,240,28.00000E-006,378.13600E-015,44.08301E+000
1,1,241,19.00000E-006,375.78200E-015,44.25368E+000
1,1,242,12.00000E-006,366.90500E-015,44.46097E+000
1,1,243,23.00000E-006,362.60300E-015,44.63035E+000
1,1,244,29.00000E-006,361.56100E-015,44.80153E+000
1,1,245,7.00000E-006,360.53900E-015,45.02415E+000
1,1,246,27.00000E-006,361.75800E-015,45.20145E+000
1,1,247,19.00000E-006,360.45100E-015,45.37085E+000
1,1,248,26.00000E-006,362.63600E-015,45.58241E+000
1,1,249,28.00000E-006,365.60900E-015,45.75179E+000
1,1,250,17.00000E-006,370.05700E-015,45.92116E+000
1,1,251,23.00000E-006,367.96600E-015,46.15284E+000
1,1,252,3.00000E-006,375.07300E-015,46.32541E+000
1,1,253,10.00000E-006,375.93300E-015,46.49481E+000
1,1,254,5.00000E-006,373.13900E-015,46.70893E+000
1,1,255,11.00000E-006,366.16000E-015,46.87832E+000
1,1,256,23.00000E-006,370.24700E-015,47.04776E+000
1,1,257,6.00000E-006,366.74800E-015,47.27590E+000
1,1,258,13.00000E-006,367.99300E-015,47.44534E+000
1,1,259,25.00000E-006,362.74000E-015,47.61477E+000
1,1,260,13.00000E-006,360.49400E-015,47.83951E+000
1,1,261,8.00000E-006,359.99600E-015,48.00889E+000
1,1,262,12.00000E-006,361.64700E-015,48.17843E+000
1,1,263,14.00000E-006,368.61800E-015,48.37283E+000
1,1,264,8.00000E-006,368.69200E-015,48.54448E+000
1,1,265,19.00000E-006,372.45000E-015,48.71388E+000
1,1,266,9.00000E-006,370.92600E-015,48.94067E+000
1,1,267,9.00000E-006,366.25400E-015,49.11007E+000
1,1,268,14.00000E-006,372.04700E-015,49.27947E+000
1,1,269,7.00000E-006,372.32000E-015,49.45758E+000
1,1,270,6.00000E-006,367.39600E-015,49.62696E+000
1,1,271,33.00000E-006,363.72600E-015,49.80143E+000
1,1,272,29.00000E-006,360.73900E-015,49.98632E+000
1,1,273,18.00000E-006,360.99400E-015,50.15576E+000
1,1,274,8.00000E-006,362.13000E-015,50.32519E+000
1,1,275,33.00000E-006,369.19100E-015,50.51950E+000
1,1,276,19.00000E-006,366.64700E-015,50.68890E+000
1,1,277,6.00000E-006,365.33700E-015,50.86061E+000
1,1,278,29.00000E-006,369.30700E-015,51.08740E+000
1,1,279,16.00000E-006,373.02000E-015,51.25681E+000
