Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,1,18.00000E-006,-624.97000E-015,8.72500E-003
1,1,2,10.00000E-006,-50.38000E-015,178.29800E-003
1,1,3,8.00000E-006,198.15000E-015,347.68100E-003
1,1,4,19.00000E-006,275.34000E-015,517.51300E-003
1,1,5,14.00000E-006,288.49000E-015,732.98300E-003
1,1,6,23.00000E-006,315.49000E-015,902.39200E-003
1,1,7,28.00000E-006,296.24000E-015,1.07177E+000
1,1,8,28.00000E-006,283.78000E-015,1.28704E+000
1,1,9,28.00000E-006,290.62000E-015,1.45648E+000
1,1,10,5.00000E-006,292.85000E-015,1.63055E+000
1,1,11,20.00000E-006,329.00000E-015,1.83514E+000
1,1,12,28.00000E-006,323.13000E-015,2.00652E+000
1,1,13,18.00000E-006,340.04000E-015,2.17594E+000
1,1,14,13.00000E-006,323.59000E-015,2.36690E+000
1,1,15,31.00000E-006,293.36000E-015,2.53739E+000
1,1,16,31.00000E-006,312.72000E-015,2.70678E+000
1,1,17,27.00000E-006,258.34000E-015,2.91964E+000
1,1,18,4.00000E-006,257.23000E-015,3.09548E+000
1,1,19,0.00000E+000,316.44000E-015,3.26486E+000
1,1,20,15.00000E-006,303.21000E-015,3.47694E+000
1,1,21,2.00000E-006,334.33000E-015,3.64636E+000
1,1,22,2.00000E-006,349.63000E-015,3.81578E+000
1,1,23,20.00000E-006,305.43000E-015,4.02633E+000
1,1,24,3.00000E-006,308.57000E-015,4.19577E+000
1,1,25,0.00000E+000,319.16000E-015,4.36524E+000
1,1,26,31.00000E-006,319.36000E-015,4.57454E+000
1,1,27,6.00000E-006,359.65000E-015,4.74528E+000
1,1,28,34.00000E-006,358.46000E-015,4.92179E+000
1,1,29,-1.00000E-006,321.05000E-015,5.13097E+000
1,1,30,14.00000E-006,342.86000E-015,5.30149E+000
1,1,31,32.00000E-006,327.26000E-015,5.47087E+000
1,1,32,0.00000E+000,312.59000E-015,5.68217E+000
1,1,33,14.00000E-006,321.24000E-015,5.85194E+000
1,1,34,32.00000E-006,339.07000E-015,6.02134E+000
1,1,35,10.00000E-006,336.74000E-015,6.22865E+000
1,1,36,-2.00000E-006,319.14000E-015,6.39809E+000
1,1,37,4.00000E-006,300.24000E-015,6.56750E+000
1,1,38,-1.00000E-006,322.81000E-015,6.78113E+000
1,1,39,9.00000E-006,332.44000E-015,6.95189E+000
1,1,40,28.00000E-006,312.93000E-015,7.12127E+000
1,1,41,12.00000E-006,335.74000E-015,7.33542E+000
1,1,42,29.00000E-006,324.09000E-015,7.50484E+000
1,1,43,34.00000E-006,328.39000E-015,7.67465E+000
1,1,44,22.00000E-006,342.20000E-015,7.87079E+000
1,1,45,29.00000E-006,369.89000E-015,8.04018E+000
1,1,46,24.00000E-006,357.93000E-015,8.21017E+000
1,1,47,15.00000E-006,382.87000E-015,8.41999E+000
1,1,48,30.00000E-006,322.40000E-015,8.58955E+000
1,1,49,26.00000E-006,295.86000E-015,8.75971E+000
1,1,50,1.00000E-006,291.29000E-015,8.96733E+000
1,1,51,31.00000E-006,336.21000E-015,9.14017E+000
1,1,52,29.00000E-006,316.51000E-015,9.30987E+000
1,1,53,24.00000E-006,288.93000E-015,9.52161E+000
1,1,54,6.00000E-006,292.26000E-015,9.69736E+000
1,1,55,-1.00000E-006,284.71000E-015,9.86674E+000
1,1,56,30.00000E-006,306.78000E-015,10.07239E+000
1,1,57,32.00000E-006,341.57000E-015,10.24355E+000
1,1,58,4.00000E-006,359.45000E-015,10.41484E+000
1,1,59,29.00000E-006,291.05000E-015,10.62742E+000
1,1,60,2.00000E-006,329.60000E-015,10.79784E+000
1,1,61,-4.00000E-006,291.17000E-015,10.96722E+000
1,1,62,24.00000E-006,344.75000E-015,11.18883E+000
1,1,63,34.00000E-006,318.55000E-015,11.35823E+000
1,1,64,30.00000E-006,311.53000E-015,11.52760E+000
1,1,65,36.00000E-006,352.84000E-015,11.74090E+000
1,1,66,16.00000E-006,346.56000E-015,11.91321E+000
1,1,67,-1.00000E-006,319.50000E-015,12.08265E+000
1,1,68,36.00000E-006,331.53000E-015,12.29403E+000
1,1,69,17.00000E-006,386.88000E-015,12.46346E+000
1,1,70,0.00000E+000,342.98000E-015,12.63288E+000
1,1,71,-1.00000E-006,355.69000E-015,12.85034E+000
1,1,72,5.00000E-006,335.89000E-015,13.01980E+000
1,1,73,31.00000E-006,318.10000E-015,13.19024E+000
1,1,74,10.00000E-006,334.48000E-015,13.40412E+000
1,1,75,33.00000E-006,321.24000E-015,13.57471E+000
1,1,76,36.00000E-006,334.77000E-015,13.74412E+000
1,1,77,0.00000E+000,380.15000E-015,13.93427E+000
1,1,78,34.00000E-006,357.03000E-015,14.11055E+000
1,1,79,21.00000E-006,305.88000E-015,14.27993E+000
1,1,80,15.00000E-006,289.11000E-015,14.46453E+000
1,1,81,0.00000E+000,308.37000E-015,14.63391E+000
1,1,82,3.00000E-006,335.41000E-015,14.80329E+000
1,1,83,26.00000E-006,309.15000E-015,15.02386E+000
1,1,84,8.00000E-006,288.69000E-015,15.19911E+000
1,1,85,0.00000E+000,292.79000E-015,15.36852E+000
1,1,86,1.00000E-006,295.69000E-015,15.55260E+000
1,1,87,13.00000E-006,339.12000E-015,15.72199E+000
1,1,88,31.00000E-006,299.40000E-015,15.89170E+000
1,1,89,33.00000E-006,271.07000E-015,16.10878E+000
1,1,90,36.00000E-006,278.92000E-015,16.27818E+000
1,1,91,22.00000E-006,313.21000E-015,16.44757E+000
1,1,92,20.00000E-006,334.69000E-015,16.66464E+000
1,1,93,3.00000E-006,336.82000E-015,16.83410E+000
1,1,94,4.00000E-006,350.79000E-015,17.00430E+000
1,1,95,2.00000E-006,321.18000E-015,17.21946E+000
1,1,96,22.00000E-006,302.47000E-015,17.39066E+000
1,1,97,35.00000E-006,304.76000E-015,17.56005E+000
1,1,98,3.00000E-006,279.13000E-015,17.76748E+000
1,1,99,-1.00000E-006,301.68000E-015,17.93687E+000
1,1,100,11.00000E-006,307.76000E-015,18.10626E+000
1,1,101,17.00000E-006,285.09000E-015,18.32385E+000
1,1,102,31.00000E-006,291.27000E-015,18.49325E+000
1,1,103,29.00000E-006,300.62000E-015,18.66298E+000
1,1,104,33.00000E-006,259.79000E-015,18.87809E+000
1,1,105,7.00000E-006,232.63000E-015,19.05133E+000
1,1,106,3.00000E-006,255.32000E-015,19.22074E+000
1,1,107,6.00000E-006,283.84000E-015,19.43487E+000
1,1,108,28.00000E-006,270.13000E-015,19.61318E+000
1,1,109,7.00000E-006,287.43000E-015,19.78443E+000
1,1,110,5.00000E-006,255.97000E-015,19.98798E+000
1,1,111,32.00000E-006,273.96000E-015,20.16057E+000
1,1,112,32.00000E-006,275.48000E-015,20.33003E+000
1,1,113,20.00000E-006,278.46000E-015,20.54151E+000
1,1,114,33.00000E-006,270.64000E-015,20.71091E+000
1,1,115,32.00000E-006,283.15000E-015,20.88034E+000
1,1,116,32.00000E-006,310.18000E-015,21.09518E+000
1,1,117,27.00000E-006,319.15000E-015,21.26456E+000
1,1,118,12.00000E-006,283.15000E-015,21.43394E+000
1,1,119,1.00000E-006,317.55000E-015,21.63836E+000
1,1,120,16.00000E-006,300.46000E-015,21.80779E+000
1,1,121,34.00000E-006,290.18000E-015,21.97760E+000
