Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,29,18.00000E-006,327.27300E-015,5.14838E+000
1,1,30,34.00000E-006,324.52900E-015,5.31780E+000
1,1,31,30.00000E-006,324.63700E-015,5.48720E+000
1,1,32,36.00000E-006,318.33100E-015,5.70143E+000
1,1,33,24.00000E-006,319.84200E-015,5.87083E+000
1,1,34,-1.00000E-006,319.09900E-015,6.04026E+000
1,1,35,4.00000E-006,329.28200E-015,6.25632E+000
1,1,36,-11.00000E-006,328.96600E-015,6.42570E+000
1,1,37,-2.00000E-006,329.76300E-015,6.59509E+000
1,1,38,-10.00000E-006,334.41200E-015,6.80763E+000
1,1,39,-10.00000E-006,337.60600E-015,6.97712E+000
1,1,40,17.00000E-006,332.22800E-015,7.14682E+000
1,1,41,-8.00000E-006,334.94800E-015,7.36111E+000
1,1,42,22.00000E-006,333.52700E-015,7.53049E+000
1,1,43,41.00000E-006,340.50000E-015,7.69989E+000
1,1,44,40.00000E-006,339.94500E-015,7.91568E+000
1,1,45,40.00000E-006,341.12200E-015,8.08506E+000
1,1,46,8.00000E-006,341.50600E-015,8.25446E+000
1,1,47,39.00000E-006,343.96100E-015,8.46855E+000
1,1,48,-14.00000E-006,342.59000E-015,8.63955E+000
1,1,49,-17.00000E-006,341.57900E-015,8.80944E+000
1,1,50,0.00000E+000,349.15800E-015,9.02122E+000
1,1,51,-18.00000E-006,348.41200E-015,9.19059E+000
1,1,52,-3.00000E-006,354.13700E-015,9.36002E+000
1,1,53,-15.00000E-006,353.54900E-015,9.57571E+000
1,1,54,49.00000E-006,356.12700E-015,9.74793E+000
1,1,55,22.00000E-006,351.76400E-015,9.91873E+000
1,1,56,47.00000E-006,347.12000E-015,10.13156E+000
1,1,57,33.00000E-006,348.45600E-015,10.30095E+000
1,1,58,-14.00000E-006,360.24800E-015,10.47164E+000
1,1,59,-14.00000E-006,368.59400E-015,10.68763E+000
1,1,60,-8.00000E-006,372.35000E-015,10.85873E+000
1,1,61,28.00000E-006,377.36400E-015,11.02813E+000
1,1,62,29.00000E-006,378.76100E-015,11.24471E+000
1,1,63,42.00000E-006,380.17300E-015,11.41545E+000
1,1,64,15.00000E-006,386.14100E-015,11.58485E+000
1,1,65,37.00000E-006,384.90400E-015,11.79560E+000
1,1,66,39.00000E-006,382.32000E-015,11.96611E+000
1,1,67,5.00000E-006,387.61600E-015,12.13550E+000
1,1,68,39.00000E-006,388.43700E-015,12.34885E+000
1,1,69,-10.00000E-006,392.84600E-015,12.51997E+000
1,1,70,-10.00000E-006,394.91300E-015,12.68962E+000
1,1,71,8.00000E-006,398.92800E-015,12.90139E+000
