#Scanning from (x0, y0) = (10 mm, 165 mm), to (x1, y1) = (40 mm, 195 mm), linear step (ds) = 5 mm, time step (dt) = 10 s, start time (t0) = 1658980167.2062495 s
x-pos,y-pos,time
10.0,165.0,1658980284.7502697
10.0,165.0,1658980294.7570653
10.0,170.0,1658980298.1870906
10.0,170.0,1658980308.1907306
10.0,175.0,1658980311.6245866
10.0,175.0,1658980321.6391964
10.0,180.0,1658980325.0744185
10.0,180.0,1658980335.0795908
10.0,185.0,1658980338.5169997
10.0,185.0,1658980348.5257902
10.0,190.0,1658980351.964563
10.0,190.0,1658980361.9706676
10.0,195.0,1658980365.4014273
10.0,195.0,1658980375.4019327
15.0,195.0,1658980377.2357929
15.0,195.0,1658980387.2379637
15.0,190.0,1658980390.6730392
15.0,190.0,1658980400.6788106
15.0,185.0,1658980404.1194963
15.0,185.0,1658980414.1218147
15.0,180.0,1658980417.557255
15.0,180.0,1658980427.5583894
15.0,175.0,1658980430.9966557
15.0,175.0,1658980440.9976916
15.0,170.0,1658980444.4395168
15.0,170.0,1658980454.4403787
15.0,165.0,1658980457.8787615
15.0,165.0,1658980467.885907
20.0,165.0,1658980469.7266111
20.0,165.0,1658980479.7388892
20.0,170.0,1658980483.1696854
20.0,170.0,1658980493.171492
20.0,175.0,1658980496.6052444
20.0,175.0,1658980506.6094565
20.0,180.0,1658980510.0451968
20.0,180.0,1658980520.0467577
20.0,185.0,1658980523.4831908
20.0,185.0,1658980533.4984198
20.0,190.0,1658980536.930335
20.0,190.0,1658980546.9304717
20.0,195.0,1658980550.3649
20.0,195.0,1658980560.3664868
25.0,195.0,1658980562.2025692
25.0,195.0,1658980572.20384
25.0,190.0,1658980575.63679
25.0,190.0,1658980585.6385221
25.0,185.0,1658980589.0778687
25.0,185.0,1658980599.0928893
25.0,180.0,1658980602.534981
25.0,180.0,1658980612.5401306
25.0,175.0,1658980615.9826558
25.0,175.0,1658980625.9904182
25.0,170.0,1658980629.427817
25.0,170.0,1658980639.4300375
25.0,165.0,1658980642.8656256
25.0,165.0,1658980652.8675122
30.0,165.0,1658980654.70381
30.0,165.0,1658980664.7117724
30.0,170.0,1658980668.1462739
30.0,170.0,1658980678.1486313
30.0,175.0,1658980681.5901077
30.0,175.0,1658980691.5974436
30.0,180.0,1658980695.0324795
30.0,180.0,1658980705.0379753
30.0,185.0,1658980708.4753664
30.0,185.0,1658980718.4786408
30.0,190.0,1658980721.916981
30.0,190.0,1658980731.9238913
30.0,195.0,1658980735.3741755
30.0,195.0,1658980745.3761537
35.0,195.0,1658980747.2148201
35.0,195.0,1658980757.217078
35.0,190.0,1658980760.6548922
35.0,190.0,1658980770.666546
35.0,185.0,1658980774.101932
35.0,185.0,1658980784.105269
35.0,180.0,1658980787.5379815
35.0,180.0,1658980797.5389328
35.0,175.0,1658980800.9846225
35.0,175.0,1658980810.9900353
35.0,170.0,1658980814.4279954
35.0,170.0,1658980824.430105
35.0,165.0,1658980827.8670616
35.0,165.0,1658980837.8752449
40.0,165.0,1658980839.713522
40.0,165.0,1658980849.7201674
40.0,170.0,1658980853.1562924
40.0,170.0,1658980863.1632135
40.0,175.0,1658980866.5980947
40.0,175.0,1658980876.5997443
40.0,180.0,1658980880.0363104
40.0,180.0,1658980890.041256
40.0,185.0,1658980893.4950552
40.0,185.0,1658980903.4965413
40.0,190.0,1658980906.9325948
40.0,190.0,1658980916.9332707
40.0,195.0,1658980920.3701293
40.0,195.0,1658980930.3732378
