#Scanning from (x0, y0) = (10 mm, 175 mm), to (x1, y1) = (30 mm, 195 mm), linear step (ds) = 1 mm, time step (dt) = 10 s, start time (t0) = 1659498230.184462 s
x-pos,y-pos,time
10.0,175.0,1659498262.8388183
10.0,175.0,1659498272.8400886
10.0,176.0,1659498274.7167463
10.0,176.0,1659498284.7252662
10.0,177.0,1659498286.6075177
10.0,177.0,1659498296.6083019
10.0,178.0,1659498298.4985416
10.0,178.0,1659498308.505956
10.0,179.0,1659498310.3824434
10.0,179.0,1659498320.3866103
10.0,180.0,1659498322.2673893
10.0,180.0,1659498332.2690084
10.0,181.0,1659498334.1528804
10.0,181.0,1659498344.1545382
10.0,182.0,1659498346.031734
10.0,182.0,1659498356.037052
10.0,183.0,1659498357.921411
10.0,183.0,1659498367.922698
10.0,184.0,1659498369.8013794
10.0,184.0,1659498379.802173
10.0,185.0,1659498381.6873484
10.0,185.0,1659498391.6917248
10.0,186.0,1659498393.5757763
10.0,186.0,1659498403.5798519
10.0,187.0,1659498405.4612603
10.0,187.0,1659498415.4618118
10.0,188.0,1659498417.3383996
10.0,188.0,1659498427.3410432
10.0,189.0,1659498429.2129219
10.0,189.0,1659498439.2160378
10.0,190.0,1659498441.094627
10.0,190.0,1659498451.0966845
10.0,191.0,1659498452.9785957
10.0,191.0,1659498462.9804978
10.0,192.0,1659498464.8530416
10.0,192.0,1659498474.866541
10.0,193.0,1659498476.7452402
10.0,193.0,1659498486.748082
10.0,194.0,1659498488.626027
10.0,194.0,1659498498.6326778
10.0,195.0,1659498500.5202289
10.0,195.0,1659498510.5256135
11.0,195.0,1659498512.1263213
11.0,195.0,1659498522.1290681
11.0,194.0,1659498524.0056067
11.0,194.0,1659498534.0076694
11.0,193.0,1659498535.8786385
11.0,193.0,1659498545.8831527
11.0,192.0,1659498547.7602024
11.0,192.0,1659498557.7649016
11.0,191.0,1659498559.64923
11.0,191.0,1659498569.6569624
11.0,190.0,1659498571.5353196
11.0,190.0,1659498581.537038
11.0,189.0,1659498583.4141176
11.0,189.0,1659498593.4200015
11.0,188.0,1659498595.2978003
11.0,188.0,1659498605.307336
11.0,187.0,1659498607.1850755
11.0,187.0,1659498617.1930323
11.0,186.0,1659498619.071201
11.0,186.0,1659498629.0856688
11.0,185.0,1659498630.9661224
11.0,185.0,1659498640.971562
11.0,184.0,1659498642.854866
11.0,184.0,1659498652.8594441
11.0,183.0,1659498654.7377062
11.0,183.0,1659498664.73782
11.0,182.0,1659498666.6131883
11.0,182.0,1659498676.6158311
11.0,181.0,1659498678.4915917
11.0,181.0,1659498688.4963782
11.0,180.0,1659498690.37796
11.0,180.0,1659498700.3804762
11.0,179.0,1659498702.2562666
11.0,179.0,1659498712.2638922
11.0,178.0,1659498714.1455998
11.0,178.0,1659498724.148587
11.0,177.0,1659498726.0265727
11.0,177.0,1659498736.0279882
11.0,176.0,1659498737.9216459
11.0,176.0,1659498747.923828
11.0,175.0,1659498749.8067527
11.0,175.0,1659498759.8132422
12.0,175.0,1659498761.3653145
12.0,175.0,1659498771.3758278
12.0,176.0,1659498773.2598379
12.0,176.0,1659498783.2668242
12.0,177.0,1659498785.1570559
12.0,177.0,1659498795.1645775
12.0,178.0,1659498797.0448227
12.0,178.0,1659498807.0449233
12.0,179.0,1659498808.9295564
12.0,179.0,1659498818.943443
12.0,180.0,1659498820.833396
12.0,180.0,1659498830.8400438
12.0,181.0,1659498832.7182417
12.0,181.0,1659498842.731482
12.0,182.0,1659498844.6079066
12.0,182.0,1659498854.6114852
12.0,183.0,1659498856.4987032
12.0,183.0,1659498866.5078437
12.0,184.0,1659498868.3866448
12.0,184.0,1659498878.3910637
12.0,185.0,1659498880.2736602
12.0,185.0,1659498890.2755017
12.0,186.0,1659498892.1552408
12.0,186.0,1659498902.162837
12.0,187.0,1659498904.0457199
12.0,187.0,1659498914.0554965
12.0,188.0,1659498915.935931
12.0,188.0,1659498925.941543
12.0,189.0,1659498927.8231695
12.0,189.0,1659498937.8238094
12.0,190.0,1659498939.7074587
12.0,190.0,1659498949.715325
12.0,191.0,1659498951.5965414
12.0,191.0,1659498961.598054
12.0,192.0,1659498963.4682782
12.0,192.0,1659498973.470446
12.0,193.0,1659498975.3514438
12.0,193.0,1659498985.3533006
12.0,194.0,1659498987.2321565
12.0,194.0,1659498997.233738
12.0,195.0,1659498999.1098194
12.0,195.0,1659499009.1168866
13.0,195.0,1659499010.6810262
13.0,195.0,1659499020.688358
13.0,194.0,1659499022.5676067
13.0,194.0,1659499032.5747507
13.0,193.0,1659499034.4559872
13.0,193.0,1659499044.463241
13.0,192.0,1659499046.34202
13.0,192.0,1659499056.3430557
13.0,191.0,1659499058.2221148
13.0,191.0,1659499068.2300408
13.0,190.0,1659499070.1114757
13.0,190.0,1659499080.1190448
13.0,189.0,1659499081.999251
13.0,189.0,1659499092.0020022
13.0,188.0,1659499093.8802273
13.0,188.0,1659499103.8827164
13.0,187.0,1659499105.7636025
13.0,187.0,1659499115.7664852
13.0,186.0,1659499117.6462812
13.0,186.0,1659499127.646844
13.0,185.0,1659499129.5251026
13.0,185.0,1659499139.5291135
13.0,184.0,1659499141.398401
13.0,184.0,1659499151.409627
13.0,183.0,1659499153.293069
13.0,183.0,1659499163.2984643
13.0,182.0,1659499165.1722271
13.0,182.0,1659499175.1725726
13.0,181.0,1659499177.055985
13.0,181.0,1659499187.0633535
13.0,180.0,1659499188.9476252
13.0,180.0,1659499198.9519465
13.0,179.0,1659499200.8382227
13.0,179.0,1659499210.8464682
13.0,178.0,1659499212.7253253
13.0,178.0,1659499222.731136
13.0,177.0,1659499224.6109848
13.0,177.0,1659499234.6112442
13.0,176.0,1659499236.4908342
13.0,176.0,1659499246.4909055
13.0,175.0,1659499248.3789887
13.0,175.0,1659499258.3836305
14.0,175.0,1659499259.9398642
14.0,175.0,1659499269.9465342
14.0,176.0,1659499271.8222227
14.0,176.0,1659499281.8293083
14.0,177.0,1659499283.7102978
14.0,177.0,1659499293.7172785
14.0,178.0,1659499295.588622
14.0,178.0,1659499305.5897636
14.0,179.0,1659499307.4699955
14.0,179.0,1659499317.4746878
14.0,180.0,1659499319.3509264
14.0,180.0,1659499329.354354
14.0,181.0,1659499331.2295063
14.0,181.0,1659499341.231594
14.0,182.0,1659499343.1098468
14.0,182.0,1659499353.1166105
14.0,183.0,1659499354.9880657
14.0,183.0,1659499364.9917343
14.0,184.0,1659499367.054463
14.0,184.0,1659499377.058632
14.0,185.0,1659499378.9396956
14.0,185.0,1659499388.95145
14.0,186.0,1659499390.8223758
14.0,186.0,1659499400.8256726
14.0,187.0,1659499402.7100453
14.0,187.0,1659499412.7133536
14.0,188.0,1659499414.592746
14.0,188.0,1659499424.5973356
14.0,189.0,1659499426.481078
14.0,189.0,1659499436.4841838
14.0,190.0,1659499438.3784835
14.0,190.0,1659499448.3852835
14.0,191.0,1659499450.2742312
14.0,191.0,1659499460.277587
14.0,192.0,1659499462.1541214
14.0,192.0,1659499472.161723
14.0,193.0,1659499474.0403082
14.0,193.0,1659499484.0409253
14.0,194.0,1659499485.927035
14.0,194.0,1659499495.9297957
14.0,195.0,1659499497.8079953
14.0,195.0,1659499507.817575
15.0,195.0,1659499509.3868995
15.0,195.0,1659499519.3897834
15.0,194.0,1659499521.2750518
15.0,194.0,1659499531.27663
15.0,193.0,1659499533.1582513
15.0,193.0,1659499543.1665134
15.0,192.0,1659499545.0426579
15.0,192.0,1659499555.0526474
15.0,191.0,1659499556.938025
15.0,191.0,1659499566.940887
15.0,190.0,1659499568.8207948
15.0,190.0,1659499578.829548
15.0,189.0,1659499580.7117922
15.0,189.0,1659499590.7182868
15.0,188.0,1659499592.5990252
15.0,188.0,1659499602.6004758
15.0,187.0,1659499604.4737618
15.0,187.0,1659499614.4742575
15.0,186.0,1659499616.354674
15.0,186.0,1659499626.3650038
15.0,185.0,1659499628.2372363
15.0,185.0,1659499638.2396874
15.0,184.0,1659499640.1211345
15.0,184.0,1659499650.125503
15.0,183.0,1659499652.0064423
15.0,183.0,1659499662.0116363
15.0,182.0,1659499663.8868115
15.0,182.0,1659499673.8932345
15.0,181.0,1659499675.766599
15.0,181.0,1659499685.7717245
15.0,180.0,1659499687.6541283
15.0,180.0,1659499697.6612225
15.0,179.0,1659499699.5336735
15.0,179.0,1659499709.5463824
15.0,178.0,1659499711.4228406
15.0,178.0,1659499721.4238107
15.0,177.0,1659499723.3017986
15.0,177.0,1659499733.3060849
15.0,176.0,1659499735.1804595
15.0,176.0,1659499745.1937108
15.0,175.0,1659499747.0671124
15.0,175.0,1659499757.074628
16.0,175.0,1659499758.6413355
16.0,175.0,1659499768.6468582
16.0,176.0,1659499770.5262725
16.0,176.0,1659499780.5315251
16.0,177.0,1659499782.411122
16.0,177.0,1659499792.423556
16.0,178.0,1659499794.296267
16.0,178.0,1659499804.3023007
16.0,179.0,1659499806.179971
16.0,179.0,1659499816.190944
16.0,180.0,1659499818.0736067
16.0,180.0,1659499828.0812626
16.0,181.0,1659499829.9646213
16.0,181.0,1659499839.9649441
16.0,182.0,1659499841.842319
16.0,182.0,1659499851.8460047
16.0,183.0,1659499853.7166615
16.0,183.0,1659499863.7221804
16.0,184.0,1659499865.6015127
16.0,184.0,1659499875.6061869
16.0,185.0,1659499877.4848711
16.0,185.0,1659499887.4851522
16.0,186.0,1659499889.3686056
16.0,186.0,1659499899.3755288
16.0,187.0,1659499901.2552156
16.0,187.0,1659499911.2590814
16.0,188.0,1659499913.1364386
16.0,188.0,1659499923.1504223
16.0,189.0,1659499925.033679
16.0,189.0,1659499935.0357223
16.0,190.0,1659499936.9223652
16.0,190.0,1659499946.9369814
16.0,191.0,1659499948.8135998
16.0,191.0,1659499958.8169444
