#Scanning from (x0, y0) = (10 mm, 170 mm), to (x1, y1) = (30 mm, 190 mm), linear step (ds) = 1 mm, time step (dt) = 10 s, start time (t0) = 1658984373.146278 s
x-pos,y-pos,time
10.0,170.0,1658984494.0456903
10.0,170.0,1658984504.0490625
10.0,171.0,1658984504.929217
10.0,171.0,1658984514.9301324
10.0,172.0,1658984515.8043497
10.0,172.0,1658984525.8127522
10.0,173.0,1658984526.6838696
10.0,173.0,1658984536.6910784
10.0,174.0,1658984537.5708394
10.0,174.0,1658984547.5713277
10.0,175.0,1658984548.4604626
10.0,175.0,1658984558.461042
10.0,176.0,1658984559.3434746
10.0,176.0,1658984569.3508818
10.0,177.0,1658984570.2319937
10.0,177.0,1658984580.2329738
10.0,178.0,1658984581.1087737
10.0,178.0,1658984591.1140726
10.0,179.0,1658984591.9947028
10.0,179.0,1658984601.995918
10.0,180.0,1658984602.869914
10.0,180.0,1658984612.8738291
10.0,181.0,1658984613.7538195
10.0,181.0,1658984623.7593787
10.0,182.0,1658984624.6416707
10.0,182.0,1658984634.6500192
10.0,183.0,1658984635.5257478
10.0,183.0,1658984645.528075
10.0,184.0,1658984646.4044824
10.0,184.0,1658984656.4050665
10.0,185.0,1658984657.2785275
10.0,185.0,1658984667.2809608
10.0,186.0,1658984668.161448
10.0,186.0,1658984678.1676986
10.0,187.0,1658984679.0424747
10.0,187.0,1658984689.0488527
10.0,188.0,1658984689.9253023
10.0,188.0,1658984699.9331353
10.0,189.0,1658984700.804476
10.0,189.0,1658984710.8102229
10.0,190.0,1658984711.6850166
10.0,190.0,1658984721.6864038
11.0,190.0,1658984722.2377508
11.0,190.0,1658984732.2424574
11.0,189.0,1658984733.1169653
11.0,189.0,1658984743.1215775
11.0,188.0,1658984744.0026855
11.0,188.0,1658984754.0102646
11.0,187.0,1658984754.8869762
11.0,187.0,1658984764.8941748
11.0,186.0,1658984765.7739441
11.0,186.0,1658984775.780703
11.0,185.0,1658984776.6584883
11.0,185.0,1658984786.6710508
11.0,184.0,1658984787.5541623
11.0,184.0,1658984797.561068
11.0,183.0,1658984798.4377608
11.0,183.0,1658984808.4395137
11.0,182.0,1658984809.3079276
11.0,182.0,1658984819.3105602
11.0,181.0,1658984820.1959665
11.0,181.0,1658984830.20066
11.0,180.0,1658984831.0810125
11.0,180.0,1658984841.084349
11.0,179.0,1658984841.9602587
11.0,179.0,1658984851.9628878
11.0,178.0,1658984852.8435435
11.0,178.0,1658984862.845248
11.0,177.0,1658984863.722532
11.0,177.0,1658984873.7229297
11.0,176.0,1658984874.5999827
11.0,176.0,1658984884.6010609
11.0,175.0,1658984885.4812534
11.0,175.0,1658984895.483327
11.0,174.0,1658984896.3613565
11.0,174.0,1658984906.3622591
11.0,173.0,1658984907.239879
11.0,173.0,1658984917.2420173
11.0,172.0,1658984918.1175323
11.0,172.0,1658984928.122967
11.0,171.0,1658984928.9993985
11.0,171.0,1658984939.0016189
11.0,170.0,1658984939.878485
11.0,170.0,1658984949.8835394
12.0,170.0,1658984950.436149
12.0,170.0,1658984960.4500206
12.0,171.0,1658984961.3264935
12.0,171.0,1658984971.331855
12.0,172.0,1658984972.2085881
12.0,172.0,1658984982.219107
12.0,173.0,1658984983.0986366
12.0,173.0,1658984993.0997202
12.0,174.0,1658984993.973172
12.0,174.0,1658985003.9756484
12.0,175.0,1658985004.8558958
12.0,175.0,1658985014.8687944
12.0,176.0,1658985015.746045
12.0,176.0,1658985025.7576935
12.0,177.0,1658985026.6292038
12.0,177.0,1658985036.6335094
12.0,178.0,1658985037.5096197
12.0,178.0,1658985047.5170739
12.0,179.0,1658985048.3928733
12.0,179.0,1658985058.3967278
12.0,180.0,1658985059.2747283
12.0,180.0,1658985069.2797914
12.0,181.0,1658985070.1612766
12.0,181.0,1658985080.1636195
12.0,182.0,1658985081.0386307
12.0,182.0,1658985091.0443814
12.0,183.0,1658985091.9234006
12.0,183.0,1658985101.9271784
12.0,184.0,1658985102.801012
12.0,184.0,1658985112.8111928
12.0,185.0,1658985113.6834939
12.0,185.0,1658985123.6860392
12.0,186.0,1658985124.5674148
12.0,186.0,1658985134.571569
12.0,187.0,1658985135.4484065
12.0,187.0,1658985145.4560838
12.0,188.0,1658985146.3374476
12.0,188.0,1658985156.342406
12.0,189.0,1658985157.2225757
12.0,189.0,1658985167.2232425
12.0,190.0,1658985168.102148
12.0,190.0,1658985178.1074543
13.0,190.0,1658985178.6605587
13.0,190.0,1658985188.6655796
13.0,189.0,1658985189.541504
13.0,189.0,1658985199.5446815
13.0,188.0,1658985200.4209502
13.0,188.0,1658985210.4257495
13.0,187.0,1658985211.3015652
13.0,187.0,1658985221.3038461
13.0,186.0,1658985222.1831815
13.0,186.0,1658985232.1839354
13.0,185.0,1658985233.0590527
13.0,185.0,1658985243.065599
13.0,184.0,1658985243.9458876
13.0,184.0,1658985253.9506373
13.0,183.0,1658985254.8335338
13.0,183.0,1658985264.8374484
13.0,182.0,1658985265.7212822
13.0,182.0,1658985275.726496
13.0,181.0,1658985276.6103904
13.0,181.0,1658985286.61245
13.0,180.0,1658985287.4838998
13.0,180.0,1658985297.491839
13.0,179.0,1658985298.3630574
13.0,179.0,1658985308.370633
13.0,178.0,1658985309.2446187
13.0,178.0,1658985319.2492146
13.0,177.0,1658985320.1245468
13.0,177.0,1658985330.1326041
13.0,176.0,1658985331.0053034
13.0,176.0,1658985341.0067933
13.0,175.0,1658985341.876105
13.0,175.0,1658985351.8763711
13.0,174.0,1658985352.7518253
13.0,174.0,1658985362.7542546
13.0,173.0,1658985363.6307714
13.0,173.0,1658985373.6319256
13.0,172.0,1658985374.5129802
13.0,172.0,1658985384.5170135
13.0,171.0,1658985385.3887875
13.0,171.0,1658985395.3946507
13.0,170.0,1658985396.2699804
13.0,170.0,1658985406.2743986
14.0,170.0,1658985406.8342125
14.0,170.0,1658985416.8375852
14.0,171.0,1658985417.7107377
14.0,171.0,1658985427.7170072
14.0,172.0,1658985428.593796
14.0,172.0,1658985438.596833
14.0,173.0,1658985439.4691484
14.0,173.0,1658985449.4757726
14.0,174.0,1658985450.3547
14.0,174.0,1658985460.3614252
14.0,175.0,1658985461.2423542
14.0,175.0,1658985471.2427542
14.0,176.0,1658985472.1156402
14.0,176.0,1658985482.1249232
14.0,177.0,1658985483.008089
14.0,177.0,1658985493.013212
14.0,178.0,1658985494.1530066
14.0,178.0,1658985504.156434
14.0,179.0,1658985505.032942
14.0,179.0,1658985515.0365715
14.0,180.0,1658985515.9142094
14.0,180.0,1658985525.9213352
14.0,181.0,1658985526.798192
14.0,181.0,1658985536.7983987
14.0,182.0,1658985537.6816602
14.0,182.0,1658985547.681917
14.0,183.0,1658985548.562689
14.0,183.0,1658985558.5684373
14.0,184.0,1658985559.4477987
14.0,184.0,1658985569.450064
14.0,185.0,1658985570.3296237
14.0,185.0,1658985580.3307955
14.0,186.0,1658985581.2072968
14.0,186.0,1658985591.207551
14.0,187.0,1658985592.0848572
14.0,187.0,1658985602.0891452
14.0,188.0,1658985602.9663901
14.0,188.0,1658985612.9739275
14.0,189.0,1658985613.8594103
14.0,189.0,1658985623.8642468
14.0,190.0,1658985624.7450984
14.0,190.0,1658985634.7547793
15.0,190.0,1658985635.30904
15.0,190.0,1658985645.310439
15.0,189.0,1658985646.4974966
15.0,189.0,1658985656.502682
15.0,188.0,1658985657.3836727
15.0,188.0,1658985667.3849518
15.0,187.0,1658985668.2631297
15.0,187.0,1658985678.2641592
15.0,186.0,1658985679.1397493
15.0,186.0,1658985689.1410785
15.0,185.0,1658985690.0120883
15.0,185.0,1658985700.013526
15.0,184.0,1658985700.8867927
15.0,184.0,1658985710.8949194
15.0,183.0,1658985711.7665064
15.0,183.0,1658985721.771881
15.0,182.0,1658985722.6441562
15.0,182.0,1658985732.6449444
15.0,181.0,1658985733.51637
15.0,181.0,1658985743.5173485
15.0,180.0,1658985744.3886309
15.0,180.0,1658985754.3966293
15.0,179.0,1658985755.2670984
15.0,179.0,1658985765.2675438
15.0,178.0,1658985766.1444035
15.0,178.0,1658985776.1470737
15.0,177.0,1658985777.0216246
15.0,177.0,1658985787.0248108
15.0,176.0,1658985787.8986695
15.0,176.0,1658985797.9075809
15.0,175.0,1658985798.7928193
15.0,175.0,1658985808.798777
15.0,174.0,1658985809.6759553
15.0,174.0,1658985819.6901877
15.0,173.0,1658985820.5657978
15.0,173.0,1658985830.5743525
15.0,172.0,1658985831.4544768
15.0,172.0,1658985841.4586763
15.0,171.0,1658985842.338481
15.0,171.0,1658985852.3421535
15.0,170.0,1658985853.2211366
15.0,170.0,1658985863.2279534
16.0,170.0,1658985863.7815313
16.0,170.0,1658985873.788556
16.0,171.0,1658985874.658686
16.0,171.0,1658985884.6617525
16.0,172.0,1658985885.5357223
16.0,172.0,1658985895.5367699
16.0,173.0,1658985896.417159
16.0,173.0,1658985906.422828
16.0,174.0,1658985907.301425
16.0,174.0,1658985917.3075874
16.0,175.0,1658985918.1801217
16.0,175.0,1658985928.1812737
16.0,176.0,1658985929.056648
16.0,176.0,1658985939.0592318
16.0,177.0,1658985939.937457
16.0,177.0,1658985949.9418893
16.0,178.0,1658985950.8167315
16.0,178.0,1658985960.8194437
16.0,179.0,1658985961.694432
16.0,179.0,1658985971.6954074
16.0,180.0,1658985972.571132
16.0,180.0,1658985982.5751505
16.0,181.0,1658985983.452447
16.0,181.0,1658985993.453074
16.0,182.0,1658985994.3341186
16.0,182.0,1658986004.3354592
16.0,183.0,1658986005.213818
16.0,183.0,1658986015.2155647
16.0,184.0,1658986016.0935235
16.0,184.0,1658986026.1032794
16.0,185.0,1658986026.981212
16.0,185.0,1658986036.986735
16.0,186.0,1658986037.8633323
16.0,186.0,1658986047.8639653
16.0,187.0,1658986048.741932
16.0,187.0,1658986058.7476275
16.0,188.0,1658986059.6202996
16.0,188.0,1658986069.6253405
16.0,189.0,1658986070.5108333
16.0,189.0,1658986080.5142295
16.0,190.0,1658986081.3930244
16.0,190.0,1658986091.4005668
17.0,190.0,1658986091.9556262
17.0,190.0,1658986101.962026
17.0,189.0,1658986102.8381264
17.0,189.0,1658986112.8402398
17.0,188.0,1658986113.720012
17.0,188.0,1658986123.72573
17.0,187.0,1658986124.5986903
17.0,187.0,1658986134.5992205
17.0,186.0,1658986135.4742064
17.0,186.0,1658986145.4798045
17.0,185.0,1658986146.3607752
17.0,185.0,1658986156.3637695
17.0,184.0,1658986157.239144
17.0,184.0,1658986167.246574
17.0,183.0,1658986168.1243935
17.0,183.0,1658986178.1280172
17.0,182.0,1658986179.0074582
17.0,182.0,1658986189.0132291
17.0,181.0,1658986189.894572
17.0,181.0,1658986199.8979537
17.0,180.0,1658986200.7715394
17.0,180.0,1658986210.777561
17.0,179.0,1658986211.6546469
17.0,179.0,1658986221.6626246
17.0,178.0,1658986222.5438745
17.0,178.0,1658986232.546793
17.0,177.0,1658986233.425341
17.0,177.0,1658986243.42635
17.0,176.0,1658986244.3020964
17.0,176.0,1658986254.304267
17.0,175.0,1658986255.177866
17.0,175.0,1658986265.1828246
17.0,174.0,1658986266.0600562
17.0,174.0,1658986276.0623324
17.0,173.0,1658986276.93181
17.0,173.0,1658986286.935859
17.0,172.0,1658986287.8137968
17.0,172.0,1658986297.8204224
17.0,171.0,1658986298.6975412
17.0,171.0,1658986308.7004397
17.0,170.0,1658986309.576051
17.0,170.0,1658986319.5836256
18.0,170.0,1658986320.1404321
18.0,170.0,1658986330.1412868
18.0,171.0,1658986331.0243373
18.0,171.0,1658986341.026024
18.0,172.0,1658986341.9012735
18.0,172.0,1658986351.9135451
18.0,173.0,1658986352.7862816
18.0,173.0,1658986362.798324
18.0,174.0,1658986363.6759582
18.0,174.0,1658986373.6816838
18.0,175.0,1658986374.559677
18.0,175.0,1658986384.5625908
18.0,176.0,1658986385.4401357
18.0,176.0,1658986395.444291
18.0,177.0,1658986396.3211987
18.0,177.0,1658986406.322081
18.0,178.0,1658986407.1981442
18.0,178.0,1658986417.2016404
18.0,179.0,1658986418.0770686
18.0,179.0,1658986428.082693
18.0,180.0,1658986428.9564145
18.0,180.0,1658986438.9644213
18.0,181.0,1658986439.8402627
18.0,181.0,1658986449.841597
18.0,182.0,1658986450.7192867
18.0,182.0,1658986460.721188
18.0,183.0,1658986461.5937476
18.0,183.0,1658986471.5973525
18.0,184.0,1658986472.4796655
18.0,184.0,1658986482.482362
18.0,185.0,1658986483.3592193
18.0,185.0,1658986493.3643517
18.0,186.0,1658986494.2388859
18.0,186.0,1658986504.2395468
18.0,187.0,1658986505.1169577
18.0,187.0,1658986515.1221516
18.0,188.0,1658986515.9936504
18.0,188.0,1658986525.9960973
18.0,189.0,1658986526.8668728
18.0,189.0,1658986536.874328
18.0,190.0,1658986537.751411
18.0,190.0,1658986547.756945
19.0,190.0,1658986548.307273
19.0,190.0,1658986558.3149388
19.0,189.0,1658986559.1908777
19.0,189.0,1658986569.1964622
19.0,188.0,1658986570.0776894
19.0,188.0,1658986580.085374
19.0,187.0,1658986580.9548805
19.0,187.0,1658986590.9585028
19.0,186.0,1658986591.8414536
19.0,186.0,1658986601.8478148
19.0,185.0,1658986602.7300248
19.0,185.0,1658986612.7315195
19.0,184.0,1658986613.6078582
19.0,184.0,1658986623.6129801
19.0,183.0,1658986624.487907
19.0,183.0,1658986634.4900136
19.0,182.0,1658986635.367367
19.0,182.0,1658986645.3698552
19.0,181.0,1658986646.2463572
19.0,181.0,1658986656.253147
19.0,180.0,1658986657.1230788
19.0,180.0,1658986667.127233
19.0,179.0,1658986668.0091746
19.0,179.0,1658986678.0129123
19.0,178.0,1658986678.89389
19.0,178.0,1658986688.9074554
19.0,177.0,1658986689.7908552
19.0,177.0,1658986699.793135
19.0,176.0,1658986700.6715453
