#Scanning from (x0, y0) = (50 mm, 165 mm), to (x1, y1) = (90 mm, 205 mm), linear step (ds) = 2 mm, time step (dt) = 30 s, start time (t0) = 1659510735.5087447 s
x-pos,y-pos,time
50.0,165.0,1659510761.6132832
50.0,165.0,1659510791.6212015
50.0,167.0,1659510794.1378944
50.0,167.0,1659510824.1422322
50.0,169.0,1659510826.6628594
50.0,169.0,1659510856.668619
50.0,171.0,1659510859.1897552
50.0,171.0,1659510889.1938534
50.0,173.0,1659510891.7035706
50.0,173.0,1659510921.7134178
50.0,175.0,1659510924.2458565
50.0,175.0,1659510954.2496295
50.0,177.0,1659510956.7640269
50.0,177.0,1659510986.7688344
50.0,179.0,1659510989.279927
50.0,179.0,1659511019.2921183
50.0,181.0,1659511021.8134067
50.0,181.0,1659511051.82273
50.0,183.0,1659511054.345558
50.0,183.0,1659511084.348813
50.0,185.0,1659511086.8772278
50.0,185.0,1659511116.8790267
50.0,187.0,1659511119.4140894
50.0,187.0,1659511149.4224932
50.0,189.0,1659511151.9356194
50.0,189.0,1659511181.947976
50.0,191.0,1659511184.4646277
50.0,191.0,1659511214.4743004
50.0,193.0,1659511216.9887428
50.0,193.0,1659511247.0035524
50.0,195.0,1659511249.5276222
50.0,195.0,1659511279.5355933
50.0,197.0,1659511282.050408
50.0,197.0,1659511312.0547209
50.0,199.0,1659511314.5878258
50.0,199.0,1659511344.605174
50.0,201.0,1659511347.1307883
50.0,201.0,1659511377.1415546
50.0,203.0,1659511379.6621845
50.0,203.0,1659511409.6740987
50.0,205.0,1659511412.180327
50.0,205.0,1659511442.189415
52.0,205.0,1659511444.0704556
52.0,205.0,1659511474.0727344
52.0,203.0,1659511476.5892112
52.0,203.0,1659511506.5960188
52.0,201.0,1659511509.124196
52.0,201.0,1659511539.1278257
52.0,199.0,1659511541.647666
52.0,199.0,1659511571.6512885
52.0,197.0,1659511574.1677861
52.0,197.0,1659511604.1819265
52.0,195.0,1659511606.7093124
52.0,195.0,1659511636.716838
52.0,193.0,1659511639.24003
52.0,193.0,1659511669.2408228
52.0,191.0,1659511671.7561698
52.0,191.0,1659511701.762601
52.0,189.0,1659511704.2771897
52.0,189.0,1659511734.2887661
52.0,187.0,1659511736.8210442
52.0,187.0,1659511766.8311179
52.0,185.0,1659511769.3500519
52.0,185.0,1659511799.3638527
52.0,183.0,1659511801.877703
52.0,183.0,1659511831.8874688
52.0,181.0,1659511834.4009604
52.0,181.0,1659511864.4103348
52.0,179.0,1659511866.9320192
52.0,179.0,1659511896.951333
52.0,177.0,1659511899.4845757
52.0,177.0,1659511929.4917142
52.0,175.0,1659511932.007875
52.0,175.0,1659511962.0138824
52.0,173.0,1659511964.535232
52.0,173.0,1659511994.54484
52.0,171.0,1659511997.068133
