#Scanning from (x0, y0) = (0 mm, 170 mm), to (x1, y1) = (20 mm, 210 mm), linear step (ds) = 5 mm, time step (dt) = 10 s, start time (t0) = 1659302964.6680799 s
x-pos,y-pos,time
0.0,170.0,1659302971.3259542
0.0,170.0,1659302981.34462
0.0,175.0,1659302985.7752402
0.0,175.0,1659302995.784206
0.0,180.0,1659303000.2220824
0.0,180.0,1659303010.2226117
0.0,185.0,1659303014.6488223
0.0,185.0,1659303024.650514
0.0,190.0,1659303029.0933526
0.0,190.0,1659303039.0960333
0.0,195.0,1659303043.5337648
0.0,195.0,1659303053.5414133
0.0,200.0,1659303057.980808
0.0,200.0,1659303067.9908626
0.0,205.0,1659303072.4362473
0.0,205.0,1659303082.4460452
0.0,210.0,1659303086.8934097
0.0,210.0,1659303096.9014766
5.0,210.0,1659303099.744539
5.0,210.0,1659303109.7453473
5.0,205.0,1659303114.1826382
5.0,205.0,1659303124.1887226
5.0,200.0,1659303128.6318276
5.0,200.0,1659303138.6349573
5.0,195.0,1659303143.0774746
5.0,195.0,1659303153.0842552
5.0,190.0,1659303157.5189946
5.0,190.0,1659303167.5198898
5.0,185.0,1659303171.958282
5.0,185.0,1659303181.9612634
5.0,180.0,1659303186.397973
5.0,180.0,1659303196.4006023
5.0,175.0,1659303200.846653
5.0,175.0,1659303210.849676
5.0,170.0,1659303215.2930064
5.0,170.0,1659303225.2977266
10.0,170.0,1659303228.1308548
10.0,170.0,1659303238.1339078
10.0,175.0,1659303242.5787303
10.0,175.0,1659303252.587378
10.0,180.0,1659303257.0175138
10.0,180.0,1659303267.01943
10.0,185.0,1659303271.4566991
10.0,185.0,1659303281.466606
10.0,190.0,1659303285.9036021
10.0,190.0,1659303295.9042647
10.0,195.0,1659303300.3437316
10.0,195.0,1659303310.3538222
10.0,200.0,1659303314.7860115
10.0,200.0,1659303324.7907553
10.0,205.0,1659303329.2312522
10.0,205.0,1659303339.2382448
10.0,210.0,1659303343.6790178
10.0,210.0,1659303353.6862726
15.0,210.0,1659303356.5185075
15.0,210.0,1659303366.5211086
15.0,205.0,1659303370.96272
15.0,205.0,1659303380.964025
15.0,200.0,1659303385.4025779
15.0,200.0,1659303395.4077747
15.0,195.0,1659303399.8424048
15.0,195.0,1659303409.8534696
15.0,190.0,1659303414.2894123
15.0,190.0,1659303424.2990537
15.0,185.0,1659303428.738093
15.0,185.0,1659303438.7425027
15.0,180.0,1659303443.1806126
15.0,180.0,1659303453.190305
15.0,175.0,1659303457.6350894
15.0,175.0,1659303467.638152
15.0,170.0,1659303472.085874
15.0,170.0,1659303482.0864604
20.0,170.0,1659303484.9317777
20.0,170.0,1659303494.9355812
20.0,175.0,1659303499.3771062
20.0,175.0,1659303509.3806522
20.0,180.0,1659303513.8209794
20.0,180.0,1659303523.824769
20.0,185.0,1659303528.2655668
20.0,185.0,1659303538.2728198
20.0,190.0,1659303542.7075605
20.0,190.0,1659303552.7076313
20.0,195.0,1659303557.1522331
20.0,195.0,1659303567.156446
20.0,200.0,1659303571.5958846
20.0,200.0,1659303581.6058803
20.0,205.0,1659303586.0435667
20.0,205.0,1659303596.044571
20.0,210.0,1659303600.4921432
20.0,210.0,1659303610.5077715
