Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,1,8.00000E-006,-539.84800E-015,8.71700E-003
1,1,2,34.00000E-006,-453.95400E-015,184.82600E-003
1,1,3,33.00000E-006,-385.91700E-015,354.20500E-003
1,1,4,18.00000E-006,-329.43300E-015,523.63400E-003
1,1,5,36.00000E-006,-255.18800E-015,736.16700E-003
1,1,6,18.00000E-006,-200.63100E-015,906.47300E-003
1,1,7,7.00000E-006,-151.64600E-015,1.07588E+000
1,1,8,21.00000E-006,-101.10100E-015,1.26504E+000
1,1,9,35.00000E-006,-52.49300E-015,1.43614E+000
1,1,10,23.00000E-006,-6.96200E-015,1.60553E+000
1,1,11,16.00000E-006,29.46800E-015,1.82355E+000
1,1,12,4.00000E-006,52.60200E-015,1.99297E+000
1,1,13,10.00000E-006,84.28000E-015,2.16247E+000
1,1,14,16.00000E-006,115.83600E-015,2.37307E+000
1,1,15,1.00000E-006,132.28200E-015,2.54375E+000
1,1,16,17.00000E-006,156.39000E-015,2.71314E+000
1,1,17,7.00000E-006,179.70200E-015,2.92527E+000
1,1,18,8.00000E-006,190.91900E-015,3.09468E+000
1,1,19,22.00000E-006,201.92200E-015,3.26411E+000
1,1,20,5.00000E-006,221.08600E-015,3.47618E+000
1,1,21,36.00000E-006,235.22700E-015,3.65092E+000
1,1,22,30.00000E-006,253.71000E-015,3.82031E+000
1,1,23,17.00000E-006,260.99600E-015,4.02933E+000
1,1,24,35.00000E-006,270.95500E-015,4.19872E+000
1,1,25,41.00000E-006,282.40400E-015,4.36816E+000
1,1,26,23.00000E-006,292.23000E-015,4.58039E+000
1,1,27,38.00000E-006,305.51200E-015,4.74976E+000
1,1,28,23.00000E-006,315.52900E-015,4.92093E+000
1,1,29,36.00000E-006,314.15800E-015,5.13229E+000
1,1,30,38.00000E-006,319.12100E-015,5.30171E+000
1,1,31,18.00000E-006,320.42900E-015,5.47113E+000
1,1,32,37.00000E-006,312.00200E-015,5.68243E+000
1,1,33,36.00000E-006,315.34500E-015,5.85194E+000
1,1,34,15.00000E-006,317.57200E-015,6.02138E+000
1,1,35,19.00000E-006,312.77100E-015,6.23727E+000
1,1,36,3.00000E-006,307.79200E-015,6.40670E+000
1,1,37,2.00000E-006,310.75700E-015,6.57612E+000
1,1,38,15.00000E-006,316.82800E-015,6.78776E+000
1,1,39,2.00000E-006,319.00600E-015,6.95720E+000
1,1,40,4.00000E-006,318.02000E-015,7.12660E+000
1,1,41,10.00000E-006,319.57700E-015,7.33830E+000
1,1,42,4.00000E-006,316.91000E-015,7.50769E+000
1,1,43,12.00000E-006,310.85700E-015,7.67707E+000
1,1,44,6.00000E-006,320.58700E-015,7.89289E+000
1,1,45,25.00000E-006,321.84100E-015,8.06276E+000
1,1,46,33.00000E-006,324.21500E-015,8.23218E+000
1,1,47,31.00000E-006,323.54500E-015,8.44747E+000
1,1,48,31.00000E-006,325.39300E-015,8.61688E+000
1,1,49,13.00000E-006,327.45600E-015,8.78770E+000
1,1,50,32.00000E-006,327.25700E-015,9.00054E+000
1,1,51,19.00000E-006,323.74800E-015,9.16992E+000
1,1,52,11.00000E-006,325.16900E-015,9.34265E+000
1,1,53,32.00000E-006,331.24300E-015,9.54889E+000
1,1,54,24.00000E-006,337.55700E-015,9.71829E+000
1,1,55,14.00000E-006,343.62900E-015,9.88767E+000
1,1,56,7.00000E-006,346.19800E-015,10.10741E+000
1,1,57,18.00000E-006,356.00600E-015,10.27680E+000
1,1,58,28.00000E-006,353.31900E-015,10.44619E+000
1,1,59,12.00000E-006,352.24500E-015,10.65888E+000
1,1,60,22.00000E-006,350.90300E-015,10.82827E+000
1,1,61,21.00000E-006,349.31800E-015,11.00137E+000
1,1,62,27.00000E-006,364.73900E-015,11.21460E+000
1,1,63,25.00000E-006,369.05400E-015,11.38402E+000
1,1,64,14.00000E-006,366.60600E-015,11.55507E+000
1,1,65,16.00000E-006,367.16400E-015,11.77013E+000
1,1,66,14.00000E-006,370.26800E-015,11.93956E+000
1,1,67,16.00000E-006,361.98500E-015,12.10904E+000
1,1,68,14.00000E-006,366.89600E-015,12.32553E+000
1,1,69,18.00000E-006,362.94900E-015,12.49494E+000
1,1,70,16.00000E-006,367.28700E-015,12.67064E+000
1,1,71,20.00000E-006,368.46200E-015,12.87951E+000
1,1,72,18.00000E-006,361.85600E-015,13.04969E+000
1,1,73,18.00000E-006,354.05900E-015,13.22050E+000
1,1,74,17.00000E-006,349.62500E-015,13.43010E+000
1,1,75,18.00000E-006,354.90700E-015,13.60164E+000
1,1,76,20.00000E-006,349.44400E-015,13.77101E+000
1,1,77,16.00000E-006,348.78700E-015,13.98402E+000
1,1,78,22.00000E-006,342.16500E-015,14.15383E+000
1,1,79,24.00000E-006,336.46200E-015,14.32325E+000
1,1,80,16.00000E-006,337.82000E-015,14.51779E+000
1,1,81,26.00000E-006,339.99600E-015,14.69152E+000
1,1,82,18.00000E-006,342.48700E-015,14.86089E+000
1,1,83,17.00000E-006,347.28200E-015,15.04432E+000
1,1,84,10.00000E-006,350.07400E-015,15.21578E+000
1,1,85,28.00000E-006,346.19200E-015,15.39051E+000
1,1,86,8.00000E-006,337.68100E-015,15.59853E+000
1,1,87,22.00000E-006,332.87400E-015,15.77007E+000
1,1,88,30.00000E-006,326.60700E-015,15.93944E+000
1,1,89,28.00000E-006,329.88000E-015,16.13782E+000
1,1,90,30.00000E-006,335.46400E-015,16.30725E+000
1,1,91,19.00000E-006,345.81300E-015,16.47665E+000
1,1,92,26.00000E-006,349.42700E-015,16.68773E+000
1,1,93,31.00000E-006,354.17600E-015,16.85712E+000
1,1,94,24.00000E-006,350.53200E-015,17.02656E+000
1,1,95,31.00000E-006,343.34200E-015,17.24048E+000
1,1,96,7.00000E-006,339.60100E-015,17.41361E+000
1,1,97,5.00000E-006,334.89200E-015,17.58302E+000
1,1,98,9.00000E-006,329.24700E-015,17.79598E+000
1,1,99,2.00000E-006,326.41900E-015,17.96541E+000
1,1,100,26.00000E-006,316.25700E-015,18.13774E+000
1,1,101,16.00000E-006,319.01100E-015,18.35271E+000
1,1,102,32.00000E-006,317.24200E-015,18.52209E+000
1,1,103,34.00000E-006,319.39700E-015,18.69148E+000
1,1,104,35.00000E-006,316.86400E-015,18.90691E+000
1,1,105,19.00000E-006,311.82500E-015,19.07783E+000
1,1,106,4.00000E-006,323.06300E-015,19.24723E+000
1,1,107,13.00000E-006,319.93100E-015,19.46940E+000
1,1,108,33.00000E-006,314.98700E-015,19.63878E+000
1,1,109,38.00000E-006,317.28000E-015,19.80817E+000
1,1,110,-3.00000E-006,321.10700E-015,20.01549E+000
1,1,111,1.00000E-006,325.61200E-015,20.18498E+000
1,1,112,21.00000E-006,325.63800E-015,20.35436E+000
1,1,113,27.00000E-006,328.77200E-015,20.57157E+000
1,1,114,36.00000E-006,332.96200E-015,20.74096E+000
1,1,115,11.00000E-006,333.15100E-015,20.91313E+000
1,1,116,34.00000E-006,334.82200E-015,21.12593E+000
1,1,117,15.00000E-006,335.37300E-015,21.29595E+000
1,1,118,-1.00000E-006,335.09900E-015,21.46663E+000
1,1,119,15.00000E-006,343.57100E-015,21.67951E+000
1,1,120,14.00000E-006,347.68100E-015,21.85359E+000
1,1,121,35.00000E-006,353.58600E-015,22.02298E+000
1,1,122,23.00000E-006,360.43600E-015,22.23825E+000
1,1,123,37.00000E-006,356.62500E-015,22.40763E+000
1,1,124,-1.00000E-006,359.16800E-015,22.58529E+000
1,1,125,36.00000E-006,357.28100E-015,22.79150E+000
1,1,126,1.00000E-006,363.09000E-015,22.96452E+000
1,1,127,9.00000E-006,363.14300E-015,23.13694E+000
1,1,128,36.00000E-006,366.42400E-015,23.32716E+000
1,1,129,17.00000E-006,364.51400E-015,23.49658E+000
1,1,130,-4.00000E-006,373.13800E-015,23.66649E+000
1,1,131,1.00000E-006,371.65500E-015,23.86956E+000
1,1,132,20.00000E-006,372.07900E-015,24.03895E+000
1,1,133,37.00000E-006,367.18600E-015,24.20840E+000
1,1,134,36.00000E-006,360.99300E-015,24.42564E+000
1,1,135,33.00000E-006,353.28800E-015,24.59503E+000
1,1,136,-1.00000E-006,355.85000E-015,24.76672E+000
1,1,137,15.00000E-006,362.77900E-015,24.98058E+000
1,1,138,-3.00000E-006,367.75500E-015,25.15104E+000
1,1,139,16.00000E-006,364.55500E-015,25.32207E+000
1,1,140,7.00000E-006,365.78300E-015,25.53752E+000
1,1,141,26.00000E-006,371.11100E-015,25.70692E+000
1,1,142,27.00000E-006,375.26700E-015,25.87934E+000
1,1,143,33.00000E-006,379.20100E-015,26.09477E+000
1,1,144,16.00000E-006,388.42700E-015,26.26416E+000
1,1,145,1.00000E-006,392.61200E-015,26.43357E+000
1,1,146,1.00000E-006,393.37300E-015,26.65061E+000
1,1,147,-2.00000E-006,390.95600E-015,26.82003E+000
1,1,148,16.00000E-006,402.16400E-015,26.98943E+000
1,1,149,31.00000E-006,398.35900E-015,27.19578E+000
1,1,150,-1.00000E-006,396.41600E-015,27.37044E+000
1,1,151,17.00000E-006,394.49900E-015,27.53983E+000
1,1,152,32.00000E-006,396.68000E-015,27.72922E+000
1,1,153,14.00000E-006,396.19900E-015,27.89859E+000
1,1,154,-2.00000E-006,403.24200E-015,28.06930E+000
1,1,155,34.00000E-006,403.60600E-015,28.25899E+000
1,1,156,37.00000E-006,407.99600E-015,28.42853E+000
1,1,157,20.00000E-006,409.52300E-015,28.59793E+000
1,1,158,11.00000E-006,409.32600E-015,28.78901E+000
1,1,159,34.00000E-006,414.70700E-015,28.96248E+000
1,1,160,10.00000E-006,414.63300E-015,29.13291E+000
1,1,161,36.00000E-006,404.90000E-015,29.34375E+000
1,1,162,34.00000E-006,402.84100E-015,29.51313E+000
1,1,163,13.00000E-006,405.97100E-015,29.68250E+000
1,1,164,13.00000E-006,404.50300E-015,29.88265E+000
