#Scanning from (x0, y0) = (50 mm, 160 mm), to (x1, y1) = (90 mm, 200 mm), linear step (ds) = 1 mm, time step (dt) = 5 s, start time (t0) = 1658992957.8682702 s
x-pos,y-pos,time
50.0,160.0,1658993241.742029
50.0,160.0,1658993246.7571309
50.0,161.0,1658993247.6296027
50.0,161.0,1658993252.636928
50.0,162.0,1658993253.5094185
50.0,162.0,1658993258.5169017
50.0,163.0,1658993259.3890212
50.0,163.0,1658993264.3927338
50.0,164.0,1658993265.264626
50.0,164.0,1658993270.2711813
50.0,165.0,1658993271.1513958
50.0,165.0,1658993276.1570742
50.0,166.0,1658993277.0271177
50.0,166.0,1658993282.0453002
50.0,167.0,1658993282.9213083
50.0,167.0,1658993287.9264226
50.0,168.0,1658993288.8030457
50.0,168.0,1658993293.8138378
50.0,169.0,1658993294.6938078
50.0,169.0,1658993299.704911
50.0,170.0,1658993300.576995
50.0,170.0,1658993305.5850503
50.0,171.0,1658993306.4658763
50.0,171.0,1658993311.467985
50.0,172.0,1658993312.3387825
50.0,172.0,1658993317.3397474
50.0,173.0,1658993318.2103455
50.0,173.0,1658993323.2116342
50.0,174.0,1658993324.0828302
50.0,174.0,1658993329.0873764
50.0,175.0,1658993329.969419
50.0,175.0,1658993334.9709523
50.0,176.0,1658993335.843807
50.0,176.0,1658993340.8527596
50.0,177.0,1658993341.7229352
50.0,177.0,1658993346.7354867
50.0,178.0,1658993347.6176045
50.0,178.0,1658993352.6196096
50.0,179.0,1658993353.4905076
50.0,179.0,1658993358.4983346
50.0,180.0,1658993359.3772478
50.0,180.0,1658993364.3827517
50.0,181.0,1658993365.256481
50.0,181.0,1658993370.2625923
50.0,182.0,1658993371.1371582
50.0,182.0,1658993376.146212
50.0,183.0,1658993377.0188096
50.0,183.0,1658993382.0268974
50.0,184.0,1658993382.9058793
50.0,184.0,1658993387.910762
50.0,185.0,1658993388.7925346
50.0,185.0,1658993393.7963176
50.0,186.0,1658993394.6663227
50.0,186.0,1658993399.6737115
50.0,187.0,1658993400.553355
50.0,187.0,1658993405.5548108
50.0,188.0,1658993406.4252996
50.0,188.0,1658993411.4313798
50.0,189.0,1658993412.3062606
50.0,189.0,1658993417.313911
50.0,190.0,1658993418.1858377
50.0,190.0,1658993423.188125
50.0,191.0,1658993424.059278
50.0,191.0,1658993429.0634255
50.0,192.0,1658993429.9441946
50.0,192.0,1658993434.9506276
50.0,193.0,1658993435.832392
50.0,193.0,1658993440.8432171
50.0,194.0,1658993441.7138696
50.0,194.0,1658993446.7200773
50.0,195.0,1658993447.5927093
50.0,195.0,1658993452.600989
50.0,196.0,1658993453.4728239
50.0,196.0,1658993458.4787102
50.0,197.0,1658993459.3610623
50.0,197.0,1658993464.3625228
50.0,198.0,1658993465.2413144
50.0,198.0,1658993470.2444339
50.0,199.0,1658993471.1167984
50.0,199.0,1658993476.1217523
50.0,200.0,1658993476.9923556
50.0,200.0,1658993481.9924672
51.0,200.0,1658993482.552397
51.0,200.0,1658993487.560132
51.0,199.0,1658993488.440843
51.0,199.0,1658993493.4423497
51.0,198.0,1658993494.3148189
51.0,198.0,1658993499.3222802
51.0,197.0,1658993500.1941822
51.0,197.0,1658993505.1943488
51.0,196.0,1658993506.0669177
51.0,196.0,1658993511.0856445
51.0,195.0,1658993511.959278
51.0,195.0,1658993516.9742103
51.0,194.0,1658993517.849926
51.0,194.0,1658993522.8528833
51.0,193.0,1658993523.728558
51.0,193.0,1658993528.729627
51.0,192.0,1658993529.6057425
51.0,192.0,1658993534.612037
51.0,191.0,1658993535.483673
51.0,191.0,1658993540.4956112
51.0,190.0,1658993541.3780475
51.0,190.0,1658993546.3859508
51.0,189.0,1658993547.265605
51.0,189.0,1658993552.2707896
51.0,188.0,1658993553.15275
51.0,188.0,1658993558.1574779
51.0,187.0,1658993559.027273
51.0,187.0,1658993564.0314188
51.0,186.0,1658993564.912533
51.0,186.0,1658993569.9202857
51.0,185.0,1658993570.801145
51.0,185.0,1658993575.8077993
51.0,184.0,1658993576.6882322
51.0,184.0,1658993581.7034936
51.0,183.0,1658993582.5853083
51.0,183.0,1658993587.59314
51.0,182.0,1658993588.4649432
51.0,182.0,1658993593.4679406
51.0,181.0,1658993594.3384316
51.0,181.0,1658993599.3421493
51.0,180.0,1658993600.2168858
51.0,180.0,1658993605.2185595
51.0,179.0,1658993606.1509922
51.0,179.0,1658993611.1583824
